Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Active
UG,FT,Active,Female,0,Other,0,Other,0,0,1,Low,3.6716519999999995,32.570067,47.140125
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,7.629183,42.10006300000001,98.67043500000001
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,42.15467,121.08644699999999,296.78294999999997
Grad,FT,Active,Male,1,Other,0,Roommates,0,0,2,Unknown,3.5996650000000003,21.350601,28.402245
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,10.57137,51.113878,105.77124
Other,Other,Transit,Female,0,Other,0,Family,1,0,3,Unknown,13.0839,43.443395,85.07454
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,25.88474,109.56773700000001,231.97665000000003
Grad,FT,Transit,Female,0,Other,0,Family,0,0,4,Unknown,35.76266,60.89423000000001,221.07704999999999
Grad,FT,Transit,Female,0,Other,0,Family,0,2,2,Low,2.168042,23.855995999999998,19.46616
UG,FT,Active,Female,0,PT,0,Other,0,0,1,Low,2.776623,26.813798,23.593725
UG,FT,Auto,Male,1,Other,0,Family,2,0,5,Unknown,29.16088,117.34191000000001,285.39165
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,High,93.38274,175.21282000000005,867.0730500000001
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,18.30487,64.38888,223.7364
UG,FT,Active,Female,0,Other,0,Roommates,1,1,5,Unknown,0.0,0.0,0.0
Grad,FT,Active,Female,1,Other,0,Other,1,0,2,High,2.168042,23.855995999999998,19.46616
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,14.23485,62.174552,181.78725
Grad,PT,Auto,Female,1,FT,0,Family,1,1,2,Low,46.048140000000004,98.189573,294.91305
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,11.27827,44.993718,74.18136
UG,FT,Auto,Female,0,Other,0,Family,2,3,3,Unknown,12.84653,55.432228,177.651
Grad,FT,Active,Female,1,PT,0,Other,0,0,2,Unknown,4.289724,29.3483,30.6678
UG,FT,Transit,Male,0,Other,0,Family,2,0,7,Unknown,8.932961,37.609636,94.252275
Grad,FT,Active,Female,1,Other,1,Roommates,1,0,3,Unknown,1.464106,25.325449,14.598600000000001
Grad,FT,Transit,Male,1,Other,0,Family,2,2,3,Unknown,78.55301999999999,112.57535,563.77125
Grad,FT,Active,Female,1,Other,1,Other,0,0,2,Low,24.1312,81.882162,256.41615
UG,FT,Transit,Female,1,PT,1,Family,1,0,5,Unknown,23.56165,108.22236200000002,220.21485
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,9.644531,45.354856,60.67656
Grad,FT,Auto,Female,1,Other,0,Family,2,0,4,High,66.32047,152.42185600000002,412.84095
UG,FT,Transit,Female,0,Other,0,Family,1,1,7,Unknown,62.9307,108.07673,490.38525
UG,PT,Transit,Male,1,FT,1,Other,1,0,3,Low,33.87375,81.889028,221.18204999999998
Other,Other,Transit,Female,1,Other,0,Family,2,0,2,Low,65.48768000000001,162.39424,496.6329
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Low,53.6249,127.044329,366.55080000000004
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,6.656314,44.190151,59.099565
UG,FT,Active,Female,1,Other,0,Roommates,0,0,4,Low,3.6181620000000003,29.895442,34.55601
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,34.881859999999996,70.89578399999998,218.5206
UG,FT,Transit,Female,0,PT,0,Family,1,1,4,Unknown,47.966840000000005,127.490498,334.04475
UG,FT,Active,Male,1,Other,1,Family,2,0,3,Unknown,1.710853,20.776487,15.946485
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,54.603280000000005,83.37464800000002,412.29705000000007
UG,FT,Auto,Female,1,Other,0,Other,1,0,2,Low,19.28054,81.263254,296.076
UG,FT,Auto,Male,1,Other,1,Family,2,0,4,Unknown,37.062540000000006,92.906376,411.98355
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,High,33.60007,76.070727,205.96005
UG,FT,Active,Female,0,Other,0,Roommates,0,0,1,Unknown,1.9089990000000001,17.573247000000002,19.08999
UG,FT,Transit,Female,1,PT,1,Family,2,1,3,Low,12.25042,55.637858,155.89725
Grad,FT,Active,Male,1,Other,1,Other,0,0,1,Low,2.014925,20.126511999999998,15.20709
Grad,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,5.848496,35.80122,44.581845
UG,PT,Auto,Female,1,Other,0,Other,2,0,2,Unknown,23.19752,56.483687,129.73508999999999
Grad,FT,Transit,Male,1,Other,1,Roommates,0,0,4,Low,13.53559,50.490272999999995,88.17565499999999
UG,PT,Active,Female,1,Other,0,Roommates,0,0,5,Unknown,2.424763,17.100996000000002,26.824515
Grad,FT,Active,Female,1,Other,1,Other,0,0,1,High,2.168042,23.855995999999998,19.46616
Grad,FT,Transit,Female,1,Other,0,Family,0,1,3,Low,64.82115,147.448779,404.47889999999995
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,93.38274,175.21282000000005,867.0730500000001
Grad,FT,Active,Female,1,PT,0,Other,0,0,2,Unknown,11.07215,46.064018,65.243415
UG,FT,Auto,Male,1,Other,0,Family,2,1,3,Unknown,6.390018,38.625988,78.21375
Grad,FT,Active,Female,0,Other,0,Roommates,0,0,2,Low,3.068723,25.742024,23.927640000000004
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,12.56505,41.092905,74.442345
Grad,FT,Transit,Male,1,Other,0,Family,1,2,2,Low,20.04374,46.728209,121.15327500000001
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Unknown,38.36255,84.56743700000001,250.5978
UG,FT,Transit,Female,0,PT,0,Family,1,0,4,Low,4.458424,41.395728999999996,47.800875
UG,FT,Active,Male,0,Other,0,Roommates,0,0,3,Unknown,1.464106,25.325449,14.598600000000001
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,40.818020000000004,113.97034,270.6438
Grad,FT,Transit,Female,1,Other,1,Family,2,0,4,High,50.94216,131.16038,370.60335
Grad,PT,Active,Female,1,Other,0,Other,0,0,2,Low,3.235257,24.180734,34.47531
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,11.34923,39.849031,65.27565
UG,FT,Transit,Male,1,PT,0,Roommates,0,0,3,Low,28.00275,96.577332,250.38615
UG,FT,Active,Female,1,Other,1,Roommates,0,1,3,Unknown,43.3943,119.645507,398.8086
Grad,FT,Active,Male,0,Other,0,Family,0,0,2,Low,2.168042,23.855995999999998,19.46616
Grad,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,3.892384,28.438384000000003,39.42108
Grad,FT,Transit,Female,1,Other,0,Other,2,1,2,High,34.5015,80.38956999999998,245.51145000000002
UG,PT,Transit,Male,1,PT,0,Other,2,1,2,Unknown,36.27782,80.352112,226.86435
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,22.36391,107.75558,203.22825
UG,FT,Active,Male,0,Other,0,Roommates,0,1,2,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,36.84921,80.49811399999999,243.82365
UG,FT,Active,Female,0,Other,0,Family,1,0,7,Unknown,5.693951,38.521256,68.2008
UG,FT,Auto,Female,1,PT,1,Family,2,0,3,Unknown,9.900758999999999,45.887638,110.07012
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,4,Unknown,2.014925,20.126511999999998,15.20709
UG,FT,Transit,Female,0,Other,0,Family,1,3,5,Unknown,34.08215,77.22779,400.92375
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,Unknown,2.168042,23.855995999999998,19.46616
Grad,FT,Active,Female,1,Other,0,Other,0,0,2,Low,3.068723,25.742024,23.927640000000004
Grad,FT,Active,Male,1,Other,1,Roommates,2,0,2,Unknown,2.523888,24.493026999999998,28.469009999999997
UG,FT,Transit,Male,1,Other,1,Family,1,0,4,Low,38.79475,85.49893800000002,262.81935000000004
UG,FT,Active,Male,1,Other,0,Roommates,0,0,4,Unknown,1.464106,25.325449,14.598600000000001
Grad,FT,Active,Female,1,Other,0,Other,1,1,2,Low,25.51215,86.453819,283.74645000000004
UG,PT,Transit,Other,0,Other,0,Roommates,0,0,4,Unknown,11.34923,39.849031,65.27565
Grad,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,41.5664,111.12456599999999,272.93745
UG,PT,Transit,Female,0,Other,0,Family,1,1,3,Low,23.29298,69.476302,224.76795
UG,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,49.11168,106.36576,343.0512
UG,FT,Transit,Female,1,Other,1,Family,0,0,2,Unknown,3.5209309999999996,24.122092,29.256284999999995
Grad,FT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,12.03127,33.814446000000004,63.855315
UG,FT,Transit,Male,1,Other,0,Family,2,1,4,High,51.66085,107.55228999999999,376.22325
UG,FT,Transit,Female,0,Other,0,Roommates,0,0,2,Low,35.388490000000004,62.69698,223.5576
Grad,FT,Transit,Female,0,Other,0,Roommates,0,0,2,Low,12.56505,41.092905,74.442345
Grad,PT,Transit,Female,1,FT,0,Other,2,1,2,High,70.90111,176.397772,420.819
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Low,42.89017,87.885214,289.60904999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,15.286620000000001,51.499579,91.90423500000001
UG,FT,Transit,Female,1,Other,0,Roommates,0,0,4,Low,17.88877,71.55026699999998,225.87225
Other,Other,Active,Male,0,Other,0,Family,0,0,3,High,4.372437000000001,25.162232,31.4544
UG,FT,Active,Male,0,PT,0,Roommates,0,0,2,Low,15.85454,47.83985300000001,92.782125
UG,FT,Transit,Female,0,PT,0,Family,2,0,4,Low,26.988670000000003,101.771003,357.16875
UG,FT,Transit,Male,1,Other,1,Family,2,2,3,Unknown,77.75001,114.45811799999998,581.1192
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,High,10.10178,57.471728000000006,98.44960499999999
Grad,FT,Active,Male,1,Other,1,Roommates,0,0,2,Unknown,2.510406,26.944984,21.925545
UG,PT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,9.51093,33.826613,60.55161000000001
Grad,FT,Transit,Female,1,Other,0,Roommates,1,0,2,Unknown,6.41246,36.009248,56.021294999999995
UG,FT,Auto,Female,0,Other,0,Family,2,0,4,Unknown,3.156252,24.272578,32.93961
Grad,FT,Active,Female,1,Other,0,Roommates,1,0,2,Low,2.014925,20.126511999999998,15.20709
UG,PT,Transit,Male,1,Other,0,Family,1,0,3,Unknown,14.22119,74.749112,127.60604999999998
UG,FT,Transit,Female,1,Other,1,Family,1,0,5,Unknown,7.175169,35.198069,80.321865
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Unknown,1.117177,20.195869,11.101709999999999
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,3.892384,28.438384000000003,39.42108
Grad,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,17.27627,40.339529,90.411075
Grad,FT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,68.95711999999999,233.62688,489.5088
Grad,FT,Active,Male,1,Other,0,Other,0,0,1,Unknown,2.924953,24.128386,16.985265000000002
UG,FT,Transit,Female,1,Other,0,Family,1,3,3,High,10.10178,57.471728000000006,98.44960499999999
Other,Other,Transit,Female,1,FT,1,Roommates,1,0,2,Unknown,2.776623,26.813798,23.593725
Grad,FT,Active,Female,1,Other,1,Other,0,0,1,Low,15.6506,39.913033,81.81193499999999
Grad,FT,Transit,Female,1,Other,1,Other,2,1,2,Unknown,3.320328,31.447038,28.74147
UG,FT,Transit,Female,0,Other,0,Roommates,1,0,3,Unknown,35.58393,114.18188,373.4028
UG,FT,Transit,Male,0,Other,0,Other,1,0,1,Unknown,23.56165,108.22236200000002,220.21485
UG,FT,Active,Male,0,Other,0,Roommates,0,0,6,Unknown,1.9089990000000001,17.573247000000002,19.08999
Grad,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,PT,0,Family,0,0,3,Low,13.848170000000001,63.557005,185.25540000000004
UG,FT,Active,Female,1,Other,1,Other,0,0,1,Unknown,1.710853,20.776487,15.946485
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,22.52986,92.27564,200.5575
UG,FT,Transit,Male,1,Other,1,Family,1,0,3,Unknown,48.86846,133.25235,509.6244
UG,FT,Active,Female,0,Other,0,Other,0,1,0,Unknown,1.117177,20.195869,11.101709999999999
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,17.36541,58.415310999999996,101.76636
UG,FT,Auto,Female,1,Other,1,Family,2,1,6,Low,23.70735,98.21541,211.76265
Grad,FT,Active,Female,1,Other,0,Family,1,2,2,High,16.95755,62.36549,116.842875
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,1.885362,20.435959,19.86384
Grad,FT,Active,Male,1,Other,0,Family,2,0,2,Unknown,28.61972,65.781362,174.55365
UG,FT,Transit,Female,0,Other,0,Family,2,1,6,High,2.1605119999999998,11.333393,22.923180000000006
Grad,FT,Active,Male,0,Other,0,Other,0,0,2,Unknown,5.499556,35.577191,46.45101000000001
Grad,FT,Active,Female,1,Other,1,Other,1,0,2,Unknown,4.788604,29.702709,45.37711499999999
UG,PT,Active,Female,1,FT,0,Other,0,0,1,Unknown,3.4422599999999997,30.10613,27.606600000000004
Other,Other,Transit,Female,1,Other,0,Other,0,0,2,Unknown,12.01931,52.160221,82.95414
Grad,FT,Active,Female,1,Other,1,Other,0,0,1,Low,1.710853,20.776487,15.946485
UG,FT,Transit,Male,1,Other,0,Family,1,0,3,Low,36.98357,73.25803,230.84145
Grad,FT,Active,Female,0,Other,0,Other,0,0,2,Unknown,9.349833,37.81105,52.358880000000006
Grad,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,74.98688,150.689,563.4369
UG,FT,Active,Male,0,Other,0,Roommates,0,0,1,Unknown,3.6553769999999997,29.778864,31.674599999999998
UG,FT,Active,Female,1,FT,0,Other,1,0,1,Unknown,6.632627,33.425859,41.7591
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,1.117177,20.195869,11.101709999999999
UG,FT,Active,Female,0,PT,0,Family,2,2,4,Unknown,1.15247,17.169234,11.262285
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Low,91.7504,161.44892000000004,875.48655
Grad,FT,Active,Male,1,Other,0,Other,0,0,1,Unknown,23.67318,62.43955,149.462775
Grad,FT,Transit,Female,1,Other,1,Family,2,0,5,High,19.9148,40.306127000000004,101.20375499999999
UG,FT,Active,Female,0,Other,0,Roommates,1,0,6,Unknown,2.924953,24.128386,16.985265000000002
UG,FT,Transit,Male,0,Other,0,Family,2,0,8,Unknown,85.28256,107.98156000000002,606.6633
Grad,FT,Transit,Male,1,Other,0,Family,1,2,2,Low,51.19962,107.688717,321.70695
Grad,FT,Transit,Female,1,Other,0,Family,2,0,5,High,43.84943,113.44396899999998,274.94445
UG,PT,Active,Female,1,FT,1,Roommates,0,0,2,Unknown,4.108721,21.501513000000006,41.46901499999999
UG,FT,Active,Male,1,Other,0,Roommates,0,0,4,Low,0.0,0.0,0.0
UG,PT,Active,Female,1,Other,1,Other,0,0,2,Low,1.464106,25.325449,14.598600000000001
Grad,FT,Transit,Female,0,Other,0,Family,1,2,4,High,45.45675,98.57709400000002,319.4535
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,29.66096,118.94033,328.34415
Other,Other,Active,Female,1,Other,0,Other,1,0,1,Unknown,14.064329999999998,46.565209,78.51631499999999
UG,FT,Transit,Male,1,Other,1,Family,2,1,7,Unknown,4.9385129999999995,35.602738,52.556760000000004
UG,FT,Active,Female,0,PT,0,Roommates,0,0,2,Low,1.710853,20.776487,15.946485
UG,PT,Active,Other,0,Other,0,Other,1,0,2,Low,8.047787,42.190183000000005,54.68511000000001
UG,FT,Active,Female,1,Other,0,Roommates,0,0,3,Unknown,3.792585,18.826039,22.924049999999998
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Low,4.5091220000000005,33.099175,54.88461
UG,FT,Transit,Female,1,Other,0,Roommates,0,0,2,Unknown,20.734,86.52893300000002,187.7664
Grad,FT,Active,Female,0,Other,0,Other,0,0,2,Low,2.168042,23.855995999999998,19.46616
UG,FT,Transit,Male,0,Other,0,Family,0,1,4,Unknown,28.746740000000003,58.22035,160.44959999999998
UG,FT,Active,Male,0,Other,0,Roommates,0,0,6,Unknown,1.117177,20.195869,11.101709999999999
Grad,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,6.967558,34.540282,93.842415
Grad,FT,Active,Female,0,Other,0,Other,1,0,2,Low,19.43146,50.120877,105.2535
Grad,FT,Active,Female,1,Other,0,Other,1,0,2,Low,5.769032,30.167623,51.040994999999995
UG,FT,Active,Male,1,Other,0,Family,1,0,3,Low,16.866,68.524054,232.04760000000002
UG,FT,Active,Female,1,Other,0,Other,0,0,1,Low,3.892384,28.438384000000003,39.42108
Grad,FT,Transit,Female,1,PT,0,Family,2,0,3,High,40.6925,116.478907,289.56794999999994
UG,FT,Transit,Female,1,Other,0,Family,1,2,2,Low,75.19145999999999,174.49441000000004,868.8661500000001
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Low,33.99152,70.74282,219.79785
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,106.7438,204.63217,1053.156
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,4.788604,29.702709,45.37711499999999
UG,FT,Auto,Female,1,Other,0,Family,2,2,3,Unknown,17.88877,71.55026699999998,225.87225
UG,PT,Auto,Female,1,Other,0,Family,2,0,4,Unknown,53.766040000000004,138.580759,396.2493
UG,FT,Transit,Male,1,PT,1,Family,2,0,6,Unknown,6.699872999999999,40.744312,74.513145
UG,FT,Auto,Female,1,Other,1,Family,1,0,3,Unknown,6.081243,33.845601,42.576225
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,High,85.12505999999999,155.035394,646.2370500000001
Grad,FT,Transit,Male,0,Other,0,Other,0,0,2,Unknown,3.892384,28.438384000000003,39.42108
UG,FT,Active,Female,1,Other,0,Roommates,0,0,6,Unknown,3.320328,31.447038,28.74147
UG,FT,Active,Female,0,Other,0,Other,1,0,3,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,67.82096,112.18227,512.8704
Grad,PT,Active,Female,0,FT,0,Roommates,1,0,2,Low,6.632627,33.425859,41.7591
UG,FT,Transit,Female,0,Other,0,Roommates,0,0,3,Unknown,6.967558,34.540282,93.842415
UG,FT,Transit,Male,0,Other,0,Family,0,2,4,Low,12.406260000000001,54.70485,123.498555
Grad,FT,Transit,Female,1,Other,0,Roommates,0,0,2,Low,9.51093,33.826613,60.55161000000001
UG,FT,Transit,Female,0,Other,0,Family,1,3,2,Unknown,40.81221,96.886543,425.11334999999997
Grad,FT,Transit,Female,1,Other,0,Other,0,0,1,Low,30.58207,78.020223,345.588
UG,FT,Transit,Female,0,Other,0,Family,1,1,4,Unknown,8.411788,40.810186,104.002785
UG,FT,Auto,Female,1,Other,1,Family,2,0,4,Unknown,26.7832,100.209411,242.9046
UG,FT,Transit,Male,0,Other,0,Family,1,1,4,Low,56.067919999999994,160.04254000000003,625.6179000000001
UG,FT,Auto,Female,1,Other,1,Family,2,1,5,Low,9.82244,47.373209,121.260675
Other,Other,Transit,Female,1,PT,1,Family,2,1,3,Unknown,84.08524,98.111997,585.4197
Grad,FT,Auto,Male,1,Other,0,Family,2,0,2,High,71.01646,131.89885,526.87335
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Low,36.42569,92.51832399999999,237.76004999999998
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,23.8248,61.71417099999999,151.02944999999997
UG,FT,Transit,Female,1,PT,1,Family,2,3,4,Low,72.2401,309.44386000000003,807.4122000000001
Grad,FT,Transit,Male,0,Other,0,Family,2,1,3,Low,31.24758,70.436807,211.1628
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,22.60608,67.353645,145.773885
UG,FT,Transit,Female,1,Other,0,Family,0,1,4,Low,35.36173,84.665019,217.99814999999998
Grad,FT,Active,Female,0,Other,0,Other,0,0,2,Unknown,5.499556,35.577191,46.45101000000001
Grad,PT,Transit,Male,1,FT,0,Other,1,0,1,Unknown,5.704483,36.318000000000005,56.28550500000001
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,77.23428,105.135135,575.9619
UG,FT,Transit,Female,0,Other,0,Family,0,2,1,Low,32.3888,80.910474,194.59395
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,2,High,3.4422599999999997,30.10613,27.606600000000004
Grad,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,6.703013,35.563364,40.687425
UG,FT,Active,Female,1,Other,1,Family,2,3,2,High,58.51306999999999,156.08578899999998,431.42310000000003
UG,FT,Active,Female,0,Other,0,Roommates,0,1,1,Unknown,1.710853,20.776487,15.946485
Grad,FT,Transit,Female,1,FT,0,Family,2,0,5,Unknown,78.21358000000001,188.32218999999998,539.0955
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,54.603280000000005,83.37464800000002,412.29705000000007
UG,FT,Transit,Female,1,PT,0,Family,0,0,2,Low,3.792585,18.826039,22.924049999999998
UG,FT,Active,Female,1,Other,1,Roommates,0,0,2,Unknown,2.510406,26.944984,21.925545
UG,FT,Auto,Female,1,Other,0,Other,1,0,1,Unknown,7.685006,40.442318,99.89307000000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,Unknown,1.9089990000000001,17.573247000000002,19.08999
Grad,FT,Transit,Female,1,Other,1,Other,2,0,3,Unknown,39.94034,119.516938,277.43055
UG,FT,Active,Female,1,Other,0,Roommates,0,0,6,Unknown,1.464106,25.325449,14.598600000000001
UG,FT,Active,Female,1,Other,1,Roommates,0,0,1,Low,1.117177,20.195869,11.101709999999999
Grad,FT,Active,Female,1,Other,0,Other,0,2,2,High,6.632627,33.425859,41.7591
UG,FT,Active,Male,1,Other,0,Roommates,0,0,4,Unknown,3.792585,18.826039,22.924049999999998
UG,FT,Active,Female,0,Other,0,Roommates,0,0,3,High,1.710853,20.776487,15.946485
UG,FT,Active,Female,1,Other,0,Roommates,0,0,2,Unknown,2.0714900000000003,24.722109,19.031309999999998
Grad,FT,Transit,Female,1,Other,0,Other,1,0,2,Low,30.7205,65.741723,183.54344999999998
UG,FT,Transit,Male,1,PT,0,Family,2,0,4,Unknown,54.851530000000004,148.51899699999998,422.94945
Grad,FT,Transit,Female,0,Other,0,Other,1,0,1,Unknown,19.45782,61.83610900000001,141.66516000000001
UG,FT,Transit,Male,0,Other,0,Family,2,0,3,Unknown,29.58898,83.82668199999999,203.3343
UG,FT,Transit,Male,1,Other,1,Family,2,1,4,Low,42.15467,121.08644699999999,296.78294999999997
UG,FT,Active,Male,0,Other,0,Roommates,0,0,2,Unknown,1.464106,25.325449,14.598600000000001
Grad,FT,Active,Female,1,Other,0,Roommates,0,0,3,Unknown,11.057360000000001,37.31815,63.98426999999999
Grad,FT,Active,Female,1,Other,1,Roommates,0,0,3,Low,11.34923,39.849031,65.27565
Grad,FT,Transit,Female,1,Other,0,Family,2,0,2,Low,35.76266,60.89423000000001,221.07704999999999
UG,FT,Transit,Female,0,Other,0,Family,0,0,3,Unknown,11.058580000000001,49.500135,180.5466
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,High,15.759179999999999,42.637287,93.900495
UG,FT,Transit,Female,1,Other,0,Other,0,0,2,Unknown,13.00131,35.417331,71.57238000000001
UG,FT,Active,Female,0,Other,0,Roommates,0,0,4,Unknown,2.141326,19.940688,19.27866
UG,FT,Active,Male,0,Other,0,Roommates,0,1,5,Unknown,2.924953,24.128386,16.985265000000002
Grad,FT,Active,Female,0,Other,0,Other,0,0,1,Unknown,5.704483,36.318000000000005,56.28550500000001
UG,FT,Active,Female,0,Other,0,Roommates,0,0,1,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,9.779487,42.05254,150.3852
Grad,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,13.53559,50.490272999999995,88.17565499999999
Grad,FT,Transit,Male,1,Other,1,Family,2,1,4,Unknown,46.3576,104.210142,327.22335
Grad,FT,Active,Male,1,PT,0,Other,0,0,1,Low,3.792585,18.826039,22.924049999999998
UG,FT,Auto,Female,0,Other,0,Family,1,0,4,Low,11.61484,48.886841,174.44834999999998
UG,FT,Transit,Male,0,Other,0,Family,1,2,3,Low,65.48768000000001,162.39424,496.6329
Grad,FT,Active,Male,0,Other,0,Other,0,0,2,Low,6.421951,29.986675,40.614885
UG,FT,Transit,Female,0,Other,0,Other,2,0,2,Unknown,13.0839,43.443395,85.07454
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,53.38454,156.34232500000005,398.7672
UG,FT,Active,Female,0,PT,0,Other,0,0,1,Low,2.845125,24.990155,27.043575
UG,FT,Transit,Female,0,Other,0,Family,2,2,2,Low,34.01865,66.904765,230.0409
UG,FT,Transit,Female,1,Other,0,Family,2,3,4,Unknown,12.86316,69.282847,126.17731500000001
UG,FT,Transit,Female,1,Other,0,Family,1,1,3,Unknown,44.447070000000004,97.71719399999999,302.46405
Grad,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,33.04224,68.08604700000001,193.965
Grad,FT,Active,Male,0,Other,0,Family,0,2,2,Unknown,2.168042,23.855995999999998,19.46616
UG,FT,Active,Male,1,Other,0,Other,0,0,2,Low,1.9141869999999999,23.859148,17.990325000000002
UG,PT,Auto,Female,1,Other,0,Other,1,0,1,Unknown,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,47.76812,101.56075,451.92
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Low,39.45798,75.03998899999998,249.87389999999996
UG,FT,Active,Female,0,Other,0,Roommates,0,0,2,Unknown,3.068723,25.742024,23.927640000000004
Grad,FT,Transit,Female,1,PT,0,Family,0,0,3,Unknown,7.6280600000000005,40.215032,56.57064
