Mode,Time.Auto,Time.Transit,Time.Active
Transit,9.424928,39.706241,69.033465
Auto,13.42306,59.793148,116.812875
Transit,25.16137,159.974277,229.68555
Transit,90.1314,263.57743,1007.61885
Transit,22.26353,152.12783,211.0866
Active,2.528039,22.375469,26.59551
Transit,34.40039,139.06849,289.68585
Transit,12.34451,57.698059,84.5772
Transit,38.30618,117.191525,243.2799
Transit,31.01781,167.832498,287.91675
Transit,39.37381,147.320065,310.4028
Transit,0,0,0
Transit,44.30233,107.501665,442.21065
Transit,24.50719,156.081511,233.04
Transit,23.28773,94.394615,233.226
Transit,18.13886,65.9456,139.86651
Transit,21.67633,152.011928,207.60495
Transit,33.82233,96.382959,397.49445
Active,7.473257,30.331209,60.787875
Auto,27.14282,84.349395,208.1577
Transit,16.64452,64.583529,134.70039
Transit,19.27839,83.685209,184.66185
Active,2.528039,22.375469,26.59551
Transit,30.22636,162.474282,272.70195
Transit,13.64005,134.375905,135.614445
Transit,34.77583,123.953976,310.94865
Transit,15.1978,106.947948,137.30175
Transit,27.14874,86.73223,243.40095
Transit,59.70531,160.21218,732.90465
Transit,31.49296,89.06892,204.63135
Auto,18.93994,69.013981,151.42305
Active,2.528039,22.375469,26.59551
Transit,34.28383,122.744287,299.8023
Transit,29.54245,113.43764,394.6785
Active,2.528039,22.375469,26.59551
Transit,56.78222,142.957769,576.26415
Active,6.647332,38.19553,51.41061
Auto,26.58277,72.204411,199.8924
Transit,17.66368,66.79271,135.135735
Transit,43.61752,121.699225,529.8699
Auto,0,0,0
Active,2.528039,22.375469,26.59551
Auto,40.58133,184.02771,338.50815
Transit,106.4842,251.07606,1205.2434
Active,2.528039,22.375469,26.59551
Transit,45.30077,199.711784,414.08775
Transit,35.43711,95.733156,258.45465
Transit,33.34226,96.655821,261.71145
Transit,29.00742,153.867933,270.65265
Transit,13.98965,62.674411,143.0535
Transit,20.82787,78.442265,149.450385
Active,8.920694,42.118848,74.75982
Transit,10.38668,47.805898,73.668105
Transit,28.22969,173.559993,278.6958
Auto,26.72453,150.860863,250.3902
Transit,13.69638,54.737547,105.715305
Transit,16.12133,61.782979,124.001235
Transit,22.86195,75.64397,199.0806
Transit,11.72689,59.691745,113.736195
Transit,33.30214,195.41114,339.9363
Auto,15.00888,108.060135,135.649935
Transit,29.89669,90.305418,320.4063
Transit,55.99251,394.21621,541.068
Transit,22.32097,144.727539,211.26015
Transit,21.53195,145.118339,203.0499
Transit,47.74306,176.34604,462.50295
Transit,41.68314,104.162053,414.8604
Transit,37.70481,136.064925,422.24865
Transit,33.04816,117.06557,309.16035
Transit,33.61649,93.224157,282.19515
Transit,76.36144,140.83539,668.5422
Transit,50.79008,89.95801,483.2229
Auto,69.24026,280.31665,761.51895
Transit,20.27815,55.104548,121.26783
Transit,36.2168,132.330953,368.8521
Auto,16.34245,143.327797,163.61235
Transit,44.48279,142.79167,363.92325
Active,0,0,0
Active,2.528039,22.375469,26.59551
Transit,18.62881,59.267038,179.21415
Auto,42.21703,86.748466,416.58135
Transit,35.3335,126.136359,282.1758
Transit,65.32504,136.841135,611.385
Transit,8.901649,52.774336,101.71287
Transit,31.44916,111.265779,272.8977
Transit,55.99786,149.81497,619.51815
Transit,37.9005,89.93593,282.1557
Transit,38.61387,134.920962,304.03065
Transit,28.09698,101.613424,232.62405
Transit,20.76123,146.358976,196.7751
Transit,32.34987,114.783652,269.38725
Transit,22.06837,88.983216,189.4503
Auto,44.82082,196.514312,382.0818
Transit,45.0688,169.263463,356.9361
Transit,39.57722,193.336746,365.01195
Auto,42.8913,88.514155,421.7025
Transit,39.46714,187.279166,364.64445
Transit,45.18054,146.957296,370.34835
Transit,34.75459,163.980898,345.93105
Transit,34.307,132.291913,343.69845
Transit,6.791789,36.030163,50.119815
Transit,32.01194,86.540719,349.8318
Active,6.647332,38.19553,51.41061
Transit,49.12418,129.094669,377.3922
Transit,40.73049,135.3285,472.68105
Transit,50.98174,210.268874,381.0771
Transit,25.7038,144.674281,238.1859
Transit,41.38189,81.692607,422.4228
Transit,19.46216,79.284361,156.14145
Transit,65.92387,343.84485,862.1931
Transit,55.47623,123.406745,533.70405
Active,2.528039,22.375469,26.59551
Transit,27.89771,91.058601,281.97645
Auto,34.28101,119.34991,284.83365
Auto,44.34294,141.39313,362.5248
Auto,39.30869,182.963916,321.3492
Transit,35.15153,169.72957,384.07785
Transit,26.10828,156.92458,248.9994
Auto,14.00896,48.576713,91.230555
Transit,14.06724,63.70102,124.24251
Transit,13.08347,71.631041,113.388045
Transit,45.9863,135.627618,420.036
Transit,51.48994,152.34414,527.10945
Auto,30.34715,108.974238,265.3158
Transit,16.34245,143.327797,163.61235
Auto,20.82787,78.442265,149.450385
Active,2.528039,22.375469,26.59551
Transit,18.95711,71.15973,173.55705
Transit,38.30619,105.425785,506.3463
Auto,0,0,0
Active,2.267301,33.937502,19.073775
Transit,26.81721,89.424103,304.5663
Active,2.528039,22.375469,26.59551
Transit,39.57722,193.336746,365.01195
Active,0,0,0
Transit,16.64929,66.365011,169.3011
Active,0,0,0
Transit,36.7803,99.782158,288.1293
Transit,37.70481,136.064925,422.24865
Transit,11.75121,49.973691,90.2877
Auto,2.528039,22.375469,26.59551
Transit,14.51316,51.245674,89.903685
Active,2.528039,22.375469,26.59551
Transit,32.81059,122.855006,481.56795
Transit,16.13166,50.368346,158.8275
Transit,12.19291,57.282726,128.62038
Active,2.528039,22.375469,26.59551
Transit,0.9763364,16.830314,9.763365
Transit,17.04042,140.204515,175.3653
Transit,30.42204,109.036206,292.1937
Active,0,0,0
Auto,42.14489,242.40519,414.6432
Transit,28.32118,152.212658,270.1557
Transit,52.20918,118.92711,528.4251
Auto,50.01499,205.92889,506.5716
Auto,30.20729,156.58841,300.24945
Auto,24.83413,83.140757,163.91385
Active,0,0,0
Transit,35.80879,151.243962,312.5253
Active,0,0,0
Transit,20.75409,71.817124,163.2411
Transit,27.15709,144.496457,252.34785
Active,2.528039,22.375469,26.59551
Transit,16.26762,58.420594,125.3619
Transit,21.62977,77.070591,189.9318
Transit,23.68867,100.623299,190.28565
Auto,41.38189,81.692607,422.4228
Transit,29.52575,84.506603,202.2429
Transit,30.44242,152.855332,288.315
Auto,27.63241,114.0253,190.1484
Transit,41.84859,153.038635,400.8756
Auto,11.44122,122.104432,103.86627
Transit,24.19073,161.392921,227.6664
Auto,14.47672,53.85143,112.506645
Transit,17.62288,63.277291,133.33296
Transit,54.73411,277.396,442.75545
Transit,13.61163,52.173498,104.340945
Active,2.528039,22.375469,26.59551
Transit,22.15637,126.309394,203.86695
Transit,0,0,0
Auto,0,0,0
Active,2.528039,22.375469,26.59551
Transit,25.17566,157.192598,238.59195
Transit,11.61214,55.190023,105.163845
Transit,0,0,0
Transit,20.81096,76.291414,175.4244
Transit,34.75459,163.980898,345.93105
Transit,51.01014,229.80577,474.47745
Transit,21.57903,78.82384,211.83255
Transit,55.43491,129.572101,537.73575
Transit,41.73643,192.938644,392.5794
Transit,66.55331,147.99596,654.2586
Transit,31.0543,127.396436,310.28085
Transit,21.29803,104.548083,188.6319
Auto,33.90919,97.989961,391.96695
Transit,15.64823,39.686869,158.78655
Transit,63.93575,99.481169,576.28605
Transit,24.13668,143.080264,222.56865
Auto,60.25456,124.84097,555.3651
Transit,20.37751,58.527638,155.35335
Active,2.528039,22.375469,26.59551
Transit,73.66729,176.45662,685.9395
Transit,20.96739,84.348377,162.9174
Transit,27.68148,98.55845,254.47065
Transit,24.83413,83.140757,163.91385
Auto,23.06231,69.741737,188.9229
Auto,44.31079,130.2442,321.25335
Auto,36.6463,118.839059,360.5502
Transit,14.47672,53.85143,112.506645
Transit,37.70481,136.064925,422.24865
Transit,7.473257,30.331209,60.787875
Transit,0,0,0
Auto,15.17908,64.945217,118.054095
Transit,36.53449,123.703682,291.23355
Auto,33.82681,94.08783,340.26045
Transit,51.40355,102.80546,402.45045
Transit,43.15554,221.51572,392.74185
Transit,47.76908,133.298289,363.7872
Auto,82.14326,183.80844,675.24075
Transit,16.44699,59.164755,125.98974
Transit,33.31496,140.49151,264.1536
Transit,50.9517,108.108363,472.02525
Active,2.528039,22.375469,26.59551
Active,3.528347,49.776334,31.4367
Transit,49.05235,148.301358,455.1891
Transit,42.9229,172.728626,357.201
Transit,35.3335,126.136359,282.1758
Transit,34.06835,173.984731,278.99235
Transit,30.14288,154.212395,266.94
Transit,43.32679,187.021706,372.57885
Transit,34.307,132.291913,343.69845
Transit,21.53195,145.118339,203.0499
Auto,0,0,0
Auto,18.87622,77.069796,156.6423
Transit,86.5897,235.195885,894.2043
Transit,11.12784,47.384842,82.08153
Transit,66.04281,201.15475,682.3569
Active,2.267301,33.937502,19.073775
Auto,23.68867,100.623299,190.28565
Transit,42.3874,88.430659,414.2325
Transit,44.98193,201.440072,415.4499
Transit,17.15073,63.999716,156.47205
Auto,34.06835,173.984731,278.99235
Transit,39.526,103.837317,522.09765
Transit,70.21025,151.206856,629.96385
Transit,9.416311,133.356218,85.852305
Active,0,0,0
Transit,48.23799,206.929908,449.0598
Active,2.528039,22.375469,26.59551
Transit,19.72406,67.707707,172.5831
Transit,36.10642,122.80337,325.8885
Transit,24.1516,136.473682,212.60655
Transit,47.28394,167.50441,447.4308
Transit,62.05264,142.39439,643.3803
Transit,29.42055,106.30163,366.43155
Auto,48.19954,145.0135,403.3344
Transit,9.902512,55.899305,80.325585
Active,0,0,0
Transit,19.64326,75.865624,155.5566
Active,2.528039,22.375469,26.59551
Auto,38.30618,117.191525,243.2799
Transit,55.69833,125.5381,492.2001
Transit,17.09927,72.524572,131.099745
Transit,19.19172,78.403216,167.95605
Transit,43.23403,140.886601,409.062
Transit,16.59935,78.33959,138.7491
Transit,57.74332,126.4926,528.1476
Active,6.088859,41.540579,52.28691
Auto,41.73643,192.938644,392.5794
Transit,29.68967,153.907322,282.6918
Auto,22.26353,152.12783,211.0866
Transit,20.37751,58.527638,155.35335
Transit,41.68314,104.162053,414.8604
Transit,27.1865,119.768513,213.8514
Transit,43.57417,86.647402,422.88375
Transit,67.9959,329.5366,893.9781
Auto,40.36926,87.058775,414.18975
Active,0,0,0
Auto,38.30618,117.191525,243.2799
Active,2.528039,22.375469,26.59551
Active,2.267301,33.937502,19.073775
Active,2.528039,22.375469,26.59551
Transit,40.49353,185.476416,370.82475
Auto,11.81183,52.790368,92.36925
Transit,19.72406,67.707707,172.5831
Auto,7.978713,122.215348,71.714445
Transit,13.42306,59.793148,116.812875
Active,20.6748,55.871168,157.88295
Transit,26.06284,167.852568,248.5398
Transit,44.16864,108.95021,437.1729
Transit,18.87622,77.069796,156.6423
Transit,26.00042,98.600388,188.9082
Transit,60.09612,234.61897,529.70445
Transit,20.82596,83.395271,139.828935
Transit,2.528039,22.375469,26.59551
Transit,17.36796,71.73838,127.666275
Auto,24.22147,76.225536,217.72065
Transit,34.05899,166.619832,298.02585
Auto,51.48994,152.34414,527.10945
Transit,24.96606,74.707702,170.49435
Transit,19.12276,81.844399,148.27227
Active,0,0,0
Transit,67.41747,192.15363,597.73995
Transit,26.10828,156.92458,248.9994
Transit,35.3335,126.136359,282.1758
Transit,38.29576,168.79248,379.27155
Transit,0,0,0
Transit,9.859654,140.463758,90.6306
Auto,17.93024,69.098189,137.197875
Transit,13.42306,59.793148,116.812875
Transit,58.26532,178.16228,499.3971
Transit,29.51107,107.556505,222.72075
Transit,29.00742,153.867933,270.65265
Transit,38.83049,83.074183,352.3992
Transit,14.47672,53.85143,112.506645
Transit,34.88097,99.60902,287.3805
Active,2.528039,22.375469,26.59551
Transit,67.11832,157.08526,662.0853
Active,6.814198,46.534409,60.028515
Transit,31.21823,118.199853,280.35435
Transit,23.06886,82.189649,180.43605
Transit,28.56362,113.500506,262.51065
Active,2.528039,22.375469,26.59551
Transit,35.69675,190.101468,352.302
Active,2.528039,22.375469,26.59551
Auto,29.18329,81.766642,251.3064
Transit,5.79051,40.20625,59.575875
Transit,13.10963,58.247507,134.49567
Auto,58.28827,117.637187,513.35895
Auto,33.61649,93.224157,282.19515
Transit,25.48178,68.828393,160.4478
Transit,20.61961,69.606979,154.49145
Transit,15.00888,108.060135,135.649935
Transit,46.13241,122.017418,329.25945
Active,6.647332,38.19553,51.41061
Active,10.34646,39.794201,85.99434
Auto,0,0,0
Transit,40.75218,121.314982,371.29365
Active,2.528039,22.375469,26.59551
Transit,47.74306,176.34604,462.50295
Transit,48.98594,99.56036,488.7621
Active,0,0,0
Transit,15.9922,53.717543,105.89271
Active,2.267301,33.937502,19.073775
Transit,42.48964,85.084262,428.70675
Transit,17.04042,140.204515,175.3653
Transit,11.12784,47.384842,82.08153
Transit,22.34398,84.045239,208.8462
Transit,0,0,0
Transit,44.71711,130.46474,411.24885
Auto,12.13968,49.598494,91.863135
Transit,45.78517,156.893745,373.2837
Transit,57.3699,149.47729,565.047
Auto,0,0,0
Transit,54.41063,120.664989,541.36005
Auto,22.29642,82.525082,180.66885
Transit,14.3491,145.287018,130.195905
Auto,15.24076,68.816851,104.5296
Transit,42.14489,242.40519,414.6432
Transit,52.20918,118.92711,528.4251
Transit,46.6857,127.456725,342.0765
Transit,17.45311,70.30349,167.8551
Transit,64.30727,141.29847,542.5677
Auto,30.42204,109.036206,292.1937
Transit,14.3491,145.287018,130.195905
Transit,120.7829,330.47705,1289.136
Transit,39.88817,192.632451,364.02255
Transit,37.70502,146.57309,353.26035
Active,2.844491,38.838779,28.97367
Active,2.528039,22.375469,26.59551
Transit,15.28116,64.938188,137.535105
Transit,40.75218,121.314982,371.29365
Auto,30.46519,140.69998,225.2223
Transit,35.69675,190.101468,352.302
Transit,13.61163,52.173498,104.340945
Transit,43.53014,139.415013,396.67245
Transit,45.9863,135.627618,420.036
Transit,37.70481,136.064925,422.24865
Transit,20.82787,78.442265,149.450385
Transit,35.37678,92.764342,271.9284
Transit,25.39215,147.90276,244.15635
Transit,32.94616,120.409062,262.6005
Transit,39.526,103.837317,522.09765
Transit,24.36686,112.48124,275.11065
Transit,36.58081,115.363692,231.0231
Transit,49.98329,123.83631,559.76415
Transit,37.95344,109.454555,508.2489
Active,2.528039,22.375469,26.59551
Transit,26.61383,91.59849,241.14315
Transit,9.416311,133.356218,85.852305
Active,0,0,0
Auto,43.08828,106.816959,305.8866
Active,2.844491,38.838779,28.97367
Transit,90.30955,290.14626,1019.94075
Transit,13.83281,59.200948,121.49904
Transit,48.19954,145.0135,403.3344
Transit,38.47706,126.00136,307.0308
Transit,51.09763,237.65972,493.0668
Transit,68.43111,173.69788,775.0506
Transit,42.48964,85.084262,428.70675
Active,2.528039,22.375469,26.59551
Active,6.088859,41.540579,52.28691
Auto,109.7694,226.73599,1184.91585
Transit,55.10552,129.70513,456.15
Transit,65.52916,143.66278,644.022
Transit,99.79745,357.36339,1310.22255
Active,0,0,0
Active,2.528039,22.375469,26.59551
Transit,25.39215,147.90276,244.15635
Transit,60.58641,122.57016,617.69595
Auto,71.12438,193.49555,680.6451
Transit,27.65727,112.122179,225.06795
Auto,0,0,0
Transit,29.08554,126.037411,236.86905
Transit,62.4801,155.87306,497.9754
Transit,38.06189,164.380735,316.7814
Active,2.528039,22.375469,26.59551
Active,0,0,0
Auto,18.68379,76.126124,175.95345
Auto,29.58239,168.331593,277.5504
Transit,35.80879,151.243962,312.5253
Transit,88.95488,238.71419,917.26485
Transit,37.47961,159.40717,329.2965
Auto,42.8913,88.514155,421.7025
Auto,18.37231,67.985721,128.149935
Transit,7.011572,38.558867,52.354545
Transit,71.12438,193.49555,680.6451
Transit,15.57133,109.896956,141.458385
Transit,36.49947,108.209021,531.4692
Active,2.528039,22.375469,26.59551
Transit,15.00888,108.060135,135.649935
Transit,24.82991,87.456559,203.25645
Transit,15.13284,62.337638,141.86682
Transit,20.61961,69.606979,154.49145
Transit,45.72828,91.64603,446.07945
Transit,72.99614,144.35174,824.5287
Transit,32.37961,159.049969,268.27905
Transit,0,0,0
Auto,25.82158,97.89474,196.90725
Transit,54.02762,197.263675,462.3744
Transit,5.79051,40.20625,59.575875
Transit,39.1306,139.580336,379.92405
Transit,27.33236,109.858141,218.72265
Transit,21.53195,145.118339,203.0499
Auto,20.09891,87.948701,190.65375
Transit,33.90919,97.989961,391.96695
Transit,19.68442,73.802479,169.1661
Transit,21.62753,78.868449,138.80016
Transit,13.08347,71.631041,113.388045
Transit,28.56362,113.500506,262.51065
Transit,62.58118,297.07848,764.7945
Transit,3.256509,88.910229,27.97446
Transit,34.77583,123.953976,310.94865
Transit,50.23025,150.1664,474.3369
Transit,47.05297,98.43712,431.37525
Transit,25.17566,157.192598,238.59195
Transit,20.10898,76.472555,162.42615
Transit,30.95961,119.097438,245.3406
Transit,25.82158,97.89474,196.90725
Transit,27.12075,118.661555,209.20185
Transit,21.31374,71.904404,187.9221
Auto,7.978713,122.215348,71.714445
Transit,66.55331,147.99596,654.2586
Transit,33.19204,135.145431,471.08595
Transit,22.5536,86.34764,184.1739
Transit,25.48247,165.040174,225.0084
Transit,21.62753,78.868449,138.80016
Transit,26.1962,155.342713,249.5442
Transit,26.74016,143.944408,246.94335
Transit,7.754499,42.48468,67.407555
Active,2.528039,22.375469,26.59551
Transit,35.72496,147.635268,326.17065
Transit,15.04002,63.056533,148.619385
Transit,36.53449,123.703682,291.23355
Transit,29.58239,168.331593,277.5504
Transit,44.48279,142.79167,363.92325
Transit,30.14288,154.212395,266.94
Transit,23.57669,88.970133,282.88395
Transit,9.424928,39.706241,69.033465
Active,2.528039,22.375469,26.59551
Active,3.528347,49.776334,31.4367
Transit,41.8204,78.301791,418.3575
Transit,43.21738,202.98155,397.43835
Active,2.267301,33.937502,19.073775
Auto,15.9922,53.717543,105.89271
Transit,22.34398,84.045239,208.8462
Transit,9.424928,39.706241,69.033465
Active,0,0,0
Transit,63.5963,174.06692,740.15595
Auto,16.64452,64.583529,134.70039
Transit,17.30809,78.798094,184.9695
Transit,47.28394,167.50441,447.4308
Transit,30.56059,121.162917,414.12675
Auto,94.78764,236.45275,1187.53155
Transit,51.46688,150.56432,487.4769
Transit,37.77747,149.66457,494.51085
Transit,52.92928,112.64538,430.76835
Transit,32.81059,122.855006,481.56795
Transit,51.48994,152.34414,527.10945
Active,3.256509,88.910229,27.97446
Active,2.528039,22.375469,26.59551
Transit,40.62077,99.721021,409.79565
Auto,47.81152,156.086062,430.0869
Auto,20.87818,71.355489,152.22915
Active,0,0,0
Transit,43.78152,91.649407,425.9721
Active,2.528039,22.375469,26.59551
Active,2.528039,22.375469,26.59551
Active,2.267301,33.937502,19.073775
Transit,51.62529,137.69802,478.3224
Transit,31.21823,118.199853,280.35435
Auto,50.50773,164.34018,455.7963
Auto,29.81729,133.595649,245.3739
Transit,8.066237,45.277113,77.83593
Transit,42.6581,196.49344,400.4895
Transit,9.620461,49.893264,95.431995
Transit,12.0378,51.885678,93.291705
Transit,19.61282,90.753903,158.00445
Auto,25.99334,99.445352,212.1618
Transit,35.58491,141.453909,323.4903
Transit,17.62288,63.277291,133.33296
Transit,39.53772,184.196426,375.546
Auto,60.32058,116.445203,578.502
Transit,15.13058,59.556309,141.08472
Transit,23.24903,150.348855,219.75645
Transit,69.42322,146.099591,623.5263
Transit,70.21025,151.206856,629.96385
Transit,38.61387,134.920962,304.03065
Transit,58.28827,117.637187,513.35895
Transit,15.9922,53.717543,105.89271
Transit,0,0,0
Transit,46.76821,159.474286,442.2735
Transit,76.66012,150.84706,616.6695
Transit,34.99569,127.029509,420.0891
Transit,44.34294,141.39313,362.5248
Transit,22.13186,78.758274,207.3687
Transit,47.41753,103.153824,456.7605
Transit,9.416311,133.356218,85.852305
Auto,7.508195,48.138369,83.428515
Transit,53.53168,127.90023,471.5427
Transit,45.85448,140.235017,409.63245
Transit,9.932718,42.088746,74.57778
Transit,15.2203,74.34242,156.80325
Active,2.528039,22.375469,26.59551
Transit,43.78152,91.649407,425.9721
Transit,26.68352,93.41046,214.75845
Transit,36.53449,123.703682,291.23355
Transit,2.844491,38.838779,28.97367
Transit,0,0,0
Transit,19.85195,79.758115,184.98015
Transit,44.30233,107.501665,442.21065
Transit,31.49296,89.06892,204.63135
Active,2.528039,22.375469,26.59551
Transit,22.41484,83.281699,223.25715
Auto,15.9922,53.717543,105.89271
Transit,19.24652,63.999764,150.56055
Transit,24.50719,156.081511,233.04
Transit,37.50957,165.55157,330.0378
Transit,29.03255,154.602076,276.162
Transit,36.59659,149.925589,351.0885
Transit,20.82787,78.442265,149.450385
Transit,43.3826,82.251299,437.8074
Transit,24.19073,161.392921,227.6664
Transit,42.61825,157.719639,277.5543
Transit,34.75459,163.980898,345.93105
Transit,40.83421,188.912161,344.9064
Active,2.528039,22.375469,26.59551
Transit,24.95148,97.115374,197.87895
Transit,30.00912,81.847771,195.50805
Transit,31.52652,131.869643,250.96185
Transit,17.09927,72.524572,131.099745
Auto,22.15637,126.309394,203.86695
Transit,22.97634,71.719151,212.0769
Auto,22.97634,71.719151,212.0769
Transit,62.54878,137.009743,609.24915
Transit,64.8026,152.72081,567.93675
Active,0,0,0
Auto,28.22969,173.559993,278.6958
Auto,43.15554,221.51572,392.74185
Auto,19.0522,77.054871,150.95445
Transit,19.78925,73.647332,195.19965
Auto,0,0,0
Transit,27.52529,105.806146,243.3834
Transit,48.09386,161.262702,386.3622
Auto,33.31496,140.49151,264.1536
Active,2.844491,38.838779,28.97367
Transit,42.9229,172.728626,357.201
Auto,23.15437,74.329732,207.3126
Auto,32.37961,159.049969,268.27905
Transit,12.28629,43.911417,93.05061
Active,22.34398,84.045239,208.8462
Auto,17.10743,81.420808,164.1015
Transit,46.73647,165.282927,384.80145
Transit,15.1195,67.059214,138.22065
Transit,32.51725,123.272566,281.12505
Transit,5.79051,40.20625,59.575875
Transit,37.32136,157.82467,327.714
Auto,20.43262,115.527203,188.7264
Transit,20.91719,86.586172,173.15835
Transit,80.38944,242.16479,803.1774
Transit,70.21025,151.206856,629.96385
Transit,12.8326,143.849908,114.465285
Transit,46.24267,111.776937,447.73845
Transit,35.53727,152.810304,407.31975
Transit,37.89522,149.91719,494.76345
Transit,16.34245,143.327797,163.61235
Transit,69.16064,285.2955,853.4499
Active,0,0,0
Transit,27.89771,91.058601,281.97645
Active,2.528039,22.375469,26.59551
Transit,27.63017,92.340164,238.7664
Transit,19.72406,67.707707,172.5831
Auto,0,0,0
Transit,19.19078,71.300405,171.0048
Transit,25.32554,91.391205,225.61575
Transit,29.03255,154.602076,276.162
Transit,24.1201,157.693957,229.23195
Transit,25.48247,165.040174,225.0084
Transit,46.39713,209.518718,421.15905
Active,0,0,0
Transit,24.19073,161.392921,227.6664
Auto,0,0,0
Active,6.647332,38.19553,51.41061
Auto,103.1526,267.51924,1344.96885
Transit,32.40555,158.897398,299.8953
Transit,21.25945,73.890945,252.5805
Transit,29.90601,155.128268,283.15575
Active,2.267301,33.937502,19.073775
Transit,35.52954,95.62803,254.7999
Transit,35.53727,152.810304,407.31975
Transit,65.92387,343.84485,862.1931
Transit,22.7587,81.629973,225.7965
Transit,0,0,0
Auto,21.67046,75.638278,189.59445
Transit,112.5486,223.74594,1221.9147
Auto,0,0,0
Transit,21.32837,77.364289,180.32865
Auto,52.9211,107.967828,421.32765
Active,0,0,0
Transit,37.80081,118.016221,372.26475
Transit,88.62335,228.08202,916.4049
Transit,20.37751,58.527638,155.35335
Auto,0,0,0
Transit,37.50957,165.55157,330.0378
Transit,56.72708,136.84693,757.0929
Active,6.088859,41.540579,52.28691
Transit,45.23472,132.699546,404.64
Auto,42.99998,190.324996,386.0979
Auto,22.91382,73.495681,210.0051
Transit,36.1931,97.644753,358.91085
Auto,0,0,0
Auto,38.49326,125.33949,379.23255
Active,0,0,0
Transit,70.67322,226.30122,719.5746
Transit,48.92834,145.443432,364.25025
Transit,44.90322,237.51568,388.5615
Transit,37.47961,159.40717,329.2965
Transit,62.74698,190.87084,507.30915
Transit,46.58992,256.325898,560.40525
Active,6.088859,41.540579,52.28691
Transit,51.33704,166.119383,627.675
Transit,29.08299,110.450665,253.7262
Transit,23.05364,101.490027,209.6991
Transit,25.11979,92.323276,215.95575
Transit,41.07052,96.530542,405.25695
Auto,52.37116,160.755502,495.03075
Transit,13.83281,59.200948,121.49904
Transit,50.04114,176.02404,487.443
Transit,5.79051,40.20625,59.575875
Transit,77.68111,161.214125,717.7473
Auto,14.35876,56.22727,114.153105
Transit,17.3297,142.143725,176.44845
Transit,27.00684,86.237095,245.02305
Transit,57.74332,126.4926,528.1476
Transit,23.28773,94.394615,233.226
Active,2.528039,22.375469,26.59551
Transit,30.14288,154.212395,266.94
Active,2.528039,22.375469,26.59551
Auto,44.758,116.13956,312.90405
Transit,35.58491,141.453909,323.4903
Transit,3.391024,25.45797,38.85552
Transit,42.71295,178.128616,347.5452
Transit,0,0,0
Active,2.528039,22.375469,26.59551
Transit,27.89771,91.058601,281.97645
Transit,20.82787,78.442265,149.450385
Auto,62.05264,142.39439,643.3803
Transit,9.932718,42.088746,74.57778
Active,11.10159,43.555664,93.420795
Transit,37.77747,149.66457,494.51085
Transit,15.1195,67.059214,138.22065
Active,29.74683,157.362031,274.37115
Auto,25.56003,91.381727,228.96825
Transit,19.38892,79.575397,152.0199
Transit,22.80914,79.904193,175.72095
Transit,30.14288,154.212395,266.94
Active,0,0,0
Transit,35.80879,151.243962,312.5253
Auto,19.58538,68.597609,171.14085
Transit,87.13721,251.966507,991.4412
Transit,24.69421,154.561606,234.84285
Transit,14.08893,56.128884,109.411485
Transit,18.87622,77.069796,156.6423
Transit,26.42456,110.091023,216.0549
Transit,32.68334,121.362462,297.897
Transit,25.16137,159.974277,229.68555
Auto,41.76237,128.085374,432.366
Transit,26.42456,110.091023,216.0549
Transit,28.00684,154.688284,257.7243
Transit,32.37961,159.049969,268.27905
Transit,44.758,116.13956,312.90405
Transit,54.89019,169.305317,465.26475
Transit,2.528039,22.375469,26.59551
Active,2.528039,22.375469,26.59551
Transit,22.54856,84.07786,215.7402
Active,2.528039,22.375469,26.59551
Transit,28.00684,154.688284,257.7243
Transit,25.82158,97.89474,196.90725
Auto,76.9399,219.50816,876.25485
Active,0,0,0
Auto,32.37961,159.049969,268.27905
Transit,32.17227,112.7836,439.8222
Transit,11.81666,42.125046,97.012275
Transit,26.10828,156.92458,248.9994
Active,2.528039,22.375469,26.59551
Auto,3.528347,49.776334,31.4367
Transit,4.613157,28.897975,48.291915
Transit,17.14698,138.273835,174.62115
Transit,46.24607,104.15735,482.31915
Transit,28.00684,154.688284,257.7243
Transit,38.83049,83.074183,352.3992
Transit,36.49947,108.209021,531.4692
Transit,38.30619,105.425785,506.3463
Transit,19.5763,90.229707,150.25635
Active,2.528039,22.375469,26.59551
Transit,30.22636,162.474282,272.70195
Active,0,0,0
Transit,51.48994,152.34414,527.10945
Active,2.528039,22.375469,26.59551
Transit,29.74683,157.362031,274.37115
Transit,3.391024,25.45797,38.85552
Transit,69.04578,220.01891,737.4978
Auto,31.49296,89.06892,204.63135
Transit,27.84956,151.353994,267.44475
Transit,35.3335,126.136359,282.1758
Transit,32.68334,121.362462,297.897
Active,46.6857,127.456725,342.0765
Transit,7.978713,122.215348,71.714445
Transit,25.7038,144.674281,238.1859
Transit,37.50957,165.55157,330.0378
Transit,42.29547,197.322867,392.84805
Transit,13.64005,134.375905,135.614445
Transit,16.98428,69.716045,126.423765
Transit,18.1533,60.66478,179.96385
Transit,14.00896,48.576713,91.230555
Transit,24.03733,142.813991,228.09975
Auto,0,0,0
Transit,22.95999,53.206948,173.44905
Transit,33.02517,129.376139,239.60295
Transit,36.52907,105.946701,476.31585
Transit,42.14489,242.40519,414.6432
Transit,37.32136,157.82467,327.714
Active,0,0,0
Transit,86.15534,198.0387,847.48755
Transit,35.18145,157.833193,289.4781
Transit,35.80879,151.243962,312.5253
