Origin,Sample_TopSchool,SC_Sample_Prob,SG_Sample_Prob,MI_Sample_Prob,OC_Sample_Prob,RY_Sample_Prob,YK_Sample_Prob,YG_Sample_Prob,SC_Family_Prob,SG_Family_Prob,MI_Family_Prob,OC_Family_Prob,RY_Family_Prob,YK_Family_Prob,YG_Family_Prob,SC_NonFam_Prob,SG_NonFam_Prob,MI_NonFam_Prob,OC_NonFam_Prob,RY_NonFam_Prob,YK_NonFam_Prob,YG_NonFam_Prob,Grav_Pred,SG_Norm_Grav,MI_Norm_Grav,OC_Norm_Grav,RY_Norm_Grav,SC_Norm_Grav,YG_Norm_Grav,YK_Norm_Grav,HZ_Pred,MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,Dist_Pred,MI_Norm_Dist,OC_Norm_Dist,RY_Norm_Dist,SC_Norm_Dist,SG_Norm_Dist,YG_Norm_Dist,YK_Norm_Dist,Zone,Resid_SG,Resid_MI,Resid_OC,Resid_RY,Resid_SC,Resid_YG,Resid_YK
1031,SG,3.418593895,1.234714333,0,0,0,1.183696348,0,5.244025157,0,0,0,0,2.047642436,0,0,1.835897436,0,0,0,0,0,SC,0.615314695,0.1088549,0.605660885,0.650280806,6.087822969,1.212670027,0.600898276,RY,0,4.975745997,3.192211773,0.273487512,0.384819301,0,0.23673927,SG,0.071632099,1.084371142,1.278639332,2.862814086,0.801845443,0.082442833,0.84105329,1031,-0.220650914,0.013065007,0.016364476,0.131293006,0.167014447,0.022246617,-0.12933264
1032,SC,7.458750315,0.673480546,0,0,0,0.430435036,4.122141662,5.720754717,0.918416801,0,0,0,0.372298625,3.60952381,,,,,,,,SC,0.626688436,0.110866907,0.616855603,0.662300266,6.20034719,1.235085524,0.524488381,OC,0,13.19514047,0.61784744,0.410231267,0.990652467,0,0.189391416,RY,0.136140784,0.740871491,2.109478236,1.493262827,0.46493122,1.408316182,1.089770118,1032,0.003813843,0.022241495,0.022306946,0.166734939,-0.221092187,-0.064811744,0.070806708
1033,,,,,,,,,,,,,,,,,,,,,,,SC,0.628143532,0.111124441,0.618288457,0.66383866,6.214749384,1.237954411,0.514709794,OC,0,13.19514047,0.61784744,0.95720629,0.990652467,0,0,SC,0,0,0.757805018,5.902896549,0.419159588,4.348691406,0.736242131,,,,,,,,
1034,RY,3.906964451,0,0,4.610729881,1.471065333,1.352795827,0,2.996585804,0,0,5.156462585,1.24077381,1.170081392,0,,,,,,,,SC,0.621429509,0.109936555,0.611679192,0.656742496,6.148316834,1.224721166,0.559819373,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SG,0,0.631669994,0.076272509,5.172352295,0.953809696,0.025550735,0.949573851,1034,0.297243329,0.021486132,-0.121249978,-0.122100892,0.024168015,0.025249803,-0.124796409
1035,SG,2.279062596,1.028928611,0,0,1.716242889,0.394565449,0,1.048805031,1.347011309,0,0,1.737083333,0.409528487,0,11.26573427,0.917948718,0,0,0,0,0,SC,0.6246467,0.110505709,0.614845897,0.660142506,6.180147731,1.231061646,0.538205044,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SC,0,0.760616739,0.061870556,6.389654712,0.755973818,2.921478264,0.599336717,1035,-0.162869989,0.020088449,0.021172483,-0.17453339,0.206193388,0.025842792,0.064106268
1036,SC,4.558125193,0.617357167,0,2.689592431,0.858121444,0.789130899,0,3.813836478,0.612277868,0,3.281385281,0.789583333,0.74459725,0,0,1.835897436,0,0,0,0,0,SC,0.628767369,0.111234802,0.618902491,0.664497949,6.220918073,1.239182723,0.510519968,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SG,0,0.461072988,0.020594915,5.153212115,0.969253424,0.041221417,1.001181645,1036,0.047748465,0.020584124,-0.062195979,-0.005536194,-0.013659028,0.025144562,-0.012085951
1037,SC,6.837187789,0,0,0,1.287182166,0,11.33588957,5.244025157,0,0,0,1.085677083,0,9.926190476,,,,,,,,SC,0.624597507,0.110497105,0.614798065,0.660091132,6.179665039,1.230964702,0.538533463,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SG,0,11.30439399,0.133709237,1.47843235,1.064826344,0.670081735,0.329924991,1037,0.240043994,0.0235461,0.023514131,-0.077936363,-0.150543827,-0.222439843,0.163815809
1038,SC,5.469750231,0.493885733,0,0,0.514872867,0.946957079,4.534355828,4.195220126,0.673505654,0,0,0.434270833,0.819056974,3.97047619,,,,,,,,SC,0.632097505,0.111823939,0.622180383,0.668017321,6.253867616,1.245745795,0.488146417,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SC,0,2.811430968,0.169629807,5.711036681,0.727267188,2.636630482,0.519142814,1038,0.080349499,0.022124204,0.022199427,0.066300385,-0.077954401,-0.074033507,-0.038985607
1039,RY,1.953482225,0.352775524,0,0,2.206598,1.352795827,0,1.748008386,0.561254712,0,0,2.171354167,0.682547479,0,0,0,0,0,0,5.933701657,0,SC,0.630809999,0.111596157,0.620913069,0.666656657,6.241130988,1.24320837,0.496795705,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,YK,0.145468263,4.56934581,1.181902703,3.243413532,0.193914349,0.041221417,1.434723966,1039,0.136732905,0.018612463,0.019795778,-0.277136425,0.219081678,0.024176788,-0.141263187
1040,RY,4.558125193,0,0,0,1.716242889,0,15.11451943,3.496016771,0,0,0,1.447569444,0,13.23492063,,,,,,,,SC,0.6332233,0.112022992,0.623287936,0.669207095,6.265004314,1.247964546,0.480583663,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SG,0,12.10257213,0.32841255,1.288569697,0.957964196,0.037786299,0.370439999,1040,0.220346598,0.021613967,0.021584621,-0.342055465,-0.179219307,0.025298641,0.232430945
1041,,,,,,,,,,,,,,,,,,,,,,,SC,0.633223258,0.112023086,0.623288484,0.669207048,6.265004478,1.247964455,0.480583634,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,OC,0,14.98029631,0.051487287,0.677479716,1.089795812,0.117804343,0.153403833,,,,,,,,
1042,SC,13.67437558,0,0,0,0,0,0,10.48805031,0,0,0,0,0,0,,,,,,,,SC,0.633223394,0.112023118,0.623288614,0.669207193,6.265002906,1.247964727,0.480583734,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,SG,0.145468263,9.075387366,0.613564247,1.685772389,0.76819076,0.124268624,0.72589974,1042,0.227119041,0.022278266,0.022248018,0.162799025,-0.669360206,0.026076205,0.208839651
1043,RY,3.418593895,0,0,8.068777293,2.574364333,0,0,2.622012579,0,0,9.023809524,2.171354167,0,0,,,,,,,,SC,0.633223485,0.112023023,0.623288129,0.669206667,6.265003822,1.247964909,0.480583805,OC,0,13.19514047,0,2.529759482,1.00299961,0,0,RY,0,3.946185493,1.702331578,3.467315043,0.086770137,0,1.223471967,1043,0.23323382,0.022878069,-0.310486326,-0.166151232,0.006208353,0.026778261,0.187539056
1044,RY,0,0.411571444,0,0,2.574364333,1.578261798,0,0,0.561254712,0,0,2.171354167,1.365094957,0,,,,,,,,SC,0.633223485,0.112023023,0.623288129,0.669206667,6.265003822,1.247964909,0.480583805,SC,0,0,0,13.17298181,0.090545718,0,0,SG,0.071632099,0.307078929,1.454232515,2.802988726,0.955033716,0,0.529212926,1044,0.135904421,0.020840017,0.020984797,-0.340102064,0.298921877,0.024508896,-0.161057944
1045,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,SC,0.631139461,0.11165445,0.621237369,0.667004839,6.244384833,1.243857689,0.494584276,SC,0,0,0,13.17298181,0.090545718,0,0,SC,0,0,0.184496111,12.78961092,0.009260358,1.025628104,0.011836963,1045,-0.272880934,0.022278269,0.022248021,-0.337201068,0.33063983,0.026076208,0.208839675
1046,SC,4.558125193,0.658514311,0,0,1.029745733,0.946957079,0,4.033865506,0.777121909,0,0,1.002163462,0.630043827,0,0,0.917948718,0,0,0,2.966850829,0,SC,0.633205888,0.112020013,0.623271379,0.669188693,6.264833781,1.247930221,0.480699935,SC,0,0,0,9.486435267,0.756291927,0,0,SC,0,0,0,9.460226047,0.748677855,0,0.023673927,1046,-0.000629361,0.018972672,0.019868,-0.049182367,0.001731129,0.024042085,-0.014802158
1047,SC,6.837187789,0.617357167,0,0,1.287182166,0,0,5.244025157,0.841882068,0,0,1.085677083,0,0,,,,,,,,SC,0.637578209,0.112793515,0.627575103,0.673809476,6.308094555,1.256548399,0.451324507,SG,0,0,0,1.066601295,1.175859617,0,2.110925155,YK,0,0,0,1.136601075,1.106010063,0,2.22061435,1047,-0.015799069,0.02297295,0.022941759,-0.082124673,-0.159050161,0.026889297,0.184169897
1048,RY,0,0,0,0,5.148728666,0,0,0,0,0,0,4.342708333,0,0,,,,,,,,SC,0.632670477,0.111925301,0.622744358,0.668622858,6.259535918,1.246875031,0.484297207,SG,0,0,0,3.699954531,1.169563108,0,1.211192949,SG,0,0,0,3.778522995,1.080845409,0,1.354092256,1048,0.238171416,0.023362418,0.023330698,-0.829278628,0.346729837,0.027345161,0.170339098
1049,RY,3.418593895,0,0,0,2.574364333,1.183696348,0,2.622012579,0,0,0,2.171354167,1.023821218,0,,,,,,,,SC,0.635253124,0.112382093,0.625285926,0.671351643,6.285084725,1.251964936,0.46694802,SC,0,0,0,7.305796274,0.686690267,4.013081465,0.469456032,SC,0,0,0,7.59312935,0.663656932,3.812294594,0.435095689,1049,0.232704551,0.022826169,0.022795177,-0.333197279,0.088771408,0.026717494,-0.060617519
1050,SG,0,1.4816572,0,6.455021834,0,0,9.068711656,0,1.122509424,0,12.03174603,0,0,13.23492063,0,1.835897436,0,0,0,0,0,SC,0.635855486,0.112488656,0.62587882,0.671988237,6.291044387,1.253152076,0.462901157,SC,0,0,0,7.305796274,0.686690267,4.013081465,0.469456032,YK,0.145468263,4.324348391,1.264945456,3.398182601,0.197618492,0.041221417,1.333607603,1050,-0.254045841,0.014611394,-0.183106697,0.138750432,0.30750434,-0.178268318,0.15455469
1051,,,,,,,,,,,,,,,,,,,,,,,SC,0.634834844,0.112308199,0.624874774,0.670910217,6.280946325,1.25114059,0.469757476,SC,0,4.222169308,1.49373597,4.09380053,0,0,1.324257564,YK,0,4.172198239,1.510719517,3.797761076,0,0,1.418474616,,,,,,,,
1052,RY,2.279062596,0.823142889,0,5.379184862,1.716242889,0,0,1.748008386,1.122509424,0,6.015873016,1.447569444,0,0,,,,,,,,SC,0.63585541,0.11248864,0.625878756,0.671988778,6.291043635,1.25315194,0.4629011,SG,0,0,1.714371442,1.999721802,1.077169837,0,0.400513031,SG,0,0,1.581055906,2.18298288,1.103862042,0,0.408477199,1052,-0.092400446,0.023633276,-0.143065478,-0.160632538,0.184083318,0.027662213,0.160719654
1053,SG,0,2.469428667,0,0,0,0,0,0,3.367528271,0,0,0,0,0,,,,,,,,SC,0.635532801,0.112431671,0.625561782,0.671647834,6.287857615,1.252516132,0.465066365,SC,0,2.493345946,0.826136037,4.562005569,0.624760003,0,0.831796796,SC,0,2.812067161,0.969852438,4.482958049,0.557886911,0,0.808468351,1053,-0.759067178,0.023633286,0.023601198,0.172700749,0.350750129,0.027662206,0.16071961
1054,,,,,,,,,,,,,,,,,,,,,,,SC,0.635532858,0.112431671,0.625561846,0.671647896,6.287858175,1.252516223,0.465065976,SC,0,0.068136342,1.408060274,6.33006183,0.010426477,11.38363771,0.029460887,SC,0,0,1.423500887,6.910443373,0,9.892452965,0,,,,,,,,
1055,,,,,,,,,,,,,,,,,,,,,,,SC,0.635532858,0.112431671,0.625561846,0.671647896,6.287858175,1.252516223,0.465065976,SC,0,0,0.506172635,5.444968177,0.488177801,4.309085065,0.998005675,SC,0,0,0.643654434,5.430859275,0.462609773,4.744187998,0.880051843,,,,,,,,
1056,,,,,,,,,,,,,,,,,,,,,,,SC,0.63553313,0.112431719,0.625562105,0.671648184,6.28785503,1.252516767,0.465066175,RY,0,0,2.423802168,1.569866205,0.358192424,0,1.27549608,RY,0,0,2.254557216,1.525920823,0.388424834,0,1.388383975,,,,,,,,
1057,,,,,,,,,,,,,,,,,,,,,,,SC,0.588920382,0.10418549,0.579680681,0.6223866,5.826681955,1.160651761,0.778223977,SC,0,0,1.604347196,4.592646578,0.012534221,14.42033114,0.139401169,RY,0,0.053791849,1.871746753,3.974847958,0.026340572,15.11991747,0,,,,,,,,
1058,YK,0,0,0,0,0,4.734785394,0,0,0,0,0,0,4.095284872,0,,,,,,,,SC,0.605849558,0.107180421,0.596344255,0.640277799,5.994176455,1.194016005,0.664488191,SC,0,0,1.44532169,5.487005991,0,14.42033114,0,RY,0,1.121944271,1.820941563,2.080107945,0.620415308,5.728402863,0.387688737,1058,0.240932879,0.023633292,0.023601204,0.17270079,0.350749974,0.027662212,-0.839280351
1059,SG,0,2.469428667,0,0,0,0,0,0,3.367528271,0,0,0,0,0,,,,,,,,SC,0.605849817,0.107180374,0.596343932,0.640278077,5.994173474,1.194016503,0.664488475,SC,0,0.923682886,0.228015127,12.67744848,0,0,0,SC,0,0,0.098990438,11.78291641,0.079227503,0.056679448,0.406064214,1059,-0.759067209,0.023633283,0.023601195,0.172700727,0.350750084,0.027662221,0.160719699
1060,SG,3.418593895,0.92603575,0,0,1.287182166,0.591848174,0,2.622012579,1.262823102,0,0,1.085677083,0.511910609,0,,,,,,,,SC,0.620340795,0.109743963,0.610607562,0.655592523,6.137544708,1.222575509,0.567133347,RY,0,7.899891846,2.583786952,3.465122289,0,0,0,RY,0,8.700319211,2.516573011,3.22992007,0.002244935,0,0.021521752,1060,-0.033032333,0.020063896,0.020300615,-0.091778953,0.031957905,0.023661457,0.028827414
1061,YK,1.243125053,0.44898703,0,0,0.468066242,3.013045251,0,0.953459119,0.612277868,0,0,0.394791667,2.606090373,0,,,,,,,,SC,0.627049254,0.110930841,0.617210759,0.662682198,6.203922793,1.235796648,0.522061713,RY,0,0,2.404159531,0,0.43633926,0,1.687293778,RY,0,0,2.554220768,0,0.385924842,0,1.645959664,1061,0.095854643,0.022335322,0.022400982,0.076526279,0.234825619,0.026207395,-0.478150239
1062,SG,1.953482225,1.058326572,0,0,2.206598,0,0,1.498292902,1.443226402,0,0,1.861160714,0,0,,,,,,,,SC,0.605849886,0.10718039,0.596344029,0.640277557,5.994174158,1.194016639,0.664488551,RY,0,0,2.468815395,0,1.144286208,0,0.270446432,SG,0,0.053791849,2.076040951,0.766416193,1.31144301,0.362748466,0,1062,-0.187638513,0.023633279,0.023601191,-0.25587073,0.207892884,0.027662216,0.160719673
1063,RY,0,0.92603575,1.969882729,0,1.93077325,0,5.667944785,0,0.962150935,1.77782516,0,1.861160714,0,5.672108844,0,1.835897436,0,0,0,0,0,SC,0.612028275,0.108273391,0.602425467,0.646807633,6.055302076,1.206193108,0.622979568,SC,0,0,1.055095337,4.219052667,0.663618848,0,1.03126295,SC,0,0,0.991702431,4.629268318,0.650100844,0,0.97343998,1063,-0.099272553,-0.104156827,0.02155377,-0.21242284,0.338441536,-0.099117457,0.15497437
1064,SG,6.837187789,1.234714333,0,0,0,0,0,5.244025157,1.683764136,0,0,0,0,0,,,,,,,,SC,0.622560275,0.110136711,0.61279278,0.657938129,6.15950957,1.226949711,0.552220071,SC,0,0,1.211590468,6.997375419,0.616611288,0,0.015479106,SC,0,0,1.23598092,6.552630545,0.693301898,0,0,1064,-0.158032333,0.020063896,0.020300615,0.158221047,-0.218042095,0.023661457,0.153827414
1065,RY,5.469750231,0,0,0,3.0892372,0,0,4.195220126,0,0,0,2.605625,0,0,,,,,,,,SC,0.631458666,0.111710915,0.621551567,0.667342184,6.247542998,1.244486786,0.49243975,RY,0,0,3.594956771,2.795704382,0.240347924,0,0,RY,0,0,3.823475254,0.480309976,0.418998438,0.957252897,0.149070585,1065,0.240932791,0.023633283,0.023601195,-0.427299273,-0.049249916,0.027662221,0.160719699
1066,,,,,,,,,,,,,,,,,,,,,,,SC,0.619117432,0.109527639,0.609403958,0.654299641,6.125446646,1.220164501,0.575350222,RY,0,0,2.83327026,4.293940628,0,0,0.642514819,RY,0,0,2.895032572,3.987423215,0,0,0.691850413,,,,,,,,
1067,YK,3.418593895,0.617357167,0,0,0,2.367392697,0,2.622012579,0.841882068,0,0,0,2.047642436,0,,,,,,,,SC,0.621164818,0.109889845,0.611419216,0.656463373,6.145703155,1.224200667,0.561595083,SG,0,6.142516809,0,0,1.520060736,8.802588154,0,SG,0,6.46784106,0,0,1.485917232,8.972479278,0,1067,-0.009067178,0.023633286,0.023601198,0.172700749,0.100750129,0.027662206,-0.33928039
1068,RY,1.519375064,0.274380963,1.75100687,3.586123241,2.288323852,0.526087266,0,1.165338924,0.374169808,1.382752902,4.010582011,1.930092593,0.455031652,0,,,,,,,,SC,0.632383438,0.11187451,0.622461822,0.668319505,6.256698321,1.246309325,0.486224828,SG,0,6.142516809,0,0,1.520060736,8.802588154,0,SC,2.610717133,0.161375546,0.876552481,5.05605104,0.460640204,0.045343558,0.482027457,1068,0.174726108,-0.089064227,-0.088976845,-0.278179053,0.209064602,0.025884098,0.046545318
1069,RY,4.102312673,0.7408286,0,0,2.059491466,0,0,3.496016771,0.748339616,0,0,1.930092593,0,0,0,1.835897436,0,0,0,0,0,SC,0.63743902,0.112768789,0.627437514,0.673662377,6.306711584,1.256272937,0.452261895,RY,0,7.027776946,2.11148954,0,0.916540209,0.045343558,0,RY,0,7.616809332,2.167601767,0.027348751,0.84209032,0,0,1069,-0.031337246,0.020165953,0.020986736,-0.241810611,0.059428019,0.025281906,0.147285244
1070,,,,,,,,,,,,,,,,,,,,,,,SC,0.637438731,0.112768837,0.627437805,0.673662073,6.306714578,1.256272347,0.452261691,SG,0,3.031042594,0.934208212,0,1.786984416,0.045343558,0,SG,0,0.064550218,0.67501153,0.084150004,1.871804316,0.090687117,0.477042636,,,,,,,,
1071,,,,,,,,,,,,,,,,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,SG,0,3.031042594,0.934208212,0,1.786984416,0.045343558,0,RY,0,4.200246846,2.528082497,2.451211889,0.41715459,0,0.145200085,,,,,,,,
1072,SC,5.469750231,0.493885733,3.151812367,0,1.029745733,0,0,4.195220126,0.673505654,2.488955224,0,0.868541667,0,0,,,,,,,,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,SG,0,2.966492375,0.934208212,0,1.769698415,0,0.047347854,RY,0.039397655,0.796887815,1.968098032,3.388198045,0.756520498,0,0.172481468,1072,0.040932879,-0.176366708,0.023601204,-0.02729921,-0.049250026,0.027662212,0.160719649
1073,RY,0,1.234714333,0,0,2.574364333,0,0,0,1.683764136,0,0,2.171354167,0,0,,,,,,,,SC,0.637438674,0.112768837,0.62743774,0.673662012,6.306714018,1.256272257,0.45226207,YK,0,0.349647016,0.105732821,0,0.860919268,0,2.935566944,SG,0,0.650881368,1.257638271,0.695114092,1.139112166,0,1.05799907,1073,-0.056997629,0.016494523,0.017000047,-0.356258525,0.213165754,0.019660694,0.146935136
1074,SG,0,1.234714333,0,0,1.287182166,1.183696348,0,0,1.683764136,0,0,1.085677083,1.023821218,0,,,,,,,,SC,0.631139194,0.111654403,0.621237111,0.667004556,6.244387978,1.243857145,0.494584068,YK,0,0,0.094713976,0.440205532,0.760731773,0,3.036666753,RY,0,0.380385215,1.50883425,2.868037298,0.694945579,0,0.965928214,1074,-0.291020789,0.018874113,0.01920042,-0.179938751,0.259027165,0.022327867,0.151529976
1075,RY,1.953482225,0.705551048,1.125647274,0,1.471065333,0.676397913,3.238825592,1.498292902,0.962150935,0.88891258,0,1.24077381,0.585040696,2.836054422,,,,,,,,SC,0.637439003,0.1127689,0.627438063,0.673662362,6.306711433,1.256272892,0.452261886,YK,0,0,0.094713976,0.440205532,0.760731773,0,3.036666753,YK,0.753560063,0,0.731295281,0.113262505,0.294280196,1.696107783,3.05531158,1075,-0.066759486,-0.053289791,0.023601198,-0.058068482,0.196903975,-0.049260871,0.006873457
1076,RY,0,0.617357167,0,0,2.574364333,1.183696348,0,0,0.841882068,0,0,2.171354167,1.023821218,0,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,SG,0,0,0.094713976,0.440205532,1.67442038,0,1.284796157,SG,0.483246062,0,0.496162284,0.982037259,1.752697681,1.614526338,0.264147051,1076,0.091967667,0.020063896,0.020300615,-0.341778953,0.281957905,0.023661457,-0.096172586
1077,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,SG,0,0,1.131365671,3.445893156,0.982127758,0,0.618136418,SG,0,0,1.220970939,3.8046364,0.899747669,0,0.569471793,,,,,,,,
1078,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,YK,0,0,0.475859173,1.215866513,0.450161399,0,3.013065496,YK,0,0,0.464811366,1.248222999,0.466586049,0,2.980529602,,,,,,,,
1079,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,RY,0,0,2.300124522,1.895205995,1.023993454,0,0,RY,0,0,2.238901143,2.069779686,1.021831436,0,0,,,,,,,,
1080,,,,,,,,,,,,,,,,,,,,,,,SC,0.634605726,0.112267667,0.624649235,0.670668077,6.278685281,1.250689014,0.471294757,SG,1.989948965,0,1.777460863,0,1.006686692,5.479482189,0,RY,1.835271234,0,1.974270906,0,0.908169123,6.000255967,0,,,,,,,,
1081,RY,3.418593895,0.617357167,0,0,2.574364333,0,0,3.496016771,1.122509424,0,0,1.447569444,0,0,0,0,0,0,6.776025237,0,0,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,SC,0.084423546,0,0.007355327,6.834879128,1.2055863,0.234814855,0,SC,0,0,0.02206598,7.108559028,1.161895586,0.242911919,0,1081,-0.040777368,0.01853435,0.020365632,-0.349097899,0.191237199,0.025712205,0.134025881
1082,YK,3.906964451,0.352775524,0,0,0.735532667,1.352795827,6.477651183,2.996585804,0.481075467,0,0,0.620386905,1.170081392,5.672108844,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,RY,0,0,3.157082658,5.211421939,0.014111021,0,0,RY,0,0,3.196747558,5.184216246,0,0,0,1082,0.075372133,0.021406278,0.021377214,0.013569694,0.031984009,-0.117801598,-0.045907729
1083,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439003,0.1127689,0.627438063,0.673662362,6.306711433,1.256272892,0.452261886,RY,0,0,3.157082658,5.152817472,0.012347143,0,0.023673927,SG,0,0.380385215,1.178324903,3.449965916,0.877135293,0,0.719047968,,,,,,,,
1084,SC,6.837187789,0,0,0,1.287182166,1.183696348,0,3.496016771,0,0,0,1.447569444,1.365094957,0,22.53146853,0,0,0,0,0,0,SC,0.637438731,0.112768837,0.627437805,0.673662073,6.306714578,1.256272347,0.452261691,YK,0.011256473,0.046107299,0.025743643,2.882200233,0.595220503,0,2.561744364,YK,0.039397655,0,0.012871822,3.601787117,0.55187811,0,2.405834645,1084,0.193119271,0.017086198,0.018796733,-0.110702351,-0.091238859,0.023751551,-0.050812543
1085,SC,13.67437558,0,0,0,0,0,0,10.48805031,0,0,0,0,0,0,,,,,,,,SC,0.63743902,0.112768789,0.627437514,0.673662377,6.306711584,1.256272937,0.452261895,RY,1.894986361,3.590418339,2.228256229,1.770670945,0.237260665,0,0.521598312,RY,1.620283756,3.74845443,2.398674754,1.475276379,0.275557293,0,0.453083526,1085,0.217886454,0.02137265,0.021343632,0.156181103,-0.682800785,0.025016184,0.241000763
1086,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,RY,0,0,2.125237719,3.938004858,0.738967467,0,0,RY,0,0,1.993458193,4.029218362,0.785699378,0,0,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,RY,0,0,2.125237719,3.938004858,0.738967467,0,0,SG,0,0,1.416513327,0.068371878,1.218016292,0,1.07310529,,,,,,,,
1088,RY,0,0,0,0,2.574364333,0,22.67177914,0,0,0,0,2.171354167,0,19.85238095,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,SC,2.682001568,0,1.117384279,5.737651269,0.477091755,0,0,YK,0.733861236,0,0.729116973,0.161648757,0.277041684,1.617628548,3.087726649,1088,0.218207208,0.021404113,0.021375052,-0.343588981,0.317666168,-0.474946972,0.239883412
1089,RY,0,0.823142889,0,0,1.716242889,0,15.11451943,0,1.122509424,0,0,1.447569444,0,13.23492063,,,,,,,,SC,0.637439003,0.1127689,0.627438063,0.673662362,6.306711433,1.256272892,0.452261886,SC,2.682001568,0,1.115545447,5.630209747,0.497376347,0,0,SC,3.119134485,0,0.920071497,6.309264151,0.387654867,0,0.023673927,1089,-0.044698072,0.019834729,0.019973819,-0.181092819,0.284426663,-0.31000584,0.21156152
1090,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439003,0.1127689,0.627438063,0.673662362,6.306711433,1.256272892,0.452261886,SG,0.406938545,0,2.294668749,1.007227275,1.123201634,0,0,RY,0,0,2.586132856,0,1.07737645,0,0.290851103,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439015,0.1127689,0.627437514,0.673662372,6.306711543,1.256272937,0.45226189,SG,0,0,1.31292581,0,1.2625836,0,1.106586986,SG,0,0,1.326410575,0.091162504,1.23447915,0.151145194,1.100724871,,,,,,,,
1092,,,,,,,,,,,,,,,,,,,,,,,SC,0.637438731,0.112768837,0.627437805,0.673662073,6.306714578,1.256272347,0.452261691,SG,1.173957732,0,1.408508924,2.016393957,0.705966199,3.50713687,0.6688137,SG,1.136270508,0,1.278261205,2.267797494,0.723502644,3.565789595,0.673115636,,,,,,,,
1093,SG,3.418593895,1.234714333,0,0,0,1.183696348,0,3.496016771,2.245018848,0,0,0,0,0,0,0,0,0,0,5.933701657,0,SC,0.637439097,0.112768805,0.627437579,0.673661837,6.30671235,1.256273073,0.452261947,RY,0.031518124,0,2.476589567,0.110697326,0.628758676,0.176246093,1.185547048,RY,0,0,2.50970804,0,0.602611863,0,1.271426524,1093,-0.314050373,0.017632978,0.017941052,0.143448783,-0.091531749,0.020861774,0.205697535
1094,SG,2.279062596,1.234714333,0,0,0.858121444,0.789130899,0,1.748008386,1.683764136,0,0,0.723784722,0.682547479,0,,,,,,,,SC,0.637438659,0.112768837,0.62743774,0.673661996,6.306713854,1.25627339,0.452262056,RY,0.031518124,0,2.476589567,0.110697326,0.628758676,0.176246093,1.185547048,RY,1.620283756,3.813004648,2.380654204,1.44109044,0.285435007,0,0.453083526,1094,-0.272575548,0.02230824,0.022277951,-0.003648723,0.164417971,0.02611127,0.04110884
1095,,,,,,,,,,,,,,,,,,,,,,,SC,0.637439003,0.1127689,0.627438063,0.673662362,6.306711433,1.256272892,0.452261886,RY,0.031518124,0,2.476589567,0.110697326,0.628758676,0.176246093,1.185547048,SG,0,0.600547567,0.607005406,0.154231178,1.847791082,1.431740846,0.342693101,,,,,,,,
1096,SC,6.837187789,0.411571444,0,0,0.858121444,0.789130899,0,6.292830189,0.673505654,0,0,0.868541667,0,0,0,0,0,0,0,5.933701657,0,SC,0.637439082,0.1127689,0.62743816,0.673661821,6.306712199,1.256273028,0.452261938,RY,0,0,2.700181282,3.272842415,0.575102498,0,0.015782618,RY,0,0.064550218,2.233752414,2.066361092,1.002693364,0,0.033143498,1096,0.04159724,0.019158507,0.020318423,-0.016788126,-0.109514582,0.024991449,0.020237088
