,SG,MI,OC,RY,SC,YG,YK,SGNorm,MINorm,OCNorm,RYNorm,SCNorm,YGNorm,YKNorm,Origin
1141,0.296081825,0.012841032,0.021447077,0.141732077,0.04635137,0.030101943,0.451444676,0.730487975,0.210334668,0.689504716,0.726246854,0.629760045,1.379045263,2.130086562,2237
1142,0.28947942,0.01250196,0.020968823,0.142496654,0.057920228,0.037108795,0.43952412,0.714198636,0.204780707,0.674129273,0.73016461,0.786942112,1.70004666,2.073840876,2238
1143,0.292824238,0.012699751,0.02121111,0.140172695,0.052656642,0.033957828,0.446477737,0.722450913,0.208020499,0.681918565,0.718256454,0.715427586,1.555692984,2.106650669,2239
1144,0.296474309,0.012858054,0.021475507,0.141919956,0.045258928,0.029970137,0.452043109,0.731456306,0.210613486,0.69041872,0.727209563,0.614917403,1.373006908,2.132910194,2240
1145,0.296474309,0.012858054,0.021475507,0.141919956,0.045258928,0.029970137,0.452043109,0.731456306,0.210613486,0.69041872,0.727209563,0.614917403,1.373006908,2.132910194,2241
1146,0.292929741,0.012704326,0.021218752,0.140223199,0.052052876,0.034232505,0.446638601,0.722711208,0.208095447,0.682164257,0.718515239,0.707224436,1.568276623,2.107409685,2242
1147,0.292045135,0.012665961,0.021154674,0.139799745,0.053504411,0.035540257,0.445289816,0.720528724,0.207467029,0.680104218,0.716345425,0.726945942,1.628188021,2.101045609,2243
1148,0.296474317,0.012858054,0.021475508,0.14191996,0.045258929,0.02997011,0.452043121,0.731456327,0.210613492,0.690418739,0.727209584,0.61491742,1.373005675,2.132910253,2244
1149,0.291134042,0.012542413,0.021088678,0.143311144,0.053656542,0.037320869,0.440946312,0.718280892,0.205443327,0.677982498,0.734338125,0.729012886,1.709762296,2.080551313,2245
1150,0.296474134,0.012858046,0.021475495,0.141920004,0.045258943,0.029970119,0.45204326,0.731455873,0.210613362,0.690418312,0.727209806,0.614917609,1.373006095,2.132910906,2246
1151,0.291821799,0.012656275,0.021138497,0.140624219,0.052188742,0.036621178,0.44494929,0.719977714,0.207308373,0.679584122,0.7205701,0.709070402,1.677707704,2.099438875,2247
1152,0.295060786,0.01279675,0.021373117,0.141243314,0.046799003,0.032839163,0.449887868,0.727968886,0.209609328,0.687126958,0.72374239,0.635841881,1.504444156,2.122740953,2248
1153,0.296459128,0.012857396,0.021474408,0.141912689,0.045287415,0.029989002,0.452019962,0.731418853,0.210602702,0.690383368,0.727172327,0.615304457,1.373871133,2.13280098,2249
1154,0.291178815,0.012771332,0.021091921,0.139385044,0.049154862,0.03325236,0.453165665,0.718391355,0.209192996,0.678086764,0.714220465,0.667850116,1.523373726,2.138206841,2250
1155,0.292257809,0.012294408,0.02117006,0.143864187,0.060721284,0.037464926,0.432227326,0.721053429,0.201381024,0.680598856,0.737171961,0.8249991,1.716361916,2.039411846,2251
1156,0.292653308,0.012311057,0.021198728,0.144059005,0.059449601,0.03751566,0.432812641,0.722029199,0.201653731,0.68152051,0.738170226,0.807721176,1.718686182,2.042173581,2252
1157,0.28618669,0.011929034,0.02073031,0.140875803,0.074804417,0.042195367,0.423278378,0.706074869,0.195396251,0.666461282,0.721859236,1.016341756,1.933075247,1.997187328,2253
1158,0.289481355,0.011750812,0.020968963,0.142497607,0.075665588,0.042681172,0.416954503,0.714203411,0.192476986,0.674133781,0.730169492,1.028042182,1.955331189,1.967348893,2254
1159,0.291064615,0.012340819,0.021083649,0.143276969,0.061062957,0.037312003,0.433858989,0.718109601,0.202141239,0.677820818,0.734163005,0.829641286,1.709356147,2.047110645,2255
1160,0.282848077,0.012204377,0.020488473,0.139232366,0.075291998,0.040872555,0.429062155,0.6978379,0.199906324,0.658686439,0.713438129,1.022966346,1.872473936,2.02447737,2256
1161,0.287790006,0.012417612,0.020846448,0.141665038,0.063829928,0.036892226,0.436558741,0.710030544,0.203399094,0.670195028,0.725903341,0.867235162,1.69012512,2.059849098,2257
1162,0.284820978,0.012289492,0.020631383,0.14020353,0.071963629,0.038036469,0.432054518,0.702705409,0.20130051,0.663280862,0.718414451,0.977744955,1.74254575,2.038596472,2258
1163,0.285589811,0.012322666,0.020687074,0.140581989,0.070594136,0.037003538,0.433220786,0.70460226,0.201843892,0.665071291,0.720353706,0.959138122,1.695224591,2.044099365,2259
1164,0.289599347,0.01249567,0.02097751,0.142555688,0.057944223,0.037124168,0.439303393,0.714494518,0.204677677,0.674408555,0.730467106,0.78726813,1.700750963,2.072799402,2260
1165,0.289599347,0.01249567,0.02097751,0.142555688,0.057944223,0.037124168,0.439303393,0.714494518,0.204677677,0.674408555,0.730467106,0.78726813,1.700750963,2.072799402,2261
1166,0.287478969,0.012404191,0.020823918,0.141511929,0.064841721,0.036852354,0.436086918,0.709263158,0.203179264,0.669470695,0.725118799,0.88098205,1.688298467,2.057622855,2262
1167,0.283302969,0.012223993,0.020521424,0.139456287,0.075428517,0.039314613,0.429752196,0.698960202,0.20022764,0.659745776,0.71458552,1.024821191,1.801100721,2.027733248,2263
1168,0.288206414,0.012435567,0.020876611,0.141870015,0.062475383,0.036945606,0.437190404,0.711057897,0.203693206,0.671164742,0.72695366,0.848831425,1.692570584,2.06282952,2264
1169,0.282250235,0.012178569,0.020445168,0.138938077,0.077590966,0.040441718,0.428155267,0.696362915,0.199483608,0.657294206,0.71193017,1.054201629,1.852736195,2.020198332,2265
1170,0.281482836,0.01209707,0.02038958,0.134743654,0.08665049,0.039346723,0.425289647,0.694469602,0.198148658,0.655507116,0.6904376,1.177290252,1.802571732,2.006677252,2266
1171,0.283303111,0.012223999,0.020521434,0.139456358,0.075428486,0.039314597,0.429752015,0.698960554,0.200227741,0.659746108,0.71458588,1.024820759,1.801099961,2.027732392,2267
1172,0.279730406,0.012069844,0.020262641,0.137697688,0.085534363,0.040372599,0.424332459,0.690146038,0.19770269,0.651426121,0.705574314,1.16212582,1.849569707,2.002160877,2268
1173,0.280618527,0.012095247,0.020326973,0.138134867,0.082523965,0.04107488,0.425225541,0.692337194,0.19811879,0.653494345,0.707814454,1.121224581,1.88174295,2.006374778,2269
1174,0.283480676,0.012019269,0.020534277,0.139543635,0.080373903,0.041493821,0.42255442,0.699398639,0.196874276,0.660159003,0.715033096,1.092012433,1.900935654,1.993771418,2270
1175,0.287979314,0.01168984,0.020860161,0.141758225,0.080461751,0.042459671,0.414791037,0.710497601,0.191478275,0.670635881,0.726380838,1.093205992,1.945183699,1.957140846,2271
1176,0.288593688,0.011714779,0.020904664,0.142060651,0.078500013,0.042550255,0.41567595,0.712013373,0.191886773,0.672066612,0.727930495,1.066552541,1.949333542,1.961316199,2272
1177,0.312673627,0.012349987,0.022648926,0.149674444,0.039524765,0.031771493,0.431356758,0.771422984,0.202291399,0.728143109,0.766944199,0.537009322,1.455531511,2.035304175,2351
1178,0.308211904,0.012173757,0.022325735,0.147538652,0.04770909,0.036839386,0.425201476,0.760415098,0.199404785,0.717752809,0.756000224,0.648206907,1.687704361,2.006261229,2352
1179,0.313539583,0.01238419,0.022711653,0.150088971,0.03831034,0.030413934,0.43255133,0.773559456,0.202851649,0.730159717,0.769068268,0.520509347,1.393338329,2.040940615,2353
1180,0.309247883,0.012214688,0.022400778,0.148034567,0.045972663,0.035498575,0.426630845,0.762971048,0.200075221,0.720165361,0.758541335,0.624614687,1.62627846,2.013005534,2354
1181,0.306265024,0.012096871,0.022184731,0.147744531,0.050717441,0.03847544,0.422515962,0.75561179,0.19814539,0.713219646,0.757055165,0.689080335,1.762656101,1.993589957,2355
1182,0.308001897,0.012312224,0.022310523,0.147438124,0.042377454,0.030684865,0.436874913,0.759896973,0.201672856,0.717263753,0.755485107,0.575767817,1.405750355,2.061340917,2356
1183,0.3074932,0.012291889,0.022273675,0.147194614,0.043265289,0.031327762,0.436153571,0.758641923,0.201339773,0.716079117,0.754237344,0.587830532,1.43520308,2.05793735,2357
1184,0.304376149,0.012167287,0.022047887,0.145702506,0.048706336,0.035267543,0.431732292,0.750951589,0.199298796,0.70882024,0.746591658,0.661756146,1.615694333,2.037076088,2358
1185,0.308524363,0.01233311,0.022348369,0.147688224,0.041562296,0.029927448,0.437616191,0.761185993,0.202014956,0.718480454,0.756766643,0.564692546,1.371051198,2.064838543,2359
1186,0.305391791,0.012147864,0.022121457,0.150329541,0.054066314,0.039148625,0.416794409,0.753457363,0.19898065,0.711185431,0.77030097,0.734580318,1.793496387,1.966593508,2360
1187,0.302068486,0.01224677,0.021880729,0.144597979,0.051546376,0.037107092,0.430552568,0.745258162,0.20060073,0.703446237,0.740931973,0.700342796,1.69996865,2.031509702,2361
1188,0.303610169,0.012076983,0.021992403,0.149452535,0.059584797,0.038920236,0.414362876,0.749061777,0.197819636,0.707036454,0.76580712,0.809558038,1.783033329,1.95512062,2362
1189,0.304552264,0.012114469,0.022060665,0.149916422,0.056666542,0.039041005,0.415648634,0.751386096,0.198433649,0.709231027,0.768184111,0.769908722,1.788566035,1.961187309,2363
1190,0.308452375,0.012269596,0.022343154,0.151836118,0.055706961,0.039540929,0.409850865,0.761008385,0.200974615,0.718312811,0.778020796,0.756871218,1.811468827,1.933831248,2364
1191,0.30230154,0.01202494,0.021897631,0.148808499,0.06843815,0.044850822,0.401678419,0.745833149,0.196967171,0.703989617,0.762507022,0.92984549,2.054728291,1.895270556,2365
1192,0.300737343,0.011962708,0.021784306,0.148038383,0.079869731,0.046224444,0.391383085,0.74197399,0.195947823,0.700346321,0.758560885,1.085162422,2.11765736,1.846693281,2366
1193,0.296203574,0.011782364,0.021455896,0.145806628,0.077010621,0.043486831,0.404254085,0.730788352,0.19299381,0.689788241,0.747125191,1.046316692,1.992240441,1.907423524,2367
1194,0.283695956,0.01244314,0.02054989,0.138327121,0.06612436,0.037339545,0.441519987,0.699929774,0.203817238,0.660660951,0.708799579,0.898408826,1.710617891,2.083258132,2368
1195,0.288369311,0.011813198,0.020888411,0.141950202,0.075293528,0.042517212,0.419168138,0.711459796,0.193498857,0.671544093,0.727364543,1.022987137,1.947819775,1.977793661,2369
1196,0.29420461,0.01170285,0.021311099,0.144822636,0.076817059,0.043377529,0.407764217,0.725856544,0.191691369,0.685133127,0.742083132,1.043686832,1.987233053,1.923985654,2370
1197,0.299916781,0.011346347,0.022035552,0.152020059,0.098254128,0.045209842,0.371217292,0.739949513,0.185851894,0.708423671,0.77896332,1.334944873,2.071175888,1.751543448,2371
1198,0.299510501,0.011330966,0.022005681,0.151814126,0.099475702,0.045148599,0.370714425,0.738947146,0.185599959,0.707463355,0.777908103,1.351541976,2.068370185,1.749170733,2372
1199,0.295040143,0.011161845,0.021677235,0.149548217,0.097990973,0.044474731,0.380106856,0.727917956,0.182829779,0.696904078,0.766297399,1.331369473,2.037498629,1.793487774,2373
1200,0.291355804,0.011022461,0.021406538,0.147680584,0.096767302,0.043919349,0.387847961,0.718828019,0.180546676,0.68820143,0.756727496,1.314743885,2.012055194,1.830013229,2374
1201,0.283182692,0.011266871,0.020806042,0.143537849,0.098736433,0.042687284,0.399782827,0.698663459,0.184550096,0.668896006,0.735499779,1.341497787,1.95561122,1.886326438,2375
1202,0.285224339,0.011130805,0.020956046,0.14457284,0.103801654,0.042995084,0.391319232,0.703700573,0.182321346,0.673718507,0.740803156,1.410317185,1.969712302,1.846392,2376
1203,0.27724034,0.011531471,0.020369445,0.140525827,0.103136168,0.041791527,0.405405222,0.684002588,0.188884214,0.654859781,0.720065929,1.401275459,1.914574348,1.912855022,2377
1204,0.278950674,0.011431982,0.020495107,0.141392881,0.103772429,0.042049384,0.401907542,0.688222296,0.187254594,0.658899703,0.724508788,1.409920123,1.926387409,1.896351646,2378
1205,0.280326798,0.011351931,0.020596213,0.142090272,0.104284361,0.042256823,0.399093602,0.691617446,0.185943366,0.662150197,0.728082272,1.416875564,1.935890695,1.883074413,2379
1206,0.280377246,0.011123438,0.02059992,0.142115974,0.112458763,0.042264427,0.391060232,0.691741909,0.182200673,0.662269358,0.728213972,1.527938341,1.936239078,1.845169938,2380
1207,0.275953021,0.010595224,0.020274863,0.139873319,0.139215941,0.041597514,0.372490118,0.680826538,0.173548586,0.651819051,0.716722425,1.891478861,1.905686111,1.757549125,2381
1208,0.274510061,0.010890669,0.020168845,0.139141921,0.131031615,0.04138,0.38287689,0.677266491,0.178387935,0.648410684,0.712974678,1.780281251,1.895721264,1.806557839,2382
1209,0.280243057,0.010936412,0.020590061,0.142047957,0.119453249,0.0422442,0.384485064,0.691410842,0.179137207,0.661952396,0.727865449,1.622970001,1.935312394,1.814145812,2383
1210,0.288333223,0.010908112,0.021184463,0.146148652,0.110749879,0.043463722,0.37921195,0.711370758,0.17867365,0.681061894,0.748877751,1.504720326,1.991181742,1.789265267,2384
1211,0.290219485,0.010979472,0.02132305,0.147104614,0.104932624,0.043748019,0.381692736,0.716024511,0.179842524,0.685517368,0.753776175,1.425683292,2.004206103,1.800970554,2385
1212,0.282084888,0.010671737,0.020725403,0.142981533,0.130020375,0.042521839,0.370994224,0.695954973,0.174801858,0.666303536,0.73264917,1.766541894,1.94803177,1.750490932,2386
1213,0.282497728,0.010687345,0.020755716,0.143190659,0.128747678,0.042584032,0.371536842,0.696973525,0.175057524,0.667278074,0.733720746,1.749250194,1.95088097,1.753051208,2387
1214,0.281270859,0.010640941,0.020665576,0.142568923,0.134216486,0.042399132,0.368238084,0.693946615,0.174297422,0.664380129,0.730534921,1.823553001,1.94241022,1.737486422,2388
1215,0.289681323,0.010959123,0.021283511,0.146831834,0.106592322,0.043666936,0.380984953,0.714696767,0.179509204,0.684246195,0.752378427,1.448233031,2.000491499,1.797630965,2389
1216,0.285449156,0.010799013,0.020972564,0.144686794,0.136210281,0.043028974,0.358853218,0.70425524,0.176886622,0.674249542,0.741387067,1.850642006,1.971264857,1.693205076,2390
1217,0.299397211,0.01132668,0.021997358,0.151756562,0.099816506,0.04513148,0.370574203,0.73866764,0.185529756,0.707195758,0.777613141,1.356172366,2.067585913,1.748509112,2391
1218,0.294854243,0.011154823,0.021663576,0.149453989,0.113475445,0.044446709,0.364951215,0.727459308,0.18271475,0.696464971,0.765814569,1.541751641,2.036214838,1.721977732,2392
1219,0.298115498,0.011278191,0.021903188,0.151106895,0.103670175,0.044938273,0.368987781,0.735505418,0.184735507,0.704168266,0.774284193,1.408530831,2.058734617,1.741023777,2393
1220,0.296700615,0.011224674,0.021799233,0.150389867,0.107924046,0.044725033,0.367236532,0.732014643,0.183858906,0.70082622,0.770610084,1.466326709,2.048965573,1.732760721,2394
1221,0.289176252,0.010940015,0.021246402,0.146575962,0.130547199,0.043590801,0.35792337,0.713450664,0.179196222,0.683053184,0.751067321,1.773699661,1.997003562,1.688817703,2395
1222,0.289627293,0.010957079,0.021279541,0.146804583,0.129191074,0.043658791,0.358481639,0.714563466,0.179475723,0.684118573,0.752238795,1.755274456,2.00011838,1.691451829,2396
1223,0.285163181,0.010788194,0.020951553,0.144541841,0.14261311,0.042985865,0.352956255,0.703549687,0.17670941,0.67357405,0.740644315,1.937635029,1.969289961,1.665380979,2397
1224,0.277918843,0.010514129,0.020419296,0.140869873,0.164394327,0.041893844,0.343989689,0.685676579,0.172220251,0.656462449,0.721828848,2.23356889,1.919261751,1.62307333,2398
1225,0.275633108,0.010427655,0.020251358,0.139711164,0.171266868,0.04154929,0.341160557,0.680037255,0.170803831,0.651063395,0.715891528,2.326943728,1.903476845,1.609724416,2399
1226,0.28475003,0.010772564,0.020921198,0.144332425,0.143855314,0.042923586,0.352444883,0.702530367,0.176453389,0.672598159,0.739571251,1.954512421,1.966436804,1.662968134,2400
1227,0.27903301,0.01055627,0.020501156,0.141434615,0.161044422,0.042061795,0.345368732,0.688425433,0.172910516,0.659094185,0.724722635,2.188054894,1.926956005,1.629580175,2401
1228,0.273144649,0.010333513,0.020068526,0.138449958,0.178748673,0.041174176,0.338080505,0.673897771,0.169261787,0.645185492,0.709429003,2.428596428,1.886291956,1.595191571,2402
1229,0.282566812,0.010689959,0.020760792,0.143225676,0.150419635,0.042594485,0.34974264,0.69714397,0.175100335,0.667441257,0.733900177,2.043699586,1.951359863,1.650217929,2403
1230,0.282566954,0.010689964,0.020760803,0.143225748,0.150419572,0.042594467,0.349742492,0.69714432,0.175100423,0.667441592,0.733900545,2.043698721,1.951359037,1.65021723,2404
1231,0.285773641,0.010811289,0.020996405,0.144851267,0.140777671,0.043077887,0.353711842,0.705055801,0.177087698,0.675015995,0.742229839,1.91269755,1.973505691,1.668946121,2405
1232,0.281101664,0.01063454,0.020653145,0.142483162,0.154824688,0.042373627,0.347929175,0.69352918,0.174192576,0.66398048,0.730095477,2.103549509,1.941241787,1.641661316,2406
1233,0.271741174,0.010280417,0.019965409,0.137738572,0.182968436,0.040962615,0.336343376,0.670435142,0.168392084,0.641870392,0.705783806,2.485928895,1.876599788,1.586995138,2407
1234,0.283450484,0.01072339,0.020825717,0.143673719,0.139676939,0.042727691,0.358922059,0.699324151,0.175647926,0.669528548,0.736195987,1.897742283,1.957462358,1.693529897,2408
1235,0.26887876,0.010172127,0.019755102,0.136287689,0.185043527,0.040531131,0.339331664,0.663373044,0.166618309,0.635109184,0.69834936,2.514122434,1.856832431,1.60109501,2409
1236,0.274897284,0.010399808,0.020197295,0.139338194,0.162485578,0.041438371,0.351243471,0.678221841,0.170347699,0.649325329,0.713980398,2.207635376,1.898395361,1.657299413,2410
1237,0.275187315,0.010410781,0.020218605,0.139485203,0.149594369,0.041482052,0.363621676,0.678937401,0.170527425,0.650010402,0.714733685,2.032486977,1.900396511,1.715704463,2411
1238,0.264207065,0.00999538,0.019411862,0.133919603,0.183526047,0.039826913,0.349113129,0.651847117,0.16372321,0.624074335,0.686215094,2.493504963,1.824570471,1.647247657,2412
1239,0.264604825,0.0101595,0.019441086,0.134121217,0.174614904,0.039886835,0.357171633,0.652828463,0.16641148,0.625013869,0.68724818,2.372432335,1.827315643,1.685270722,2413
1240,0.269605453,0.01051034,0.019808493,0.136656031,0.153273118,0.040640673,0.369505892,0.665165928,0.172158192,0.63682568,0.700236773,2.082468872,1.861850852,1.743468417,2414
1241,0.252082031,0.009819165,0.01852101,0.127773861,0.208598105,0.03799917,0.345206658,0.621932443,0.160836824,0.595434214,0.654723805,2.834150343,1.740836986,1.62881545,2415
1242,0.253392269,0.009696237,0.018617258,0.128437868,0.210774756,0.038196642,0.34088497,0.625165038,0.158823286,0.598528526,0.658126229,2.863723746,1.749883649,1.608424095,2416
1243,0.255278505,0.009657607,0.018755861,0.129394071,0.211117675,0.038481011,0.33731527,0.629818727,0.158190527,0.602984493,0.663025893,2.868382863,1.762911305,1.591580903,2417
1244,0.253934609,0.009606765,0.01865714,0.128712885,0.224373277,0.03827843,0.326436893,0.626503092,0.157357744,0.59981068,0.659535441,3.048482156,1.753630586,1.540252605,2418
1245,0.258402851,0.009775806,0.018985414,0.130977721,0.222724347,0.038951979,0.320181881,0.637527061,0.160126616,0.610364403,0.671140649,3.02607871,1.784487527,1.510739099,2419
1246,0.259820791,0.009829449,0.019089611,0.131696438,0.218459168,0.039165721,0.321938822,0.641025377,0.161005283,0.613714237,0.674823413,2.968129197,1.794279584,1.51902901,2420
1247,0.255839655,0.009678836,0.01879709,0.129678503,0.230434441,0.038565599,0.317005875,0.631203187,0.158538259,0.604309966,0.664483348,3.130833088,1.766786515,1.495753502,2421
1248,0.25807812,0.009763512,0.018961555,0.130813003,0.224048672,0.038902992,0.319432145,0.63672589,0.15992524,0.609597367,0.670296616,3.044071855,1.782243339,1.507201562,2422
1249,0.258595611,0.00978309,0.018999576,0.131075427,0.222492598,0.038981036,0.320072662,0.638002636,0.160245917,0.610819716,0.671641298,3.022930011,1.785818699,1.510223762,2423
1250,0.260096144,0.009839866,0.019109824,0.131836008,0.217981007,0.039207228,0.321929923,0.641704724,0.161175913,0.614364072,0.675538579,2.961632588,1.79618113,1.51898702,2424
1251,0.265597147,0.010047978,0.019513994,0.134624324,0.201441397,0.040036456,0.328738703,0.655276704,0.164584765,0.627357799,0.68982614,2.736914629,1.834170149,1.551113416,2425
1252,0.253763474,0.009600291,0.018644549,0.128626141,0.237021153,0.038252633,0.31409176,0.626080869,0.157251695,0.599405891,0.659090957,3.220324465,1.752448751,1.482003603,2426
1253,0.242447133,0.009172167,0.018177497,0.122890067,0.270681239,0.036546759,0.300085137,0.598161389,0.150239067,0.584390599,0.62969884,3.677652426,1.674298418,1.415915064,2427
1254,0.230975608,0.008596041,0.017395092,0.117075453,0.310470808,0.034251172,0.281235827,0.569859038,0.140802199,0.559236935,0.599904277,4.218259545,1.569131816,1.326976896,2428
1255,0.24579746,0.009298924,0.018059269,0.124588375,0.260972197,0.037051826,0.304231951,0.606427257,0.15231533,0.580589646,0.638401108,3.545739026,1.69743677,1.435481299,2429
1256,0.2431749,0.009199699,0.017866584,0.123258953,0.268857483,0.036656464,0.300985918,0.599956921,0.150690047,0.574394987,0.63158904,3.652873686,1.679324247,1.42016529,2430
1257,0.249253964,0.009429689,0.018313225,0.126340387,0.250244195,0.037572864,0.308845676,0.614955085,0.15445725,0.588754134,0.647378566,3.399981372,1.72130682,1.457250597,2431
1258,0.234287789,0.008863486,0.017213628,0.11875431,0.295262592,0.035316811,0.290301384,0.578030797,0.145182904,0.553403053,0.608506883,4.011630765,1.617951386,1.36975162,2432
1259,0.241522463,0.009137193,0.017745175,0.122421489,0.273500547,0.036407407,0.299265725,0.595880058,0.149666208,0.570491824,0.627297809,3.715957388,1.667914346,1.412048769,2433
1260,0.240417702,0.00909539,0.017664006,0.121861402,0.271774324,0.036240841,0.302946336,0.59315441,0.148981473,0.567882306,0.624427874,3.692503788,1.660283511,1.429415283,2434
1261,0.237122845,0.008970749,0.017421926,0.120191437,0.279889356,0.035744203,0.300659485,0.585025396,0.14693986,0.560099639,0.615870836,3.802759921,1.637531309,1.418625056,2435
1262,0.232538392,0.008797311,0.017085096,0.117867696,0.292695662,0.035053137,0.295962705,0.573714714,0.144098975,0.549270863,0.603963799,3.976754777,1.605871836,1.396463872,2436
1263,0.240904172,0.009113794,0.017699732,0.12210798,0.257934521,0.036314172,0.315925629,0.594354621,0.149282928,0.569030853,0.625691364,3.50446717,1.66364299,1.490656494,2437
1264,0.228177491,0.008545597,0.017184362,0.115657161,0.306709377,0.034050175,0.289675837,0.562955575,0.139975926,0.55246215,0.592636835,4.167154273,1.55992364,1.366800055,2438
1265,0.229175815,0.008582986,0.017259547,0.116163185,0.308051293,0.034199151,0.286568023,0.565418621,0.14058835,0.554879286,0.595229743,4.185386428,1.566748626,1.352136215,2439
1266,0.229944831,0.008597551,0.017317478,0.116553087,0.309085267,0.034257188,0.284244597,0.567315923,0.140826932,0.556741738,0.597227632,4.19943468,1.56940744,1.341173412,2440
1267,0.229944831,0.008597551,0.017317478,0.116553087,0.309085267,0.034257188,0.284244597,0.567315923,0.140826932,0.556741738,0.597227632,4.19943468,1.56940744,1.341173412,2441
1268,0.226370585,0.00839802,0.017048297,0.114741394,0.322331925,0.033462152,0.277647626,0.558497607,0.137558637,0.548087787,0.58794437,4.379412443,1.532984822,1.310046409,2442
1269,0.231851683,0.008520009,0.01746107,0.117519512,0.311648115,0.033948217,0.279051394,0.572020476,0.13955679,0.561358084,0.602179674,4.234255207,1.55525269,1.316669919,2443
1270,0.232697701,0.008454403,0.017524785,0.117948336,0.312785307,0.033686811,0.276902657,0.574107757,0.138482182,0.563406457,0.604377005,4.249705838,1.543277016,1.306531367,2444
1271,0.227097295,0.008250921,0.017103011,0.115109638,0.329324717,0.03287606,0.270238358,0.560290533,0.135149165,0.549846785,0.589831282,4.474421082,1.506134505,1.275086685,2445
1272,0.233978672,0.008362943,0.017621273,0.118597737,0.314507442,0.033322383,0.273609552,0.577268147,0.136984065,0.566508463,0.607704586,4.273103886,1.526581653,1.290993251,2446
1273,0.22244369,0.007950655,0.016752557,0.112750953,0.348301737,0.031679613,0.260120796,0.548809238,0.130230848,0.538579999,0.577745182,4.732255293,1.451322264,1.227348203,2447
1274,0.236050307,0.008202144,0.017777291,0.119647795,0.317292074,0.032681675,0.268348714,0.582379249,0.134350199,0.571524299,0.613085171,4.310937725,1.49722925,1.266170632,2448
1275,0.235679286,0.008084448,0.017749348,0.119459734,0.322316411,0.032212712,0.264498062,0.581463872,0.132422349,0.570625984,0.61212153,4.379201651,1.475744855,1.248001798,2449
1276,0.218964419,0.007481414,0.016490528,0.1109874,0.371497668,0.029809906,0.244768665,0.54022524,0.122544723,0.530155998,0.568708593,5.047410391,1.365666335,1.154911051,2450
1277,0.217201617,0.00763472,0.016357768,0.110093882,0.368506878,0.03042076,0.249784374,0.535876087,0.125055864,0.525887908,0.564130131,5.006775561,1.393651065,1.178577061,2451
1278,0.2127476,0.006878152,0.01602233,0.107836256,0.404077653,0.027406193,0.225031816,0.524887213,0.112663365,0.515103855,0.552561869,5.490063385,1.255546229,1.061785136,2452
1279,0.22072772,0.007922845,0.016623324,0.111881172,0.352064944,0.03156883,0.259211163,0.544575628,0.129775315,0.534425299,0.573288355,4.783384693,1.446247046,1.223056213,2453
1280,0.219897912,0.007985256,0.016560815,0.111460564,0.35074106,0.031817479,0.261536914,0.54252834,0.130797598,0.532415677,0.571133124,4.765397534,1.45763826,1.234029983,2454
1281,0.218964419,0.007481414,0.016490528,0.1109874,0.371497668,0.029809906,0.244768665,0.54022524,0.122544723,0.530155998,0.568708593,5.047410391,1.365666335,1.154911051,2455
1282,0.213669566,0.007300503,0.016091765,0.108303576,0.386695697,0.029089063,0.238849831,0.52716187,0.119581427,0.517336115,0.554956457,5.253900752,1.332642693,1.126983754,2456
1283,0.217522534,0.008118853,0.016381922,0.110256546,0.34695229,0.032349802,0.268418053,0.536667848,0.132985908,0.526664424,0.564963638,4.713920825,1.482025282,1.266497796,2457
1284,0.213565835,0.007296952,0.016083938,0.108250897,0.386507967,0.029074914,0.239219497,0.526905948,0.119523263,0.517084484,0.554686528,5.251350131,1.331994499,1.128727977,2458
1285,0.212234822,0.007299668,0.015983697,0.107576242,0.384099121,0.029085735,0.243720715,0.523622095,0.119567748,0.513861842,0.551229538,5.218621976,1.332490244,1.149966424,2459
1286,0.211137371,0.007315221,0.015901047,0.107019973,0.382112973,0.029147707,0.247365708,0.520914484,0.119822505,0.511204701,0.548379171,5.19163687,1.335329317,1.167164878,2460
1287,0.28129628,0.013615706,0.020376067,0.134654351,0.042941893,0.028435813,0.47867989,0.694009334,0.223023746,0.655072671,0.689980003,0.583436651,1.302715694,2.258592595,2551
1288,0.281567107,0.014373366,0.020071277,0.118740106,0.036056034,0.023876047,0.505316062,0.694677515,0.235434133,0.645273937,0.608434099,0.489880876,1.093821418,2.384272117,2552
1289,0.278012234,0.014191898,0.01981787,0.123550153,0.039400713,0.026090845,0.498936287,0.685906992,0.232461703,0.63712715,0.633081176,0.535323863,1.195286843,2.354169928,2553
1290,0.292782123,0.013042364,0.021208039,0.140152535,0.044695289,0.029596872,0.458522777,0.722347008,0.213632459,0.681819859,0.718153153,0.607259439,1.35590671,2.16348372,2554
1291,0.275941722,0.014086203,0.019670276,0.127497418,0.040659514,0.026924438,0.49522043,0.68079866,0.230730431,0.632382109,0.653307284,0.552426754,1.233475823,2.336637113,2555
1292,0.277691421,0.014175521,0.019795002,0.124161744,0.039595752,0.026220023,0.498360538,0.685115487,0.232193453,0.636391936,0.636215018,0.537973792,1.201204795,2.351453327,2556
1293,0.293670665,0.012998008,0.021272422,0.140577874,0.044830931,0.029686721,0.45696338,0.724539204,0.212905913,0.683889694,0.720332621,0.609102364,1.360022906,2.156125894,2557
1294,0.295162288,0.01292355,0.021380469,0.141291902,0.045058596,0.029837479,0.454345715,0.728219311,0.211686304,0.687363333,0.723991361,0.612195573,1.366929521,2.14377476,2558
