MI_Norm_HZ,OC_Norm_HZ,RY_Norm_HZ,SC_Norm_HZ,SG_Norm_HZ,YG_Norm_HZ,YK_Norm_HZ,MI_Norm_dist,OC_Norm_dist,RY_Norm_dist,SC_Norm_dist,SG_Norm_dist,YG_Norm_dist,YK_Norm_dist,Origin
0,3.208963681,1.30075973,1.406459465,0.409055879,0,1.778905433,0,3.012262402,1.459129903,1.249718197,0.442189665,0,1.65300958,2267
0,4.351580399,0,3.358897233,0.588795536,0,1.787192194,0,4.276731717,0,3.342867047,0.573186545,0,1.833595861,2268
0,0,0.725337082,2.161153499,0.76033868,0,1.845829915,0,0,0.759040765,1.886667716,0.64796123,0,2.125035172,2269
0,3.55903323,0.997135498,0,0.754852704,0,1.834226398,0,3.233242707,1.127805617,0,0.7222586,0,1.824051771,2270
0,0,0.598154585,1.427665697,0.299049992,0,3.099862695,0,0,0.647188994,1.644764493,0.287732232,0,3.000961209,2271
0,0,1.160726686,3.537813819,0.003083978,0,2.41504179,0,0,1.265912712,3.432948571,0,0,2.360499589,2272
0,0,0.08198532,4.654399576,0.757160768,0,1.578465906,0,0,0,5.289413919,0.604195437,0,1.725971386,2351
0,0,1.717985704,0,1.139281297,0,0.95759042,0,0,1.805085626,0,1.101469775,0,0.949699588,2352
0,0,1.728181851,0,0.579196076,0,2.019339763,0,0,1.339439229,0,0.697484673,0,2.151081571,2353
0,0,1.728181851,0,0.579196076,0,2.019339763,0,1.193609786,2.112707321,1.123373107,0.691725958,0.087460227,0.875737302,2354
0,3.210517551,0.829617475,1.347948873,1.141309768,0,0.832432869,0,2.812339389,1.031793365,1.33460058,1.064997136,0,0.855283365,2355
0,0,1.663562639,2.950640563,0.58482145,0,1.043384958,0,0,1.741844971,3.042375829,0.568598899,0,0.970467771,2356
0,0,1.663562639,2.950640563,0.58482145,0,1.043384958,0.015599894,1.041455287,0.984041026,1.185904798,1.31167093,0,0.734552032,2357
0,0,0.079687474,0,1.601494849,0,1.582211698,0.009635228,0.321491228,0.189314376,0.068594276,1.298781496,0,1.986409775,2358
0,0,0.467638363,0,2.002389113,0,0.458284692,0,0,0.46262791,0,2.03004862,0,0.410000852,2359
0,0,0.136750978,0,2.334501928,0,0.127822658,0.231835198,0.159121921,0.280218709,0.687607214,1.874905855,0.111986111,0.534209155,2360
0.713585421,0,0.746864043,2.250405726,0.681516396,0,1.7402011,0.772996342,0,0.713583164,2.364924885,0.64958965,0,1.775021303,2361
0,2.200324167,1.175477821,1.924579337,0.512004947,3.36707728,1.318696782,0,2.38759846,1.122552189,2.1466993,0.515390342,3.345539598,1.258552515,2362
0,0.327512852,2.744951562,0.221205614,0.043082505,0.507972104,1.931161747,0,0.118351166,2.256172936,0.020156026,0.145534412,0,2.338142025,2363
0,0,4.265798672,0,0,0,0.790328291,0,0.19305889,3.833597682,0.450090636,0.351067445,0.038177083,0.328334391,2364
0,0,4.688535477,0,0,0,0.401062118,0.054599628,0.112034822,3.44404065,0.268027635,0.352516744,0.832188588,0.661888798,2365
0,0,4.492112315,0,0.197374621,0,0.20446304,0.032759777,1.304946587,1.235128856,0.887754733,0.700731345,2.335098568,1.49116709,2366
0,0,1.716567634,0,1.48030966,0,0.306694561,0.089841205,1.1716819,1.429823425,0.84395622,0.53748218,1.257974942,1.753357098,2367
0,0,0.871094023,0.045288848,1.48030966,0,1.069498981,0.010919926,1.439195147,0.141184404,0.253025223,1.850246564,1.370210227,0.606494538,2368
0,0,0.538028661,0.928421378,1.48030966,0,1.069498981,0.004426997,0.076251125,0.57060802,1.373444499,0.225191401,0.024763514,3.270292737,2369
0,0,0.538028661,0.928421378,0.493436553,0,2.956850123,0,0.026790936,0.384001182,0.999427821,0.247893126,0.274875,3.511371864,2370
0,0,1.029086566,2.071964782,0.049343655,0,2.956850123,0.038290648,2.106164253,0.837367613,0.999170913,1.024111828,1.703945928,1.146111888,2371
0,0,2.456997553,5.486743899,0.049343655,0,0.456109859,0,0.409170654,2.296367037,6.072587493,0.133446819,0.286179383,0.150200124,2372
0,0,2.456997553,5.486743899,0.049343655,0,0.456109859,0,5.647598827,2.071894657,2.274362799,0.175399606,0.065446429,0.849629722,2373
0,0,2.456997553,5.486743899,0.049343655,0,0.456109859,0,1.526677626,2.477167915,0.623319625,0.353385786,0,1.320977592,2374
0,0,2.456997553,5.486743899,0.049343655,0,0.456109859,0.029781615,1.234564977,1.028904463,1.205279433,1.005412442,0.286328125,1.210301229,2375
0,0,2.456997553,5.486743899,0.049343655,0,0.456109859,0.016379888,0.655826428,0.998496327,0.210027031,1.005630075,0.104986979,1.690993321,2376
0,0,1.039826938,0,0.829478558,0,2.174539278,0,0,1.034813194,0,0.857609771,0,2.125356356,2377
0,0,0.888582492,0,0.752151244,5.810468303,1.86325489,0,0,0.949647429,0,0.797572878,4.421375471,1.863225142,2378
0,5.304912767,0.463450587,1.092527393,0.8071763,3.564214185,1.222851778,0,5.340356744,0.355622914,1.038393761,0.832281048,4.574471735,1.183678262,2379
0,1.668777008,0.14449201,10.16047362,0.224704655,0.935321352,0.285805317,0,0.094406154,0.153926949,9.006010857,0.394705562,0,0.680315297,2380
0,0.085730994,0.01397477,9.945430955,0.249521893,0.122166667,0.749292702,0,0.877782748,0.680472052,1.61834826,0.731212519,1.214152397,1.877473189,2381
0,0,0.182453937,0,1.064657897,0,2.514258791,0,0,0.078558174,0.679332715,1.015165605,0,2.468661422,2382
0,0,0.99054134,0,0.919888027,0,2.04701853,0,0,0.977378067,0,1.021599683,0,1.864620544,2383
0,0,0.332584748,0,1.953696348,0,0.675768051,0,1.529827238,0.496188947,0.038819012,1.97772604,0,0.241154927,2384
0,0,3.402154163,0,0.731177916,0,0.187247429,0,1.791228755,3.747545562,0.016983318,0.187320215,0,0.640518223,2385
0,0.551382971,3.51902465,0,0.730501488,0,0,0,0.39374557,2.074785734,0.079255483,1.242839759,0.091625,0.336240593,2386
0,4.626263768,1.441422064,0,1.418127768,0,0,0,3.987581422,1.402458789,0.038819012,1.464049573,0,0.028310267,2387
0,4.626263768,1.441422064,0,1.418127768,0,0,0,4.487678888,1.474968623,0,1.41261077,0,0,2388
0,4.684644455,2.563693816,0,0.386717548,0,0.930543434,0,4.335121326,2.572108255,0,0.454781353,0,0.843924093,2389
0,0,0.825875659,2.232318672,1.664169958,0,0,0,0,0.904135511,2.018797515,1.665261829,0,0,2390
0,0,1.303699621,0,0.337560664,0,2.872330196,0,0,1.538615683,0,0.330929545,0,2.668695582,2391
0,0,1.081315422,0,1.245665524,4.755052983,0.850658217,0,0,1.035046862,0,1.254648819,4.835145074,0.867834317,2392
0,0,1.524993749,1.473320453,0.277946035,0,2.270912384,0,0,1.757407327,1.323184809,0.247425339,0,2.167409033,2393
0,3.310739376,1.110483536,0,1.125276826,0,1.05787401,0,3.315905012,1.146797287,0,1.043600459,0,1.17987974,2394
0,3.310739376,1.110483536,0,1.125276826,0,1.05787401,0,2.292538638,1.499193141,4.013345873,0.304089051,0.757423417,0.948097193,2395
0,0.386589722,2.147323295,0,0.173367651,0,2.352775202,0,0,2.13192332,0.032349177,0.041491748,0,2.664666447,2396
0,0,2.183713154,0.679332715,0,0,2.4716436,0,0,0.688038794,2.887876371,0.821789927,1.286169792,1.377808924,2397
0,0,1.527342588,4.800294364,0,0,1.644916395,0,0.321491228,2.032904925,3.942007759,0.009321709,0,1.412437414,2398
0,0,1.4846419,4.800294364,0.008223943,0,1.668508284,0,9.390841206,2.167433324,2.026346784,0.079053467,0,0.489406433,2399
0,20.5754386,0.735854846,0,0.222575131,0,0.595358177,0,21.00409357,1.016409453,0.769263427,0.061886058,0.107094156,0.303235779,2400
0,1.406524123,1.75298522,0,0.686268425,0,1.585300065,0,0.321491228,1.533442686,0,0.778137512,0.007195681,1.770268672,2401
0,3.109184167,2.008341703,3.784936951,0,0,1.098293993,0,2.931751452,1.983718293,3.673951942,0,0,1.185551708,2402
0,0.107163743,1.189153143,0.022644424,1.193109827,0,1.318015534,0,0.053581871,1.42414926,0.079255483,1.200989325,0,1.074760347,2403
0,0,0.128102062,0,2.324048785,0,0.15577796,0,0,0.239977863,0.067933272,2.238762762,0,0.192273898,2404
0,0,0,0.061139944,2.410437563,0,0.08728999,0,0.021432749,0.426459998,0.823627388,2.066337455,0.057265625,0.078831189,2405
0,0,0,2.973266767,0.639577971,0,2.462656214,0,0,0.025620412,3.539431278,0.632812799,0,2.255384615,2406
0,0,0.025620412,1.144999117,1.82600896,0,0.804988965,0,0.056260965,0.315595619,1.365516821,1.67082836,0.812934142,0.666183535,2407
0,0.079842876,2.44971924,0,1.21305905,0,0.130977801,0,0.116094055,2.279932036,0.113222119,1.220707207,0,0.22805493,2408
0,1.984442396,1.509713116,0,0.576131877,0,1.935123731,0,1.657397545,1.497691098,0,0.587911753,0,1.971664259,2409
0,0,1.52804289,7.171883784,0,7.968145903,0,0,0,1.658372697,6.807884284,0.024671828,7.572151786,0,2410
0,0,0.169826734,5.730333201,1.294037361,0.943519345,0,0,0.166644123,0.131773204,5.952375991,1.230404406,0.293269413,0.122138479,2411
0,5.729804964,1.00380469,1.13365122,0.874403104,4.320127789,0.442217546,0,6.010202405,1.07012914,1.170059813,0.84358506,3.88190542,0.431419869,2412
0,5.729804964,1.00380469,1.13365122,0.874403104,4.320127789,0.442217546,0.032759777,3.219152571,0.541864265,2.771614024,0.947309399,2.329869635,0.723344224,2413
0,1.707091013,1.273673485,3.149822838,0.798201992,0,0.674609456,0,2.611912774,1.332684566,2.913936791,0.780683637,0,0.602895804,2414
0,0.263002592,0.145921459,6.16303549,0.088886633,0,2.235117431,0,0.110315617,0.066144202,7.098823902,0.008707704,0,2.15934514,2415
0,0,0,4.452648543,0,0,3.17206058,0,0,0.046614917,4.19749441,0.004283303,0,3.209554833,2416
0,0,0,4.452648543,0,0,3.17206058,0.192091417,0.689448579,0.418903828,2.365999563,0.857296663,0.580762683,1.655098623,2417
0,0,0,4.452648543,0,0,3.17206058,0.069614525,1.70465478,0.504264128,1.544791795,1.428320261,1.009866893,0.611717415,2418
0,0,1.850994531,5.501216197,0.301939292,0,0.526028033,0.072799503,1.153984354,0.639055492,1.200986758,0.660016339,0.531048569,2.205559213,2419
0,0,1.850994531,5.501216197,0.301939292,0,0.526028033,0.054599628,0.240178388,1.189728814,3.939048993,0.644443674,0,0.97144502,2420
0,0,1.850994531,5.501216197,0.301939292,0,0.526028033,0,0,1.964599333,5.265156373,0.279542262,0,0.546230274,2421
0,0,0.051240825,4.836525442,0.676947957,0,1.696930893,0,0.021432749,0.037007262,4.655477882,0.767254679,0,1.597058562,2422
0,0,0,0,0.806735833,0,3.175531277,0,0,0,0,0.734955097,0,3.31280876,2423
0,4.355765789,2.031834134,4.426829375,0.163621537,3.474703985,0,0,4.142546665,2.097234577,4.40654341,0.155059798,3.421202934,0,2424
0,4.355765789,2.031834134,4.426829375,0.163621537,3.474703985,0,0,2.50307252,2.065272021,3.167355951,0.097494819,0.178482183,1.144464143,2425
0,1.367840103,0.612808348,1.383097382,0.05153485,1.153243987,3.255680721,0,1.845308209,1.746414308,3.055131764,0.469447989,1.526165033,0.723440035,2426
0,0,0,0.425715168,0.315779813,0,3.966620432,0,0.248227432,0.23158939,1.238649888,0.363124165,0.574338551,3.284922979,2427
0,0,0,2.208640055,0.986530442,0,2.064664787,0,0,0,2.805158877,1.061759936,0,1.713632453,2428
0,0,0,2.208640055,0.986530442,0,2.064664787,0,0.522134126,0.317083705,1.697372086,0.769213034,0.441979868,2.243697609,2429
0,0,0.707074795,0,0.592796539,0,2.933589307,0,5.378550654,0.980521111,2.263099404,0.590520736,0.455722247,1.063894565,2430
0,0,0.707074795,0,0.592796539,0,2.933589307,0,0,0.518258087,0,0.6087273,0,3.076989378,2431
0,0,0.272269565,8.967191844,0.182095355,0,1.005286828,0,1.595973554,0.363092312,9.304603349,0.291478454,0.185392745,0.341960505,2432
0.181874668,0,0.109226169,4.212963387,1.548076912,0,0.141701191,0.043431522,0.264289863,0.165828272,0.81203398,1.932252041,0.219207923,0.514452881,2433
1.753719557,0,0.919292571,3.823976719,0.448174073,0,1.181591159,1.570437082,0,0.902579998,3.870276863,0.44774767,0,1.23451305,2434
0,5.227571733,0.01397477,2.423168636,1.202243593,0,0.79752658,0,5.330560265,0,2.352874025,1.248167315,0,0.731864583,2435
0,0,1.615781854,0,0.807055117,0,1.687070039,0,0,1.693644204,0,0.839944007,0,1.552473977,2436
0,0,0.699485321,0,0.322901,0,3.456741151,0.335787709,0.246476608,0.371717802,0.657482317,0.326828734,0.239474432,3.365149811,2437
2.330624102,0,0.635142225,0,0.338239009,0,2.815298788,0.64493151,3.421967941,0.44992291,3.842886163,0.635457099,2.182456597,0.841452562,2438
5.233179303,0,1.418821841,0,0.847770993,0,0.283102671,3.654275073,0.160745614,1.879379255,0.135866543,0.962524362,0,0.023591889,2439
1.953106677,0,0.484103793,0.127132265,0.28689811,0,3.117162628,0,0.19360051,0.152752413,2.245549037,0.115062706,0.113042457,3.537775964,2440
0.141959032,0,0.03416055,1.790850435,0.060857175,0,3.907715604,0.029781615,2.722630845,0.364459961,3.110559936,0.807802348,0.156178977,1.333399694,2441
0,0.195885126,0.040126792,4.805117079,0.04666258,0,2.894716205,0,0.055893246,0.086205152,4.874399351,0.024849207,0.028745098,2.887528297,2442
0,2.58663594,0.949160741,2.676930435,0.734051757,0,1.131252543,0,2.438252949,1.076126388,2.684746883,0.670557576,0,1.154832332,2443
0,0,0.398263131,1.391319988,0.947587034,0,2.056251291,0,0,0.420171828,1.175605123,0.966136327,0,2.075516066,2444
0,2.241461254,3.187568206,0.895860267,0.291243672,0,0.586114549,0,2.243324192,3.16767914,0.836412378,0.281718166,0,0.643017654,2445
0,9.6782893,1.653634954,0.028035953,0.911408643,0,0.022468466,0,9.848347953,1.551620978,0.255881989,0.891739714,0.0458125,0.045217788,2446
0,9.657784376,1.542088189,0.174391472,0.938779063,0,0.025021701,0,1.877343122,1.005873473,1.430392386,0.75180519,0.758128271,1.503993132,2447
0,3.610660257,0.703332364,4.68387767,0.693069096,0,0.588730111,0,4.721638339,0.617542019,4.713327297,0.617770693,0,0.638452394,2448
0,0,0.652935787,1.506790778,1.42392679,0,0.870663173,0,0,0.523288606,1.312481514,1.477718112,0,0.954651666,2449
0,0,0.987045799,3.238824101,1.003337012,0,0.765864898,0,0,0.851512708,3.202245024,0.970454593,0,0.96625638,2450
0,3.164487504,1.483964276,2.122255894,0.380817307,2.748959446,1.139032615,0,3.41854595,1.499472198,2.144617674,0.371177949,2.090814856,1.16591905,2451
0,1.020541094,1.513791805,2.703332985,0.565520823,0,1.154314092,0,0.903116919,1.503931537,2.667087719,0.533592121,0,1.254276964,2452
0,0,1.925355484,1.353533027,0.791332962,0,0.96201975,0,0,1.911566993,1.407503885,0.801547733,0,0.936438208,2453
0,0.875545575,1.78827055,3.044835354,0.157046752,1.436827854,1.437455781,0,0.965686614,1.795721806,3.234743657,0.147108699,1.704222595,1.342879721,2454
0,19.98223456,0.67112746,1.215548969,0.072812931,0.513312964,0.553432075,0,21.37474513,0.382099514,1.14935141,0.097339462,0.424833665,0.600399576,2455
0,8.654005721,0,0,1.803058464,0,0,0,7.601481481,0,0.022644424,1.875607166,0,0.007863963,2456
0,2.7307618,0,8.695458758,0.678622117,0,0,0,1.210926047,0.272073992,9.608054125,0.044566144,0.147681396,0.852994386,2457
0,7.244396582,0,5.511760595,0.448537743,0,0.883216674,0,6.080278237,0,5.28966389,0.534841968,0,0.966145739,2458
0,0,1.738300218,0,1.074417622,0,1.062933238,0,0,1.935630583,0,1.044590896,0,0.938269005,2459
1.047535537,0,0,6.887474904,0.685816472,0,0.713147344,1.359906995,0,0,6.844232039,0.687954023,0,0.634095289,2460
0,3.551270507,0.902720803,3.042393676,0.969552763,0,0.455137155,0,3.631376151,0.881503417,2.917439695,0.972011488,0,0.501609755,2551
0,0.544140816,0.151264011,0.455628974,2.236798603,0,0.063219984,0,0.199018379,0.072257014,0.236352588,2.358642061,0,0.029753696,2552
0,0.544140816,0.151264011,0.455628974,2.236798603,0,0.063219984,0.163798883,1.66115399,1.354301927,2.192084666,0.53664241,0.926906657,1.297282678,2553
0,0,0.13003821,0.169368066,2.254675109,0,0.227850995,0,3.819887829,1.305727371,3.232601786,0.368403016,0,1.128232088,2554
0,0,1.010400974,1.226657595,0.929998856,0,1.58340073,0,1.911082284,1.28393961,1.793495893,0.525757341,0.179085227,1.608836754,2555
0,0,1.010400974,1.226657595,0.929998856,0,1.58340073,0,0,1.052011593,1.114610414,0.885947902,0,1.668241958,2556
0,0,2.006521034,2.621938937,0.308730975,4.290870921,0.927812378,0,0,1.983983509,3.008986004,0.227295894,5.18218366,0.878093437,2557
0,5.191606931,1.309538084,3.863835837,0.73661392,0,0,0,4.549792285,1.496250287,3.611879107,0.741720816,0,0,2558
0,0.190598371,1.855161865,0.099958957,0.026610328,0,2.896522292,0,0.045927318,1.375555508,0.087342778,0.035245468,0,3.347255039,2559
0,0,0.996796713,5.519578313,0.560696655,0,0.81135503,0,0,0.845514278,5.72930881,0.597283409,0,0.807853694,2560
0,3.934325181,1.217982577,3.340119818,0.3369032,0,1.21513726,0,3.964176154,1.375519888,3.181720452,0.329046466,0,1.135726683,2561
0,3.934325181,1.217982577,3.340119818,0.3369032,0,1.21513726,0,3.144721457,1.362741107,3.153385513,0.38314559,0.057265625,1.168241277,2562
0,0,1.854605462,0,0.638997324,0,1.788558633,0,0,1.820190315,0,0.592056324,0,1.910021511,2563
0,0,1.355350888,4.480154015,0.487994627,0,0.98120079,0,0,1.442725536,4.84063077,0.424520681,0,0.896948746,2564
0,0,0.712370683,5.250812803,0,0,2.238905846,0,0,0.754188676,5.500381639,0,0,2.113728488,2565
0,0,0.712370683,5.250812803,0,0,2.238905846,0.093599362,0.064298246,0.841721716,3.663790647,0.55718275,1.471886913,1.417357232,2566
0,0,2.429398011,2.241345991,0.431320605,0,0.878073039,0,0,2.20370711,2.684290291,0.447943824,0,0.90027761,2567
0,0,2.429398011,2.241345991,0.431320605,0,0.878073039,0,0.029226475,1.683417439,2.596408197,0.539311231,0.086143162,1.2219948,2568
0,0,0.179729227,5.746076467,1.33722285,0,0,0,0,0.144583418,6.82810252,1.057648855,0,0.191269625,2569
0,0,0.703956167,1.529326568,1.850528112,0,0,0,0,0.793887967,1.800546516,1.75797658,0,0,2570
0,0,1.724515812,0,0.365273676,0,2.431832663,0,0,1.872085016,0,0.420044096,0,2.1912014,2571
0,0,1.724515812,0,0.365273676,0,2.431832663,0.064886514,0,1.133281993,1.472945218,1.251909598,0.383612429,0.710877403,2572
0,0,0,6.242727951,0.316270155,7.336900606,1.189897356,0,0,0,5.787437272,0.306648929,7.360063023,1.364025452,2573
0,0,0,6.242727951,0.316270155,7.336900606,1.189897356,0.068249534,0.480705931,1.134385921,1.857081449,0.587635743,1.521555093,1.658132134,2574
0,0,1.880538273,0.704457243,0.036792353,0.844077133,2.58479105,0,0,1.215676413,0.382053582,1.207288357,2.998303284,0.848583681,2601
0,0,1.880538273,0.704457243,0.036792353,0.844077133,2.58479105,0,0,2.475893781,0,0.04086215,0.469955701,2.311966262,2602
0,0,0.602792366,0,1.90238174,1.047632307,0.417192277,0,0,0.513835302,0.106222934,1.972802774,0.111986111,0.423905058,2603
0,0,2.062234997,0,0.488698511,4.951331434,1.374854541,0,0,2.081361911,0,0.513616203,5.316320803,1.271996601,2604
0,0,0.791605444,0,1.650147324,2.48528763,0.57764705,0,0.174141082,0.128558972,0.265953194,2.080747989,1.8783125,0.309287546,2605
0,0,1.020505762,0,0.46646398,0,2.886579996,0,0,1.096736656,0,0.514113895,0,2.72525641,2606
0,0,0.513384691,1.30426603,0.796477198,0,2.269467604,0,0,0.535633873,1.472047123,0.836682045,0,2.113822959,2607
0,0,0.023485378,0.081142519,0.811507322,0,3.116600917,0,0,0.084008961,0.048365536,0.822820777,0.125735394,3.037665776,2608
0,0,1.47719978,4.849303367,0.006167957,14.42166592,0.17693917,0,0,1.739809008,4.099449446,0.009251935,16.03382961,0.023591889,2609
0,4.663686325,0.687225688,0,1.107448414,0,1.283150262,0,4.502793508,0.821796982,0,1.001391186,0,1.385677041,2610
0,1.434806715,0.243279737,0,0.479049173,27.4875,0.536593057,0,0.125024366,0.219969541,1.413659032,0.243291634,34.20012202,0.018873511,2611
0,4.710780561,0,2.041353714,1.734982061,0,0,0,3.552072147,0,1.8565909,1.857454312,0,0,2612
0,0.362551036,0,4.526948721,1.617317243,0,0,0,0.093768275,0.048394112,6.467786604,1.09978588,2.86328125,0.015727926,2613
0,0,0.50289366,4.248093914,1.387753404,0,0.126004886,0,0,1.654673062,0.213881975,0.912328815,3.557838839,1.009216438,2614
0,0,3.006760301,0.101899907,0.498236112,0,0.961438622,0,0,3.05476651,0,0.494337271,0,0.960077551,2615
0,0,3.006760301,0,0.516739983,0,0.961438622,0.028540714,0,2.317921571,0.321580227,0.103680076,0.469955701,2.217394446,2616
0,0,0.675809546,0,2.002118815,0,0.267112613,0.245698324,0.321491228,0.456227909,0.141473734,2.053339216,0,0.2042614,2617
0,4.500877193,0.303459552,0,1.945784809,0,0.057144798,0,0.321491228,0.502770094,0.321550819,2.009167909,0,0.25411835,2618
0,8.35877193,0.146550096,0.07428849,1.615791103,0.884252697,0.149652815,0.341247672,16.98277412,0.296150136,1.260970917,0.445391415,1.201286419,0.441466924,2619
0,20.89692982,0.55300073,0.328997846,0.066489785,2.641325586,0.628764,0,23.18755482,0.294770658,0.69611456,0.253055247,0.56995802,0.259410265,2620
0,0,1.640453022,0.950577999,0.183247235,6.621861563,1.845233175,0,0,1.489463515,1.063218863,0.212124161,7.716477539,1.777186082,2621
0,0,3.911932315,0.302719787,0.066739199,2.351330871,0.641241324,0,0.498589751,3.313269262,1.070880291,0.225830887,1.026798273,0.684723948,2622
0,0,3.911932315,0.302719787,0.066739199,2.351330871,0.641241324,0.941843575,0.574091479,2.032653465,2.879603646,0.326950669,2.63868927,0.594022836,2623
0,0,3.911932315,0.302719787,0.066739199,2.351330871,0.641241324,0.586945996,3.768232086,1.961583034,1.034687271,0.353028023,1.017181396,1.050744228,2624
0,0,3.911932315,0.302719787,0.066739199,2.351330871,0.641241324,0.122849162,10.55294956,0.244838925,2.532212697,0.718443253,1.602145794,0.490340158,2625
0,0,3.911932315,0.302719787,0.066739199,2.351330871,0.641241324,0.318497827,0,0.567805274,0.126744075,1.058225599,0.193430556,2.016035537,2651
0,0,3.146186648,0,0,0,1.821293853,0,0,3.818356469,0.033966636,0.116280673,0,0.968166199,2652
0,0,0.12297798,0,0,0,4.605136788,0.056874612,0,0.035583906,0,0.029126463,0,4.613525015,2653
1.946493995,0,0.634163649,0,0.942621764,0,1.77099683,2.172835178,0,0.687218294,0,0.940702297,0,1.660614075,2654
0.038290648,0,1.230981332,0,0.594732563,0,2.436431089,0,0,1.185167746,0,0.555400044,0,2.564869011,2655
0.014890808,0,3.652049307,0,0.234582621,0,0.902565087,0.081899441,0,3.986536176,0.061139944,0.022615842,0,0.959403497,2656
0,0,1.515874403,0,1.646844497,0,0.173007188,0.163798883,0,0.423346815,0.304729247,1.983614944,0.18325,0.36309041,2657
0,0,0.490203891,0,2.097105352,0,0.256365197,0,0,0.532477572,0.067933272,1.966344665,0.0458125,0.439202339,2658
0,0,3.326749555,0,0.049343655,0,1.560659647,0,0,3.107756029,0.080872942,0.024671828,0,1.781412325,2659
0,0,0.380890132,0,1.108881169,0,2.246958941,0.503988524,0,0.201947691,0,0.996293259,0,2.481874278,2660
0,0,0.051240825,0,0.590616141,0,3.541666845,0,0,0.051240825,0,0.629826724,0,3.46667834,2661
0,0,3.030650788,0,0.04728767,0,1.837246463,0,0,3.30344718,0,0.02185219,0.11453125,1.622897298,2662
0,0,3.030650788,0,0.04728767,0,1.837246463,0.545996276,0,1.746214111,0.135866543,0.644766887,0,1.672870911,2663
0,0,0.333065362,0,2.146449007,0,0.306694561,0.032759777,0,1.382078916,0.969936155,0.389129549,6.71153125,1.664014591,2664
0,0,0,0,2.146449007,0,0.613389121,0,0.321491228,0.327941279,0.135866543,2.236912375,0,0.044038193,2665
0,0,0,0,0.592123864,0,3.585967171,0,0.082808347,0.193593702,0.101465317,0.20302339,0,4.104448584,2666
0,0,3.141286236,2.746175545,0.456017615,0,0,0,0,3.121615197,2.731178798,0.468212218,0,0,2667
4.307585617,0,1.19158394,0.019409506,0.652944547,0,1.124830983,4.869701782,0,1.117781994,0,0.709696871,0,0.929071068,2668
0,0,1.399364518,0,0.35645752,6.428493245,2.086008913,0,0,1.391423299,0,0.372413352,6.220956365,2.084181451,2669
0,7.28598632,0.9733557,0,0.514274991,9.426136724,0.798401619,0,6.607723333,1.102195319,0,0.505266926,8.670445324,0.874367162,2670
0,3.583096282,0.353968365,0,0.210464397,3.061074901,3.148786994,0,0.948399123,0.333614371,1.581874752,0.229447997,0.721546875,3.209508023,2671
0,0.975190058,0.078996272,0,0.028783799,0.698640625,4.375509066,0.109199255,0.874149958,0.424979984,3.895002648,0.393497165,1.277296131,1.930538712,2672
0,0.160745614,0.038430619,2.989063948,0,0.11453125,3.60955906,0.12994578,0.029226475,0.180671742,0,0.054729167,0.083295455,4.397043498,2673
0,0,0.012810206,11.41278962,0.098687311,0.11453125,0.542613453,0,0.220539876,0.037967548,12.32217655,0.029326308,0,0.315713949,2674
0,0,0.012810206,11.41278962,0.246718277,0.11453125,0.259510782,0,0.043641343,0.577760782,2.426977915,0.386720266,1.400378487,2.45330024,2701
0,0,0.012810206,4.347729379,1.529653315,0.11453125,0.259510782,0,0,0.436401025,1.194669808,1.824051768,0.461992289,0.365643645,2702
0,0,0.448357218,5.570528267,1.147239987,0,0.17693917,3.125828678,6.429824561,0.566638122,0.951065802,0.302435487,0,1.443823624,2703
0,0,0.448357218,5.570528267,1.147239987,0,0.17693917,0.054599628,0,1.343200956,2.875841829,0.730286099,1.71796875,0.893495997,2704
0,0,0.448357218,5.570528267,1.147239987,0,0.17693917,0,0.321491228,0.131518117,6.645814908,1.078628809,1.084229167,0.067630083,2705
0,0,0.448357218,5.570528267,1.147239987,0,0.17693917,0.270268156,2.26396164,1.029444448,2.900385335,0.545894756,1.370664716,1.167900804,2706
0,0,3.317843411,1.797967254,0.450672052,0,0.17693917,0.165570956,0.022963659,3.395930214,0.549738533,0.142222395,0,1.077352069,2707
0,0,3.317843411,0.441566265,0.129527095,0,1.262166077,0.232608252,0,1.087911824,1.646992111,1.07476186,0.137781955,1.008004569,2708
0,0,1.562113147,0,0.057978795,0,3.169064785,0.160110993,0,0.859564837,0.881464638,0.164523164,0.885014205,3.168839438,2709
0,0,0.494168955,0,0.222810101,0,3.837220792,0.071749511,0,1.040640414,1.050945959,1.124236643,0.196339286,1.204215824,2710
0,0,1.049521895,0,0.548067029,0,2.703799025,0,0,0.997305055,0,0.692573448,0,2.475519411,2711
0,0,0.414684676,0,1.68749427,0,1.109268166,0,0,0.365924557,0.067933272,1.891095591,0,0.741197245,2712
0,0,3.153628768,0,0.689460098,0,0.495879044,0.035099761,0,3.732589088,0.896719184,0.404074606,0.091625,0.177585138,2713
0,0,3.230368003,0,0.750376016,0,0.308716723,0.035099761,0.035721248,2.361897022,1.850480751,0.722948188,0.091625,0.493454322,2714
0,0,1.875475192,0,0.745353537,0,1.565939737,0.7916946,0,1.606216857,2.237269076,0.436515122,3.918604911,0.995914755,2715
0,0,1.777263611,0,0.696009881,0,1.750742869,0,0,1.612987966,0.271733086,0.837784777,0,1.536506046,2716
0,0,1.777263611,0,0.696009881,0,1.750742869,0,0.321491228,1.584018045,0.363340074,0.847824395,0.2290625,1.441392945,2717
0,0,1.363359008,0.052836989,0.013706571,0,3.418401777,0,0,1.110432158,0,0,0,3.695865335,2718
