Level,Status,Mode,Gender,Licence,Work,Car_Avail,Family,Cars,Children,Adults,Income,Time.Auto,Time.Transit,Time.Walk,Time.Bike
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,7.26987,31.363378000000004,55.048410000000004,14.679576
UG,FT,Bike,Female,0,Other,0,Other,0,0,3,Unknown,10.67136,42.364528,59.706255,15.921668
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,29.17287,76.64189,159.67815,42.580839999999995
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,3.248167,27.281326,22.838939999999997,6.090384
UG,FT,Walk,Female,1,Other,0,Other,0,0,3,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Female,1,Other,1,Other,1,1,1,Low,4.783278,32.995290000000004,39.26134499999999,10.469691999999998
UG,FT,Transit,Female,1,Other,1,Family,2,1,4,Low,87.80513,96.44357600000001,781.0023,208.26728
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,117.8518,157.05209,1082.6563499999997,288.70835999999997
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,High,34.65449,73.40541,218.22165,58.192440000000005
Grad,FT,Bike,Other,1,PT,1,Other,0,0,2,Low,6.183582,38.679412,49.89614999999999,13.305639999999999
UG,FT,Walk,Female,1,Other,0,Other,0,0,3,Low,0.0,0.0,0.0,0.0
Grad,PT,Bike,Male,1,Other,1,Other,0,0,2,High,7.411815,49.342172,52.08901499999999,13.890403999999998
UG,FT,Transit,Female,1,Other,1,Family,2,1,3,Low,52.10675,157.542476,415.85294999999996,110.89412
UG,FT,Transit,Female,0,PT,0,Family,1,0,4,Unknown,21.647920000000003,76.51717500000002,160.55895,42.81572
UG,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,13.73903,51.851017,84.92683500000001,22.647156000000003
UG,PT,Bike,Female,1,Other,0,Other,0,0,2,Low,7.0691630000000005,40.992771999999995,43.892160000000004,11.704576000000001
UG,FT,Transit,Male,0,Other,0,Other,0,0,3,Unknown,7.0691630000000005,40.992771999999995,43.892160000000004,11.704576000000001
UG,FT,Walk,Male,1,Other,1,Other,0,0,2,Unknown,4.848444000000001,34.340731,37.545795,10.012212
UG,FT,Bike,Female,0,Other,0,Other,0,0,3,Unknown,1.6223020000000001,19.355537,14.381055,3.834948
UG,FT,Transit,Female,1,PT,1,Family,2,0,4,Low,56.1408,123.69135400000002,396.0003,105.60008
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,33.97817,78.903279,229.45290000000003,61.18744
UG,FT,Bike,Female,0,Other,0,Other,0,0,2,High,8.523914,32.148059,65.161755,17.376468
UG,FT,Walk,Female,1,Other,0,Other,0,0,2,Low,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,2.102967,16.977868,19.3254,5.15344
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,21.41144,52.595919,109.53939,29.210504
UG,FT,Walk,Other,0,PT,0,Other,0,0,3,Unknown,6.799322999999999,26.272219,38.106075000000004,10.161620000000001
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,67.65652,144.82111,518.5663499999999,138.28436
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,Unknown,60.97081,156.97717,446.09159999999997,118.95776
UG,FT,Walk,Female,1,Other,1,Other,1,0,3,High,1.6223020000000001,19.355537,14.381055,3.834948
UG,PT,Transit,Female,1,Other,0,Family,2,1,2,Unknown,22.308139999999998,61.37436000000001,152.22315,40.592839999999995
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0,0.0
Grad,PT,Transit,Male,1,Other,0,Family,2,1,2,High,15.0629,63.301573,107.571465,28.685723999999997
UG,FT,Transit,Female,1,PT,1,Family,2,1,3,Unknown,60.56593,144.847068,419.5743,111.88647999999999
UG,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,4.123587000000001,23.024245,34.75378499999999,9.267676
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,1.563409,15.469944,15.153150000000002,4.04084
UG,FT,Transit,Female,1,Other,1,Family,2,1,5,Unknown,67.7497,227.04675,500.28765000000004,133.41004
Grad,FT,Walk,Female,0,PT,0,Other,0,0,3,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Female,0,Other,0,Family,1,1,8,Unknown,70.25884,273.55937,586.2733499999999,156.33956
UG,FT,Transit,Male,1,Other,1,Family,1,1,3,Unknown,81.82518,110.726209,701.38815,187.03683999999998
UG,FT,Bike,Male,0,Other,0,Other,1,0,2,Low,5.424748999999999,30.517883,43.68411000000001,11.649096000000002
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Low,4.783278,32.995290000000004,39.26134499999999,10.469691999999998
Grad,FT,Transit,Male,1,Other,0,Other,0,0,1,Unknown,5.7355279999999995,31.328706,43.61106,11.629616000000002
UG,FT,Transit,Other,0,Other,0,Family,1,0,3,Unknown,11.31179,59.057444999999994,60.068160000000006,16.018176
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,54.588330000000006,173.32591599999998,431.10465000000005,114.96124
UG,FT,Transit,Female,1,Other,1,Family,1,1,3,Unknown,38.09855,121.217211,284.20635,75.78836
UG,FT,Transit,Female,0,PT,0,Family,1,0,3,Unknown,61.53839,106.286918,495.88904999999994,132.23708
UG,FT,Bike,Female,1,PT,0,Other,0,0,2,High,9.009337,41.25379,59.685855000000004,15.916228
UG,FT,Bike,Male,0,Other,0,Family,0,2,3,Low,19.38705,48.16746,95.914995,25.577332000000002
UG,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Transit,Female,1,Other,1,Other,0,0,2,Unknown,34.65449,73.40541,218.22165,58.192440000000005
UG,FT,Transit,Male,1,Other,1,Other,0,0,2,Unknown,33.7103,81.075989,254.64719999999997,67.90592
UG,FT,Transit,Female,1,Other,1,Family,1,0,4,Unknown,44.41035,109.743184,320.63610000000006,85.50296
UG,FT,Walk,Female,0,Other,0,Other,0,0,3,Low,4.2388010000000005,25.290925,35.054265,9.347804
UG,FT,Transit,Female,1,PT,0,Other,1,0,2,Unknown,52.10675,157.542476,415.85294999999996,110.89412
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,40.60624,92.395378,257.30535,68.61475999999999
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Female,1,Other,1,Other,0,0,2,Low,13.18411,52.701577,93.95920499999998,25.055787999999996
UG,FT,Transit,Female,0,Other,0,Family,1,2,1,Unknown,60.653369999999995,188.176681,470.3349,125.42264
Grad,FT,Walk,Female,1,Other,1,Other,0,0,1,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Male,0,Other,0,Other,1,0,3,Unknown,57.19055,93.68732800000001,408.27945,108.87452
UG,PT,Transit,Female,1,Other,0,Other,0,0,1,Unknown,2.491079,16.935169000000002,23.487299999999998,6.26328
UG,FT,Transit,Female,0,Other,0,Family,2,1,6,Unknown,82.69315999999999,89.74483000000002,592.1646,157.91056
UG,PT,Transit,Female,0,Other,0,Family,2,0,3,Low,35.29657,74.915583,219.8136,58.61696
UG,FT,Walk,Male,0,Other,0,Other,0,0,2,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Transit,Female,0,PT,0,Other,0,0,2,Unknown,0.927408,14.892823000000002,9.274079999999998,2.4730879999999997
UG,FT,Transit,Female,1,Other,1,Family,2,0,4,Unknown,48.04452,132.296419,346.59014999999994,92.42403999999999
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,32.98349,81.142279,186.12165000000002,49.63244
UG,FT,Walk,Female,0,Other,0,Family,2,0,4,Unknown,54.42678000000001,135.237541,367.7838,98.07567999999999
UG,FT,Transit,Female,1,Other,0,Other,1,0,2,Unknown,81.12224,166.43678,648.4176,172.91135999999997
UG,FT,Walk,Female,0,Other,0,Family,0,1,2,Low,5.062243,38.03634099999999,42.39163500000001,11.304436
UG,FT,Transit,Female,0,PT,0,Other,0,0,3,Unknown,17.93246,47.740973,87.315855,23.284228
UG,FT,Transit,Male,0,Other,0,Other,0,0,3,Low,7.307153,43.246753999999996,58.568475,15.61826
UG,FT,Transit,Male,0,Other,0,Family,1,0,3,Unknown,47.18055,113.739934,291.20145,77.65372
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,117.1361,209.91145,1117.6299000000001,298.03464
UG,FT,Transit,Female,1,Other,1,Family,0,0,4,Unknown,31.76365,100.110033,244.0764,65.08704
UG,FT,Transit,Female,0,Other,0,Family,0,0,2,Unknown,34.00626,72.890929,212.23620000000003,56.59632
UG,PT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,37.13742,67.50057,230.59395,61.49172
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Low,60.75923,176.492144,479.7369,127.92984
UG,FT,Bike,Female,1,Other,1,Other,0,0,5,Unknown,6.799322999999999,26.272219,38.106075000000004,10.161620000000001
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,Low,64.22084,87.910611,462.9003,123.44008
UG,FT,Transit,Female,1,Other,0,Other,0,0,2,Low,30.359340000000003,70.6029,185.49645,49.465720000000005
Grad,PT,Walk,Female,1,Other,1,Other,2,0,2,High,1.9890299999999999,20.442982,19.108695,5.095652
UG,FT,Transit,Male,0,PT,0,Other,0,0,3,Unknown,40.63264,90.487216,290.92605,77.58028
UG,FT,Walk,Female,0,Other,0,Family,0,1,1,Unknown,4.202902,26.458696999999997,33.999224999999996,9.06646
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Low,62.98477,105.51217,507.63870000000003,135.37032000000002
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,High,94.78231,124.50476,711.00645,189.60172
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,21.647920000000003,76.51717500000002,160.55895,42.81572
UG,FT,Walk,Female,1,Other,0,Other,0,0,4,Unknown,4.165943,22.258662,32.52969,8.674584000000001
Grad,FT,Walk,Male,0,PT,0,Other,0,0,2,Unknown,4.123587000000001,23.024245,34.75378499999999,9.267676
UG,FT,Bike,Female,1,Other,1,Other,0,0,1,Low,9.268267,40.867362,49.014375,13.0705
UG,FT,Walk,Male,1,PT,1,Other,0,0,13,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,68.21043,101.3962,444.40515,118.50804
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,High,66.42751,102.1282,518.37435,138.23316
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Low,4.783278,32.995290000000004,39.26134499999999,10.469691999999998
UG,FT,Transit,Male,0,Other,0,Family,2,0,4,Unknown,41.6056,123.25126100000001,287.72939999999994,76.72784
UG,FT,Transit,Female,1,PT,0,Other,1,0,3,Unknown,9.268267,40.867362,49.014375,13.0705
UG,FT,Transit,Other,0,Other,0,Family,1,0,3,Unknown,10.34258,42.866046000000004,66.54297,17.744792
UG,FT,Transit,Female,0,PT,0,Other,0,0,1,Low,76.20203000000001,106.09094099999999,587.8641000000001,156.76376000000002
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,High,70.17560999999999,105.00185900000001,520.9848,138.92928
UG,FT,Transit,Male,1,Other,1,Family,2,1,4,High,40.815220000000004,103.45702599999998,294.29145,78.47772
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Unknown,4.099569,32.323840000000004,35.877495,9.567332
UG,FT,Transit,Male,0,Other,0,Other,1,0,2,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Other,0,Other,0,Other,1,0,3,Unknown,12.17884,39.613871,80.23503,21.396008
UG,FT,Walk,Female,1,Other,1,Other,0,0,3,Unknown,3.248167,27.281326,22.838939999999997,6.090384
UG,FT,Transit,Female,1,PT,0,Family,1,0,2,Unknown,45.62172,107.521654,329.67179999999996,87.91248
UG,FT,Bike,Female,0,Other,0,Other,0,0,5,Low,7.0691630000000005,40.992771999999995,43.892160000000004,11.704576000000001
UG,FT,Walk,Other,0,Other,0,Other,0,0,4,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
Grad,FT,Transit,Male,1,Other,0,Family,2,0,5,Unknown,27.638479999999998,71.967561,174.82229999999998,46.619279999999996
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,40.63264,90.487216,290.92605,77.58028
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,50.60115,155.146388,406.521,108.4056
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,68.26488,82.27793399999999,509.47799999999995,135.86079999999998
UG,FT,Bike,Male,1,Other,0,Other,0,0,2,Low,12.09417,44.424332,66.79961999999999,17.813232
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Low,51.075590000000005,142.61440499999995,402.3609,107.29624000000001
Grad,PT,Transit,Male,1,Other,0,Other,1,0,1,High,28.507559999999998,62.73094200000001,159.95969999999997,42.655919999999995
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Unknown,31.258709999999997,57.4514,207.73094999999998,55.39492
UG,FT,Walk,Female,1,Other,0,Other,0,0,4,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Transit,Female,0,Other,0,Family,2,3,4,Low,17.54721,61.667820000000006,121.89589500000001,32.505572
UG,FT,Transit,Female,0,PT,0,Family,1,1,2,Unknown,67.22948000000001,206.07887,543.9091500000001,145.04244
UG,FT,Transit,Male,1,Other,0,Other,1,0,2,Low,13.737979999999999,47.676981,79.478715,21.194324
UG,FT,Transit,Female,1,Other,0,Family,2,1,3,High,46.35842,129.2336,330.4347,88.11592
UG,FT,Transit,Female,0,Other,0,Family,1,1,2,Unknown,62.22948,120.83701,502.17645,133.91372
UG,FT,Transit,Female,0,Other,0,Family,1,1,3,Unknown,27.3578,66.04829000000001,172.1277,45.90072
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Unknown,13.07387,43.245272,86.357415,23.028644
UG,PT,Walk,Male,0,FT,0,Other,0,0,1,High,3.4576540000000002,23.195972,30.45645,8.12172
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Low,4.848444000000001,34.340731,37.545795,10.012212
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,56.1408,123.69135400000002,396.0003,105.60008
UG,FT,Walk,Female,1,Other,0,Other,0,0,3,Unknown,0.0,0.0,0.0,0.0
Grad,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,4.013851,30.824515,28.09104,7.490944000000001
UG,FT,Transit,Male,0,Other,0,Family,1,0,4,Unknown,84.06728000000001,155.55785400000005,613.70925,163.6558
Grad,FT,Transit,Female,0,Other,0,Other,0,0,2,Unknown,28.226490000000002,76.739576,149.46204,39.856544
UG,FT,Walk,Female,0,Other,0,Family,0,0,2,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Male,0,Other,0,Family,2,2,3,High,35.97903,104.11813599999999,264.22290000000004,70.45944
Grad,FT,Transit,Female,1,Other,1,Other,0,0,1,Low,10.36843,58.081879,63.568995,16.951732
UG,FT,Walk,Female,0,Other,0,Family,0,0,2,Low,2.102967,16.977868,19.3254,5.15344
UG,FT,Transit,Female,0,PT,0,Family,2,0,4,High,32.889179999999996,68.049595,206.57129999999998,55.08568
UG,FT,Walk,Female,0,Other,0,Other,0,0,3,Unknown,3.9469730000000003,19.914612,26.165715,6.977524000000001
UG,PT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,124.2014,248.80975,1146.5493,305.74647999999996
UG,FT,Transit,Male,1,Other,0,Other,0,0,1,Low,18.5222,67.941027,126.23646000000002,33.663056000000005
UG,FT,Transit,Female,0,Other,0,Family,0,0,3,Unknown,48.96564,139.947494,378.01965,100.80524000000001
UG,FT,Auto,Male,1,Other,0,Other,1,0,1,Low,1.400111,15.778564999999999,12.15915,3.24244
UG,FT,Transit,Female,0,Other,0,Family,1,0,5,High,18.59212,63.692305000000005,125.86561499999999,33.564164
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,0,PT,0,Family,1,0,3,Low,31.258709999999997,57.4514,207.73094999999998,55.39492
UG,FT,Transit,Male,1,Other,1,Family,2,2,4,Low,58.528769999999994,86.133341,391.05764999999997,104.28204
UG,FT,Walk,Male,1,Other,0,Other,0,0,2,Low,3.9469730000000003,19.914612,26.165715,6.977524000000001
UG,FT,Transit,Male,0,Other,0,Family,1,0,2,Unknown,31.73742,78.31429999999997,174.99405000000002,46.66508
UG,FT,Transit,Female,1,Other,1,Family,1,1,2,Unknown,23.21305,80.93179800000001,178.55535,47.614760000000004
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,1.0131620000000001,14.595429999999999,10.5528,2.81408
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,Unknown,52.52621,147.71103300000001,347.04225,92.5446
UG,FT,Transit,Female,0,Other,0,Family,2,3,2,Unknown,32.349540000000005,63.120241,225.67260000000002,60.17936
UG,FT,Bike,Female,1,Other,0,Other,0,0,3,Unknown,5.304323,33.216826,35.984775,9.59594
UG,FT,Walk,Female,1,Other,0,Other,0,1,1,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,2.102967,16.977868,19.3254,5.15344
Grad,FT,Transit,Female,1,Other,1,Family,2,0,6,Low,49.51465,128.52890399999998,330.69554999999997,88.18548
UG,FT,Walk,Male,0,Other,0,Other,0,0,3,Unknown,0.0,0.0,0.0,0.0
Grad,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,45.62172,107.521654,329.67179999999996,87.91248
UG,FT,Walk,Female,1,Other,0,Other,0,0,2,Unknown,2.545012,22.597288,22.993515,6.131604
UG,PT,Transit,Female,1,Other,0,Other,2,1,2,Low,101.5588,172.48138,857.9223000000001,228.77928
UG,FT,Transit,Female,1,Other,1,Family,2,2,3,Unknown,50.96518,154.93462,377.7885,100.7436
UG,FT,Transit,Female,0,Other,0,Other,0,0,2,Low,5.681895,37.59617300000001,45.45283500000001,12.120756000000002
Grad,FT,Transit,Male,0,Other,0,Other,0,0,1,Unknown,4.783278,32.995290000000004,39.26134499999999,10.469691999999998
UG,FT,Walk,Female,1,PT,1,Other,1,0,1,Low,3.248167,27.281326,22.838939999999997,6.090384
Grad,PT,Bike,Female,1,Other,0,Family,1,2,2,Unknown,16.45731,54.39314,89.88498,23.969327999999997
UG,FT,Transit,Female,1,Other,0,Family,2,0,4,High,54.588330000000006,173.32591599999998,431.10465000000005,114.96124
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,32.52405,104.665965,244.4949,65.19864
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Low,8.196867,39.199429,64.0497,17.079919999999998
UG,FT,Bike,Female,0,Other,0,Other,0,0,2,Unknown,3.3923589999999995,26.824316000000003,30.73725,8.1966
UG,FT,Transit,Female,1,Other,1,Other,0,0,3,Low,12.41108,46.368451,82.61388,22.030368
UG,FT,Walk,Female,0,PT,0,Other,0,0,2,Unknown,0.0,0.0,0.0,0.0
Grad,FT,Transit,Female,0,Other,0,Other,0,0,5,Unknown,9.880374,38.20591500000001,65.352945,17.427452000000002
UG,PT,Transit,Female,1,Other,0,Other,1,0,1,Low,9.130139,41.110958,63.09075,16.8242
UG,FT,Transit,Female,1,Other,1,Family,2,0,5,Unknown,63.75857,184.22924,498.79529999999994,133.01208
UG,FT,Transit,Female,0,Other,0,Family,2,0,3,Unknown,64.83709,107.18177,488.08065,130.15484
Grad,PT,Bike,Female,0,Other,0,Other,0,0,2,Unknown,1.6223020000000001,19.355537,14.381055,3.834948
UG,FT,Transit,Female,0,PT,0,Family,0,1,3,Low,32.775890000000004,66.94427900000001,201.04185,53.611160000000005
Grad,FT,Bike,Female,1,Other,0,Other,1,0,2,Unknown,10.34258,42.866046000000004,66.54297,17.744792
UG,FT,Walk,Female,1,Other,1,Other,0,1,3,Unknown,6.373144,27.090805,44.771325000000004,11.939020000000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,3,Low,39.53042,98.213044,246.61514999999997,65.76404
UG,FT,Transit,Female,1,Other,1,Other,1,0,2,Unknown,109.5852,162.1225,966.8380500000001,257.82348
UG,FT,Auto,Male,1,Other,0,Family,2,0,4,Unknown,59.883,96.364178,472.88745,126.10332000000001
UG,FT,Transit,Female,0,Other,0,Family,1,0,6,Unknown,43.11573,105.545134,307.968,82.12480000000001
Grad,FT,Auto,Female,1,Other,0,Other,2,1,3,Unknown,86.08028,109.54508,720.73935,192.19716
UG,FT,Transit,Female,0,Other,0,Family,1,2,3,Unknown,34.69508,68.72216999999999,235.86209999999997,62.89656
UG,FT,Transit,Female,1,Other,0,Family,2,0,3,Unknown,53.46405,162.442397,405.6147,108.16392
Grad,PT,Transit,Female,1,FT,0,Other,2,2,2,High,113.9373,213.46777999999998,1072.8061500000001,286.08164
Grad,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,2.102967,16.977868,19.3254,5.15344
Other,Other,Walk,Male,0,Other,0,Other,0,0,2,Unknown,0.0,0.0,0.0,0.0
UG,FT,Auto,Female,1,Other,1,Family,2,0,4,Unknown,69.4649,104.14893000000001,515.28945,137.41052
UG,FT,Transit,Female,1,PT,0,Other,1,0,2,Low,47.017109999999995,137.738762,337.28025,89.94139999999999
UG,FT,Transit,Male,1,Other,1,Family,1,1,3,Unknown,50.207440000000005,115.325755,339.75509999999997,90.60136
Grad,PT,Transit,Male,1,Other,1,Other,0,0,2,Low,12.09417,44.424332,66.79961999999999,17.813232
UG,FT,Transit,Male,1,Other,1,Family,1,0,2,Unknown,16.25694,54.509857,106.48818,28.396848
Grad,FT,Transit,Male,0,Other,0,Other,0,0,3,Unknown,13.932620000000002,50.60231999999999,93.86477999999998,25.030607999999997
UG,FT,Transit,Female,0,Other,0,Family,2,0,4,Unknown,34.526109999999996,70.52492000000002,238.34265,63.55804
Grad,FT,Bike,Female,1,FT,1,Other,0,0,1,High,1.9890299999999999,20.442982,19.108695,5.095652
UG,FT,Walk,Female,1,Other,0,Other,0,0,1,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,66.34734,102.586101,548.10675,146.1618
UG,FT,Auto,Female,1,Other,0,Family,2,0,3,High,51.4788,134.115709,327.00165000000004,87.20044
UG,FT,Walk,Male,1,Other,0,Other,0,0,2,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Female,1,PT,1,Family,2,0,3,Unknown,76.05734,326.28216000000003,517.3017,137.94711999999998
UG,FT,Transit,Other,0,Other,0,Family,1,0,4,Unknown,63.55689,89.877571,459.7452,122.59872
UG,FT,Transit,Female,0,Other,0,Family,1,0,4,Unknown,4.848444000000001,34.340731,37.545795,10.012212
UG,FT,Bike,Female,1,Other,1,Other,0,0,2,Unknown,3.9469730000000003,19.914612,26.165715,6.977524000000001
UG,FT,Walk,Female,0,Other,0,Other,0,0,1,Unknown,2.102967,16.977868,19.3254,5.15344
UG,FT,Transit,Female,0,Other,0,Family,1,0,2,Low,49.645379999999996,141.775793,394.54139999999995,105.21104
UG,FT,Transit,Female,1,Other,0,Other,0,0,2,Unknown,2.102967,16.977868,19.3254,5.15344
UG,FT,Transit,Female,0,PT,0,Family,1,3,3,Unknown,62.22948,120.83701,502.17645,133.91372
UG,FT,Transit,Female,1,Other,0,Other,0,0,1,Unknown,22.308139999999998,61.37436000000001,152.22315,40.592839999999995
Grad,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,1.6601110000000001,19.374608,14.982525,3.99534
UG,FT,Transit,Other,0,Other,0,Family,2,1,3,Unknown,46.17118,139.523952,306.35564999999997,81.69484
UG,FT,Transit,Female,1,Other,1,Family,2,0,3,Unknown,52.33381,134.872209,377.3298,100.62128
UG,FT,Transit,Female,0,Other,0,Family,2,0,5,Unknown,46.35327,118.58951599999999,306.49725,81.7326
UG,FT,Bike,Female,0,Other,0,Other,0,0,3,Unknown,16.99974,58.587231,106.86277500000001,28.496740000000003
UG,FT,Transit,Male,0,PT,0,Other,1,0,4,Unknown,13.07387,43.245272,86.357415,23.028644
UG,FT,Walk,Female,0,Other,0,Other,0,0,3,Unknown,0.0,0.0,0.0,0.0
UG,PT,Transit,Male,1,Other,1,Family,2,0,4,Unknown,108.2999,170.16697,1019.66925,271.91179999999997
Grad,FT,Bike,Female,1,Other,1,Other,1,0,3,Unknown,16.45731,54.39314,89.88498,23.969327999999997
UG,FT,Transit,Male,1,Other,1,Family,2,0,5,High,79.72578,200.218167,549.7937999999999,146.61168
UG,FT,Transit,Male,1,Other,0,Family,1,0,2,Unknown,63.75857,184.22924,498.79529999999994,133.01208
UG,FT,Walk,Female,1,Other,0,Other,1,0,2,Unknown,0.0,0.0,0.0,0.0
UG,FT,Transit,Male,0,Other,0,Other,0,0,3,Unknown,16.25694,54.509857,106.48818,28.396848
UG,FT,Transit,Female,0,Other,0,Family,2,1,5,Unknown,64.15744000000001,123.627831,522.9179999999999,139.4448
Grad,FT,Transit,Female,1,Other,0,Other,1,0,3,Unknown,25.26099,54.94720600000001,153.18765,40.85004
UG,FT,Transit,Female,0,Other,0,Family,1,2,1,Unknown,33.97817,78.903279,229.45290000000003,61.18744
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Low,11.31179,59.057444999999994,60.068160000000006,16.018176
UG,PT,Transit,Female,1,FT,0,Other,1,0,2,High,20.410729999999997,66.582809,119.68407,31.915752
UG,FT,Bike,Female,0,Other,0,Other,0,2,1,Unknown,1.6223020000000001,19.355537,14.381055,3.834948
UG,PT,Bike,Female,1,Other,0,Other,0,0,1,Unknown,1.6223020000000001,19.355537,14.381055,3.834948
UG,FT,Transit,Female,1,Other,1,Other,0,2,2,High,8.486444,36.33831,61.10191499999999,16.293844
UG,FT,Walk,Female,0,Other,0,Family,0,0,3,Unknown,1.892842,18.809461,18.746085,4.998956
UG,FT,Transit,Female,0,Other,0,Family,2,1,3,Unknown,69.45705,96.474791,565.9425,150.918
UG,FT,Bike,Male,1,PT,0,Other,0,0,1,Low,4.165943,22.258662,32.52969,8.674584000000001
Grad,PT,Transit,Male,1,Other,1,Other,2,0,2,Unknown,32.8387,67.462949,201.40845,53.70892
UG,FT,Transit,Female,0,Other,0,Other,0,0,1,Unknown,11.0894,47.19782100000001,78.87008999999999,21.032023999999996
UG,FT,Walk,Male,0,Other,0,Other,0,0,1,Unknown,2.491079,16.935169000000002,23.487299999999998,6.26328
UG,FT,Transit,Female,1,Other,1,Family,1,0,2,Unknown,2.056084,15.524926,19.532355,5.208628
UG,FT,Transit,Female,1,Other,0,Family,2,0,5,Unknown,67.7618,139.673109,512.2475999999999,136.59936
UG,FT,Transit,Male,0,Other,0,Other,0,0,1,Unknown,22.44715,67.807889,116.95823999999999,31.188864
UG,FT,Bike,Female,0,Other,0,Other,0,0,3,Unknown,2.545012,22.597288,22.993515,6.131604
UG,FT,Transit,Female,0,Other,0,Family,2,1,4,High,31.208170000000003,106.10193500000001,231.17055000000002,61.645480000000006
UG,PT,Transit,Female,1,Other,0,Other,0,0,1,Low,5.377222,38.477587,47.871885,12.765836000000002
UG,FT,Walk,Female,0,Other,0,Other,0,0,2,Unknown,2.765052,18.262603,24.20217,6.453911999999999
UG,FT,Transit,Male,0,Other,0,Other,0,0,2,Unknown,5.599552,27.772322999999997,44.684055,11.915747999999999
