Mode,Time.1,Time.2,Time.3
2,38.36255,84.567437,250.5978
1,12.26158,53.655888,145.186065
2,35.76266,60.89423,221.07705
1,5.690294,31.963675,52.79823
1,7.745217,50.79562,80.136195
2,29.58246,62.974813,181.27155
2,80.10747,138.590443,543.82575
3,1.117177,20.195869,11.10171
3,16.56267,51.0237,101.611635
2,28.05695,68.035251,157.3353
2,4.274321,30.865762,50.109495
2,36.84921,80.498114,243.82365
1,27.21934,100.099258,242.20335
3,2.014925,20.126512,15.20709
2,14.36563,46.695114,84.88809
2,53.31297,115.571646,357.56955
2,65.03635,180.46927,484.01025
1,82.49991,130.93953,667.0248
2,21.25297,48.14644,132.227955
3,3.320328,31.447038,28.74147
2,37.75333,85.681658,264.7773
3,9.51093,33.826613,60.55161
2,80.05009,127.67492,551.67075
2,13.25632,61.139554,150.2139
3,19.0626,54.569611,113.49168
2,20.58353,53.999261,126.996135
2,21.21702,47.152092,115.8954
3,9.349833,37.81105,52.35888
3,2.776623,26.813798,23.593725
3,2.595157,27.40234,23.80503
1,41.35976,142.48606,438.717
2,14.15717,61.370188,192.3027
3,1.049121,16.675728,10.49121
2,30.79067,65.597626,184.43625
2,5.704483,36.318,56.285505
3,2.634566,19.362205,21.82227
2,146.8102,212.60794,1862.574
2,13.0839,43.443395,85.07454
2,9.757135,47.636507,89.36583
1,96.67963,136.54869,748.3977
2,13.62841,56.153863,189.64605
1,51.82956,139.83899,590.3394
2,18.83463,42.622323,108.503655
2,13.0839,43.443395,85.07454
2,69.38684,90.769491,571.4976
3,2.168042,23.855996,19.46616
1,32.82756,93.06974,310.6338
1,7.284984,42.439563,67.7613
2,52.15059,121.930535,377.7876
2,94.98806,114.683005,863.59725
2,16.56267,51.0237,101.611635
3,28.49237,115.41472,260.64435
3,2.168042,23.855996,19.46616
2,11.27827,44.993718,74.18136
3,9.638221,34.536596,55.197585
3,7.594738,37.915189,55.391565
2,81.92305,141.24876,570.59715
2,21.07367,76.94431,194.92005
2,48.61723,150.336063,351.2646
2,21.25297,48.14644,132.227955
1,35.43405,112.68941,369.3306
2,34.27715,72.642352,431.67405
3,1.117177,20.195869,11.10171
3,3.44226,30.10613,27.6066
3,9.756631,40.781066,62.93046
2,59.2287,161.390663,461.8794
2,21.31236,82.6949,177.39615
3,2.776623,26.813798,23.593725
2,91.65297,138.057623,672.02865
3,2.924953,24.128386,16.985265
3,1.464106,25.325449,14.5986
2,19.19235,51.8105,120.050385
3,2.07149,24.722109,19.03131
3,2.845125,24.990155,27.043575
2,75.437,127.307365,529.2588
3,3.520931,24.122092,29.256285
2,35.12128,94.497599,238.76385
3,1.464106,25.325449,14.5986
2,32.31276,69.358008,207.1518
3,3.068723,25.742024,23.92764
1,23.92766,84.648068,139.842945
3,2.595157,27.40234,23.80503
3,3.068723,25.742024,23.92764
2,20.98273,62.342161,121.733685
3,2.168042,23.855996,19.46616
1,10.47671,59.275974,100.002435
3,2.141326,19.940688,19.27866
2,50.17188,155.55117,349.78845
1,53.51793,144.04261,599.9775
2,30.07344,89.275109,367.03035
2,9.761086,49.727857,125.644695
2,92.83089,124.85088,741.74775
2,12.31426,52.608291,90.690705
2,26.31516,57.828805,159.7002
3,5.844977,40.805218,51.2364
2,18.41652,65.783878,122.527155
2,21.64188,38.979246,116.83254
2,43.91616,86.696157,308.9235
2,34.0288,113.838861,400.92405
2,50.20523,128.1818,363.2346
2,39.02668,92.969124,248.38095
1,110.6591,167.49666,1045.0392
3,1.117177,20.195869,11.10171
1,10.83836,52.537251,163.0029
2,7.947968,46.543769,90.520695
2,22.66231,60.782365,128.959665
3,37.05363,117.929021,429.70665
3,1.908999,17.573247,19.08999
2,19.64047,68.513737,244.3257
3,2.510406,26.944984,21.925545
2,33.20372,78.71752,230.8803
2,54.60328,83.374648,412.29705
3,2.523888,24.493027,28.46901
2,22.36391,107.75558,203.22825
2,7.46774,29.520691,68.542395
2,24.44135,92.11685,329.10975
2,9.900759,45.887638,110.07012
2,5.576192,29.470396,31.67763
3,1.710853,20.776487,15.946485
2,18.64913,50.314017,102.80334
1,28.71313,89.401431,360.61995
3,2.924953,24.128386,16.985265
2,51.66085,107.55229,376.22325
2,95.57249,131.03561,729.0147
2,84.95065,106.249153,728.7027
2,61.44737,104.731356,491.2473
2,5.477094,31.562409,49.51233
2,26.19032,71.614783,316.4442
2,2.49745,26.741172,26.414505
2,29.07083,57.750467,176.15535
3,4.124194,32.019829,36.336405
1,19.52701,92.741243,166.58865
3,1.710853,20.776487,15.946485
3,1.117177,20.195869,11.10171
3,2.595157,27.40234,23.80503
2,60.50011,131.6958,441.97515
2,51.1296,211.93091,545.3637
1,39.04104,108.685469,254.8236
2,29.3859,72.444464,164.77695
3,19.52701,92.741243,166.58865
3,2.014925,20.126512,15.20709
2,32.90234,68.344045,213.1467
2,12.90346,47.048412,74.51466
2,71.01955,228.4498,512.82375
2,35.76266,60.89423,221.07705
2,39.22484,102.746821,278.15085
2,44.36845,89.370525,308.3217
3,8.047787,42.190183,54.68511
1,35.90486,125.1981,308.7492
3,1.117177,20.195869,11.10171
3,2.168042,23.855996,19.46616
3,2.168042,23.855996,19.46616
2,32.26673,64.124497,201.13605
2,23.22107,81.50922,206.84475
2,9.51093,33.826613,60.55161
2,34.27,69.434656,230.74335
2,42.00386,86.120017,267.24375
3,1.710853,20.776487,15.946485
3,3.068723,25.742024,23.92764
2,29.58246,62.974813,181.27155
3,2.776623,26.813798,23.593725
2,12.01931,52.160221,82.95414
2,11.41791,64.482758,98.165115
3,11.93133,55.85667,81.928965
3,13.17478,38.465121,73.296435
3,1.914187,23.859148,17.990325
3,2.510406,26.944984,21.925545
3,2.07149,24.722109,19.03131
2,85.15151,136.04098,627.63765
3,1.908999,17.573247,19.08999
3,2.168042,23.855996,19.46616
2,12.37859,46.387816,71.57874
3,2.845125,24.990155,27.043575
2,6.389748,42.449869,57.007065
2,45.02645,122.746114,414.9321
2,39.02668,92.969124,248.38095
3,6.421951,29.986675,40.614885
2,80.10747,138.590443,543.82575
2,42.63975,101.385807,279.4929
1,85.15224,191.2237,832.3905
3,4.603065,25.568201,35.36499
2,81.49183,125.07932,598.57845
3,7.594738,37.915189,55.391565
2,53.10292,150.407023,325.7496
3,1.331152,20.977919,13.21644
3,3.792585,18.826039,22.92405
3,2.523888,24.493027,28.46901
2,64.14252,148.34108,473.7933
2,22.66934,53.54643,140.526
2,49.96219,137.554065,346.7331
2,30.59831,158.86254,311.86875
2,3.068723,25.742024,23.92764
3,2.07149,24.722109,19.03131
2,34.78548,90.034323,376.46145
3,1.464106,25.325449,14.5986
3,2.776623,26.813798,23.593725
2,30.60761,56.359607,176.5335
2,5.576192,29.470396,31.67763
3,1.117177,20.195869,11.10171
2,51.39027,126.968261,551.35665
3,4.124194,32.019829,36.336405
2,58.69579,162.30302,635.1771
3,1.710853,20.776487,15.946485
2,19.30037,44.767979,104.03547
2,7.019826,31.444467,96.208185
2,48.36213,119.247992,313.60995
1,48.59529,127.259456,300.28035
3,6.157438,36.869382,48.46698
2,18.8372,53.83989,118.222185
2,13.76226,61.156502,129.4584
2,47.96684,127.490498,334.04475
1,32.47937,95.746207,216.3855
2,20.92996,85.51218,178.161
2,15.75918,42.637287,93.900495
2,13.62841,56.153863,189.64605
2,63.62179,130.33914,496.6725
1,7.46774,29.520691,68.542395
3,2.845125,24.990155,27.043575
3,2.595157,27.40234,23.80503
2,6.632627,33.425859,41.7591
3,7.717773,37.877319,75.9915
2,19.47576,78.25538,204.81195
2,12.56505,41.092905,74.442345
3,9.638221,34.536596,55.197585
2,38.41887,101.217169,266.6985
3,1.013162,14.59543,10.5528
2,4.013851,30.824515,28.09104
3,3.248167,27.281326,22.83894
2,52.94637,122.700831,367.9809
3,4.202902,26.458697,33.999225
2,67.81477,146.40362,520.14885
2,62.31035,129.86653,472.63695
2,33.70374,80.617971,213.522
3,4.597027,33.80829,38.37876
2,19.60219,58.085513,99.792945
3,9.268267,40.867362,49.014375
2,79.71515,121.87654,577.93245
2,79.8465,80.942653,591.22095
2,119.525,158.30843,1102.47825
1,31.20817,106.101935,231.17055
2,16.45731,54.39314,89.88498
3,4.783278,32.99529,39.261345
2,53.49448,141.193422,396.63435
2,46.52522,138.624458,331.4808
2,33.7103,81.075989,254.6472
2,79.145,101.52928,595.54485
2,88.93786,128.125,811.8216
2,13.18411,52.701577,93.959205
2,12.17884,39.613871,80.23503
2,64.83709,107.18177,488.08065
2,32.34954,63.120241,225.6726
3,5.735528,31.328706,43.61106
2,67.23875,118.71313,505.66635
2,5.681895,37.596173,45.452835
3,1.622302,19.355537,14.381055
3,2.765052,18.262603,24.20217
2,53.26981,157.437778,424.75635
2,48.72094,146.732427,355.29225
2,98.87389,157.53738,918.0738
2,67.92682,202.63625,532.0989
2,91.09529,128.54511,725.12415
2,38.09855,121.217211,284.20635
2,59.02392,128.51394,437.5818
2,32.8387,67.462949,201.40845
3,2.78736,25.495431,27.18762
2,11.0894,47.197821,78.87009
3,4.165943,22.258662,32.52969
2,71.35389,117.10916,537.6681
3,3.258073,19.897948,23.11914
2,48.72094,146.732427,355.29225
2,22.69371,61.403793,143.436255
2,26.48825,66.064204,141.47886
2,24.85251,81.59716,150.3249
3,3.531301,26.057965,29.67366
2,30.82711,72.7139,200.1165
2,27.05534,74.418306,156.19365
2,62.25735,136.55537,483.42105
3,15.28154,52.676835,94.022655
2,80.15795,116.34025,558.73575
1,17.57844,67.146402,122.906115
2,5.599552,27.772323,44.684055
2,116.1193,325.38272,1193.3586
2,69.74177,229.85701,529.90935
2,35.5633,75.167327,232.83015
2,10.07575,56.101276,80.83701
2,72.15538,106.55525,549.06975
2,85.47318,158.703659,678.3645
2,48.32957,107.767118,325.9698
3,2.765052,18.262603,24.20217
2,13.73903,51.851017,84.926835
3,0.927408,14.892823,9.27408
2,92.10496,147.36833,884.15865
2,6.799323,26.272219,38.106075
3,1.013162,14.59543,10.5528
2,42.68662,49.32859,317.37585
2,27.11556,75.863172,169.03245
3,4.597027,33.80829,38.37876
3,2.765052,18.262603,24.20217
2,66.14233,142.915764,498.195
2,39.85218,86.351923,270.9513
2,68.21043,101.3962,444.40515
2,91.36449,118.68,680.5974
2,32.8387,67.462949,201.40845
3,1.013162,14.59543,10.5528
2,72.87268,195.850625,458.07165
2,36.78148,94.748638,279.56235
3,22.57648,46.085381,120.887175
2,15.24117,58.85163,109.03332
2,4.141173,35.791314,37.810005
2,43.01342,122.961989,326.5023
2,87.80513,96.443576,781.0023
2,20.75429,58.1388,108.30726
2,80.37643,139.85088,519.15675
2,68.21043,101.3962,444.40515
2,5.735528,31.328706,43.61106
2,34.02693,103.801969,253.5489
2,46.4344,107.508258,278.9406
2,21.46035,79.913379,135.263865
1,56.1408,123.691354,396.0003
1,80.37643,139.85088,519.15675
2,49.93944,115.516648,332.48595
2,15.92471,58.394581,106.363095
3,1.013162,14.59543,10.5528
3,3.248167,27.281326,22.83894
2,59.22232,123.49475,456.7602
2,47.21353,108.351049,314.21985
2,52.79805,151.544985,420.8328
3,4.165943,22.258662,32.52969
3,3.27903,26.423986,28.386885
3,5.304323,33.216826,35.984775
3,4.116243,31.78093,34.251195
2,36.79738,70.900137,246.13725
3,1.647376,19.645284,15.511305
3,3.258073,19.897948,23.11914
2,4.848444,34.340731,37.545795
2,33.51884,76.561763,224.079
2,37.41063,75.49024,236.50785
2,13.26991,51.982431,90.385815
2,10.67136,42.364528,59.706255
2,66.93631,90.056415,487.96095
2,12.78859,46.293062,88.08147
2,67.7497,227.04675,500.28765
2,66.34734,102.586101,548.10675
3,3.457654,23.195972,30.45645
2,90.4567,122.92385,689.11425
2,32.78521,65.398286,179.70015
2,20.75429,58.1388,108.30726
2,45.16076,127.61337,317.025
2,10.65363,42.715057,72.665805
2,70.17561,105.001859,520.9848
3,1.647376,19.645284,15.511305
2,8.196867,39.199429,64.0497
2,42.03201,113.486466,270.68985
1,74.68468,85.109088,541.2441
2,30.83716,83.127888,210.5418
3,13.07387,43.245272,86.357415
1,29.87993,69.561707,198.24435
3,5.304323,33.216826,35.984775
3,7.411815,49.342172,52.089015
2,37.41063,75.49024,236.50785
3,1.013162,14.59543,10.5528
2,24.85277,73.927238,154.62105
2,17.43838,73.125706,125.752065
2,69.47337,103.436384,524.27235
2,27.3578,66.04829,172.1277
3,11.47815,46.564867,70.716585
2,44.3367,107.434125,321.2202
2,9.009337,41.25379,59.685855
2,34.69508,68.72217,235.8621
3,4.013851,30.824515,28.09104
2,77.99297,114.44176,561.03675
2,79.72578,200.218167,549.7938
2,48.51125,133.481185,352.2369
2,20.75429,58.1388,108.30726
2,29.6832,96.172349,192.8028
2,39.53042,98.213044,246.61515
2,19.69954,56.377647,111.00921
2,14.76544,50.204383,86.93112
2,40.07225,90.07699,244.96125
3,1.622302,19.355537,14.381055
2,106.2297,122.7407,961.7151
3,1.013162,14.59543,10.5528
2,74.00328,283.91968,593.1636
2,47.77581,175.078802,388.36245
2,8.486444,36.33831,61.101915
3,11.31179,59.057445,60.06816
2,62.22948,120.83701,502.17645
2,36.55475,82.128696,257.11995
2,45.06741,123.918214,338.9823
2,100.9044,297.60594,927.30195
3,5.681895,37.596173,45.452835
2,32.78521,65.398286,179.70015
3,4.165943,22.258662,32.52969
2,86.49422,117.4931,656.92935
3,4.783278,32.99529,39.261345
2,67.9918,102.886951,534.6666
2,22.34862,122.883978,121.482975
2,32.8387,67.462949,201.40845
2,54.93429,132.331423,378.98535
2,40.63264,90.487216,290.92605
3,2.765052,18.262603,24.20217
2,31.61768,67.843484,205.3956
2,51.07559,142.614405,402.3609
2,12.09417,44.424332,66.79962
2,41.56598,96.757956,283.62165
3,3.946973,19.914612,26.165715
2,51.07559,142.614405,402.3609
2,47.05285,147.274034,332.9046
3,10.36843,58.081879,63.568995
2,22.61763,49.203274,131.023725
3,7.26987,31.363378,55.04841
3,10.67136,42.364528,59.706255
2,29.17287,76.64189,159.67815
3,3.248167,27.281326,22.83894
3,2.765052,18.262603,24.20217
2,4.783278,32.99529,39.261345
2,87.80513,96.443576,781.0023
2,117.8518,157.05209,1082.65635
2,34.65449,73.40541,218.22165
3,6.183582,38.679412,49.89615
3,7.411815,49.342172,52.089015
2,52.10675,157.542476,415.85295
2,21.64792,76.517175,160.55895
2,13.73903,51.851017,84.926835
3,7.069163,40.992772,43.89216
2,7.069163,40.992772,43.89216
3,4.848444,34.340731,37.545795
3,1.622302,19.355537,14.381055
2,56.1408,123.691354,396.0003
2,33.97817,78.903279,229.4529
3,8.523914,32.148059,65.161755
3,1.013162,14.59543,10.5528
3,2.102967,16.977868,19.3254
2,21.41144,52.595919,109.53939
3,6.799323,26.272219,38.106075
2,67.65652,144.82111,518.56635
2,60.97081,156.97717,446.0916
3,1.622302,19.355537,14.381055
2,22.30814,61.37436,152.22315
3,1.013162,14.59543,10.5528
2,15.0629,63.301573,107.571465
2,60.56593,144.847068,419.5743
2,4.123587,23.024245,34.753785
3,1.563409,15.469944,15.15315
2,67.7497,227.04675,500.28765
3,2.765052,18.262603,24.20217
2,70.25884,273.55937,586.27335
2,81.82518,110.726209,701.38815
3,5.424749,30.517883,43.68411
3,4.783278,32.99529,39.261345
2,5.735528,31.328706,43.61106
2,11.31179,59.057445,60.06816
2,54.58833,173.325916,431.10465
2,38.09855,121.217211,284.20635
2,61.53839,106.286918,495.88905
3,9.009337,41.25379,59.685855
3,19.38705,48.16746,95.914995
3,1.013162,14.59543,10.5528
2,34.65449,73.40541,218.22165
2,33.7103,81.075989,254.6472
2,44.41035,109.743184,320.6361
3,4.238801,25.290925,35.054265
2,52.10675,157.542476,415.85295
2,40.60624,92.395378,257.30535
2,2.765052,18.262603,24.20217
2,13.18411,52.701577,93.959205
2,60.65337,188.176681,470.3349
3,2.765052,18.262603,24.20217
2,57.19055,93.687328,408.27945
2,2.491079,16.935169,23.4873
2,82.69316,89.74483,592.1646
2,35.29657,74.915583,219.8136
3,1.013162,14.59543,10.5528
2,0.927408,14.892823,9.27408
2,48.04452,132.296419,346.59015
2,32.98349,81.142279,186.12165
3,54.42678,135.237541,367.7838
2,81.12224,166.43678,648.4176
3,5.062243,38.036341,42.391635
2,17.93246,47.740973,87.315855
2,7.307153,43.246754,58.568475
2,47.18055,113.739934,291.20145
2,117.1361,209.91145,1117.6299
2,31.76365,100.110033,244.0764
2,34.00626,72.890929,212.2362
2,37.13742,67.50057,230.59395
2,60.75923,176.492144,479.7369
3,6.799323,26.272219,38.106075
2,64.22084,87.910611,462.9003
2,30.35934,70.6029,185.49645
3,1.98903,20.442982,19.108695
2,40.63264,90.487216,290.92605
3,4.202902,26.458697,33.999225
2,62.98477,105.51217,507.6387
2,94.78231,124.50476,711.00645
2,21.64792,76.517175,160.55895
3,4.165943,22.258662,32.52969
3,4.123587,23.024245,34.753785
3,9.268267,40.867362,49.014375
3,1.013162,14.59543,10.5528
2,68.21043,101.3962,444.40515
2,66.42751,102.1282,518.37435
2,4.783278,32.99529,39.261345
2,41.6056,123.251261,287.7294
2,9.268267,40.867362,49.014375
2,10.34258,42.866046,66.54297
2,76.20203,106.090941,587.8641
2,70.17561,105.001859,520.9848
2,40.81522,103.457026,294.29145
2,4.099569,32.32384,35.877495
2,2.765052,18.262603,24.20217
2,12.17884,39.613871,80.23503
3,3.248167,27.281326,22.83894
2,45.62172,107.521654,329.6718
3,7.069163,40.992772,43.89216
3,1.013162,14.59543,10.5528
2,27.63848,71.967561,174.8223
2,40.63264,90.487216,290.92605
2,50.60115,155.146388,406.521
2,68.26488,82.277934,509.478
3,12.09417,44.424332,66.79962
2,51.07559,142.614405,402.3609
2,28.50756,62.730942,159.9597
2,31.25871,57.4514,207.73095
3,1.013162,14.59543,10.5528
2,17.54721,61.66782,121.895895
2,67.22948,206.07887,543.90915
2,13.73798,47.676981,79.478715
2,46.35842,129.2336,330.4347
2,62.22948,120.83701,502.17645
2,27.3578,66.04829,172.1277
2,13.07387,43.245272,86.357415
3,3.457654,23.195972,30.45645
3,4.848444,34.340731,37.545795
2,56.1408,123.691354,396.0003
3,4.013851,30.824515,28.09104
2,84.06728,155.557854,613.70925
2,28.22649,76.739576,149.46204
3,2.765052,18.262603,24.20217
2,35.97903,104.118136,264.2229
2,10.36843,58.081879,63.568995
3,2.102967,16.977868,19.3254
2,32.88918,68.049595,206.5713
3,3.946973,19.914612,26.165715
2,124.2014,248.80975,1146.5493
2,18.5222,67.941027,126.23646
2,48.96564,139.947494,378.01965
1,1.400111,15.778565,12.15915
2,18.59212,63.692305,125.865615
2,31.25871,57.4514,207.73095
2,58.52877,86.133341,391.05765
3,3.946973,19.914612,26.165715
2,31.73742,78.3143,174.99405
2,23.21305,80.931798,178.55535
3,1.013162,14.59543,10.5528
2,52.52621,147.711033,347.04225
2,32.34954,63.120241,225.6726
3,5.304323,33.216826,35.984775
3,2.765052,18.262603,24.20217
3,2.102967,16.977868,19.3254
2,49.51465,128.528904,330.69555
2,45.62172,107.521654,329.6718
3,2.545012,22.597288,22.993515
2,101.5588,172.48138,857.9223
2,50.96518,154.93462,377.7885
2,5.681895,37.596173,45.452835
2,4.783278,32.99529,39.261345
3,3.248167,27.281326,22.83894
3,16.45731,54.39314,89.88498
2,54.58833,173.325916,431.10465
2,32.52405,104.665965,244.4949
2,8.196867,39.199429,64.0497
3,3.392359,26.824316,30.73725
2,12.41108,46.368451,82.61388
2,9.880374,38.205915,65.352945
2,9.130139,41.110958,63.09075
2,63.75857,184.22924,498.7953
2,64.83709,107.18177,488.08065
3,1.622302,19.355537,14.381055
2,32.77589,66.944279,201.04185
3,10.34258,42.866046,66.54297
3,6.373144,27.090805,44.771325
2,39.53042,98.213044,246.61515
2,109.5852,162.1225,966.83805
1,59.883,96.364178,472.88745
2,43.11573,105.545134,307.968
1,86.08028,109.54508,720.73935
2,34.69508,68.72217,235.8621
2,53.46405,162.442397,405.6147
2,113.9373,213.46778,1072.80615
3,2.102967,16.977868,19.3254
1,69.4649,104.14893,515.28945
2,47.01711,137.738762,337.28025
2,50.20744,115.325755,339.7551
2,12.09417,44.424332,66.79962
2,16.25694,54.509857,106.48818
2,13.93262,50.60232,93.86478
2,34.52611,70.52492,238.34265
3,1.98903,20.442982,19.108695
2,66.34734,102.586101,548.10675
1,51.4788,134.115709,327.00165
3,2.765052,18.262603,24.20217
2,76.05734,326.28216,517.3017
2,63.55689,89.877571,459.7452
2,4.848444,34.340731,37.545795
3,3.946973,19.914612,26.165715
3,2.102967,16.977868,19.3254
2,49.64538,141.775793,394.5414
2,2.102967,16.977868,19.3254
2,62.22948,120.83701,502.17645
2,22.30814,61.37436,152.22315
3,1.660111,19.374608,14.982525
2,46.17118,139.523952,306.35565
2,52.33381,134.872209,377.3298
2,46.35327,118.589516,306.49725
3,16.99974,58.587231,106.862775
2,13.07387,43.245272,86.357415
2,108.2999,170.16697,1019.66925
3,16.45731,54.39314,89.88498
2,79.72578,200.218167,549.7938
2,63.75857,184.22924,498.7953
2,16.25694,54.509857,106.48818
2,64.15744,123.627831,522.918
2,25.26099,54.947206,153.18765
2,33.97817,78.903279,229.4529
2,11.31179,59.057445,60.06816
2,20.41073,66.582809,119.68407
3,1.622302,19.355537,14.381055
3,1.622302,19.355537,14.381055
2,8.486444,36.33831,61.101915
3,1.892842,18.809461,18.746085
2,69.45705,96.474791,565.9425
3,4.165943,22.258662,32.52969
2,32.8387,67.462949,201.40845
2,11.0894,47.197821,78.87009
3,2.491079,16.935169,23.4873
2,2.056084,15.524926,19.532355
2,67.7618,139.673109,512.2476
2,22.44715,67.807889,116.95824
3,2.545012,22.597288,22.993515
2,31.20817,106.101935,231.17055
2,5.377222,38.477587,47.871885
3,2.765052,18.262603,24.20217
2,5.599552,27.772323,44.684055
2,42.96135,137.529386,344.2884
2,36.86868,77.20356,250.85145
2,59.44262,146.41525,448.24815
3,82.93338,165.214393,591.0846
2,76.60632,105.71763,563.8872
2,73.37454,106.082997,590.81145
2,111.4696,179.91246,999.46785
2,83.38627,97.881987,710.3427
2,17.57844,67.146402,122.906115
1,14.9514,46.977169,72.61083
3,4.238801,25.290925,35.054265
3,2.491079,16.935169,23.4873
2,4.597027,33.80829,38.37876
3,2.491079,16.935169,23.4873
2,21.46035,79.913379,135.263865
1,66.25538,227.49341,541.2252
3,46.77468,106.525793,344.89635
2,31.20817,106.101935,231.17055
3,7.069163,40.992772,43.89216
2,38.09855,121.217211,284.20635
3,1.013162,14.59543,10.5528
2,3.27903,26.423986,28.386885
2,25.8038,50.195107,140.813445
2,29.22646,75.360598,179.60955
2,20.24051,55.649944,130.394595
2,78.33768,95.368103,598.71
2,5.748302,31.74921,40.127595
3,63.64638,156.3677,463.1643
2,16.31079,68.080222,114.275895
2,78.8534,104.691076,603.8673
2,49.8713,135.897633,377.4444
2,64.00653,209.70513,506.01225
2,85.99455,102.758465,633.69825
2,109.103,359.69964,1060.77855
2,86.38412,145.268351,668.98515
2,66.80881,119.880506,542.08575
3,11.28899,52.604075,73.90254
2,98.39093,172.33255,981.2769
3,5.562316,31.40426,42.28386
2,31.69749,70.837347,203.1687
3,3.75206,22.197995,33.63918
2,12.02958,44.663225,73.901835
2,25.48342,85.839465,177.14085
2,54.09359,153.747826,405.61245
3,1.360328,16.237124,11.563035
2,42.80853,107.031053,285.56745
2,31.15673,62.398617,200.27325
2,55.92118,158.283455,443.92395
2,49.70422,148.11971,358.43175
2,47.28217,118.948482,295.0422
2,92.0519,151.90685,765.1986
2,82.09077,184.103807,563.07645
2,49.66847,138.584427,356.448
2,11.97034,56.492251,83.396355
3,2.564792,22.41667,20.430345
3,0.8042355,15.527982,8.042355
2,33.52151,76.404787,208.21515
2,68.81675,96.309475,562.2105
2,49.27359,107.360683,341.3772
3,2.249992,17.489981,20.610945
1,90.98464,122.292389,702.25815
2,13.6853,45.053975,83.29971
2,20.14604,72.239381,135.64248
3,26.81616,69.756151,162.88485
2,55.3526,102.089414,387.369
2,39.89763,89.988738,279.53085
2,13.47214,59.651813,96.10725
2,17.77143,60.580144,101.067615
2,15.45265,56.098555,96.92946
2,15.67101,55.943404,103.33485
1,49.41043,147.745522,381.6045
2,66.08421,219.81117,479.37735
2,70.78072,94.88718,561.84165
2,93.82418,105.18357,823.1988
2,59.37647,129.744259,441.1356
1,23.88523,64.83301,142.43319
2,41.97025,96.131099,271.3464
2,37.94307,81.131333,233.31315
2,76.91963,88.057702,546.8436
2,23.88523,64.83301,142.43319
3,0.8042355,15.527982,8.042355
2,28.47246,61.276736,180.40875
2,64.47426,118.377569,493.6917
2,16.65383,60.603775,110.384355
2,76.84669,193.523299,527.65905
1,55.29556,154.222898,429.00135
2,20.14604,72.239381,135.64248
2,74.73142,116.47852,570.4245
2,20.14604,72.239381,135.64248
3,1.80267,17.925469,16.677585
2,36.40439,77.796198,214.52745
2,79.29135,141.97805,506.10465
2,11.97034,56.492251,83.396355
2,50.36019,126.477132,362.3346
2,93.56157,189.14649,741.0786
2,61.8036,125.17251,453.58485
2,49.23251,131.429281,328.8027
2,5.748302,31.74921,40.127595
2,31.29929,61.530852,185.4867
2,63.15402,85.845389,391.3314
2,90.84171,139.88868,762.1482
2,40.78708,129.935346,300.11535
2,33.75429,80.336201,226.64925
2,52.90282,131.38899,401.8935
2,33.47417,81.111523,222.86325
2,19.20767,50.397001,125.48784
2,7.031232,50.526021,62.99391
3,1.31604,18.911142,12.88956
2,36.76247,83.12649,249.14865
2,90.98464,122.292389,702.25815
2,31.15673,62.398617,200.27325
2,86.23008,109.27236,726.4626
2,65.33819,121.83268,500.8248
3,7.075347,35.062168,50.541555
2,46.58968,113.960894,295.62075
2,68.81667,113.95266,511.23645
3,1.31604,18.911142,12.88956
2,68.67126,69.150001,519.40065
2,10.34395,40.975651,72.4374
3,1.21066,19.928102,11.835765
2,12.70703,52.360713,71.135955
2,10.5257,44.089351,71.00097
2,39.29732,94.797984,245.8866
2,4.52948,19.105128,30.12846
2,48.3829,110.858734,340.9992
3,4.249206,22.282265,28.91922
2,24.91453,73.414497,144.481785
2,100.1983,155.41616,790.3197
3,1.902549,19.662431,17.454375
3,4.76811,21.273948,34.71012
3,8.84384,45.218854,63.86808
3,4.703774,34.885675,40.339695
2,64.88086,117.325933,521.34405
1,55.71808,156.192455,441.8931
2,29.75019,73.013095,187.91535
1,75.72646,196.494808,492.3432
2,41.54195,98.023494,285.93765
2,50.53774,129.420413,356.4195
2,67.2494,105.723715,487.0119
2,74.4134,334.44692,496.3914
2,46.60617,121.932553,321.83625
2,1.31604,18.911142,12.88956
2,54.09359,153.747826,405.61245
1,34.29037,88.317158,238.04745
2,18.66589,55.709598,104.836695
2,54.04813,116.972147,333.7857
2,22.96672,53.838052,128.17536
2,34.64718,75.845684,219.5556
2,43.45999,94.448846,318.38295
2,55.29556,154.222898,429.00135
1,38.19147,90.732939,254.0217
2,40.12743,101.780039,286.43805
2,39.52822,88.971016,257.02605
2,77.60388,128.146122,631.85115
2,34.48887,67.022681,201.20505
3,0.8042355,15.527982,8.042355
1,80.04599,116.934025,656.89335
2,69.55347,149.245956,408.7812
3,17.77143,60.580144,101.067615
2,41.68728,84.829825,296.15205
2,49.8713,135.897633,377.4444
2,27.41095,73.822795,181.227
2,9.152098,34.85521,53.72391
2,52.65778,144.868581,381.70695
2,36.62513,107.928943,261.7323
2,57.41534,132.35332,426.5943
2,44.05928,147.284149,336.51615
3,13.93058,51.912428,85.67856
2,80.16211,120.18565,557.0109
2,48.09714,102.833306,349.55625
2,50.79473,138.846615,370.35165
2,74.4134,334.44692,496.3914
2,36.48332,77.143514,239.74245
3,13.25877,69.462287,88.98762
2,21.17325,51.002669,115.0827
2,95.42299,144.74111,858.60435
2,38.07648,84.54393,261.34725
2,46.54543,76.374082,349.6902
3,1.31604,18.911142,12.88956
