Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance,Family
606,45,2,1,1,1,1,0,3,0,0,24.19644,1
454,37,2,1,1,2,1,2,2,2,3,7.328841,0
281,52,1,1,3,1,1,2,1,0,0,5.85929,0
579,29,1,1,2,2,1,2,3,0,3,9.860681,1
448,21,2,9,1,2,1,1,2,0,10,1.010812,0
312,31,1,1,3,1,2,2,2,0,0,0,0
601,24,1,1,3,1,2,1,4,0,0,6.568893,1
210,44,1,1,3,1,0,2,1,0,1,4.666209,0
2454,22,1,1,2,2,2,1,3,0,0,17.79968,1
3432,21,2,1,1,2,3,2,3,1,3,46.72155,1
461,23,1,1,2,2,3,2,5,0,3,3.269542,1
3614,26,1,1,2,1,2,1,4,1,0,46.47582,1
2455,20,1,0,2,2,2,2,3,1,1,18.27881,1
2217,18,2,1,2,2,3,2,4,0,1,16.40499,1
2386,20,1,1,2,2,3,0,4,0,1,9.32493,1
3724,22,2,0,2,1,0,0,6,2,1,0.849583,0
3363,56,2,1,3,1,3,2,3,0,0,21.01437,1
2072,41,1,1,3,1,2,2,3,3,3,21.86043,1
285,60,1,1,1,1,1,2,1,0,0,9.574875,0
222,20,1,1,1,2,0,2,4,2,1,10.91714,1
2427,26,2,1,1,2,2,2,4,0,0,0,0
622,20,2,1,2,2,1,0,6,0,0,12.80674,1
3677,26,1,1,2,1,3,2,3,0,0,28.06327,1
373,38,1,0,1,2,0,2,2,4,1,7.625641,1
613,45,1,1,3,1,2,2,4,0,0,11.75024,1
505,30,1,1,1,1,1,2,2,3,3,7.784019,0
484,27,1,0,1,2,0,2,2,0,1,4.149855,0
294,27,1,1,1,1,1,2,4,0,0,33.13795,1
2569,21,1,1,2,2,5,2,3,0,3,28.09088,1
2448,56,2,1,3,1,2,2,3,1,0,13.37091,1
452,37,1,1,1,1,1,1,3,1,3,7.15161,1
3691,26,1,1,3,1,2,0,6,0,0,6.872133,1
2427,25,1,1,1,2,2,2,3,0,0,0,1
19,26,2,0,1,2,1,0,3,0,0,16.79629,0
3607,35,2,1,1,1,1,1,2,4,3,5.300709,0
2120,22,1,1,2,2,4,2,5,0,0,12.60242,1
2554,24,1,1,1,1,1,2,2,2,0,26.74027,1
487,19,1,1,2,2,0,1,3,0,1,8.256354,0
2255,37,1,1,3,1,3,2,5,0,0,10.41087,1
475,27,2,1,3,1,1,1,2,0,0,1.070867,0
2449,20,2,1,1,2,1,0,3,1,0,11.63452,1
483,23,2,0,2,2,1,2,3,0,0,2.715611,1
464,34,1,1,3,1,1,2,1,0,0,12.86382,0
613,18,2,1,1,2,2,0,4,3,0,11.75024,1
2760,54,1,1,3,1,4,0,4,0,0,38.91558,1
1125,18,2,1,1,2,2,2,3,0,0,40.47557,1
424,18,1,0,1,2,2,2,3,1,8,11.59108,1
4035,31,1,1,1,2,2,2,2,0,3,16.19555,0
400,35,1,1,1,2,1,2,2,3,1,20.84499,0
366,70,2,1,1,1,2,2,2,0,0,17.22857,0
75,18,2,0,1,2,4,2,5,0,0,1.684473,1
5167,26,1,0,2,1,0,2,2,0,0,64.87235,0
253,43,1,1,2,1,1,2,2,0,0,9.017591,0
3387,18,2,1,1,2,4,2,4,0,0,57.15777,1
164,34,1,0,1,2,1,2,2,0,1,4.380746,0
166,22,2,0,1,2,0,1,2,0,1,5.991646,0
5178,31,1,1,3,1,3,2,2,0,0,0,0
211,28,1,1,3,1,1,2,2,0,0,7.099212,0
595,36,1,1,1,2,1,2,2,2,8,5.813163,0
2099,19,2,0,1,2,2,0,3,1,1,26.07051,1
174,33,2,0,1,2,0,2,1,0,0,6.531176,0
5226,58,1,1,3,1,1,2,1,0,3,26.97585,0
404,20,2,1,1,2,2,2,5,0,0,16.33075,1
143,17,2,0,1,2,3,0,2,3,1,8.547223,1
4010,19,1,1,2,2,1,2,2,1,0,11.5558,1
3486,19,2,1,1,2,3,1,4,1,1,36.50833,1
104,34,1,0,2,2,0,2,1,0,0,15.17776,0
562,35,1,1,2,2,0,1,2,2,1,8.599278,0
2560,25,2,1,1,2,2,2,4,0,0,30.64687,1
2131,18,2,1,1,2,3,2,3,4,3,9.655421,1
313,18,2,1,2,2,1,1,3,0,0,17.49922,1
1145,32,2,1,3,1,1,2,2,0,0,49.92081,0
2354,21,2,1,1,2,1,1,3,0,0,9.218965,1
2781,24,2,1,2,2,3,2,5,1,1,53.50511,1
533,18,2,0,1,2,2,2,5,2,1,26.17196,1
4011,21,1,1,1,2,2,0,3,0,1,46.50616,1
452,39,2,1,3,1,1,2,2,2,0,0,0
5071,27,2,1,2,2,3,2,4,0,1,79.29522,1
3104,25,1,1,1,2,3,0,3,0,0,59.76012,1
478,39,1,1,1,2,1,2,1,1,3,12.19897,1
2203,27,2,1,2,1,4,0,6,0,0,10.52553,1
398,23,1,9,1,2,0,1,2,0,10,1.773034,0
3683,25,1,1,1,2,2,2,3,0,0,34.77439,1
403,19,1,0,1,2,0,1,3,3,10,1.249942,0
191,23,2,1,2,2,3,0,4,1,3,14.50724,1
2362,34,1,1,2,1,2,2,3,0,0,6.624568,1
263,49,1,1,1,2,1,1,1,0,3,12.7016,0
491,28,1,1,3,1,1,2,2,0,0,21.69719,0
3811,20,1,1,2,2,3,2,5,0,0,24.74198,1
2423,20,1,0,1,2,4,2,6,2,1,30.16886,1
353,18,1,0,1,2,1,0,3,4,1,2.766654,1
345,19,1,1,2,2,2,2,3,2,0,16.20164,1
579,19,2,1,1,2,1,1,3,0,0,23.36378,1
2255,41,1,1,1,2,2,2,2,1,0,0,0
622,18,1,0,1,2,1,0,6,0,0,32.24909,1
172,26,1,0,1,2,0,0,3,0,1,1.192822,0
586,18,2,0,2,2,2,2,4,0,0,19.2834,1
2126,21,1,0,2,2,2,0,3,0,1,20.2562,1
89,33,2,0,2,2,0,2,2,0,2,3.472601,0
5133,56,2,1,1,1,1,2,4,1,0,96.48861,1
4103,34,2,1,3,1,2,2,2,0,0,18.54365,0
2100,22,1,1,2,2,2,2,4,2,1,29.39239,1
1028,36,1,1,3,1,2,1,2,0,0,19.40093,0
481,17,1,0,1,2,0,1,3,4,10,0,0
2236,17,2,0,1,2,2,2,2,2,0,29.43601,1
2243,22,1,1,2,2,2,2,3,0,0,27.10066,1
5150,49,2,1,3,1,2,2,2,1,0,7.676143,0
3616,39,2,1,3,1,2,2,2,1,0,0,0
2625,33,2,1,3,1,2,2,2,1,0,35.84901,0
2422,27,1,1,3,1,3,2,3,0,0,21.727,1
618,27,1,1,3,1,1,1,5,0,0,24.68989,1
2383,18,1,0,1,2,2,0,4,0,4,19.47638,1
482,35,2,1,3,1,1,2,2,0,0,15.91776,0
3380,19,1,1,1,2,2,2,4,0,0,25.93112,1
2362,26,2,1,2,2,2,1,3,0,1,12.02907,1
222,27,2,1,3,1,1,2,1,0,0,18.59949,0
366,22,1,1,3,1,2,2,3,0,0,10.44282,1
120,33,1,1,2,2,0,2,1,0,0,15.5519,0
2014,40,1,9,3,1,2,1,2,1,0,17.87839,1
426,23,1,0,1,2,0,1,2,0,1,6.04204,0
454,36,1,1,3,1,1,2,2,0,0,9.430559,0
472,37,1,1,2,1,2,2,3,2,3,12.68571,1
2143,21,1,1,1,2,1,1,3,1,1,7.508721,1
4100,28,2,0,1,2,4,2,6,0,0,49.20781,1
4127,20,2,1,1,2,1,2,4,2,5,48.466,1
476,18,2,1,1,2,0,0,2,0,0,12.8616,1
481,20,1,0,2,2,1,2,4,0,1,14.49907,1
108,19,2,1,2,2,1,1,3,0,1,16.2401,1
2248,20,1,0,1,2,1,2,2,0,1,11.94761,1
420,24,2,1,2,2,2,0,2,0,3,4.780963,1
398,20,1,0,1,2,0,2,8,0,10,1.773034,0
3358,18,2,1,2,2,2,2,4,0,1,20.31317,1
440,20,2,1,2,2,2,0,3,0,0,8.177156,1
3518,21,1,1,2,2,2,2,3,1,0,15.98428,1
2354,20,1,1,2,2,3,2,3,1,3,9.218965,1
230,19,1,1,2,2,2,2,4,1,1,13.78244,1
2020,22,1,1,2,2,4,2,4,0,0,15.86457,1
281,25,2,0,1,2,1,2,4,0,1,19.67518,1
2560,19,1,1,1,2,1,1,3,0,5,41.54448,1
3370,49,1,1,3,1,2,2,2,1,0,37.43999,1
4028,20,1,1,2,2,2,2,2,1,0,33.56963,1
326,23,2,1,1,2,2,2,3,0,0,0,1
120,42,1,1,1,2,2,2,2,2,3,5.199904,1
201,26,1,0,3,1,1,1,2,0,10,1.009154,0
2058,17,1,0,1,2,2,0,3,1,8,26.31523,1
77,34,1,1,2,1,0,2,2,0,0,1.774528,0
211,30,1,1,3,1,0,2,2,1,0,0,0
232,31,1,0,2,2,0,1,3,1,1,5.039179,0
542,18,2,0,1,2,2,1,4,0,1,7.417055,1
2143,65,1,0,1,1,1,0,2,0,0,10.58279,0
2111,25,2,1,2,1,2,2,4,0,0,6.763611,1
175,21,1,0,1,2,1,0,3,0,1,11.69102,1
3657,25,1,1,2,2,2,0,3,0,3,0.56713,0
2107,20,2,1,2,2,3,2,3,0,3,18.78456,1
4055,29,2,1,3,1,2,1,2,1,3,3.319513,0
4042,18,2,1,1,2,3,2,3,1,1,27.67601,1
2427,21,2,1,2,2,3,2,4,0,1,27.84087,1
4011,22,1,1,1,2,3,2,4,1,3,31.44657,1
4011,20,2,1,1,2,3,2,4,1,3,31.44657,1
1153,75,1,0,1,1,2,2,3,2,0,4.469908,1
21,31,2,1,2,1,1,2,2,0,0,0,0
543,20,1,0,1,2,0,2,2,0,1,11.34856,1
585,17,1,0,1,2,1,1,2,2,8,2.082086,1
389,18,2,0,2,2,1,2,4,0,10,19.69506,1
4040,29,2,1,3,1,2,0,3,0,0,44.09857,1
2357,21,1,0,2,1,1,0,3,0,0,13.47387,1
3198,67,1,1,2,1,2,0,2,0,3,52.11316,0
3482,20,1,1,2,2,1,2,3,1,1,59.31856,1
196,20,1,0,1,2,1,1,3,0,1,8.489919,1
545,19,2,1,2,2,2,2,5,0,1,14.68233,1
5091,22,2,1,1,2,3,2,4,0,8,19.81153,1
618,18,2,0,1,2,1,2,5,0,0,27.26159,1
4034,18,1,1,1,2,2,0,4,2,0,34.00115,1
364,24,1,0,1,2,3,2,4,0,1,19.51032,1
440,25,1,1,2,1,3,2,4,1,1,12.83025,1
3686,22,2,1,2,2,1,1,3,0,0,26.95842,1
93,39,1,1,2,2,1,1,2,0,0,65.83887,0
3724,26,2,1,3,2,2,2,3,1,3,23.7632,1
521,23,1,1,3,2,2,2,6,0,1,17.01084,1
1129,62,2,1,3,1,4,2,5,0,0,0,0
2013,34,1,1,3,1,2,2,2,2,0,0,0
3650,17,2,0,1,2,2,2,2,3,1,10.62181,1
281,44,1,1,3,1,0,0,1,0,0,0,0
480,36,1,0,1,1,1,0,3,4,10,1.744413,0
108,21,1,1,1,2,1,0,5,1,0,4.812406,1
559,49,1,1,1,1,1,1,2,0,3,15.5115,0
3496,39,2,1,3,1,0,2,1,0,0,7.760738,0
2237,21,2,1,2,2,1,2,4,1,3,26.85454,1
249,17,2,0,1,2,0,2,2,2,1,4.553377,1
3719,28,1,1,2,1,3,2,4,0,0,0,0
537,20,2,9,2,2,2,2,4,0,0,10.56717,1
2454,19,2,1,1,2,2,0,3,0,5,34.86658,1
2368,19,2,1,2,2,2,1,2,0,1,23.26341,1
1060,26,1,1,1,2,2,0,5,0,0,37.1348,1
2245,19,2,1,1,2,1,2,3,0,0,25.35784,1
3685,21,1,1,2,2,1,0,3,0,5,29.49984,1
342,23,2,1,3,1,2,0,4,0,0,13.85725,1
618,23,2,9,1,2,2,2,6,1,1,27.00234,1
2242,19,1,1,2,2,2,2,4,0,8,15.19591,1
263,20,2,1,1,2,1,0,4,0,1,6.595218,1
4030,18,2,0,2,2,1,2,3,2,5,32.74814,1
436,18,1,0,1,2,1,2,4,1,1,14.63704,1
1046,19,1,1,2,2,2,0,3,1,10,94.65898,1
438,20,1,0,1,2,1,2,5,0,0,15.57173,1
593,22,2,1,1,1,0,2,3,1,0,20.10573,1
422,20,1,1,1,2,1,2,2,2,1,13.79822,1
621,60,1,1,1,1,1,1,1,0,0,25.46113,0
215,24,1,0,1,2,1,2,4,0,0,8.689902,1
1238,20,1,1,2,2,2,2,3,0,4,55.12124,1
452,66,1,1,1,1,1,2,1,0,0,12.20623,0
3500,33,2,1,1,2,1,2,2,0,0,34.02703,0
34,56,1,1,1,1,0,2,2,0,0,0.927664,0
4041,23,2,1,1,2,2,0,2,0,0,41.3085,1
3649,21,1,1,2,2,2,2,4,0,0,19.74347,1
119,18,1,1,1,2,0,0,2,0,1,7.67218,1
342,73,1,1,1,1,1,1,1,0,0,13.85725,0
5047,42,1,1,3,1,1,2,1,0,3,12.12826,0
67,24,1,0,1,2,0,1,4,0,0,1.613478,0
3607,39,1,1,1,2,2,2,3,3,0,47.57043,1
2433,18,1,0,1,2,4,2,3,0,8,29.60751,1
2218,18,1,1,1,2,1,0,2,1,0,31.3377,1
34,47,1,0,2,1,1,2,2,0,0,0.927664,0
3650,43,1,1,3,1,2,2,2,2,3,31.4699,0
2353,56,2,1,3,1,1,2,1,1,0,12.27336,1
4036,19,2,1,2,2,1,2,2,0,0,0,0
222,32,1,0,2,2,0,2,2,0,1,5.776899,0
253,17,2,0,1,2,1,2,2,2,1,6.731264,1
4086,31,1,0,1,1,1,2,2,1,0,57.15448,0
1222,30,2,9,1,1,2,0,2,0,8,53.69789,0
587,18,1,0,1,2,2,0,6,1,10,0,0
398,20,1,0,1,1,1,2,2,1,1,17.65421,1
34,33,1,0,3,1,1,2,2,2,0,0,0
209,41,1,1,1,2,0,2,2,0,0,5.644338,0
3606,42,1,1,2,2,2,1,2,3,0,0,0
95,34,1,1,2,1,2,2,2,0,0,0,0
531,18,1,1,2,2,1,2,4,2,1,10.82301,1
494,21,2,1,1,2,3,0,5,1,0,21.08354,1
2108,23,1,1,1,2,2,2,3,0,0,9.534495,1
2625,19,2,1,2,2,4,0,5,0,1,35.84901,1
5237,21,1,1,1,2,2,0,4,0,1,75.53186,1
3015,18,1,1,2,2,3,2,3,1,3,27.84326,1
2098,18,2,0,1,2,3,1,5,0,0,9.253344,1
431,40,1,1,1,1,1,2,2,2,8,4.911207,1
593,23,2,1,1,2,1,1,3,0,1,16.6328,1
445,20,2,1,1,2,1,1,4,0,1,7.610207,1
5233,21,1,1,2,2,3,2,4,0,3,10.88497,1
2427,18,1,0,1,1,2,0,6,2,8,9.648108,1
4120,43,1,1,2,1,1,2,2,2,0,0,0
2121,23,1,0,1,2,1,1,3,0,1,13.45648,1
479,22,1,1,1,2,1,0,1,0,3,7.922883,0
2605,20,1,1,3,2,5,0,6,1,3,30.14346,1
2426,40,1,1,1,1,2,2,3,2,0,0,1
2108,18,2,0,1,2,2,2,3,2,1,12.99536,1
454,42,1,0,1,1,1,1,2,1,0,14.34042,0
2711,19,2,1,1,2,2,2,3,2,5,20.82702,1
2098,21,2,1,1,1,2,2,2,0,0,16.393,1
259,17,2,1,1,2,1,2,1,1,10,0,0
3375,48,1,1,3,1,1,0,2,1,0,40.54452,1
93,35,2,1,1,2,1,1,2,0,2,65.83887,0
559,19,2,0,1,2,1,2,3,0,0,20.77171,1
281,21,1,0,1,2,1,2,3,0,0,5.915998,1
205,62,2,1,1,1,2,2,3,0,1,3.263165,0
252,24,2,0,1,1,2,2,4,1,1,7.727227,1
381,45,1,1,2,2,1,2,2,2,1,22.3028,1
211,41,1,0,1,1,0,1,2,2,0,5.744998,1
1241,24,1,1,2,1,2,2,2,0,0,0,0
587,40,2,1,1,2,3,2,4,2,0,0,1
202,17,1,0,1,2,1,2,2,2,8,2.040147,1
161,22,1,0,2,1,0,2,4,1,1,8.443824,1
3494,28,2,1,1,1,1,1,3,0,1,35.3907,1
5158,18,2,1,2,2,1,2,3,1,1,3.15986,1
3362,24,1,0,2,1,1,2,4,0,0,33.65413,1
5066,21,1,1,2,2,4,2,4,0,3,9.499246,1
3467,21,1,1,2,2,3,2,5,0,0,38.3466,1
258,47,1,1,3,1,1,2,2,1,0,6.659219,0
5172,24,2,1,2,2,0,1,2,1,0,4.602095,0
81,50,1,1,3,1,1,1,3,0,0,3.717176,0
3334,18,2,1,1,2,2,1,3,1,1,69.20647,1
2209,22,2,1,1,2,1,0,3,1,0,24.11114,1
2122,54,1,1,3,1,2,2,3,0,0,20.36108,1
4079,47,1,1,3,1,2,2,2,3,0,26.47101,1
134,18,2,1,2,2,3,2,4,3,1,14.30183,1
295,24,1,0,2,2,2,2,5,0,4,16.93603,1
2252,24,1,1,1,2,3,2,6,0,0,23.50978,1
282,21,1,0,1,2,1,2,2,2,1,4.558606,1
3657,37,2,1,1,2,2,2,2,0,4,22.8368,0
1076,25,2,1,2,1,2,1,4,1,3,103.3701,1
595,18,1,0,1,2,1,2,6,0,1,19.54236,1
3681,18,1,1,2,2,2,0,4,1,1,21.56691,1
5196,24,1,1,3,1,1,1,2,0,0,1.025747,0
142,25,2,9,2,2,1,2,2,2,0,12.42817,1
2553,19,1,1,2,2,2,2,3,1,4,40.24679,1
172,41,2,1,3,1,1,2,2,0,0,6.461964,0
1065,26,1,1,1,2,3,2,4,0,3,13.00985,1
464,56,1,1,1,1,1,0,3,0,0,9.069097,1
474,19,2,1,1,2,1,2,2,0,1,13.85492,1
3855,19,2,0,1,2,1,0,2,0,1,12.62951,1
1280,31,2,1,3,1,2,1,2,0,0,0,0
1,17,1,0,1,2,1,2,1,2,1,3.500326,0
249,43,1,0,1,2,1,2,2,3,1,7.108655,1
3714,21,1,1,1,2,2,1,3,1,0,74.15419,1
587,23,1,1,1,2,3,2,4,0,0,0,1
4186,22,1,1,2,1,2,2,2,0,0,14.05458,0
3442,18,1,1,2,2,2,2,4,0,0,25.24544,1
431,21,2,1,2,1,1,2,3,0,0,4.911207,1
3719,23,2,1,2,2,3,2,4,0,0,33.75642,1
531,18,2,0,1,2,2,2,3,0,1,24.72165,1
3830,17,2,0,2,2,1,1,2,2,10,1.162689,1
2139,26,1,1,2,2,2,2,3,0,0,5.450828,1
3680,21,2,1,1,2,3,1,5,0,1,26.99302,1
2027,20,1,1,2,2,2,0,3,1,8,11.11566,1
3458,22,1,0,1,2,3,1,4,1,1,31.62246,1
2671,18,2,1,2,2,2,1,2,1,3,18.77929,1
2435,22,1,1,1,2,2,2,3,0,1,26.77559,1
3434,46,1,1,3,1,2,2,3,2,0,32.84091,1
446,28,2,1,2,1,1,0,4,0,0,10.69187,1
563,34,1,1,2,1,2,1,2,3,0,19.21113,0
214,24,2,1,1,1,2,2,3,0,0,0,1
431,21,1,0,1,2,2,2,5,0,0,13.25175,1
262,17,1,1,1,2,2,2,3,1,8,1.3551,1
277,23,1,1,2,2,1,2,2,0,9,3.895428,0
328,28,1,1,1,1,1,2,2,3,0,36.23482,0
2044,19,2,1,1,2,3,2,3,1,1,11.12119,1
3427,52,1,0,1,1,1,1,2,0,0,37.50031,0
2368,31,1,1,1,2,1,2,2,0,1,3.595611,0
95,28,2,0,2,2,1,2,3,0,0,6.23306,0
4160,23,1,1,2,2,2,2,3,1,5,48.92132,1
48,71,2,1,1,1,1,2,1,0,0,0.807646,0
537,18,2,9,1,2,2,2,4,0,0,10.56717,1
3434,25,2,1,3,1,1,0,3,0,0,61.85362,1
35,85,2,1,1,1,1,0,2,0,0,0.71565,0
35,87,1,0,1,1,1,0,2,0,0,0.71565,0
5012,19,1,1,2,2,3,0,3,1,8,23.5249,1
3686,25,2,1,1,2,2,2,3,0,3,47.52929,1
93,45,2,1,2,1,1,2,3,1,0,65.83887,0
3668,20,2,1,1,2,2,1,3,2,1,22.12552,1
1060,23,1,1,1,2,2,2,4,1,8,37.1348,1
3714,22,1,1,2,2,1,0,2,0,0,34.08243,1
3366,37,2,1,2,2,2,2,2,2,3,37.50754,1
538,21,2,0,2,2,1,1,4,2,1,9.82191,1
3511,20,2,1,1,2,3,1,4,2,5,30.79006,1
154,20,1,1,2,2,2,2,3,0,1,12.87103,1
477,45,2,1,1,2,1,2,2,1,1,6.276831,1
281,19,1,0,2,2,0,2,3,0,1,5.429777,1
3719,21,2,1,2,1,2,2,3,1,0,0,0
212,17,2,0,1,2,1,2,2,1,8,0.885663,1
34,21,1,1,2,1,1,2,2,0,0,0,0
117,51,1,0,2,1,0,2,1,0,0,5.23595,0
2869,26,1,0,2,2,2,2,3,1,0,82.75464,1
5005,19,1,1,2,2,4,2,4,0,3,34.93905,1
16,26,2,1,2,1,1,2,3,0,0,2.912274,0
3715,54,1,1,3,1,1,2,1,0,0,33.41022,0
3357,22,1,1,1,2,2,2,4,1,1,21.99098,1
346,20,2,0,2,2,0,2,5,0,0,15.5484,1
518,33,2,0,3,1,2,0,3,0,0,27.60585,1
2205,24,2,1,1,2,1,0,2,0,3,11.56327,1
3619,20,1,1,3,2,4,1,4,1,3,26.3317,1
171,22,2,1,2,1,1,1,3,0,1,13.26428,1
2426,18,2,1,1,2,2,2,3,0,1,19.50252,1
487,54,2,1,3,1,2,2,2,1,3,20.72991,0
3337,18,1,0,1,2,2,2,3,1,1,16.97054,1
139,19,1,1,1,2,2,2,4,0,3,9.907959,1
592,22,1,1,2,2,1,0,3,1,0,16.73079,1
457,22,1,0,1,2,2,0,5,0,0,9.24994,1
2428,21,2,1,2,2,2,2,4,0,1,21.47549,1
2054,18,2,1,1,2,2,2,3,0,0,11.53097,1
212,38,1,1,2,2,1,2,2,0,0,14.1953,0
122,25,2,9,3,1,1,2,2,0,1,16.25597,0
332,20,2,1,1,2,3,0,5,0,8,19.66984,1
468,31,1,1,1,2,1,2,2,2,1,11.92465,1
2218,21,2,1,1,1,2,1,4,0,0,18.00047,1
370,23,2,1,2,2,3,2,3,0,3,13.25609,1
2258,19,2,1,1,2,2,1,4,0,1,18.58047,1
2057,22,1,1,2,2,2,2,5,0,0,9.520301,1
2417,20,1,1,1,2,1,1,2,1,1,24.6146,1
3659,23,1,1,1,2,2,0,4,0,1,27.17847,1
3363,19,2,1,1,2,1,0,2,0,0,22.72059,1
441,26,2,0,2,1,1,2,4,0,0,8.679727,1
21,18,1,1,1,2,0,0,3,2,1,17.796,1
3517,24,1,1,1,1,3,0,5,0,0,0,0
2425,18,1,1,1,2,3,1,4,6,1,18.18857,1
600,25,1,1,2,2,1,0,4,0,0,18.81172,1
3419,20,1,1,3,1,2,2,3,0,3,23.4059,1
2619,18,2,1,1,2,3,1,4,1,3,35.81628,1
383,49,2,1,2,2,1,2,2,0,3,6.573453,1
497,19,1,1,1,2,2,2,3,1,1,24.75291,1
4078,21,2,1,2,2,1,0,3,2,0,55.37106,1
617,18,1,0,1,2,1,2,5,2,1,23.79574,1
2216,18,2,0,1,2,2,2,5,1,0,16.21866,1
2226,20,2,1,2,2,2,2,3,1,8,22.64058,1
3493,21,1,1,2,2,2,0,4,0,1,26.3119,1
3659,42,2,1,1,2,1,1,2,2,1,27.17847,1
1180,24,2,1,2,2,2,2,3,1,1,54.86321,1
2221,20,1,0,2,2,2,2,5,0,8,20.62176,1
16,43,2,1,1,2,0,0,2,4,1,20.23522,1
535,41,1,1,2,2,0,2,2,1,1,26.24351,1
2245,20,1,0,2,2,2,1,5,0,0,7.237468,1
2229,22,1,1,1,1,2,2,2,0,0,27.19839,1
440,21,2,0,2,2,1,0,3,0,1,3.979639,1
4120,37,2,1,3,2,2,2,2,3,0,0,0
138,23,1,1,1,2,2,2,4,0,0,25.04671,1
2144,24,2,1,2,2,4,2,4,0,3,10.41535,1
211,34,1,1,2,2,2,2,2,0,3,6.838485,0
223,23,1,0,2,2,1,1,4,0,1,10.70393,1
22,24,1,1,1,2,0,1,1,0,0,2.617423,0
250,50,1,1,2,1,2,0,2,1,3,10.14821,0
3646,19,2,1,3,1,3,0,3,0,0,0,0
120,18,2,1,1,2,1,2,2,0,1,7.302626,1
4078,69,1,1,1,1,1,1,2,0,0,19.44963,0
3516,21,2,1,2,1,2,2,4,0,1,18.20257,1
348,23,1,1,1,2,2,2,4,0,1,14.02682,1
3362,20,1,1,1,2,1,0,3,1,1,23.72778,1
2128,21,2,1,2,2,2,2,5,0,1,6.966191,1
137,25,2,1,1,2,3,2,6,0,1,8.220954,1
592,26,2,1,2,1,2,1,4,0,3,16.73079,1
2099,37,1,1,1,1,3,1,3,1,0,8.084522,1
383,19,1,0,1,2,1,0,2,0,0,8.888864,1
3420,24,2,1,2,2,2,2,4,0,3,22.21675,1
396,23,1,0,1,2,1,0,4,0,1,2.09578,1
2108,25,2,1,1,2,3,2,4,0,3,9.534495,1
390,22,2,1,2,2,2,2,5,4,0,3.485794,1
391,29,2,1,1,2,1,1,2,1,0,0,0
334,26,2,1,1,1,3,0,4,1,0,20.81279,1
281,30,2,1,3,1,1,2,1,0,0,19.67518,0
448,20,1,1,1,2,0,0,2,0,1,8.135732,0
2560,20,2,1,1,2,2,1,3,0,8,31.89954,1
476,18,1,1,1,2,0,1,2,0,1,12.8616,1
2073,18,1,1,1,2,2,2,4,0,0,12.7214,1
3619,32,1,1,1,1,2,2,3,2,0,27.60845,1
105,22,1,0,2,1,1,2,2,0,0,14.59201,1
1034,22,1,1,2,2,2,2,4,0,3,32.37768,1
3714,43,1,1,3,1,2,1,2,2,3,35.22834,1
3676,35,1,1,3,1,2,2,3,0,0,36.00181,1
494,22,2,1,2,2,1,1,3,0,0,25.21446,1
2057,26,2,1,2,1,2,2,3,0,0,9.520301,1
4186,20,1,1,1,2,2,2,2,1,0,48.40996,1
2383,25,2,1,1,2,3,2,5,0,0,19.47638,1
606,25,2,1,1,1,2,2,2,0,3,20.13371,0
3442,20,1,1,1,2,3,2,6,0,1,25.24544,1
233,21,2,1,2,2,2,2,3,0,3,17.68772,1
3347,23,1,1,1,2,2,1,3,0,1,26.192,1
3630,23,1,1,2,1,2,2,5,0,0,14.39471,1
1191,18,2,9,1,2,2,0,3,0,8,52.37133,1
499,20,1,0,1,2,3,0,5,0,1,22.43043,1
3602,26,1,1,1,2,4,2,4,0,3,35.02963,1
2141,30,1,1,3,1,2,2,3,3,0,6.551653,1
2710,21,2,1,2,2,3,1,3,0,3,36.57538,1
4110,22,2,0,2,2,2,0,5,1,1,44.74966,1
1121,18,1,1,2,2,3,2,3,2,3,46.39336,1
2130,19,2,1,2,2,2,2,3,1,0,8.543329,1
2108,37,1,1,2,2,1,2,2,0,0,9.534495,0
2107,18,1,1,2,2,4,2,5,0,1,8.103584,1
373,23,1,1,2,2,1,1,3,0,8,10.06363,1
3324,18,2,1,1,2,2,1,3,1,1,26.91545,1
389,41,2,0,1,1,0,1,2,0,1,19.71915,0
4119,20,2,1,3,1,3,2,4,0,3,58.87579,1
3386,31,1,1,1,2,3,2,4,1,3,14.31075,1
587,19,1,0,1,2,2,2,4,0,0,12.23905,1
1076,22,1,1,2,2,2,0,3,0,3,33.44935,1
4060,17,1,1,1,2,2,2,1,2,0,1.16686,0
3419,35,1,1,3,1,2,2,5,1,0,0,0
3615,19,2,1,1,2,1,2,4,0,8,32.39902,1
2108,29,2,0,1,2,2,2,3,1,0,12.99536,1
2061,22,1,1,1,2,1,2,4,0,1,26.11977,1
4030,20,2,1,1,2,1,2,3,2,5,32.74814,1
4127,26,1,1,2,2,3,2,3,0,0,0,0
403,19,1,1,1,2,1,1,5,0,1,20.72304,1
5067,23,2,1,1,2,4,2,4,0,3,26.07688,1
4186,21,1,1,2,2,3,2,4,1,5,42.9487,1
223,23,2,1,1,2,1,1,3,1,1,9.042832,1
3515,49,1,1,2,1,2,1,3,1,0,60.84672,1
223,21,1,0,1,2,1,2,2,0,1,9.529053,1
1047,21,1,1,2,2,4,2,4,0,0,27.98651,1
608,20,1,1,1,2,1,2,3,0,1,25.7257,1
5246,30,2,1,3,1,2,2,2,2,0,23.92806,0
2206,28,1,1,2,2,1,2,3,0,1,15.19247,1
