HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime,Distance
4040,5142,9273,23,M,Y,M,P,S,6,5,5,0,59.05,9,-1,31224.53
5099,5142,9273,48,M,Y,S,P,P,1,2,2,0,54.22,D,1800,11821.55
586,493,9206,46,F,Y,G,F,P,2,4,2,0,13.52,9,-1,8087.062
4023,4023,9998,41,F,Y,P,F,P,2,6,4,2,14.82,9,-1,0
3694,493,9206,24,M,N,O,O,S,2,7,4,2,45.54,B,620,46775.2
624,566,9102,37,F,Y,O,O,P,1,6,2,2,63.61,P,1830,3726.797
3653,52,870,21,M,Y,O,O,P,3,7,4,0,35.38,9,-1,21011.13
1047,566,9102,20,F,Y,O,O,S,3,6,3,0,18.54,D,1100,6575.03
535,566,9102,25,F,N,S,P,S,1,5,3,1,15.94,P,1000,10393.15
2428,566,9102,20,M,N,O,O,S,1,3,4,1,56.14,B,800,10108.33
425,36,9534,31,F,Y,P,F,P,1,5,2,0,41.04,9,-1,13608.04
3812,4029,749,19,M,Y,S,P,P,2,4,3,0,46.7,D,1800,8177.679
3615,5142,9273,23,M,Y,M,P,P,4,7,4,0,27.56,D,630,44690.8
600,493,9206,22,F,N,O,O,S,3,2,4,1,83.66,B,910,7786.918
34,493,9206,32,M,Y,O,O,S,1,7,1,0,32.73,D,1330,21948.66
153,4029,9301,20,M,Y,S,P,S,4,6,4,1,22.74,D,745,35466
3337,36,9534,30,M,Y,S,F,P,2,4,2,0,9.03,9,-1,31715.44
4186,4029,9301,40,F,Y,S,P,P,2,2,3,2,20.78,D,830,7743.58
524,509,1706,18,M,Y,O,O,S,0,2,3,1,39.84,W,830,1474.528
5187,5142,9273,26,M,Y,O,O,S,1,1,2,0,157.34,B,930,2981.182
2213,2225,E0251,28,M,Y,O,O,S,2,6,2,0,17.23,B,900,7506.016
1233,4029,9301,22,F,Y,O,O,S,4,7,3,1,13.11,9,-1,92495.45
3616,4029,9301,21,M,Y,M,F,P,2,4,3,0,19.25,9,-1,16685.42
3354,493,9206,25,F,Y,O,O,S,3,3,4,0,21.52,D,800,49603.79
255,4029,9301,21,M,N,O,O,S,0,7,3,0,20.78,9,-1,42110.34
3380,5142,9273,21,M,Y,S,P,P,4,7,7,1,20.03,9,-1,70160.42
1028,493,9206,19,F,Y,P,P,S,3,4,5,0,19.29,B,730,19016.5
499,499,9998,59,M,Y,O,O,P,2,4,3,0,17.13,9,-1,0
2659,46,C074,17,F,Y,O,O,S,2,6,2,1,6.62,9,-1,40809.19
513,493,9206,59,M,Y,P,F,P,1,3,4,0,36.11,B,1420,2844.936
3864,36,9534,25,F,Y,G,F,P,1,3,2,0,14.55,9,-1,24240.48
4059,4029,9301,22,F,Y,G,P,S,4,6,5,0,24.84,D,710,19926.95
2449,493,9206,42,M,Y,G,F,P,1,2,3,2,31.74,9,-1,7050.944
249,493,9206,37,M,N,P,P,S,0,1,2,1,54.51,9,-1,12376.63
559,493,9206,18,M,Y,O,O,S,2,2,5,0,26.83,B,700,6537.005
5061,4029,9301,21,F,Y,S,P,S,4,3,4,0,54.53,D,830,40967.01
5241,5142,9273,20,M,Y,S,P,P,2,6,4,1,55.81,B,1000,10842.72
5237,5142,9273,22,M,Y,O,O,S,5,5,4,1,45.52,9,-1,15741.99
554,46,S384,44,M,Y,O,O,S,3,7,2,0,15.56,B,700,17630.45
4160,4029,9301,22,M,Y,S,P,S,4,6,4,0,30.53,D,900,24899.4
1035,4068,E0287,38,F,Y,P,F,P,2,6,2,1,19.14,9,-1,80560.2
5176,5125,7294,19,M,N,O,O,S,3,3,3,3,78.85,P,905,6788.941
5092,5142,9273,28,F,Y,S,P,P,6,7,4,0,33.42,9,-1,3154.868
4023,4029,9301,45,F,Y,G,F,P,1,6,2,1,16,9,-1,5811.121
3716,5142,9273,21,F,Y,O,O,S,3,3,4,0,17.23,D,700,46004.71
5002,5142,9273,19,F,Y,P,F,P,2,3,2,0,79.69,9,-1,23583.71
509,509,9998,18,M,N,O,O,S,1,3,3,1,4.87,9,-1,0
2390,2390,9998,43,M,Y,P,P,P,1,7,2,0,10.06,9,-1,0
5181,5142,9273,20,M,Y,O,O,S,0,2,2,0,77.14,B,940,3576.673
5195,5142,9273,18,M,N,O,O,S,1,7,3,0,34.24,B,800,3203.642
249,4029,9301,22,F,Y,S,P,S,2,4,4,0,24.81,G,830,45806.57
1068,493,9206,18,F,N,S,P,S,1,7,2,1,28.92,9,-1,18523.88
572,4029,9301,22,M,N,S,P,S,0,2,2,0,13.53,J,730,62265.59
3811,4029,9301,27,M,Y,O,O,S,2,7,5,0,38.82,9,-1,11316.83
5046,5142,9273,19,M,Y,O,O,S,2,4,4,0,31.99,B,1400,7056.196
2708,493,9206,21,M,Y,M,P,S,5,6,5,0,64.15,D,900,22155.18
5133,5142,9273,18,M,N,S,J,S,2,4,3,1,29.36,B,1500,4194.589
5144,5142,9273,18,M,Y,S,P,S,2,6,3,0,48.49,P,745,962.73
5226,5142,9273,22,M,Y,O,O,S,4,6,4,0,48.64,D,1700,27649.14
5191,5142,9273,19,F,Y,O,O,S,1,7,2,0,78.09,B,845,8180.846
497,493,9206,49,F,Y,O,O,P,2,2,3,1,63.86,9,-1,2115.925
4060,5142,9273,19,F,Y,P,P,S,2,5,3,1,39.34,P,730,17076.69
3810,599,C403,40,F,Y,O,O,P,2,3,3,1,23.39,9,-1,53108.96
1045,1179,C507,26,F,Y,S,P,S,3,4,3,0,34.02,D,810,21605.12
1173,1179,9231,20,M,Y,S,P,S,1,4,2,0,14.73,W,750,1913.429
5206,5198,9011,22,M,Y,O,O,S,1,2,2,0,61.58,B,840,7171.815
61,25,9244,45,M,Y,P,F,P,1,4,1,0,20.58,9,-1,1789.712
401,38,9031,23,M,Y,O,O,S,0,1,3,1,4.61,9,-1,19037.83
407,5198,9011,19,M,Y,O,O,S,1,3,3,1,8.47,9,-1,68268.73
376,38,9031,19,M,Y,O,O,S,2,3,3,0,21.15,B,830,21946.23
40,25,9244,20,F,Y,O,O,S,1,1,2,0,33.01,9,-1,2147.775
1067,566,9102,21,F,N,S,P,S,2,7,4,1,50.63,9,-1,14786.98
2426,566,9102,22,M,Y,O,O,S,1,4,2,0,9.59,B,1000,12244.68
457,566,9102,21,M,Y,O,O,S,3,7,4,0,13.04,9,-1,19511.08
620,566,9102,17,F,N,O,O,P,1,4,4,3,38.76,P,1000,3503.784
512,566,9102,20,F,Y,O,O,S,0,2,4,0,51.14,9,-1,5867.625
2449,566,9102,18,M,Y,O,O,S,2,4,4,0,31.9,D,800,9562.073
487,566,9102,18,M,Y,O,O,S,2,3,3,0,19.42,B,900,8672.678
4036,5088,754,28,F,Y,P,F,P,2,1,2,0,12.42,9,-1,40500.39
5130,5188,735,21,M,Y,P,F,S,3,6,4,0,30.92,D,830,5303.856
2099,52,870,21,F,Y,S,P,S,2,4,3,1,18.89,9,-1,26716.12
166,52,870,29,M,Y,S,P,S,0,3,2,0,4.97,9,-1,6807.613
249,566,9102,20,F,Y,O,O,S,1,4,3,0,56,B,800,13614.66
600,566,9102,20,F,Y,O,O,S,1,7,2,0,39.37,B,1207,11499.56
122,52,870,22,M,Y,S,P,S,2,5,3,0,23.17,B,1000,8717.846
2218,566,9102,20,M,Y,O,O,S,3,6,5,1,21.53,D,1115,34506.12
549,566,9102,23,F,Y,S,P,S,0,1,1,0,33.64,B,1030,6659.538
494,566,9102,18,M,Y,O,O,S,1,3,4,0,19.56,B,900,3660.727
3486,3486,9998,30,M,Y,P,F,P,1,4,2,0,52.79,9,-1,0
2121,566,9102,17,F,N,O,O,S,2,4,2,1,17.77,9,-1,26197.75
222,566,9102,19,F,Y,O,O,S,0,2,4,2,102.96,9,-1,17235.02
2441,52,870,24,F,Y,9,P,S,3,7,4,1,15.24,J,700,34725.87
177,52,870,21,M,Y,O,O,S,1,6,4,0,27.78,B,815,8704.758
2426,566,9102,20,M,Y,O,O,S,1,1,2,0,27.51,9,-1,12244.68
410,52,870,33,M,N,M,P,P,1,4,4,0,20.78,9,-1,15767.96
2058,52,870,25,F,Y,P,F,P,2,5,3,0,10.84,9,-1,26747.28
239,566,9102,23,M,Y,O,O,S,0,7,5,0,21.27,B,700,12644.65
405,52,870,19,F,Y,S,P,S,1,4,3,1,10.8,9,-1,17508.54
490,566,9102,19,M,Y,O,O,S,1,2,3,0,27.63,9,-1,6413.879
2398,52,870,20,F,Y,O,O,S,2,2,4,1,13.67,B,715,24615.94
3356,52,870,22,F,Y,G,P,S,3,4,4,0,31.59,9,-1,30500.78
606,52,870,20,M,Y,S,P,S,2,5,4,1,44.62,9,-1,23607.76
4078,5188,735,20,F,Y,S,P,S,3,2,4,1,22.99,D,1100,22510.77
558,566,9102,21,M,Y,G,P,S,1,3,2,0,14.86,B,700,3190.258
3380,52,870,31,M,Y,O,O,S,3,6,5,1,32.53,D,800,37425.43
1035,566,9102,20,F,Y,O,O,S,2,4,4,0,30.51,B,1130,8733.318
596,566,9102,21,F,Y,O,O,S,1,6,5,0,10.81,9,-1,10904.79
600,566,9102,18,M,N,O,O,S,3,4,5,0,57.02,B,1000,11499.56
2216,566,9102,18,F,N,O,O,S,2,7,4,0,28.46,9,-1,33284.62
265,52,870,18,M,Y,S,P,S,1,2,2,0,16.89,B,1000,5498.485
2380,566,9102,22,F,Y,S,P,S,2,7,3,1,19.59,9,-1,24042.41
608,566,9102,20,F,Y,O,O,S,2,1,3,0,7.05,9,-1,10014.26
4029,4029,9301,20,F,Y,O,O,S,0,7,5,0,69.07,W,730,0
4186,5142,9273,20,M,Y,P,P,S,2,2,3,0,52.46,D,700,29895.47
2408,566,9102,24,M,Y,O,O,P,2,2,5,0,48.89,D,1210,19294.9
2100,16,9247,27,F,N,O,O,P,3,7,4,0,33.45,9,-1,31622.71
255,566,9102,21,M,Y,O,O,S,2,4,4,0,33.78,D,1030,16711.2
590,566,9102,20,F,N,O,O,S,1,4,3,1,15.27,B,930,14942.01
274,566,9102,29,M,N,O,O,S,1,6,4,0,33.54,B,1300,17882.92
543,566,9102,19,M,Y,O,O,S,3,6,3,1,27.45,D,1020,10555.48
1063,566,9102,22,F,Y,S,P,S,3,4,4,1,33.39,B,745,19023.87
271,52,870,21,F,N,S,P,S,1,6,4,0,9.04,W,700,2993.354
506,505,1702,17,M,N,O,O,S,1,2,3,2,67.27,W,830,1328.697
1311,52,870,25,M,Y,P,F,P,5,6,5,0,21.23,9,-1,76466.87
5075,5142,9273,31,F,Y,O,O,S,3,3,4,2,65.49,D,900,3323.198
1258,4068,E0287,31,F,Y,O,O,P,2,6,2,2,42.96,9,-1,114172
287,287,9998,30,F,Y,P,F,S,1,4,1,0,60.43,9,-1,0
188,210,E0312,17,M,N,O,O,S,3,6,2,3,73.07,W,800,3029.319
3673,4029,9301,26,M,Y,P,P,S,3,5,4,0,17.32,9,-1,18784.47
5192,5142,9273,36,F,Y,P,F,P,2,6,2,0,17.94,9,-1,3842.738
4075,4029,9301,61,M,Y,O,O,P,2,7,1,0,23.85,9,-1,14132.06
1118,4029,9301,25,F,Y,S,P,S,3,6,3,0,19.17,D,630,84103.05
413,493,9206,20,M,Y,M,P,P,3,7,4,1,27.46,D,1000,23819.38
559,493,9206,20,M,Y,O,O,S,1,1,2,0,64.45,B,1030,6537.005
483,493,9206,27,F,Y,O,O,S,0,1,2,0,36.88,B,800,10442.8
502,493,9206,19,F,N,O,O,S,0,2,2,0,4.51,B,950,6879.719
4026,4029,9301,17,M,Y,O,O,S,2,3,1,1,28.65,D,800,2494.048
4170,4029,9301,22,F,Y,P,P,S,4,5,4,0,80.83,D,1000,30424.7
575,493,9464,23,F,N,O,O,S,0,1,5,0,35.28,9,-1,6110.535
3496,4029,9301,19,M,Y,O,O,S,4,7,6,1,42.25,9,-1,33052.99
183,493,9206,39,F,N,O,O,S,1,5,4,1,28.04,B,730,20677.79
513,493,9206,20,M,N,O,O,S,1,3,4,0,36.11,9,-1,2844.936
5084,5142,9273,19,M,N,O,O,S,2,6,3,0,50.11,B,835,2928.741
4191,4100,S124,26,M,Y,O,O,P,5,6,4,0,45.56,D,730,13720.4
5098,5142,9273,35,M,Y,O,O,S,1,7,2,4,30.11,P,1100,4430.82
5172,5142,9273,28,F,N,S,P,S,1,5,4,0,32.03,B,900,2667.772
2615,493,9206,18,M,Y,O,O,S,2,4,3,0,33.67,9,-1,44120.69
4029,4029,9301,23,F,Y,O,O,S,0,1,2,0,21.22,W,745,0
4039,4029,9301,22,M,Y,S,P,P,3,6,4,0,18.21,9,-1,5884.115
562,493,9206,26,F,Y,O,O,P,1,2,1,1,25.22,9,-1,4040.545
520,531,836,56,F,N,G,P,P,2,4,2,1,4.91,B,900,2583.622
5113,5142,9273,17,M,Y,S,P,S,2,5,3,3,108.89,D,700,13950.52
487,509,1706,18,M,Y,S,P,S,1,2,3,1,34.1,9,-1,2933.131
2418,493,9206,36,M,Y,O,O,P,1,1,2,2,18.04,D,830,15171.77
5127,5142,9273,19,M,N,G,F,S,3,4,4,0,99.25,9,-1,8014.468
5104,5142,9273,40,F,Y,S,P,S,1,3,2,0,25.56,B,900,1693.57
4105,5142,9273,19,M,Y,O,O,S,2,5,3,2,25.33,9,-1,37460.54
250,493,9206,20,M,N,O,O,S,3,4,3,0,82.17,B,815,13677.73
4031,4029,9301,20,M,9,S,P,S,1,3,4,0,81.05,9,-1,2847.437
3691,5142,9273,33,F,Y,P,P,P,1,6,2,2,32.17,9,-1,48350.47
4089,5142,9273,20,M,Y,M,P,S,3,4,5,2,53.18,B,630,18951.87
545,46,978,45,F,N,O,O,S,1,7,5,2,43.25,B,830,14223.02
3607,4029,9301,20,F,Y,O,O,S,1,4,3,0,11.74,B,700,18565.56
5046,5142,9273,20,M,Y,G,F,S,3,6,3,1,39.52,9,-1,7056.196
580,493,9206,24,M,Y,G,P,S,0,3,3,0,68.51,B,710,3124.656
261,261,9998,21,M,Y,O,O,P,1,1,3,0,26,9,-1,0
5075,5142,9273,23,M,Y,S,P,S,3,2,4,1,71.32,D,1000,3323.198
5075,5142,9273,47,F,Y,O,O,S,3,2,4,1,71.32,P,900,3323.198
5170,5142,9273,42,M,Y,O,O,S,2,7,2,0,23.13,M,730,4306.97
3420,493,9206,28,F,Y,O,O,P,3,2,4,0,22.33,9,-1,46120.74
1082,493,9206,18,F,Y,S,P,S,2,4,3,2,27.55,D,930,16890.04
5044,5142,9273,20,F,Y,S,P,P,2,4,4,0,44.89,9,-1,10829.29
5059,5142,9273,21,M,Y,P,P,S,3,7,4,0,80.97,9,-1,10910.05
4167,4029,9301,28,M,Y,O,O,P,3,5,4,0,41.04,9,-1,28334.18
4036,4029,9301,19,F,Y,S,P,S,5,6,4,1,34.98,9,-1,2250.988
1254,493,9206,20,M,Y,M,F,P,4,7,5,0,23.16,9,-1,44688.07
582,493,9206,34,F,N,O,O,S,0,2,2,0,24.85,B,700,5429.972
2760,4029,9301,21,F,Y,S,P,S,3,6,3,0,20.21,D,600,83213.59
263,493,9206,19,F,N,S,P,S,0,7,4,0,31.57,9,-1,15653.8
212,493,9206,22,M,N,M,P,S,1,7,3,0,19.02,B,710,17779.29
114,4029,9301,31,F,Y,O,O,S,1,6,2,0,4.37,D,720,31051.25
444,493,9206,29,M,Y,O,O,S,0,7,2,0,34.49,B,1825,17645.5
212,59,E0508,49,F,N,P,P,P,0,7,2,0,12.51,9,-1,8540.525
2258,4029,9301,22,M,Y,G,P,S,2,3,3,0,17.93,9,-1,61695.57
4110,4029,9301,18,F,Y,S,P,S,2,5,4,0,21.62,B,700,15620.98
5115,5142,9273,56,F,Y,P,F,P,3,4,3,0,21.15,9,-1,2876.854
3386,4029,9301,18,M,Y,O,O,S,1,4,3,1,17.44,B,600,42415.69
4183,4029,9301,50,F,Y,O,O,P,2,6,2,1,19.2,D,920,6061.682
5063,5142,9273,20,M,N,S,P,S,3,7,4,0,39.68,P,730,5107.315
4158,5142,9273,19,F,Y,P,P,S,4,7,5,0,32.76,P,700,55245.97
5232,4029,9301,26,M,N,S,P,P,3,5,6,0,79.51,9,-1,25674.66
559,210,C242,22,M,N,M,P,P,3,6,4,0,13.02,9,-1,17846.86
4029,4029,9301,26,M,Y,O,O,S,0,1,2,0,21.22,W,745,0
3466,4029,9301,18,M,Y,O,O,S,2,3,3,2,17.89,B,550,37058.99
4100,4029,9301,21,M,Y,O,O,S,3,7,3,2,20.41,D,730,15028.52
560,493,9206,29,F,Y,O,O,S,1,2,1,2,60.67,D,705,5884.127
535,493,9206,38,M,Y,O,O,S,0,2,2,1,15.18,B,800,9155.125
513,493,9206,20,M,Y,S,P,S,2,7,7,2,15.77,D,1300,2844.936
120,120,9998,28,M,Y,G,F,P,1,4,1,0,17.2,9,-1,0
5098,5142,9273,22,F,Y,O,O,S,2,7,2,0,45.78,9,-1,4430.82
5176,5176,9998,32,F,Y,P,F,P,1,3,1,0,22.87,9,-1,0
600,493,9206,24,M,Y,G,P,P,1,2,3,0,12.15,P,935,7786.918
195,493,9206,23,F,Y,O,O,S,1,6,2,0,89.54,B,630,16447.75
4186,4029,9301,21,F,N,O,O,P,1,3,3,0,28.55,9,-1,7743.58
601,493,9206,26,M,Y,O,O,S,0,3,2,0,30.03,B,945,6177.674
5075,5142,9273,24,M,Y,S,J,S,3,2,4,1,71.32,D,900,3323.198
5132,5142,9273,22,M,Y,O,O,S,2,6,2,0,72.1,9,-1,7055.936
3719,5142,9273,19,M,Y,S,P,S,1,2,2,0,8.66,D,900,47808.54
512,493,9206,22,M,N,O,O,S,3,6,6,1,17.85,B,1000,2992
5063,5142,9273,21,F,N,S,P,S,2,7,4,0,40.28,P,750,5107.315
4029,4029,9301,24,M,Y,S,P,S,2,6,4,0,58.16,9,-1,0
5114,5142,9273,28,M,Y,S,F,P,4,6,4,0,33.8,9,-1,5317.133
620,493,9206,31,F,Y,O,O,S,1,1,1,1,34.27,D,825,3644.405
4076,5142,9273,22,M,Y,M,P,S,2,4,4,0,25.75,9,-1,23162.92
534,493,9206,45,F,Y,G,F,P,1,4,4,2,15.4,9,-1,9706.499
4108,5142,9273,23,F,Y,O,O,S,3,4,3,0,21.6,D,800,38172.66
2451,2451,9998,20,F,N,O,O,S,2,3,3,0,10.16,9,-1,0
1180,1179,9231,22,M,Y,O,O,S,1,7,5,0,78.45,W,920,1216.822
285,290,S397,20,F,Y,S,P,S,0,1,1,0,76.27,B,800,4760.331
232,242,9516,47,F,Y,O,O,S,0,3,2,1,49.35,B,730,3907.664
1287,1179,9231,22,M,Y,O,O,S,6,6,4,0,11.14,D,830,28445
1067,1179,9231,21,M,N,O,O,S,2,6,4,0,11.68,B,650,18935.19
590,290,S397,28,M,Y,O,O,S,2,3,3,0,18.35,B,800,35585.62
1181,1179,9231,20,M,N,S,P,P,1,2,5,0,34.07,9,-1,2862.317
1124,1179,C507,22,M,Y,S,P,S,3,6,3,0,14.8,D,700,6560.541
3345,290,S397,29,F,Y,O,O,S,1,3,1,0,86.76,9,-1,25801.65
1028,1179,9231,33,M,Y,P,F,S,1,4,1,0,5.49,D,1200,19886.17
1130,1179,9231,46,F,N,S,P,S,1,4,2,0,25.37,B,700,9672.884
3675,290,S397,19,F,N,S,P,S,1,6,3,1,20.35,B,1030,9768.806
1095,1179,9231,22,F,Y,P,P,S,2,5,3,1,62.28,D,700,20016.33
89,290,S397,26,F,Y,P,F,P,1,3,1,0,21.56,9,-1,10149.29
1286,1179,9231,18,M,Y,O,O,S,3,6,5,2,23.03,D,715,29190.26
1096,1179,9231,21,F,Y,O,O,S,2,6,2,0,29.97,B,800,21769.52
1106,1179,9231,22,F,Y,S,P,S,3,5,3,1,33.96,D,800,7349.117
1229,1179,C507,22,F,Y,O,O,S,5,4,6,1,44.8,9,-1,17818.98
1216,1179,9231,19,M,Y,S,P,S,2,7,5,0,19.36,B,1400,10474.96
1089,1179,9231,20,M,Y,S,P,S,1,4,4,0,36.04,B,800,19277.7
154,599,C403,23,M,Y,S,P,S,2,7,4,0,33.84,D,800,22198.83
1035,1179,9231,19,M,Y,O,O,S,2,7,4,0,20.7,P,800,27150.98
3676,290,S397,24,F,Y,S,F,S,5,7,5,0,42.37,D,700,19416.35
467,187,9242,38,M,Y,O,O,P,1,2,2,2,21.12,9,-1,15350.53
4062,4003,E0424,18,M,Y,M,P,S,3,4,3,2,58.83,D,730,10965.81
282,271,182,17,F,N,O,O,S,1,7,1,1,45.41,9,-1,3211.06
3620,3631,9101,20,F,Y,S,P,S,1,3,3,0,22.33,9,-1,12907.76
3719,3631,9101,20,M,Y,O,O,S,1,7,3,0,8.12,P,830,10457.54
3662,3631,9101,24,M,Y,O,O,S,1,3,3,0,27.8,B,830,3421.196
431,187,9242,26,M,Y,O,O,S,1,3,2,0,68.73,B,730,13255.3
441,441,9998,49,M,Y,O,O,P,1,2,2,1,15.3,9,-1,0
72,187,9242,50,F,Y,O,O,P,2,7,4,0,8.6,9,-1,1301.447
1125,1125,9998,44,M,Y,S,F,P,2,5,2,2,31.59,9,-1,0
3603,3631,9101,19,M,N,S,P,S,2,6,3,2,79.01,B,1300,4488.007
5105,5193,C126,45,M,Y,P,F,P,1,6,1,0,10.89,9,-1,10513.59
249,187,9242,25,M,9,S,F,P,1,3,1,0,31.08,B,1730,11313.97
3354,3631,9101,21,F,Y,S,P,S,4,4,5,0,50.53,D,1405,17688.68
372,3631,9101,23,F,Y,S,P,S,2,4,5,0,9.48,B,1130,25122.58
3664,187,9242,43,M,Y,O,O,S,2,7,2,0,42.3,D,730,25553.64
4105,3631,9101,20,F,N,S,P,S,1,7,2,2,29.7,B,1200,23271.08
3691,3631,9101,20,F,Y,S,P,S,2,4,3,1,19.87,9,-1,6985.564
3679,3631,9101,24,M,Y,O,O,S,1,7,2,0,59.56,D,1630,5180.334
3371,3631,9101,19,M,N,O,O,S,1,2,5,0,55.97,9,-1,24579.12
2061,187,9241,25,F,N,P,P,S,1,4,4,0,23.51,9,-1,21220.6
4084,3631,9101,21,M,Y,S,P,S,7,6,5,0,47.84,D,700,24496.14
3685,3631,9101,18,M,Y,S,P,S,2,4,3,2,27.37,D,730,4336.323
3635,3631,9101,21,F,Y,S,P,S,3,5,3,0,30.93,D,900,4860.382
469,187,9241,32,F,Y,O,O,S,3,6,5,2,11.15,D,800,16872.99
3685,3631,9101,19,F,N,O,O,S,1,2,4,2,57.55,9,-1,4336.323
3680,3631,9101,18,F,Y,O,O,S,2,4,3,1,22.21,B,830,7966.052
3719,3631,9101,19,M,N,O,O,S,2,3,4,0,28.72,B,1245,10457.54
342,187,9242,25,M,Y,O,O,S,2,3,6,0,35.64,B,830,10339.18
383,187,9242,46,M,Y,G,F,P,2,3,2,1,23.19,9,-1,19082.78
3678,3631,9101,25,M,Y,P,F,S,4,4,4,0,14.72,D,920,3962.354
3714,3631,9101,19,F,Y,O,O,S,2,7,3,0,39.17,P,1130,6943.656
2107,69,9103,25,F,Y,P,P,P,4,5,5,0,52.94,9,-1,24502.11
2078,371,9261,25,F,Y,O,O,S,3,4,3,0,38.04,D,1100,19958.56
2204,69,9103,28,M,Y,P,F,P,4,6,5,0,66.37,D,1900,21921.94
2388,236,A189,23,M,Y,O,O,S,3,3,4,1,42.07,D,1215,13936.09
452,69,9103,19,M,Y,O,O,S,1,7,3,0,34.42,B,1105,12263.75
374,371,9261,20,M,Y,O,O,S,2,2,5,1,57.52,W,1000,3570.44
363,371,9261,53,F,Y,G,F,P,1,1,1,0,20.39,9,-1,4879.93
105,69,9103,34,F,Y,G,F,P,1,5,2,0,74.12,9,-1,4351.71
3387,69,9103,26,M,Y,G,P,S,3,6,4,0,13.26,D,900,34121.43
3417,371,9261,23,F,N,S,P,S,2,3,4,1,12.85,B,815,16942.16
2364,69,9103,18,F,Y,O,O,S,4,4,3,1,38.51,P,630,18487.51
3335,69,9103,19,F,Y,O,O,S,1,3,4,1,42.64,9,-1,31494.29
309,69,9103,27,M,Y,O,O,S,2,6,4,0,25.81,B,1000,15999.42
3602,3870,A026,45,F,Y,O,O,S,1,2,2,1,6.1,9,-1,6964.488
2030,371,9261,21,F,Y,S,P,S,3,4,3,0,28.57,9,-1,7215.277
3358,371,384,32,F,Y,P,F,P,4,5,4,0,33.5,9,-1,10711.41
373,371,9261,36,F,Y,S,F,P,1,7,2,1,40.82,D,1700,2359.561
538,69,9103,26,M,Y,S,P,S,1,6,4,0,12.2,B,840,10696.64
50,69,9103,20,F,Y,O,O,S,0,1,1,0,40.49,W,950,1587.002
38,69,9103,34,M,Y,O,O,S,2,3,3,1,20.52,9,-1,1916.098
407,69,9103,29,F,Y,P,F,S,1,6,2,0,30.3,B,1645,14533.21
21,290,S397,33,M,Y,O,O,S,0,1,3,0,27.92,B,610,15982.75
349,290,S397,20,F,Y,S,P,S,2,4,2,0,17.17,D,830,12719.51
298,290,1149,17,F,N,O,O,S,2,3,3,2,61.32,B,935,3223.201
65,290,S397,22,F,9,O,O,S,0,2,2,0,13.67,B,1200,12949.95
3356,290,S397,51,M,Y,P,J,S,2,4,2,0,17.05,D,940,22842.61
407,1179,9231,24,F,N,S,P,P,1,4,3,1,92.04,9,-1,60656.5
390,390,S515,62,F,N,O,O,P,0,4,3,0,19.98,B,840,0
3810,290,S397,25,M,N,O,O,S,1,7,2,0,22.14,B,1130,24232.21
1068,1179,9231,20,M,N,O,O,S,2,6,3,1,21.2,9,-1,17452.96
1096,1179,9231,19,F,Y,O,O,S,2,5,5,0,43.14,B,915,21769.52
1125,1179,9231,22,M,N,O,O,S,0,7,4,0,31.49,B,1320,5098.755
479,1179,9231,18,F,N,O,O,S,2,5,3,0,4.05,B,615,44150.8
3194,290,S397,21,F,N,O,O,S,1,6,3,0,25.37,9,-1,38407.28
2216,290,2385,20,F,N,O,O,S,2,6,4,0,37.63,P,730,39221.32
4045,4045,9998,52,F,Y,O,O,P,1,2,3,0,6.6,9,-1,0
1032,1179,C507,20,M,N,S,P,S,3,6,5,0,21.92,B,1200,21712.95
510,1179,9231,19,M,N,O,O,S,2,2,4,0,70.14,B,1315,40759.38
335,290,S397,19,F,Y,S,P,S,3,1,5,0,34.26,B,730,11151.9
2351,448,A257,62,F,Y,O,O,P,1,2,2,0,27.92,9,-1,2282.529
3431,290,S397,22,M,Y,S,P,S,6,4,6,0,31.74,D,1120,33278.37
587,290,S397,19,M,Y,O,O,S,1,4,4,0,11.87,9,-1,33594.72
3354,3367,C298,32,F,Y,O,O,P,2,5,4,1,30.33,D,800,4725.954
5073,290,S397,43,F,Y,S,F,P,1,4,2,4,95.67,9,-1,60726.5
45,290,S397,32,F,Y,O,O,S,2,6,3,0,27.9,B,830,15195.49
591,599,C403,32,F,Y,O,O,S,2,2,4,0,25.34,9,-1,1656.093
242,242,9998,17,M,Y,O,O,S,1,6,2,2,12.06,9,-1,0
1254,1179,C507,20,F,Y,S,P,S,3,6,3,2,18.79,9,-1,18678.56
257,290,S397,21,M,N,O,O,S,3,4,4,0,20.74,B,800,19929.46
1237,1179,9231,18,M,Y,S,P,S,4,7,3,1,36.21,D,900,9677.572
1318,1179,9231,19,F,Y,O,O,S,3,6,3,1,22.7,9,-1,32563.2
1028,65,C095,36,F,Y,S,F,P,1,5,2,2,11.59,9,-1,37900.82
4084,290,S397,43,F,N,O,O,S,0,1,1,5,34.43,J,920,38436.9
574,1179,9231,21,M,Y,O,O,S,3,4,5,0,33.69,9,-1,31734.15
1183,1179,9231,22,F,Y,O,O,S,4,7,3,0,15.33,P,1150,4329.8
2563,187,9242,19,F,Y,P,P,S,2,5,3,1,36.82,9,-1,38297.84
161,187,9242,22,M,Y,M,P,S,2,4,4,0,15.49,B,645,5421.162
