Code,Name
E0138,SANDALWOOD HEIGHTS SECONDARY SCHOOL  --
E0139,LAKEHEAD UNIVERSITY - GEORGIAN COLLEGE  --
E0143,ROMEO DALLAIRE PUBLIC SCHOOL  --
E0144,ALEXANDER MUIR PUBLIC SCHOOL  --
E0147,ST MAXIMILIAN KOLBE CATHOLIC HIGH SCHOOL  --
E0148,COLLEGE OF SPORTS MEDIA  --
E0149,COLLINGWOOD LEARNING CENTRE  --
E0150,NEWCOMER CENTRE OF PEEL  --
E0151,RICHMOND HILL ADULT COMMUNITY LEARNING SCHOOL  --
E0152,CHILDRENS CIRCLE MONTESSORI SCHOOL  --
E0153,ROBERT MUNSCH PUBLIC SCHOOL  --
E0154,FORESTVIEW PUBLIC SCHOOL  --
E0155,KENDELLHURST ACADEMY GRADE SCHOOL
E0156,PEOPLES CHRISTIAN ACADEMY - MARKHAM  --
E0157,RAMA PUBLIC SCHOOL  --
E0158,HARTMAN PUBLIC SCHOOL  --
E0159,KETTLE LAKES PUBLIC SCHOOL  --
E0160,MOUNT PLEASANT VILLAGE P.S.  --
E0161,DONALD COUSENS PUBLIC SCHOOL  --
E0162,NELLIE MCCLUNG PUBLIC SCHOOL  --
E0163,WAABGON GAMIG FIRST NATIONS SCHOOL  --
E0164,MUNDY'S BAY PUBLIC SCHOOL  --
E0165,MEDIX SCHOOL - LONDON CAMPUS  --
E0166,ERIN CENTRE MIDDLE SCHOOL  --
E0167,NOTTAWASAGA PINES SECONDARY SCHOOL  --
E0170,ANNUNCIATION OF OUR LORD CATHOLIC SCHOOL - EAST  --
E0172,ECOLE ELEMENTAIRE LA MOSAIQUE  --
E0173,RICKSON RIDGE PUBLIC SCHOOL  --
E0174,ST MICHAEL CATHOLIC SECONDARY SCHOOL  --
E0175,CASA DEI BAMBINI MONTESSORI  --
E0176,FOREST TRAIL ELEMENTARY SCHOOL  --
E0177,JOHN WILLIAM BOICH PUBLIC SCHOOL  --
E0178,ST EDWARD CATHOLIC ELEMENTARY SCHOOL
E0179,MILTON LEARNING CENTRE  --
E0180,ROBBINS HEBREW ACADEMY - BAYVIEW  --
E0181,CARPENTER LOCAL 27 TRAINING CENTRE  --
E0182,CANADIAN ASTHETIC ACADEMY  --
E0183,CANADIAN ASTHETIC ACADEMY (NORTH YORK)  --
E0184,JOHN W BOICH PUBLIC SCHOOL  --
E0187,BLAISDALE MONTESSORI SCHOOL  --
E0188,SHAW PUBLIC SCHOOL  --
E0189,CARDINAL AMBROZIC CATHOLIC SECONDARY  --
E0191,HARTSDALE AVENUE PUBLIC SCHOOL  --
E0192,BOND LAKE PUBLIC SCHOOL  --
E0193,SAM CHAPMAN PUBLIC SCHOOL  --
E0194,SIR WILFRID LAURIER PUBLIC SCHOOL  --
E0195,ARDAGH BLUFFS PUBLIC SCHOOL  --
E0196,HOLY FAMILY CATHOLIC ELEMENTARY SCHOOL  --
E0197,TRIOS COLLEGE - LONDON  --
E0198,PIERRE ELLIOT TRUDEAU ELEMENTARY SCHOOL  --
E0200,BUR OAK SECONDARY SCHOOL  --
E0202,MORNINGSIDE DAYCARE  --
E0203,EDNA STAEBLER PUBLIC SCHOOL (WATERLOO)  --
E0204,POPE JOHN PAUL II CATHOLIC ELEMENTARY SCHOOL  --
E0205,DAVID SUZUKI SECONDARY SCHOOL  --
E0206,PARKDALE PROJECT READ  --
E0207,COBBLESTONE ELEMENTARY SCHOOL  --
E0208,ROBBINS HEBREW ACADEMY - BATHURST  --
E0209,CHRISTIAN ISLAND LEARNING CENTRE  --
E0210,WINTERBOURNE PAROCHIAL SCHOOL  --
E0211,YORKWOOD LIBRARY  --
E0213,LUMEN CHRISTI ELEMENTARY CATHOLIC SCHOOL  --
E0214,ST ANTHONY OF PADUA CATHOLIC ELEMENTARY SCHOOL
E0215,PETER LYMBURNER ROBERTSON PUBLIC SCHOOL  --
E0216,COPELAND PUBLIC SCHOOL  --
E0217,BISHOP REDING CATHOLIC SECONDARY SCHOOL  --
E0218,AL HUDA INSTITUTE CANADA  --
E0219,LINC - CIVIC CENTRE  --
E0221,HEWITTS CREEK PUBLIC SCHOOL  --
E0222,HILL ACADEMY  --
E0223,ECOLE SECONDAIRE ROMEO DALLAIRE  --
E0224,PETITE MAISON MONTESSORI  --
E0225,TRANSPORT TRAINING CENTRE CANADA  --
E0227,INSTITUTE OF TRADITIONAL MEDICINE  --
E0228,HOWLETT ACADEMY  --
E0230,ECOLE SECONDAIRE CATHOLIQUE RENAISSANCE  --
E0231,EMILY CARR ELEMENTARY SCHOOL  --
E0232,GARDINER PUBLIC SCHOOL  --
E0233,PAT INSTITUTE  --
E0234,KEN DANBY PUBLIC SCHOOL  --
E0235,ST MATTHEW CATHOLIC ELEMENTARY SCHOOL  --
E0236,PEAC PAVILLION ELITE ATHLETES COLEGIATE  --
E0237,RIVER RUN CENTRE  --
E0238,MILLEN WOODS PUBLIC SCHOOL  --
E0239,LINDALE PAROCHIAL SCHOOL  --
E0241,GEN ACADEMY - YONGE/STEELES  --
E0242,CHARLES BOWMAN PUBLIC SCHOOL  --
E0243,PALERMO PUBLIC SCHOOL  --
E0244,NATIONAL ACADEMY OF HEALTH AND BUSINESS - HAMILTON  --
E0245,WILLIAMSBURG PUBLIC SCHOOL  --
E0246,HUMBER COLLEGE - ORANGEVILLE  --
E0247,TIGER JEET SINGH PUBLIC SCHOOL  --
E0248,OUR LADY OF FATIMA ELEMENTARY SCHOOL  --
E0250,CENTRAL BAPTIST ACADEMY  --
E0251,DR BETTE STEPHENSON CENTRE FOR LEARNING  --
E0252,COLLEGE FRANCAIS - BROCKTON CAMPUS  --
E0253,ST AIDAN CATHOLIC ELEMENTARY SCHOOL  --
E0254,LAKEHEAD UNIVERSITY - ORILLIA CAMPUS  --
E0255,PATHWAYS ACADEMY AND EARLY LEARNING CENTRE  --
E0256,TRILLIUM COLLEGE - TORONTO YONGE STREET  --
E0257,ACADEMY NATURAL HEALTH CLINIC
E0258,CORNERSTONE CHRISTIAN SCHOOL  --
E0259,SALVATION ARMY ESL SCHOOL  --
E0260,CECIL STREET COMMUNITY CENTRE  --
E0261,RYERSON HEIGHTS ELEMENTARY SCHOOL  --
E0262,TRILLIUM COLLEGE - TORONTO CHURCH STREET  --
E0263,JEAN VANIER CATHOLIC HIGH SCHOOL  --
E0264,CANADIAN LANGUAGE CENTRE  --
E0265,ST JEROMES UNIVERSITY  --
E0266,PHARMACEUTICAL SCIENCE COLLEGE OF CANADA  --
E0267,ECOLE ELEMENTAIRE OAKVILLE EST  --
E0268,NORTH BARRIE ALTERNATIVE SCHOOL  --
E0269,SAINT GABRIEL THE ARCHANGEL CATHOLIC SCHOOL  --
E0270,ADULT EDUCATION CENTRE NORTH  --
E0271,SPIRIT MINISTRIES TRAINING CENTRE  --
E0272,MARCA COLLEGE HAIR AND ESTHETICS - MISSISSAUGA  --
E0273,LIAISON COLLEGE - KITCHENER CAMPUS  --
E0275,ST JOSEPH WOMENS IMMIGRANT CENTRE - DOWNTOWN  --
E0276,HOPE REFORMED CHRISTIAN SCHOOL  --
E0277,ADELFIHAS CHRISTIAN ACADEMY  --
E0278,ST BONAVENTURE CATHOLIC ELEMENTARY SCHOOL  --
E0279,FATHER FRANCIS MCSPIRITT CATHOLIC ELEMENTARY SCHOOL  --
E0280,CAREFIRST VOCATIONAL TRAINING CENTRE  --
E0281,VENTURE ACADEMY  --
E0283,MISSING LINKS ACADEMY  --
E0284,TRILLIUM COLLEGE - ST CATHARINES  --
E0286,LINDSAY ADULT EDUCATION AND TRAINING CENTRE  --
E0287,CHARLES STURT UNIVERSITY  --
E0288,FIRST STUDENT CANADA  --
E0289,KING WILLIAM LEARNING CENTRE  --
E0290,ST LUKE NORTH  --
E0291,SMITHVILLE CHRISTIAN HIGH SCHOOL  --
E0292,BROOKSIDE PUBLIC SCHOOL  --
E0293,CROSSROADS PUBLIC SCHOOL  --
E0295,CAREER QUEST  --
E0296,TRIOS COLLEGE - OSHAWA  --
E0297,UOIT - DOWNTOWN CAMPUS  --
E0299,NILE ACADEMY HIGH SCHOOL  --
E0300,NEW HAVEN LEARNING CENTRE  --
E0301,LINC CUIAS - BLOOR ST W  --
E0302,MCGILL UNIVERSITY  --
E0303,META CENTRE - MORNINGSIDE  --
E0304,LINC - DON MILLS RD AND YORK MILLS RD  --
E0305,ISLAMIC INSTITUTE OF TORONTO - NEILSON RD  --
E0306,CARBERRY PUBLIC SCHOOL  --
E0307,LANGUAGE SCHOOL OF CANADA - SAINT MARY ST  --
E0308,CENTRE FOR SECURITY TRAINING AND MANAGEMENT INC  --
E0309,TERRAVIEW LEARNING CENTRE  --
E0310,VAUGHAN COLLEGE  --
E0311,ALPHABEE LEARNING CENTRE  --
E0312,THE STUDY ACADEMY
E0313,KENNEDY COLLEGE  --
E0317,SAN LORENZO RUIZ CATHOLIC ELEMENTARY SCHOOL  --
E0318,CANADIAN INSTITUTE OF MANAGEMENT AND TECHNOLOGY  --
E0319,PEEL DISTRICT SCHOOL BOARD CONTINUING EDUCATION - BRAMALEA CAMPUS  --
E0320,WHITE OAKS MONTESSORI SCHOOL - VANIER CAMPUS  --
E0321,IMMACULATE HEART OF MARY CATHOLIC ELEMENTARY SCHOOL  --
E0322,IMMACULATE CONCEPTION CATHOLIC ELEMENTARY SCHOOL  --
E0323,NORTH AMERICAN SCHOOL OF INFORMATION TECHNOLOGY - SHEPPARD  --
E0324,NORFINCH ADULT EDUCATION CENTRE  --
E0325,COVENANT CANADIAN REFORMED TEACHERS COLLEGE  --
E0326,BURLINGTON SENIORS CENTRE  --
E0327,MCKINNON PARK SECONDARY SCHOOL  --
E0328,MCMASTER UNIVERSITY - DEGROOTE SCHOOL OF BUSINESS  --
E0329,GEORGIAN COLLEGE - OWEN SOUND  --
E0330,BARRIE PUBLIC LIBRARY  --
E0331,RED HILL LEARNING CENTRE  --
E0332,GARTH WEBB SECONDARY SCHOOL  --
E0333,GEORGE BROWN COLLEGE - WATERFRONT  --
E0334,ALTON VILLAGE PUBLIC SCHOOL  --
E0335,WALTER GRETZKY ELEMENTARY SCHOOL  --
E0336,INGLEBOROUGH PUBLIC SCHOOL  --
E0337,LONDON SCHOOL OF BUSINESS AND FINANCE  --
E0338,SOUTHFIELDS VILLAGE PUBLIC SCHOOL  --
E0339,CASTLEBROOKE SECONDARY SCHOOL  --
E0340,PARAGON ACADEMY  --
E0342,BERYL FORD PUBLIC SCHOOL  --
E0343,FOSSIL HILL PUBLIC SCHOOL  --
E0345,LITERACY NORTH HALTON  --
E0346,GRAND ERIE LEARNING ALTERNATIVES - MARKET SQUARE  --
E0347,MCMASTER UNIVERSITY - WATERLOO REGIONAL CAMPUS  --
E0348,UNIVERSITY OF WATERLOO - SCHOOL OF PHARMACY  --
E0349,PEEL MULTICULTURAL CENTRE - TURNER VALLEY  --
E0350,BELLMOORE PUBLIC ELEMENTARY SCHOOL  --
E0351,CARRVILLE MILLS PUBLIC SCHOOL  --
E0353,H AND R BLOCK - YONGE AND MAJOR MACKENZIE  --
E0355,ELLESMERE MONTESSORI SCHOOL  --
E0356,BLAIR RIDGE PUBLIC SCHOOL  --
E0357,DANIELS CENTRE OF LEARNING - REGENT PARK  --
E0358,RICHARD IVEY SCHOOL OF BUSINESS - WESTERN UNIVERSITY  --
E0359,MARVEL BEAUTY SCHOOL  --
E0361,ST BRENDAN CATHOLIC ELEMENTARY SCHOOL  --
E0362,UNIVERSITY OF WATERLOO - STRATFORD CAMPUS  --
E0363,ST VERONICA CATHOLIC ELEMENTARY SCHOOL  --
E0364,WOMENS MINISTRIES INSTITUTE  --
E0365,STEP - SECONDARY TEEN EDUCATION PROGRAM  --
E0366,ST MARY OF THE ANGELS CATHOLIC ELEMENTARY SCHOOL  --
E0369,JYOTS AESTHETIC ACADEMY - RAY LAWSON BLVD AND MCLAUGHLIN RD  --
E0371,NETSOFT COMMUNICATIONS  --
E0372,QUEENS MASTER OF FINANCE - TORONTO  --
E0373,ECOLE ELEMENTAIRE MICHAELLE JEAN  --
E0374,MOFFAT CREEK PUBLIC SCHOOL  --
E0375,GLENN GOULD PUBLIC SCHOOL  --
E0376,WESTON LIBRARY  --
E0377,TORONTO PSYCHOANALYTICAL SOCIETY  --
E0378,JYOTS AESTHETIC ACADEMY -  MISSISSAUGA  --
E0379,JYOTS AESTHETIC ACADEMY - OAKVILLE  --
E0380,PRETTY RIVER ACADEMY  --
E0381,H AND R BLOCK - WILSON RD AND TAUNTON RD  --
E0382,SOFTRON TAX - WOODBINE CENTRE  --
E0383,AL-IKHLAAS FOUNDATION SCHOOL  --
E0385,CHRISTIAN ISLAND ELEMENTARY SCHOOL  --
E0386,ABM COLLEGE OF HEALTH AND TECHNOLOGY  --
E0387,WELCOME CENTRE  --
E0388,TRILLIUM COLLEGE - PETERBOROUGH  --
E0389,JYOTS AESTHETIC ACADEMY - TORBRAM RD AND STEELES AVE  --
E0390,ARCHWAY MONTESSORI SCHOOL  --
E0391,PIERRE BERTON PUBLIC SCHOOL  --
E0392,SUON INTERNATIONAL ACADEMY  --
E0393,FANSHAWE COLLEGE - WOODSTOCK  --
E0394,BLACK WALNUT PUBLIC SCHOOL  --
E0395,JYOTS AESTHETIC ACADEMY - PETER ROBERTSON BLVD AND BRAMALEA RD  --
E0396,AJAX CHRISTIAN ACADEMY  --
E0397,KLEINBURG CHRISTIAN ACADEMY  --
E0398,HALTON MULTICULTURAL COUNCIL - NORTH OAKVILLE  --
E0399,ST MARY CATHOLIC ELEMENTARY SCHOOL  --
E0400,BEAVER VALLEY COMMUNITY SCHOOL  --
E0401,L'ESSOR ECOLE SECONDAIRE  --
E0402,CLARKRIDGE CAREER INSTITUTE  --
E0403,NEW COVENANT CHURCH SCHOOL  --
E0404,TORONTO REAL ESTATE BOARD  --
E0405,ONTARIO SHEET METAL WORKERS TRAINING CENTRE  --
E0406,CAREER QUEST  --
E0407,ST BASIL CATHOLIC ELEMENTARY SCHOOL  --
E0408,CLI COLLEGE OF BUSINESS HEALTH AND TECHNOLOGY  --
E0409,ST MICHAEL THE ARCHANGEL CATHOLIC ELEMENTARY SCHOOL  --
E0410,ECOLE SECONDAIRE DE RICHMOND HILL  --
E0411,BRYAN COLLEGE  --
E0412,BIZTECH INSTITUTE  --
E0413,SIR ADAM BECK PUBLIC SCHOOL  --
E0414,CAREER QUEST  --
E0417,CASTLEMORE PUBLIC SCHOOL  --
E0418,VIMY RIDGE PUBLIC SCHOOL  --
E0419,ENVISION EDUCATION FOUNDATION  --
E0420,TRI-COUNTY TRAINING  --
E0421,OSCAR PETERSON PUBLIC SCHOOL  --
E0422,MICROSKILLS LINC  --
E0423,RICHMOND HILL BAPTIST CHURCH  --
E0424,HALTON SKILLED TRADES ACADEMY  --
E0425,LIAISON COLLEGE  --
E0426,FLEMINGDON PARK LIBRARY  --
E0427,DON VALLEY ACADEMY  --
E0428,CRAIG KIELBURGER SECONDARY SCHOOL  --
E0429,CEO INC - CAMBRIDGE  --
E0431,ST JAMES CATHOLIC ELEMENTARY SCHOOL  --
E0432,DR ROBERTA BONDAR PUBLIC SCHOOL  --
E0433,CANADIAN CARE ACADEMY  --
E0434,ECOLE ELEMENTAIRE CATHOLIQUE NOTRE-DAME-DE-LA-HURONIE  --
E0435,ECOLE SECONDAIRE JEUNES SANS FRONTIERES  --
E0436,INSTITUTE FOR APPLIED HEALTH SCIENCES - MOHAWK/MCMASTER  --
E0437,FIORIO BEAUTY ACADEMY - YONGE AND DAVISVILLE  --
E0438,EMMANUEL ACADEMY OF HEALTH AND BUSINESS - MISSISSAUGA  --
E0439,HILLCREST PRIVATE SCHOOL  --
E0440,LEE ACADEMY
E0441,BRIDLETOWNE PARK CHURCH  --
E0442,DEARCROFT MONTESSORI SCHOOL  --
E0443,CANADIAN WELDING SKILLS  --
E0444,MARKHAM CHINESE BAPTIST CHURCH  --
E0445,MISSISSAUGA REAL ESTATE BOARD  --
E0446,CANADIAN BEAUTY COLLEGE - NEWMARKET  --
E0447,PLATTSVILLE CHRISTIAN SCHOOL  --
E0449,SUNNYBREA PUBLIC SCHOOL  --
E0450,WILFRID LAURIER UNIVERSITY - KITCHENER CAMPUS  --
E0451,INDIA RAINBOW COMMUNITY SERVICES - REGAN AND VAN KIRK  --
E0453,CAMBRIAN COLLEGE AT HANSON INTERNATIONAL ACADEMY - BRAMPTON CAMPUS  --
E0454,CAMBRIAN COLLEGE AT HANSON INTERNATIONAL ACADEMY - TORONTO CAMPUS  --
E0455,DR ERIC JACKMAN INSTITUTE OF CHILD STUDY  --
E0456,ST UKA EDUCATION  --
E0457,INSTITUTE OF MACHINE TOOL TECHNOLOGY  --
E0458,WESTERVELT COLLEGE - LONDON  --
E0459,MOHAWK - LAURIER CENTRE  --
E0460,ROYALCREST ACADEMY  --
E0461,SCRIVEN CHRISTIAN ACADEMY  --
E0462,WELCOME CENTRE - MARKHAM SOUTH  --
E0463,WELCOME CENTRE - MARKHAM NORTH  --
E0464,METAMORPHOSIS GREEK ORTHODOX SCHOOL  --
E0465,THE CENTRAL ADULT DEVELOPMENT PROGRAM  --
E0466,CCE MOUNTAIN LEARNING CENTRE  --
E0467,ST PATRICK CATHOLIC ELEMENTARY SCHOOL  --
E0468,CRESTWOOD SCHOOL  --
E0469,CANADIAN LAW ENFORCEMENT TRAINING COLLEGE  --
E0470,CENTENNIAL COMMUNITY CENTRE  --
E0471,OSGOODE HALL LAW SCHOOL - YORK UNIVERSITY MAIN CAMPUS  --
E0473,WILLOWBANK SCHOOL OF RESTORATION ARTS  --
E0474,WOODBRIDGE PUBLIC LIBRARY  --
E0476,CANADIAN BEAUTY COLLEGE - TORONTO  --
E0477,LOGOS BAPTIST CHURCH - MISSISSAUGA  --
E0478,CANADIAN BEAUTY COLLEGE - VAUGHAN  --
E0479,CANADIAN HEARING SOCIETY - HAMILTON  --
E0480,TRICARE ACADEMY  --
E0481,EVERGREEN COLLEGE - BRAMPTON CAMPUS  --
E0482,CANADIAN BEAUTY COLLEGE - BOLTON  --
E0483,COMMON GROUND CO-OPERATIVE  --
E0484,EPIC COLLEGE OF TECHNOLOGY  --
E0486,BLYTH ACADEMY - PORT CREDIT  --
E0487,LIUNA LOCAL 183  --
E0488,LIUNA LOCAL 183 TRAINING CENTRE - VAUGHAN CAMPUS  --
E0489,AIM HIGH LEARNING CENTRE  --
E0490,GEORGINA TRADES TRAINING INC  --
E0491,PORTUGUESE SUPPORT SERVICES FOR QUALITY LIVING  --
E0492,MARCA COLLEGE HAIR AND ESTHETICS - BRAMPTON  --
E0494,ACADEMY OF HAIR PASSION  --
E0495,NORDIC COLLEGE OF BUSINESS AND TECHNOLOGY  --
E0496,FAIRLAWN PUBLIC SCHOOL  --
E0497,ST JOSEPHINE BAKHITA CATHOLIC SCHOOL  --
E0498,FATHER DONALD MACLELLAN CATHOLIC SECONDARY SCHOOL - WHITBY CAMPUS  --
E0500,LIUNA LOCAL 183 TRAINING CENTRE - BARRIE CAMPUS  --
E0501,DURHAM CONTINUING EDUCATION - OSHAWA SHOPPING CENTRE  --
E0502,CANADIAN CAREER COLLEGE OF INNOVATIVE TECHNOLOGY AND MANAGEMENT  --
E0503,ONTARIO IMG SCHOOL  --
E0504,TORONTO BUSINESS DEVELOPMENT CENTRE - DOWNTOWN CAMPUS  --
E0505,TORONTO BUSINESS DEVELOPMENT CENTRE - WEST CAMPUS  --
E0506,EVERGREEN COLLEGE - SCARBOROUGH CAMPUS  --
E0507,REALIZING YOUR POTENTIAL  --
E0508,CERTIFIED MANAGEMENT ACCOUNTANTS OF ONTARIO - YORK ST  --
E0509,STANFORD INTERNATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY - MISSISSAUGA  --
E0510,MAKKI ISLAMIC LEARNING CENTRE  --
E0511,LIUNA LOCAL 183
E0512,BRANT SKILLS CENTRE  --
E0513,ECOLE ELEMENTAIRE LA FONTAINE  --
E0514,CITY SCHOOL  --
E0516,ST RAPHAEL THE ARCHANGEL CATHOLIC ELEMENTARY SCHOOL  --
E0517,ALGOMA UNIVERSITY - BRAMPTON  --
E0518,EVERGREEN COLLEGE - MISSISSAUGA CAMPUS  --
E0519,INSTITUTE OF COMPLEMENTARY AND ALTERNATIVE THERAPIES  --
E0520,A1-GLOBAL TRAINING INSTITUTE - MISSISSAUGA WEST CAMPUS  --
E0521,ST CECILIA CATHOLIC ELEMENTARY SCHOOL  --
E0522,DONATO ACADEMY OF HAIRSTYLING AND AESTHETICS  --
E0523,MILTON LANGUAGES AND NEWCOMER SERVICES  --
E0524,TOTAL HEALTH PHARMACY  --
E0525,MIDLAND ADULT EDUCATION CENTRE  --
E0526,BROOKLYN COLLEGE - NORTH YORK  --
E0527,TORONTO CHINESE ACADEMY - FINANCIAL DISTRICT LANGUAGE CENTRE  --
E0529,AL-RISALA ACADEMY - DUNDAS AND DIXIE  --
E0530,ACCES EMPLOYMENT - MISSISSAUGA  --
E0531,LSI LANGUAGE SCHOOL TORONTO  --
E0532,RUTHERFORD SCHOOL AND DAYCARE  --
E0533,DALE CARNEGIE BUSINESS GROUP  --
E0534,ORILLIA AND DISTRICT LITERACY COUNCIL  --
E0535,ENGLISH ENCOUNTERS  --
E0536,BEYNON FIELDS PUBLIC SCHOOL  --
E0537,SOUTHLAKE REGIONAL HEALTH CENTRE  --
E0538,HAADI ELEMENTARY SCHOOL  --
E0539,ALPHA HIGH SCHOOL  --
E0540,INTERNATIONAL LANGUAGE SCHOOLS OF CANADA (ILSC) - UNIVERSITY AND DUNDAS  --
E0541,TORONTO CHINESE COMMUNITY SERVICES ASSOCIATION - SCARBOROUGH CENTRE  --
E0542,SIR JOHN A MACDONALD PUBLIC SCHOOL  --
E0544,MILLIKEN MILLS LIBRARY  --
E0545,MARIYAH ISLAMIC SCHOOL - BIRCHMOUNT RD  --
E0546,MITCHELL FIELD COMMUNITY CENTRE  --
E0547,FLEMINGDON PARK PENTECOSTAL CHURCH  --
E0548,ISLAMIC SOCIETY OF MARKHAM  --
E0549,A1-GLOBAL TRAINING INSTITUTE - MISSISSAUGA EAST CAMPUS  --
E0550,RAY LAWSON PUBLIC SCHOOL  --
E0551,ST CECILIA CATHOLIC ELEMENTARY SCHOOL  --
E0552,LOOKS AESTHETIC ACADEMY  --
E0553,WELLINGTON-DUFFERIN-GUELPH PUBLIC HEALTH - SHELLDALE CENTRE  --
E0554,ECOLE ELEMENTAIRE CATHOLIQUE ST-NICOLAS  --
E0555,CHAT - COMMUNITY HEBREW ACADEMY OF TORONTO - KIMEL CAMPUS  --
E0556,CANADIAN HEARING SOCIETY - MISSISSAUGA  --
E0557,NEW TORONTO SENIORS CENTRE  --
E0558,ISNA HIGH SCHOOL  --
E0559,SOUTH-EAST YEAR-ROUND ALTERNATIVE CENTRE  --
E0560,VILLAGE ENGLISH LANGUAGE SCHOOL  --
E0561,NORTH AMERICAN SCHOOL OF PODOLOGY  --
E0562,DA VINCI PUBLIC SCHOOL  --
E0564,SUMMIT COLLEGE - GUELPH  --
E0565,ECOLE ELEMENTAIRE DES QUATRE-RIVIERES  --
E0567,ST PAULS LAMOREAUX CENTRE  --
E0568,MUKIBAUM TREATMENT CENTRE - VAUGHAN  --
E0569,THOMAS MERTON CENTRE FOR CONTINUING EDUCATION
E0570,NORTHERN LIGHTS PREPARATORY COLLEGE  --
E0571,BONNIE GORDON COLLEGE OF CONFECTIONARY ARTS  --
E0572,ISLAMIC SCHOOL OF HAMILTON  --
E0573,YESHIVAS MISHKAN HATORAH  --
E0574,WELCOME CENTRE - AJAX  --
E0575,RICHMOND HILL CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS  --
E0576,DYSLEXIA RESOURCE CENTRE  --
E0577,YMCA CAREER DEVELOPMENT AND LEARNING CENTRE OF HAMILTON DOWNTOWN  --
E0578,ARMSTRONG ACTING STUDIOS  --
E0579,THE CLAREMONT SCHOOL  --
E0580,EQUINOX HOLISTIC ALTERNATIVE SCHOOL  --
E0581,ACCELERATOR CENTRE  --
E0582,TRUE NORTH ACADEMY  --
E0583,NIAGARA UNIVERSITY -  TEACHERS EDUCATION - HUMBERT
E0584,MAINGATE ACADEMY  --
E0585,KP MANSON PUBLIC SCHOOL  --
E0586,EGLINTON LINC AND ESL CENTRE  --
E0587,ACADEMY OF LEARNING - BAY AND BLOOR  --
E0588,THORNHILL UNITED CHURCH  --
E0589,EAST HEIDELBERG PAROCHIAL SCHOOL  --
E0590,BODY PRO - BEAUTY COSMETOLOGY SCHOOL  --
E0592,MILLIKEN GOSPEL CHURCH  --
E0593,CANADORE COLLEGE - PARRY SOUND  --
E0595,CALEDON EAST COMMUNITY CENTRE  --
E0596,TDSB COMMUNITY LIVING AND EMPLOYMENT TRAINING SERVICES - ETS  --
E0597,COLLEGE OF PHYSICIANS AND SURGEONS OF ONTARIO  --
E0598,MASJID AL-FAROOQ  --
E0599,CONGREGATION CHASEDEI BOBOV  --
E0600,WELLINGTON HEIGHTS SECONDARY SCHOOL  --
E0601,ALBORZ EDUCATIONAL CENTRE  --
E0602,JEWISH IMMIGRANT AID SERVICES LINC - STEELES AND DUFFERIN  --
E0603,OXFORD LEARNING - HAMILTON WEST  --
E0604,BLESSED PIER GIORGIO FRASSATI CATHOLIC SCHOOL  --
E0605,UPPER MADISON COLLEGE - TORONTO CAMPUS
E0606,MCDONALD INTERNATIONAL ACADEMY - NORTH YORK CAMPUS  --
E0607,H AND R BLOCK - KINGSTON AND LIVERPOOL  --
E0609,LEARN TO TRADE - DON MILLS AND EGLINTON  --
E0610,DONATO SALON AND SPA SQUARE ONE  --
E0611,SCARBOROUGH MUSLIM ASSOCIATION - JAME ABU BAKR SIDDIQUE MASJID  --
E0612,CENTRE FOR EDUCATION AND TRAINING - SUSSEX CENTRE  --
E0613,ALBION LINC  --
E0614,YORK CENTRAL HOSPITAL  --
E0615,INTERNATIONAL UNION OF ELEVATOR CONSTRUCTORS LOCAL 50  --
E0616,YMCA IMMIGRANT SERVICES - KITCHENER  --
E0618,EIGHT BRANCHES ACADEMY  --
E0619,CURVE LAKE FIRST NATION SCHOOL  --
E0620,THE LIVING INSTITUTE  --
E0622,ST JOSEPH WOMENS IMMIGRANT CENTRE - HAMILTON MOUNTAIN  --
E0623,TESOC LINC - WEST TORONTO BRANCH  --
E0624,TEESDALE COMMUNITY CENTRE  --
E0625,REGENT PARK LEARNING CENTRE  --
E0626,VICTORY ACADEMY  --
E0627,ATTERCLIFFE CANADIAN REFORMED ELEMENTARY SCHOOL  --
E0629,WHITBY SHORES PUBLIC SCHOOL  --
E0630,COLLEGE BOREAL - COLLEGE ST  --
E0631,PEEL ADULT LEARNING CENTRE - BRAMPTON  --
E0633,DERMALOGICA CANADA  --
E0635,H & R BLOCK - CAMBRIDGE CENTRE  --
E0636,LOYOLA CATHOLIC SECONDARY SCHOOL (2012)  --
E0637,EDUCATION SERVICES HAMILTON  --
E0638,SIANTEK ADVANCED TRAINING ACADEMY  --
E0639,THE TORONTO SEMINARY  --
E0640,ROUGE WOODS COMMUNITY CENTRE  --
E0641,ACADEMY OF ALTERNATIVE MEDICINE  --
S003,ALTERNATIVE CONCEPTS FOR ELEMENTARY STUDENTS (ACES)  --
S006,AHEAD INSTITUTE OF TECHNOLOGY  --
S007,ALDER CENTRE ADULT LEARNING DISABILITIES EMPLOYMENT
S009,ALLIANCE FRANCAISE - SPADINA  --
S010,ANNUNCIATION CATHOLIC SCHOOL  --
S011,AZTEC COMPUTER INC  --
S012,BEAR CREEK SECONDARY SCHOOL  --
S015,BERNARD BETEL CENTRE FOR CREATIVE LIVING  --
S016,BRAMPTON CITY CENTRE  --
S019,BURLINGTON ART CENTRE  --
S020,BURLINGTON RON EDWARDS FAMILY YMCA
