HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime
2656,4029,9301,23,M,Y,S,P,S,2,7,2,0,39.0,D,700
3484,493,9206,21,M,Y,O,O,S,4,7,4,0,25.81,D,730
4078,493,9206,30,F,Y,P,P,P,2,3,2,0,24.72,D,720
3431,290,S397,20,M,Y,O,O,S,3,5,3,0,14.93,D,700
1188,1179,9231,22,M,Y,G,P,S,3,7,3,0,27.77,D,1430
3716,290,S397,19,F,Y,S,P,S,3,6,4,0,26.58,D,800
3189,290,S397,19,F,Y,S,P,S,4,3,5,0,38.09,D,900
1287,1179,C507,23,M,N,O,O,S,1,7,2,0,13.45,P,800
523,1179,9231,21,M,Y,O,O,S,1,2,3,0,52.36,D,1105
1179,1179,9231,20,M,Y,S,P,S,2,7,3,1,25.29,P,800
1300,1179,9231,25,M,N,O,O,S,1,5,2,0,5.99,B,750
1182,1179,9231,18,M,N,O,O,S,2,7,3,1,18.24,B,830
458,1179,9231,18,M,Y,O,O,S,3,6,4,1,17.85,D,1200
1173,1179,9231,18,M,Y,P,P,S,3,6,3,1,20.06,B,930
4092,5142,9273,25,F,Y,G,P,S,5,7,5,0,33.16,D,800
4080,5142,9273,38,F,N,O,O,S,1,3,2,2,25.13,P,730
4110,4029,9301,41,F,Y,O,O,S,2,7,2,3,13.19,D,800
455,493,9206,31,M,Y,O,O,S,0,7,2,1,47.29,B,1030
620,493,9206,36,F,Y,O,O,S,2,4,2,2,60.51,D,900
249,493,9206,25,M,N,S,P,S,0,5,3,0,38.36,B,830
4174,4029,9301,18,M,Y,S,P,S,2,6,3,0,9.97,D,1100
521,493,9206,26,M,Y,P,F,P,1,4,4,0,17.86,B,1900
21,493,9206,40,M,Y,S,P,S,0,2,2,2,39.05,B,830
570,493,9206,28,F,Y,S,P,S,1,4,4,0,19.16,D,830
2225,2225,E0251,37,F,Y,O,O,P,1,6,2,1,9.45,D,1200
4119,4029,9301,21,M,N,S,P,S,1,2,4,1,50.96,B,1000
570,493,9206,23,M,Y,O,O,S,2,3,4,0,25.78,D,800
173,210,9535,27,F,N,O,O,P,0,7,2,0,23.91,B,830
4029,4029,9301,20,F,Y,O,O,S,0,7,3,0,25.13,W,1000
2362,2225,E0251,20,M,N,O,O,P,1,2,3,0,16.89,P,1100
3640,4029,9301,20,M,Y,P,P,S,4,7,3,0,22.94,D,1230
509,493,9206,60,F,Y,O,O,P,1,4,2,0,12.59,D,1730
5187,5142,9273,41,M,Y,O,O,S,0,2,1,0,57.23,W,830
5143,5142,9273,19,M,Y,S,P,S,1,6,3,0,48.86,D,950
559,493,9206,22,F,Y,S,P,S,2,7,6,2,26.31,D,730
3346,4029,9301,21,F,Y,O,O,S,2,3,2,0,26.14,D,700
622,493,9206,23,F,Y,G,P,S,4,6,6,0,70.11,B,800
4075,4029,9301,25,M,Y,S,F,P,5,6,4,0,96.05,D,830
3715,5142,9273,19,M,Y,O,O,S,3,6,3,1,65.73,D,730
4092,5142,9273,19,M,Y,S,P,S,2,7,7,0,21.26,D,1330
342,287,S082,67,F,Y,G,P,P,1,4,2,0,14.69,P,1745
572,1179,9231,30,M,Y,O,O,S,1,3,3,0,27.87,B,1200
1084,1179,9231,19,M,Y,O,O,S,1,4,4,0,12.79,B,920
1187,1179,9231,36,M,Y,S,F,P,2,3,3,0,21.32,D,1105
3681,290,S397,21,F,Y,G,P,S,4,4,4,0,12.2,D,1600
1121,1179,9231,19,M,Y,O,O,S,2,5,4,0,22.58,B,730
1106,1179,C507,20,M,Y,S,P,S,2,6,4,0,33.42,D,730
3430,1179,9231,21,M,Y,O,O,S,2,5,3,2,18.81,B,700
571,1179,9231,23,M,Y,O,O,S,1,7,2,0,10.51,B,630
570,290,S397,20,F,Y,S,P,P,1,4,4,0,22.3,J,1150
1259,1179,C507,19,M,Y,S,P,S,4,5,4,1,56.79,D,1425
1031,1179,C507,21,M,Y,S,P,S,3,3,4,0,35.02,B,800
1241,1179,9231,25,M,Y,P,F,P,2,4,2,0,50.21,D,730
42,290,S397,25,F,Y,O,O,S,0,2,2,0,25.07,B,945
3648,290,S397,18,M,Y,O,O,S,3,4,3,1,27.03,D,730
1063,1179,C507,19,F,N,S,P,S,2,3,3,1,15.31,B,930
1061,1179,9231,19,M,Y,S,P,S,3,6,4,1,24.56,B,830
3629,290,S397,23,F,Y,O,O,S,3,2,4,0,13.63,P,1215
3809,290,S397,23,M,Y,S,P,S,3,2,5,1,50.5,D,715
3615,290,S397,23,M,Y,O,O,S,2,3,2,0,30.05,D,930
1030,1179,9231,19,M,Y,S,P,S,5,6,6,0,26.79,D,1000
1202,1179,9231,21,M,Y,O,O,S,3,6,5,0,35.58,B,1000
1075,1179,9231,19,F,Y,S,P,S,2,4,3,1,43.02,D,1030
1221,1179,9231,18,M,Y,S,P,S,1,2,2,0,21.59,B,1030
1035,1179,C507,22,F,Y,O,O,S,6,2,2,1,25.7,D,800
572,290,S397,22,F,N,S,P,S,1,7,2,0,24.58,B,540
1121,1179,C507,46,F,Y,G,F,P,2,3,2,1,12.87,D,1700
3354,290,S397,19,F,N,S,P,S,2,3,4,1,19.52,B,730
1106,1179,C507,21,M,Y,S,P,S,2,6,3,1,60.19,P,1050
1084,1179,9231,19,M,Y,O,O,S,2,3,5,2,19.0,B,1000
217,290,S397,18,F,Y,O,O,S,3,6,3,1,56.75,D,1030
1061,1179,9231,18,F,Y,O,O,S,2,2,4,0,22.72,B,745
431,290,S397,24,F,N,O,O,S,2,3,3,0,36.16,B,1000
1258,1154,E0225,29,M,Y,O,O,S,2,3,2,0,39.95,D,500
4160,3631,9101,18,M,Y,S,P,S,2,3,3,1,21.52,P,630
3615,3631,9101,20,F,Y,O,O,S,2,7,3,2,91.62,B,1100
472,3631,9101,22,M,Y,O,O,S,2,2,4,0,20.89,B,700
537,187,9242,32,M,Y,S,P,S,0,1,2,1,32.12,B,1100
4183,3631,9101,25,F,Y,S,P,S,2,3,3,0,18.65,B,1050
232,3631,9101,18,M,Y,O,O,S,2,6,4,1,15.99,D,1100
502,187,9242,28,F,Y,O,O,S,1,2,2,0,17.52,B,700
3648,3631,9101,20,F,Y,O,O,S,2,7,3,0,23.81,D,1320
411,187,9242,19,M,Y,S,P,S,2,2,4,1,13.21,B,905
3675,3631,9101,33,F,N,O,O,S,1,7,2,2,44.05,B,1100
3663,3631,9101,23,F,Y,O,O,S,2,2,3,1,25.19,B,900
5241,3631,9101,23,F,Y,O,O,S,3,7,5,0,29.21,J,720
490,509,1706,43,F,Y,O,O,S,1,2,2,0,19.35,P,820
3809,3857,E0272,19,F,Y,S,P,S,3,6,4,0,26.82,P,815
4186,4029,9301,19,F,N,S,P,S,1,4,5,0,46.9,P,745
5054,5142,9273,21,M,N,O,O,S,6,6,4,0,63.78,B,630
600,493,9206,19,M,Y,S,P,S,1,2,3,0,6.02,B,1430
570,493,9206,20,M,Y,O,O,S,2,3,4,0,25.78,B,800
4108,4029,9301,21,M,Y,M,P,S,2,2,3,2,17.33,B,1830
5203,5142,9273,27,M,Y,O,O,S,2,7,3,0,22.4,B,700
4186,4029,9301,18,M,N,O,O,S,1,7,2,1,15.61,B,710
621,493,9206,20,M,Y,O,O,S,1,7,2,0,5.37,B,730
4042,4029,9301,19,F,Y,S,P,P,3,7,4,0,40.89,D,800
514,493,9206,19,M,N,O,O,S,1,4,3,0,7.14,P,800
5116,5142,9273,20,M,N,O,O,S,1,3,3,0,41.23,B,1000
5116,5142,9273,19,F,Y,S,P,S,1,3,3,0,41.23,B,800
4017,4029,9301,21,M,Y,S,P,S,2,6,3,0,31.48,B,820
483,290,S397,22,F,Y,O,O,S,1,4,4,0,29.38,B,630
2235,1179,C507,22,F,Y,S,P,S,2,7,3,1,39.56,B,920
2625,1179,9231,18,F,Y,O,O,S,4,7,4,0,33.82,D,730
304,290,S397,24,M,N,S,P,S,0,2,3,0,53.72,B,800
233,599,C403,25,F,Y,S,P,P,2,2,2,0,15.99,P,1605
294,290,S397,22,M,N,O,O,S,1,4,4,0,28.98,W,900
1188,1179,9231,20,M,Y,S,P,S,3,4,3,0,14.79,D,1355
3431,290,S397,20,M,Y,O,O,S,3,5,4,0,9.59,D,910
131,290,S397,20,M,N,O,O,S,2,4,4,0,85.18,B,700
2449,1179,9231,22,M,N,O,O,S,2,4,6,0,72.75,J,600
3335,3367,C298,37,F,Y,O,O,S,1,2,2,2,20.97,D,730
3466,290,S397,21,F,N,O,O,S,2,4,3,0,16.89,P,1330
3870,4029,9301,20,M,Y,S,P,S,1,2,3,1,42.99,B,1000
5210,5142,9273,30,M,N,S,P,P,0,1,1,0,63.67,W,900
491,493,9206,22,M,Y,O,O,S,2,2,3,0,21.49,D,2330
1037,493,9206,20,M,Y,O,O,S,2,4,3,0,19.44,D,1000
2427,2225,E0251,21,F,Y,O,O,P,2,4,5,0,44.23,U,730
512,493,9206,20,M,Y,O,O,S,2,2,3,0,13.44,W,1000
3465,5142,9273,18,F,Y,S,P,S,2,7,3,3,13.84,D,610
5093,5142,9273,22,F,Y,O,O,S,2,5,3,1,8.38,D,730
559,493,9206,42,F,Y,O,O,S,1,2,4,1,91.48,D,1800
163,493,9206,21,M,Y,S,P,S,2,4,3,0,31.41,D,1600
1038,493,9206,23,F,Y,9,P,S,2,6,4,0,24.15,D,930
509,493,9206,19,M,N,O,O,S,1,3,5,0,4.66,B,800
4023,5142,9273,21,F,Y,S,P,S,3,6,4,0,37.87,D,830
2755,5142,9273,25,M,Y,9,P,S,3,7,3,0,31.28,D,600
1188,1179,C507,19,M,Y,O,O,S,1,1,2,0,10.4,P,910
1153,1179,9231,18,F,Y,S,P,S,2,5,3,0,9.59,B,1200
1123,1179,9231,23,F,N,O,O,S,1,3,2,0,27.3,B,800
1180,1179,9231,20,M,9,O,O,S,1,7,5,0,78.45,W,1000
1262,1179,C507,18,M,N,O,O,S,3,5,3,0,16.04,P,1530
55,290,S397,23,M,Y,S,J,P,1,6,4,0,31.07,D,1115
520,599,C403,19,F,N,O,O,S,1,1,6,0,48.73,B,800
66,290,S397,30,M,Y,O,O,S,1,7,2,0,18.29,D,800
3878,290,S397,39,F,N,O,O,S,0,4,2,0,21.28,B,920
1061,599,C403,30,M,Y,O,O,S,1,3,3,0,10.81,D,730
131,290,S397,32,M,Y,O,O,S,1,1,1,0,106.47,D,1710
524,1179,9231,21,F,Y,S,P,S,2,5,3,0,21.02,D,1100
325,290,S397,23,F,Y,S,P,S,1,7,3,0,13.74,D,1200
1324,1179,9231,22,M,Y,S,P,P,3,4,4,0,21.21,D,630
1324,1179,9231,18,M,Y,S,P,S,3,4,4,0,21.21,P,630
3606,290,S397,19,F,Y,M,P,S,3,6,4,0,60.83,D,930
3648,290,S397,17,F,Y,S,P,S,2,2,1,1,14.59,D,1000
557,1179,9231,18,M,Y,O,O,S,2,2,4,1,18.62,J,800
1068,1179,9231,21,M,Y,S,P,S,4,6,4,0,33.79,D,900
1032,1179,9231,19,F,Y,S,P,S,2,4,3,1,30.55,B,725
2258,290,S397,22,F,Y,O,O,S,3,7,4,0,56.21,B,800
2427,1179,9231,19,F,Y,O,O,S,3,5,4,0,15.87,B,700
1186,1179,C507,33,M,Y,O,O,S,2,3,2,0,39.72,B,830
1110,1179,C507,19,F,Y,S,P,S,5,7,5,0,40.2,D,1000
120,52,870,31,F,N,O,O,S,1,5,4,0,8.94,B,1400
315,52,870,22,M,Y,S,P,S,2,6,3,1,25.66,B,800
555,566,9102,18,M,N,O,O,S,2,6,4,0,19.22,P,800
2238,566,9102,18,M,Y,S,P,S,2,6,4,0,30.46,P,900
1061,566,9102,17,M,Y,S,P,S,1,5,1,2,27.95,P,755
617,566,691,19,F,Y,O,O,S,2,2,3,1,73.41,B,750
2133,566,9102,20,F,Y,O,O,S,2,7,3,1,12.5,B,1200
2226,52,870,20,F,Y,S,P,S,2,2,3,1,17.78,B,930
4029,4029,9301,19,F,Y,O,O,S,0,7,5,0,69.07,W,735
4032,4029,9301,21,M,N,O,O,S,2,1,3,0,54.36,W,800
2122,2131,C328,17,M,N,O,O,S,2,3,3,6,23.02,P,700
4120,4029,9301,20,F,Y,O,O,S,3,7,4,1,28.99,D,900
522,493,9206,19,F,Y,S,P,S,1,5,4,0,14.58,B,730
73,493,9206,32,F,N,S,P,S,0,7,2,0,27.87,B,705
3813,5142,9273,18,M,Y,G,P,S,1,4,3,1,46.11,B,1000
4064,4029,9301,18,M,N,P,P,S,2,7,3,0,13.67,P,1100
5123,5142,9273,52,F,Y,O,O,S,1,2,1,0,41.72,D,1300
1033,493,9206,45,F,Y,O,O,S,1,2,1,1,16.09,D,800
4029,4029,9301,24,M,Y,S,P,S,1,3,2,0,50.36,W,845
4033,5142,9273,18,M,Y,O,O,S,3,6,3,2,47.14,D,745
411,493,9206,28,M,Y,O,O,S,2,5,4,0,15.25,D,1330
3640,4029,9301,19,F,Y,P,P,S,2,5,3,0,58.41,D,1100
5059,5142,9273,20,M,Y,O,O,S,3,7,3,0,81.16,D,1500
3324,5142,9273,23,M,Y,O,O,S,3,5,5,0,101.66,D,805
4037,4029,9301,24,M,N,O,O,S,6,6,5,0,95.71,C,1130
3718,4029,9301,18,F,Y,O,O,S,1,2,3,0,11.8,P,820
248,46,184,23,F,N,O,O,S,1,4,4,0,15.43,B,745
594,4029,9301,31,M,Y,M,J,S,3,7,5,0,34.96,D,630
5081,5142,9273,19,M,N,O,O,S,1,7,4,0,47.66,B,700
5086,5142,9273,20,M,Y,S,P,S,2,7,3,2,31.31,B,615
619,493,9206,20,F,N,O,O,S,2,7,4,0,30.65,P,1000
3620,4029,9301,18,F,Y,O,O,S,2,7,5,0,47.34,B,1000
2222,599,C403,29,F,N,S,P,P,2,7,5,0,40.12,B,1100
242,409,9278,20,M,N,O,O,S,2,3,4,2,72.83,B,900
1097,1179,C507,23,M,Y,O,O,S,4,4,5,0,29.06,D,730
1200,1179,C507,20,F,N,S,P,S,2,6,3,0,31.39,P,705
3324,290,S397,25,M,Y,S,P,P,3,7,3,1,26.27,D,1800
1189,1179,9231,28,M,Y,P,F,S,3,7,3,0,22.18,D,1000
571,1179,9231,22,M,Y,G,P,S,3,6,4,0,46.1,D,710
3469,25,9244,17,F,N,O,O,S,1,4,5,2,12.2,G,645
364,38,9031,19,F,Y,S,P,S,2,4,4,1,24.12,B,700
3628,38,9031,18,F,Y,O,O,S,1,7,4,0,6.86,B,610
2104,38,9031,21,F,N,S,P,S,2,5,3,1,33.8,B,1500
2457,25,9243,17,M,Y,S,P,S,3,5,5,1,5.53,G,600
105,52,870,26,M,N,O,O,S,1,2,4,0,129.16,B,830
2410,52,870,31,F,Y,O,O,S,2,6,3,0,17.84,B,800
495,566,9102,20,M,Y,O,O,S,2,5,3,1,13.36,B,900
119,52,S623,36,M,Y,O,O,S,0,4,2,0,23.51,B,1300
2362,566,9102,22,M,Y,O,O,S,2,6,5,0,43.89,B,800
592,566,9102,26,M,N,O,O,S,1,3,4,0,53.8,B,730
547,566,9102,22,M,Y,S,P,S,2,4,3,1,55.38,D,1100
467,52,870,17,M,Y,S,P,S,2,3,3,1,42.24,B,905
1125,1201,112,22,M,N,O,O,S,2,6,3,0,14.18,P,830
497,566,9102,19,M,Y,O,O,S,0,2,4,0,65.62,B,830
606,566,9102,18,F,N,O,O,S,3,2,3,1,68.29,B,1740
450,52,870,22,F,Y,G,F,P,2,4,2,0,37.94,B,1745
2451,566,9102,22,M,Y,O,O,S,2,3,6,0,62.1,D,830
478,566,9102,23,M,Y,O,O,S,1,2,3,1,39.0,D,1300
3376,52,870,20,M,N,S,P,S,1,4,3,1,13.64,J,1100
521,566,9102,19,M,N,O,O,S,1,3,4,2,15.68,B,1100
608,566,9102,21,M,Y,P,P,S,4,3,4,0,20.12,D,1045
2447,566,9102,21,F,Y,O,O,S,4,4,3,0,10.29,D,1100
438,566,9102,19,F,N,P,P,S,1,7,4,1,33.9,B,1430
2408,52,870,21,M,N,O,O,S,2,3,4,0,32.52,B,725
3365,3357,S085,66,F,N,O,O,P,2,5,4,2,53.74,B,745
475,566,9102,24,F,Y,O,O,S,0,7,2,0,6.06,B,1205
592,566,9102,23,M,N,S,P,P,1,4,3,0,15.14,P,845
484,566,691,19,M,Y,O,O,S,1,7,2,0,21.74,P,1045
199,566,9102,27,M,Y,O,O,P,2,6,3,0,15.41,P,915
1047,52,870,18,F,Y,S,P,S,3,3,4,0,44.73,J,830
566,566,9102,18,F,N,O,O,S,0,7,5,1,50.47,W,1255
566,566,9102,18,F,N,O,O,S,0,7,5,1,50.47,W,1050
322,52,870,21,M,Y,S,P,S,2,5,3,0,23.4,B,1100
560,566,9102,20,F,Y,O,O,S,1,2,5,0,64.5,B,900
374,566,9102,20,M,Y,O,O,S,3,3,3,2,24.02,D,1700
276,566,9102,24,F,Y,S,P,S,1,2,4,0,18.84,B,700
498,566,9102,22,F,Y,O,O,S,1,3,5,1,26.1,P,900
2455,566,9102,20,M,Y,O,O,S,3,5,5,1,24.64,P,1000
5208,5142,9273,37,F,Y,O,O,S,2,5,2,3,49.63,B,915
533,509,1706,50,F,Y,S,P,P,2,2,3,0,16.29,D,800
483,493,9206,39,M,N,O,O,S,0,1,2,0,17.33,B,930
2455,493,9206,18,M,N,G,P,S,2,1,4,0,20.58,B,730
4045,4029,9301,21,F,Y,S,P,S,3,5,3,1,53.99,D,1200
2419,493,9464,24,M,Y,O,O,S,3,7,3,0,18.84,D,730
4134,5142,9273,20,M,Y,O,O,S,5,4,5,0,31.24,D,1000
5084,5142,9273,46,F,Y,O,O,S,2,1,2,2,18.68,B,700
487,493,9206,38,F,Y,M,F,P,0,2,2,2,12.25,B,1700
552,493,9206,23,M,N,O,O,S,0,4,4,0,85.33,B,800
2435,493,9206,25,M,Y,O,O,S,2,3,5,0,45.04,B,800
552,493,9206,31,M,Y,O,O,S,1,2,3,0,38.47,B,830
342,3847,E0502,49,F,Y,O,O,S,0,3,3,0,24.51,B,805
3809,4029,9301,20,M,Y,O,O,S,3,7,5,0,50.81,B,1530
3369,4029,9301,22,M,Y,O,O,S,2,3,4,0,11.06,J,710
2702,2225,E0251,20,M,Y,O,O,S,2,7,3,0,40.99,D,900
2257,2225,E0251,38,F,Y,O,O,P,1,4,2,1,16.26,D,840
559,493,9206,32,M,Y,P,P,S,0,1,1,0,109.37,B,800
365,493,9206,21,M,N,O,O,P,0,7,3,0,61.41,B,630
491,493,9206,22,F,9,O,O,S,1,3,2,0,51.78,P,845
348,287,S082,69,M,Y,O,O,P,3,6,3,0,24.04,D,1800
4036,4029,9301,18,M,Y,O,O,S,1,5,3,0,37.34,O,1100
624,493,9206,21,F,N,O,O,S,2,4,4,1,43.68,B,800
4110,4029,9301,20,M,Y,S,P,S,2,5,3,2,21.22,D,1200
560,493,9206,58,M,Y,O,O,S,1,1,2,1,29.36,D,930
5099,5142,9273,48,M,Y,S,P,P,1,2,2,0,54.22,D,1800
3694,493,9206,24,M,N,O,O,S,2,7,4,2,45.54,B,620
624,566,9102,37,F,Y,O,O,P,1,6,2,2,63.61,P,1830
1047,566,9102,20,F,Y,O,O,S,3,6,3,0,18.54,D,1100
535,566,9102,25,F,N,S,P,S,1,5,3,1,15.94,P,1000
2428,566,9102,20,M,N,O,O,S,1,3,4,1,56.14,B,800
3812,4029,749,19,M,Y,S,P,P,2,4,3,0,46.7,D,1800
3615,5142,9273,23,M,Y,M,P,P,4,7,4,0,27.56,D,630
600,493,9206,22,F,N,O,O,S,3,2,4,1,83.66,B,910
34,493,9206,32,M,Y,O,O,S,1,7,1,0,32.73,D,1330
153,4029,9301,20,M,Y,S,P,S,4,6,4,1,22.74,D,745
4186,4029,9301,40,F,Y,S,P,P,2,2,3,2,20.78,D,830
524,509,1706,18,M,Y,O,O,S,0,2,3,1,39.84,W,830
5187,5142,9273,26,M,Y,O,O,S,1,1,2,0,157.34,B,930
2213,2225,E0251,28,M,Y,O,O,S,2,6,2,0,17.23,B,900
3354,493,9206,25,F,Y,O,O,S,3,3,4,0,21.52,D,800
1028,493,9206,19,F,Y,P,P,S,3,4,5,0,19.29,B,730
513,493,9206,59,M,Y,P,F,P,1,3,4,0,36.11,B,1420
4059,4029,9301,22,F,Y,G,P,S,4,6,5,0,24.84,D,710
559,493,9206,18,M,Y,O,O,S,2,2,5,0,26.83,B,700
5061,4029,9301,21,F,Y,S,P,S,4,3,4,0,54.53,D,830
5241,5142,9273,20,M,Y,S,P,P,2,6,4,1,55.81,B,1000
554,46,S384,44,M,Y,O,O,S,3,7,2,0,15.56,B,700
4160,4029,9301,22,M,Y,S,P,S,4,6,4,0,30.53,D,900
5176,5125,7294,19,M,N,O,O,S,3,3,3,3,78.85,P,905
3716,5142,9273,21,F,Y,O,O,S,3,3,4,0,17.23,D,700
5181,5142,9273,20,M,Y,O,O,S,0,2,2,0,77.14,B,940
5195,5142,9273,18,M,N,O,O,S,1,7,3,0,34.24,B,800
249,4029,9301,22,F,Y,S,P,S,2,4,4,0,24.81,G,830
572,4029,9301,22,M,N,S,P,S,0,2,2,0,13.53,J,730
5046,5142,9273,19,M,Y,O,O,S,2,4,4,0,31.99,B,1400
2708,493,9206,21,M,Y,M,P,S,5,6,5,0,64.15,D,900
5133,5142,9273,18,M,N,S,J,S,2,4,3,1,29.36,B,1500
5144,5142,9273,18,M,Y,S,P,S,2,6,3,0,48.49,P,745
5226,5142,9273,22,M,Y,O,O,S,4,6,4,0,48.64,D,1700
5191,5142,9273,19,F,Y,O,O,S,1,7,2,0,78.09,B,845
4060,5142,9273,19,F,Y,P,P,S,2,5,3,1,39.34,P,730
1045,1179,C507,26,F,Y,S,P,S,3,4,3,0,34.02,D,810
1173,1179,9231,20,M,Y,S,P,S,1,4,2,0,14.73,W,750
5206,5198,9011,22,M,Y,O,O,S,1,2,2,0,61.58,B,840
376,38,9031,19,M,Y,O,O,S,2,3,3,0,21.15,B,830
2426,566,9102,22,M,Y,O,O,S,1,4,2,0,9.59,B,1000
620,566,9102,17,F,N,O,O,P,1,4,4,3,38.76,P,1000
2449,566,9102,18,M,Y,O,O,S,2,4,4,0,31.9,D,800
487,566,9102,18,M,Y,O,O,S,2,3,3,0,19.42,B,900
5130,5188,735,21,M,Y,P,F,S,3,6,4,0,30.92,D,830
249,566,9102,20,F,Y,O,O,S,1,4,3,0,56.0,B,800
600,566,9102,20,F,Y,O,O,S,1,7,2,0,39.37,B,1207
122,52,870,22,M,Y,S,P,S,2,5,3,0,23.17,B,1000
2218,566,9102,20,M,Y,O,O,S,3,6,5,1,21.53,D,1115
549,566,9102,23,F,Y,S,P,S,0,1,1,0,33.64,B,1030
494,566,9102,18,M,Y,O,O,S,1,3,4,0,19.56,B,900
2441,52,870,24,F,Y,9,P,S,3,7,4,1,15.24,J,700
177,52,870,21,M,Y,O,O,S,1,6,4,0,27.78,B,815
239,566,9102,23,M,Y,O,O,S,0,7,5,0,21.27,B,700
2398,52,870,20,F,Y,O,O,S,2,2,4,1,13.67,B,715
4078,5188,735,20,F,Y,S,P,S,3,2,4,1,22.99,D,1100
558,566,9102,21,M,Y,G,P,S,1,3,2,0,14.86,B,700
3380,52,870,31,M,Y,O,O,S,3,6,5,1,32.53,D,800
1035,566,9102,20,F,Y,O,O,S,2,4,4,0,30.51,B,1130
600,566,9102,18,M,N,O,O,S,3,4,5,0,57.02,B,1000
265,52,870,18,M,Y,S,P,S,1,2,2,0,16.89,B,1000
4029,4029,9301,20,F,Y,O,O,S,0,7,5,0,69.07,W,730
4186,5142,9273,20,M,Y,P,P,S,2,2,3,0,52.46,D,700
2408,566,9102,24,M,Y,O,O,P,2,2,5,0,48.89,D,1210
255,566,9102,21,M,Y,O,O,S,2,4,4,0,33.78,D,1030
590,566,9102,20,F,N,O,O,S,1,4,3,1,15.27,B,930
274,566,9102,29,M,N,O,O,S,1,6,4,0,33.54,B,1300
543,566,9102,19,M,Y,O,O,S,3,6,3,1,27.45,D,1020
1063,566,9102,22,F,Y,S,P,S,3,4,4,1,33.39,B,745
271,52,870,21,F,N,S,P,S,1,6,4,0,9.04,W,700
5075,5142,9273,31,F,Y,O,O,S,3,3,4,2,65.49,D,900
188,210,E0312,17,M,N,O,O,S,3,6,2,3,73.07,W,800
1118,4029,9301,25,F,Y,S,P,S,3,6,3,0,19.17,D,630
413,493,9206,20,M,Y,M,P,P,3,7,4,1,27.46,D,1000
559,493,9206,20,M,Y,O,O,S,1,1,2,0,64.45,B,1030
483,493,9206,27,F,Y,O,O,S,0,1,2,0,36.88,B,800
502,493,9206,19,F,N,O,O,S,0,2,2,0,4.51,B,950
4026,4029,9301,17,M,Y,O,O,S,2,3,1,1,28.65,D,800
4170,4029,9301,22,F,Y,P,P,S,4,5,4,0,80.83,D,1000
183,493,9206,39,F,N,O,O,S,1,5,4,1,28.04,B,730
5084,5142,9273,19,M,N,O,O,S,2,6,3,0,50.11,B,835
4191,4100,S124,26,M,Y,O,O,P,5,6,4,0,45.56,D,730
5098,5142,9273,35,M,Y,O,O,S,1,7,2,4,30.11,P,1100
5172,5142,9273,28,F,N,S,P,S,1,5,4,0,32.03,B,900
4029,4029,9301,23,F,Y,O,O,S,0,1,2,0,21.22,W,745
520,531,836,56,F,N,G,P,P,2,4,2,1,4.91,B,900
5113,5142,9273,17,M,Y,S,P,S,2,5,3,3,108.89,D,700
2418,493,9206,36,M,Y,O,O,P,1,1,2,2,18.04,D,830
5104,5142,9273,40,F,Y,S,P,S,1,3,2,0,25.56,B,900
250,493,9206,20,M,N,O,O,S,3,4,3,0,82.17,B,815
4089,5142,9273,20,M,Y,M,P,S,3,4,5,2,53.18,B,630
545,46,978,45,F,N,O,O,S,1,7,5,2,43.25,B,830
3607,4029,9301,20,F,Y,O,O,S,1,4,3,0,11.74,B,700
580,493,9206,24,M,Y,G,P,S,0,3,3,0,68.51,B,710
5075,5142,9273,23,M,Y,S,P,S,3,2,4,1,71.32,D,1000
5075,5142,9273,47,F,Y,O,O,S,3,2,4,1,71.32,P,900
5170,5142,9273,42,M,Y,O,O,S,2,7,2,0,23.13,M,730
1082,493,9206,18,F,Y,S,P,S,2,4,3,2,27.55,D,930
582,493,9206,34,F,N,O,O,S,0,2,2,0,24.85,B,700
2760,4029,9301,21,F,Y,S,P,S,3,6,3,0,20.21,D,600
212,493,9206,22,M,N,M,P,S,1,7,3,0,19.02,B,710
114,4029,9301,31,F,Y,O,O,S,1,6,2,0,4.37,D,720
444,493,9206,29,M,Y,O,O,S,0,7,2,0,34.49,B,1825
4110,4029,9301,18,F,Y,S,P,S,2,5,4,0,21.62,B,700
3386,4029,9301,18,M,Y,O,O,S,1,4,3,1,17.44,B,600
4183,4029,9301,50,F,Y,O,O,P,2,6,2,1,19.2,D,920
5063,5142,9273,20,M,N,S,P,S,3,7,4,0,39.68,P,730
4158,5142,9273,19,F,Y,P,P,S,4,7,5,0,32.76,P,700
4029,4029,9301,26,M,Y,O,O,S,0,1,2,0,21.22,W,745
3466,4029,9301,18,M,Y,O,O,S,2,3,3,2,17.89,B,550
4100,4029,9301,21,M,Y,O,O,S,3,7,3,2,20.41,D,730
560,493,9206,29,F,Y,O,O,S,1,2,1,2,60.67,D,705
535,493,9206,38,M,Y,O,O,S,0,2,2,1,15.18,B,800
513,493,9206,20,M,Y,S,P,S,2,7,7,2,15.77,D,1300
600,493,9206,24,M,Y,G,P,P,1,2,3,0,12.15,P,935
195,493,9206,23,F,Y,O,O,S,1,6,2,0,89.54,B,630
601,493,9206,26,M,Y,O,O,S,0,3,2,0,30.03,B,945
5075,5142,9273,24,M,Y,S,J,S,3,2,4,1,71.32,D,900
3719,5142,9273,19,M,Y,S,P,S,1,2,2,0,8.66,D,900
