HomeZone,SchoolZone,SchoolCode,Age,Sex,License,Occupation,EmploymentStatus,StudentStatus,Vehicles,IncomeClass,Adults,Children,ExpansionFactor,ModeTakenToSchool,TripToSchoolTime
617,391,9092,28,F,N,O,O,S,2,7,3,0,6.4,B,630
178,391,9092,18,F,Y,S,P,S,1,6,3,1,18.51,B,1200
546,157,C090,24,F,Y,P,J,P,4,5,4,0,17.96,D,900
1097,1097,9998,27,M,Y,P,F,P,2,5,2,0,41.28,9,-1
134,157,9524,20,M,Y,O,O,S,2,7,5,2,15.26,B,1245
2105,4069,E0328,28,F,Y,P,F,P,2,6,2,0,9.46,9,-1
163,157,9524,20,M,N,S,P,P,0,4,5,0,55.2,9,-1
104,157,C090,42,F,Y,P,P,P,1,4,2,0,4.91,9,-1
3419,67,9021,21,F,Y,S,P,S,1,7,5,0,21.24,J,830
2418,2417,371,17,F,Y,O,O,S,2,6,2,2,40.41,P,745
1061,67,9021,18,F,Y,S,P,S,3,5,3,0,16.19,B,1430
3377,3378,5171,17,M,Y,S,P,S,1,4,1,2,27.56,P,800
460,427,1404,17,M,Y,O,O,S,2,6,1,1,18.62,D,900
93,73,2071,54,F,Y,G,F,P,0,5,2,1,6.21,W,1815
366,67,9021,22,F,Y,O,O,S,3,6,4,0,17.86,9,-1
5246,5252,A013,17,F,Y,O,O,S,1,4,1,1,98.06,W,845
97,73,2071,17,M,Y,O,O,S,2,4,2,2,39.1,D,925
3603,67,9021,21,F,Y,O,O,S,1,7,3,0,47.12,B,930
3719,67,9021,19,F,N,S,P,S,2,2,4,0,35.88,B,1300
467,597,1627,19,M,Y,O,O,P,1,4,6,0,22.67,9,-1
1034,1046,3305,18,F,9,O,O,S,2,7,4,0,17.92,S,815
1033,1046,3305,17,M,Y,O,O,S,2,6,2,2,32.42,P,810
66,4069,E0328,32,F,Y,P,F,P,1,4,1,0,28.62,9,-1
3420,3420,E0138,20,F,Y,O,O,S,2,2,5,3,27.59,9,-1
5114,4069,E0328,22,M,Y,O,O,S,3,6,3,1,45.31,P,800
2255,2255,9998,52,F,Y,O,O,P,1,7,3,0,20.58,9,-1
77,4069,E0328,33,M,Y,P,F,P,1,6,2,0,17.81,9,-1
5199,4069,E0328,32,M,Y,P,F,S,1,6,2,0,50.07,D,1840
3378,67,9021,18,F,Y,S,P,S,1,4,2,1,7.94,G,1245
3378,3378,9998,36,M,Y,P,H,P,1,7,2,2,45.9,9,-1
5073,5109,7001,18,M,N,O,O,S,3,7,3,1,76.53,9,-1
4004,4183,414,17,F,Y,O,O,S,2,6,2,2,45.85,P,730
368,353,1145,17,M,Y,O,O,S,4,4,2,1,8.12,9,-1
2120,391,9092,24,M,Y,O,O,P,2,5,4,0,18.68,9,-1
3629,3629,9998,28,F,Y,P,F,P,1,3,1,0,35.68,9,-1
2219,391,E0471,25,F,Y,O,O,P,2,7,3,1,24.61,D,1845
483,391,9092,19,M,Y,S,P,P,2,3,4,1,48.11,9,-1
412,391,9092,37,F,Y,P,P,S,1,2,1,0,5.44,9,-1
398,391,9092,29,F,Y,P,J,S,1,3,1,0,10.35,9,-1
38,391,9092,31,F,Y,O,O,S,0,4,2,0,13.13,9,-1
2054,391,9092,31,F,Y,O,O,S,3,5,6,1,22.73,9,-1
2099,391,9092,19,M,Y,S,P,S,4,6,7,0,24.34,D,730
3689,391,9092,22,F,Y,S,P,S,2,3,5,1,34.24,9,-1
365,391,E0471,18,M,N,O,O,S,0,7,3,0,36.14,B,1030
2248,391,9092,18,M,Y,O,O,S,2,7,5,1,21.3,B,830
200,391,9092,34,F,N,O,O,S,0,1,1,1,29.13,9,-1
1176,1206,3218,20,F,Y,O,O,S,3,7,3,0,13.04,D,1000
2072,391,9092,33,M,Y,P,F,S,2,5,3,1,26.59,9,-1
391,391,9092,24,F,N,P,P,S,0,3,2,0,20.28,9,-1
346,391,9092,23,M,9,S,P,S,2,7,4,0,19.42,B,900
370,391,9092,23,F,Y,S,P,S,2,5,4,0,4.43,D,700
230,391,C405,19,M,Y,O,O,S,2,2,4,1,20,9,-1
2080,391,9092,21,F,Y,G,P,S,2,3,3,1,37.76,D,1100
1074,391,9092,24,M,Y,O,O,S,0,2,2,0,12.28,9,-1
1043,391,9092,49,M,Y,O,O,S,1,3,2,3,53.38,D,1200
2061,391,9092,27,M,Y,S,F,P,3,7,3,0,16.67,9,-1
3334,391,9092,23,F,Y,O,O,S,2,3,4,0,32.53,B,1100
2110,391,C405,19,M,Y,O,O,S,2,5,3,0,26.18,9,-1
2014,391,9092,20,M,Y,O,O,S,5,6,5,0,33.6,D,830
3360,391,9092,19,F,N,S,P,S,1,3,4,1,8.31,9,-1
2141,426,A286,31,M,Y,O,O,S,1,2,2,4,25.36,P,800
2054,391,9092,40,F,Y,M,F,P,1,4,1,2,7.77,9,-1
2248,391,9092,66,F,Y,O,O,P,1,7,1,0,22.12,B,1000
435,391,9092,24,M,9,M,P,S,2,7,4,0,22.16,B,920
427,391,9092,21,F,Y,O,O,S,0,4,3,0,67.22,B,800
2561,391,9092,21,M,N,S,P,S,2,7,4,0,21.09,9,-1
3481,391,E0471,18,F,Y,S,P,S,2,2,4,0,24.54,D,1200
3607,391,9092,20,M,Y,O,O,S,2,5,5,1,40.92,B,700
2860,2863,4070,17,M,Y,O,O,S,2,4,2,1,19.66,S,815
5216,5252,A013,18,F,Y,S,P,P,4,5,4,1,82.79,D,745
4085,4085,9998,29,M,Y,S,F,P,2,4,2,0,25.83,9,-1
313,67,9021,32,F,Y,P,F,P,1,4,1,0,19.48,9,-1
65,67,9021,22,F,Y,O,O,S,0,1,3,0,22.8,W,745
532,67,9021,21,F,N,O,O,S,1,2,3,1,11.33,9,-1
150,67,9021,32,F,Y,P,F,P,3,6,2,0,10.48,9,-1
574,67,9021,21,F,Y,O,O,S,3,7,4,0,12.52,B,1000
281,67,9021,22,F,Y,O,O,P,1,6,3,0,16.9,B,1050
5008,5109,7001,17,F,N,O,O,S,2,3,2,3,47.53,P,800
4001,4069,E0328,21,F,Y,O,O,S,4,6,4,0,24,D,730
342,343,2317,17,M,Y,O,O,S,2,2,3,1,32.16,W,830
3420,3420,9998,18,M,Y,O,O,S,4,6,4,0,27.27,9,-1
438,67,9021,45,F,Y,O,O,P,2,4,3,2,10.3,9,-1
3683,4069,E0328,26,M,Y,O,O,S,3,7,4,0,31.59,D,1100
3716,3601,5642,17,M,N,O,O,S,3,3,4,2,19.93,P,810
3494,391,9092,22,F,9,O,O,S,2,7,3,0,20.15,P,630
3651,3645,5503,17,F,Y,S,P,S,3,6,3,1,36.13,D,800
3679,3664,5612,17,F,N,O,O,S,1,4,3,1,17.19,B,745
464,391,9092,20,F,N,O,O,S,1,2,4,0,43.99,9,-1
2072,2055,409,17,F,N,O,O,S,2,5,3,3,23.66,W,800
175,391,9092,18,M,Y,O,O,S,0,2,3,0,67.47,B,800
2053,391,9092,21,F,Y,S,P,S,1,2,6,1,14.98,B,840
2427,391,9092,25,M,Y,O,O,S,2,3,2,0,5.39,D,1000
3325,391,9092,22,M,Y,O,O,S,1,4,3,1,5.13,B,830
3629,391,9092,25,F,Y,O,O,S,2,4,3,0,9.99,D,1315
353,391,9092,20,M,Y,O,O,S,0,2,3,0,22.96,B,1200
313,391,9092,39,F,Y,O,O,S,1,1,1,1,21.99,D,1325
401,391,9092,21,F,Y,O,O,S,2,3,6,0,22.81,P,1010
440,391,9092,19,M,Y,O,O,S,2,6,4,0,21.5,B,800
523,391,9092,19,F,N,O,O,S,1,3,3,2,89.91,9,-1
2057,391,9092,21,F,Y,S,P,S,3,5,4,2,25.17,9,-1
371,391,9092,20,M,Y,S,P,S,1,7,3,1,27.79,B,1030
401,391,9092,29,M,Y,O,O,P,1,3,3,0,63.43,D,800
3511,391,9092,28,F,Y,G,F,P,3,3,4,0,13.6,9,-1
3442,391,E0471,19,M,Y,O,O,S,3,6,6,0,14.48,9,-1
2027,391,9092,25,M,N,S,P,P,2,7,5,0,32.97,B,1330
3630,391,9092,20,M,Y,S,P,S,2,6,5,0,15.15,B,815
390,391,9092,22,M,N,O,O,S,1,1,2,0,20.64,9,-1
3602,391,9092,25,M,Y,O,O,S,4,5,4,0,37.49,D,905
298,391,9092,21,F,Y,S,P,S,2,4,3,1,19.85,9,-1
1069,391,E0471,32,F,Y,P,F,P,2,4,2,3,82.67,9,-1
153,391,9092,29,F,Y,P,F,P,2,7,4,0,17.15,9,-1
3810,391,9092,38,M,Y,O,O,P,3,2,2,2,16.69,9,-1
3495,391,9092,21,M,N,O,O,S,3,5,4,0,5.32,B,1030
2072,391,9092,19,F,Y,S,P,P,2,4,3,0,44.54,9,-1
2229,391,9092,26,F,Y,O,O,S,4,6,3,0,17.52,D,640
2110,391,9092,21,F,Y,O,O,S,2,7,4,0,34.84,P,1030
2110,391,9092,22,F,Y,O,O,S,1,3,4,0,45.76,B,1600
2108,391,9092,18,M,Y,O,O,S,2,4,3,1,15.63,D,1030
258,391,9092,47,M,Y,O,O,S,1,2,2,5,36.56,D,855
2058,391,9092,32,F,Y,P,P,P,4,5,4,0,6.86,D,800
3334,391,C405,21,M,Y,S,P,S,2,4,4,0,42.43,B,800
3688,391,9092,24,F,Y,O,O,S,2,6,4,1,40.68,9,-1
2782,391,9092,21,F,Y,O,O,S,3,7,5,1,31.34,9,-1
620,391,9092,20,M,Y,O,O,S,0,1,3,1,28.64,B,910
515,2374,503,43,M,Y,P,F,P,1,4,2,0,18.92,9,-1
2133,2374,503,21,M,Y,P,P,S,1,4,3,2,15.15,9,-1
229,230,1397,17,F,Y,O,O,S,2,6,2,2,54.38,W,825
2417,2374,503,20,F,N,S,P,P,2,7,6,0,24.65,P,1115
3864,3693,721,40,F,Y,O,O,S,2,1,3,2,45.21,D,800
1295,1299,3403,17,F,N,O,O,S,1,3,2,2,55.53,9,-1
1304,1299,3403,17,M,N,O,O,S,2,7,3,2,19.75,S,820
3348,3632,C151,24,M,Y,P,P,P,4,6,4,0,8.09,9,-1
2433,2419,4139,17,M,Y,O,O,S,2,5,2,2,17.56,W,715
506,506,9998,55,M,Y,S,H,P,1,5,2,0,9.88,9,-1
1202,476,9291,20,F,Y,S,P,S,4,6,4,0,6.36,D,1100
596,476,9291,23,F,Y,S,P,S,3,4,4,1,12.56,9,-1
3622,424,2194,21,F,N,S,P,P,3,5,7,0,10.07,9,-1
3653,3653,9998,18,F,Y,S,P,S,3,3,3,1,16.16,9,-1
2029,476,9291,18,M,N,O,O,S,0,4,3,2,9.58,B,600
93,93,2160,17,F,Y,O,O,S,3,5,2,2,21.74,W,840
2435,476,9291,23,M,Y,O,O,S,2,4,3,1,13.4,D,730
505,476,9291,46,F,N,P,P,P,1,4,2,1,22.3,9,-1
2418,476,9291,30,M,Y,O,O,S,2,7,4,0,25.36,9,-1
2560,2553,4002,17,F,Y,O,O,S,3,7,2,2,30.16,D,745
4105,67,9021,20,F,Y,S,P,P,2,7,5,3,40.38,B,725
4087,4085,6135,17,F,N,O,O,S,2,4,2,1,19.92,P,1015
2418,2417,371,17,M,Y,O,O,S,2,6,3,2,29.52,C,755
280,67,9021,24,F,N,S,P,S,1,6,3,0,15.69,C,1000
306,314,2132,17,F,Y,O,O,S,3,6,2,2,28.31,W,815
197,73,2071,30,F,Y,S,F,P,2,6,4,0,21.03,9,-1
67,67,9021,18,M,Y,O,O,S,0,7,1,0,25.94,W,745
89,35,679,27,F,Y,S,F,P,0,2,1,0,21.56,9,-1
406,427,1404,17,F,Y,O,O,S,1,7,2,1,17.81,B,800
427,436,9263,35,F,Y,O,O,S,1,7,2,2,61.36,9,-1
487,597,1627,17,M,Y,S,P,S,0,3,4,1,25.19,B,800
385,385,9998,20,M,Y,O,O,P,0,2,4,2,26.29,9,-1
2457,597,1627,19,M,N,O,O,S,1,2,3,0,3.46,9,-1
3664,3601,5642,17,M,N,O,O,S,1,2,1,1,72.24,P,800
1046,1046,3305,17,F,Y,S,P,S,2,7,3,1,23.8,P,835
1097,1097,9998,44,M,Y,O,O,P,2,6,2,2,18.36,9,-1
21,67,9021,20,M,N,O,O,S,0,1,1,0,30.67,B,1430
183,67,9021,18,F,N,O,O,S,1,7,2,2,37.07,9,-1
195,35,679,26,F,Y,O,O,S,2,6,2,0,13.81,P,730
2217,2217,9998,33,M,Y,P,F,P,3,7,4,0,20.48,9,-1
3715,3601,5642,17,F,Y,O,O,S,2,4,2,2,44.44,W,745
542,67,9021,21,M,Y,S,P,S,1,4,3,0,21.53,B,1000
2710,2709,C431,17,F,Y,G,P,S,1,4,1,1,4.94,P,900
4004,4183,414,17,M,Y,O,O,S,2,6,2,2,45.85,P,730
3482,3482,9998,47,M,Y,P,F,P,1,4,1,0,7.15,9,-1
583,67,9021,18,M,N,O,O,S,2,4,3,1,16.06,9,-1
154,391,E0471,26,M,Y,O,O,S,3,4,3,0,10.65,D,845
403,391,9092,21,M,Y,O,O,S,1,1,2,0,75.16,9,-1
617,532,1654,27,F,N,O,O,S,1,7,3,0,51.59,B,930
3100,391,9092,27,M,Y,P,P,S,3,5,4,0,38.61,D,930
3429,3429,9998,28,F,Y,O,O,S,3,6,5,0,8.07,9,-1
2046,391,9092,18,F,N,O,O,P,3,6,5,0,35.29,P,1130
3337,391,9092,22,F,Y,G,P,S,3,6,4,1,19.99,9,-1
2419,391,9092,34,M,Y,O,O,P,2,5,3,0,13.29,9,-1
2251,391,9092,23,F,9,O,O,S,2,7,4,0,32.48,9,-1
2036,391,9092,23,F,Y,9,P,S,3,7,4,0,25.57,P,800
181,391,9092,25,F,Y,O,O,S,2,4,3,1,30.47,9,-1
4120,391,9092,22,M,Y,O,O,S,2,3,3,1,26.86,B,800
129,391,9092,18,F,Y,O,O,S,1,3,5,0,51.29,B,900
2100,391,C405,18,M,Y,S,P,S,2,4,4,1,34.54,9,-1
406,391,9092,22,M,Y,S,P,S,2,7,4,0,7.19,9,-1
1093,391,9092,38,F,Y,P,F,P,1,3,1,1,7.18,D,1925
3619,3664,5612,17,M,Y,S,P,S,2,6,2,2,17.88,S,720
2123,391,C405,19,M,N,O,O,S,2,5,3,1,23.1,B,710
3722,391,S118,35,M,Y,S,F,P,1,4,2,1,20.42,D,905
3436,3429,E0205,17,M,N,O,O,S,2,5,2,3,20.64,B,800
191,191,2141,17,M,N,S,P,S,0,2,1,1,91.81,W,840
3385,391,9092,19,F,Y,S,P,S,3,6,3,2,23.96,P,1145
3496,3629,592,46,F,Y,M,F,P,2,4,4,0,47.12,D,1200
2104,391,9092,22,M,Y,O,O,S,4,7,4,0,43.03,D,1330
2058,391,9092,29,F,Y,O,O,S,4,7,5,0,15.56,D,1830
177,391,9092,18,M,N,O,O,S,0,3,2,0,19.39,B,910
2232,2616,A419,67,F,N,O,O,P,2,4,4,2,18.91,9,-1
398,391,9092,22,M,N,O,O,S,2,2,5,0,38.04,W,900
2397,391,9092,22,M,Y,S,P,S,3,7,4,0,21.24,9,-1
3344,391,9092,20,F,N,O,O,S,2,6,3,0,12.71,B,800
2059,391,E0471,25,F,Y,O,O,S,2,5,3,0,17.12,9,-1
600,391,9092,21,F,Y,S,P,S,2,5,4,0,26.79,B,830
534,532,E0559,18,M,N,O,O,S,0,4,3,1,13.65,B,930
336,336,9998,47,M,Y,O,O,P,0,1,2,0,12.93,9,-1
2105,391,9092,21,F,N,P,P,S,2,7,4,1,33.08,9,-1
2443,391,9092,53,F,Y,S,F,P,1,5,1,0,23.05,9,-1
182,191,2141,17,M,Y,O,O,S,2,3,1,2,23.54,B,830
2451,391,9092,27,M,Y,O,O,S,2,5,6,0,46.89,9,-1
452,391,9092,19,F,N,O,O,S,0,1,3,0,28.11,B,1000
452,391,9092,19,F,N,O,O,S,0,1,3,0,28.11,B,1345
3689,391,9092,24,M,Y,O,O,S,2,3,4,0,22.29,9,-1
3354,391,9092,21,F,Y,S,P,S,2,3,4,0,29.66,B,700
2255,391,9092,21,F,Y,G,J,S,3,7,4,0,32,9,-1
560,391,C405,48,F,Y,O,O,S,1,2,2,3,60.94,D,1800
2242,391,9092,20,M,Y,S,P,S,1,3,4,0,92.17,B,1100
3718,391,9092,21,F,Y,S,P,S,3,5,4,1,11.36,9,-1
2128,391,S118,20,F,Y,O,O,S,3,7,3,0,13.98,D,1330
110,391,9092,20,M,N,S,P,S,0,2,3,0,95.9,B,720
3348,3014,5163,17,F,Y,S,P,S,3,6,2,1,14.43,D,730
2024,391,9092,18,M,Y,S,P,S,3,6,3,1,31.3,D,1000
2569,391,9092,18,M,N,O,O,S,4,6,4,0,13.91,9,-1
3447,391,C405,25,F,Y,S,P,P,2,3,7,0,40.19,9,-1
3373,3429,E0205,17,M,N,O,O,S,2,5,3,3,24.63,B,800
3431,3429,E0205,17,M,Y,O,O,S,2,7,4,2,15.04,S,750
24,391,E0471,34,M,Y,O,O,S,1,6,2,0,10.86,B,800
2440,391,9092,23,M,Y,O,O,P,3,7,5,1,51.37,9,-1
3616,391,9092,21,F,Y,O,O,S,2,6,4,0,23.17,B,1830
471,230,1397,17,F,Y,S,P,S,2,6,4,2,27.91,D,745
2388,2374,503,20,F,Y,O,O,S,0,1,2,0,47.6,B,1105
3810,3642,5434,17,F,Y,O,O,S,1,7,2,2,16.03,S,745
1187,1190,3262,18,F,N,O,O,S,2,3,3,0,34.71,P,745
2244,2374,503,27,M,Y,P,F,P,1,4,2,0,12.72,9,-1
574,574,9998,39,F,Y,G,F,P,2,6,5,2,18.29,9,-1
229,455,715,37,F,N,O,O,S,1,2,2,2,20.41,B,955
259,259,9998,20,F,Y,S,P,P,2,6,3,0,17.77,9,-1
436,429,1344,17,M,N,O,O,S,1,2,3,1,53.37,W,830
2141,439,S265,21,F,Y,O,O,S,1,4,3,0,62.4,P,700
2072,76,2314,19,F,Y,S,P,S,2,4,3,0,25.96,9,-1
143,143,9998,41,M,Y,P,F,P,1,5,2,0,20.32,9,-1
138,137,2075,17,M,N,O,O,S,0,2,2,1,23.91,W,825
2139,2374,503,20,M,N,O,O,S,1,4,2,0,45.49,P,730
560,2374,503,28,M,Y,O,O,S,3,6,4,0,16.13,B,730
148,2374,503,34,F,Y,O,O,S,1,3,2,1,8.31,9,-1
235,455,715,39,M,Y,O,O,S,1,2,2,2,21.7,D,1720
1083,1084,3004,17,M,N,O,O,S,2,4,4,1,50.6,9,-1
228,230,1397,17,M,N,O,O,S,1,3,1,1,16.84,B,815
16,2374,503,22,F,Y,S,P,P,0,1,2,0,31.95,9,-1
3616,5226,474,17,M,Y,S,P,S,2,7,2,1,23.13,O,925
424,204,S044,33,F,N,O,O,S,2,6,3,2,31.65,B,800
385,429,1344,17,M,Y,O,O,S,2,4,5,1,12.69,B,730
2222,2374,503,20,F,Y,O,O,S,3,6,3,0,35.06,D,800
1306,38,9031,72,M,Y,P,P,P,1,5,2,0,7.1,9,-1
1107,57,9093,31,M,Y,P,F,P,2,6,2,1,18.15,9,-1
590,25,9244,17,M,9,O,O,S,2,4,3,1,9.95,9,-1
50,25,9244,20,F,Y,O,O,S,0,7,1,0,40.49,W,1210
452,25,9244,25,M,Y,G,F,P,0,4,2,0,19.33,9,-1
2449,2407,E0110,19,M,N,O,O,S,2,5,3,2,74.65,S,820
3686,38,9031,18,F,Y,O,O,S,2,4,3,1,6.95,P,1000
3688,5198,9011,24,M,Y,O,O,P,2,2,3,1,20.03,9,-1
115,38,9031,31,M,N,O,O,S,2,5,4,0,27.5,B,830
197,25,9244,18,F,N,O,O,S,1,6,4,0,33.28,B,900
26,38,9031,52,F,N,S,P,S,0,2,3,0,15.95,B,1100
228,38,9031,27,M,Y,O,O,S,2,4,3,0,18.09,9,-1
2220,38,9031,22,M,Y,G,P,P,3,3,4,0,38.79,9,-1
4053,5198,9011,23,M,Y,O,O,S,2,2,2,0,42.79,D,800
3716,38,9031,18,M,Y,M,P,S,1,3,4,0,7.84,G,800
346,23,626,20,F,N,O,O,S,2,6,3,0,48.48,9,-1
2443,476,9291,53,M,Y,P,F,P,3,7,3,0,26.38,9,-1
68,4124,9407,32,M,Y,O,O,S,1,4,2,0,12.61,D,710
3809,3601,5642,17,M,N,O,O,S,1,6,2,1,14.01,B,845
42,4069,E0328,28,F,N,P,F,P,1,6,2,0,23.63,9,-1
3355,3356,5111,17,F,Y,O,O,S,1,3,2,2,20.51,W,800
125,73,2071,66,M,Y,O,O,P,2,7,2,0,4.56,9,-1
42,67,9021,27,F,Y,P,F,P,1,5,2,0,22.44,B,805
107,67,9021,47,F,Y,G,P,S,1,6,4,1,6.73,B,1130
2418,2417,371,17,M,Y,O,O,S,2,3,3,1,59.37,P,815
175,67,2088,19,F,N,O,O,S,0,1,2,0,29.59,B,900
1128,1142,3512,17,M,N,O,O,S,2,3,2,2,11.08,P,835
67,67,9021,19,F,N,O,O,S,0,7,2,0,42.6,W,830
110,73,2071,30,F,Y,S,F,P,2,7,2,0,31.24,9,-1
101,157,C090,32,F,Y,P,F,P,1,6,2,0,37.99,9,-1
2709,2709,C431,18,F,Y,S,P,P,2,3,3,0,41.47,9,-1
447,157,9524,20,M,N,O,O,S,1,4,6,0,51.64,B,1215
452,67,9021,30,M,Y,S,P,S,0,3,2,0,15.91,9,-1
428,427,1404,17,M,N,O,O,S,2,6,2,1,23.94,P,835
3665,67,9021,18,F,N,O,O,S,1,7,2,2,21.21,J,1030
3688,5140,9271,20,M,Y,O,O,S,4,7,6,0,14.14,9,-1
3363,3378,5171,17,M,N,O,O,S,2,4,3,2,56.66,S,740
2120,427,1404,17,M,N,O,O,S,1,4,3,1,22.43,B,800
122,73,2071,71,F,Y,O,O,P,1,7,1,0,15.73,9,-1
3636,67,9021,21,F,Y,O,O,S,2,3,4,1,14.69,B,1030
4085,4085,9998,27,F,Y,S,F,P,2,4,2,0,25.83,9,-1
494,494,1707,17,F,N,O,O,S,1,4,3,1,11.24,W,830
89,67,9021,30,M,Y,P,J,S,1,5,2,0,31.24,B,800
251,67,9021,31,F,Y,P,F,P,0,4,1,0,34.34,9,-1
4084,4069,E0328,34,M,Y,P,F,P,2,5,2,3,11.23,9,-1
2418,2417,371,17,F,Y,O,O,S,1,1,2,2,42.03,C,805
430,67,9021,21,F,Y,P,P,S,2,3,4,1,28.35,B,945
4125,4124,530,19,M,Y,O,O,S,2,3,2,1,22.54,9,-1
106,67,A321,46,M,Y,P,F,P,1,4,1,0,54.36,9,-1
2135,67,9021,23,F,Y,S,P,S,4,7,4,0,22.17,9,-1
2417,2417,9998,43,M,Y,P,F,P,2,7,2,2,21,9,-1
194,157,9524,47,F,Y,O,O,S,3,1,3,0,4.6,9,-1
228,597,1041,19,M,N,O,O,S,2,4,3,1,18.31,P,800
514,67,9021,21,F,Y,M,P,P,2,6,4,0,54.82,9,-1
4080,4085,6135,17,M,N,O,O,S,2,6,3,1,26.24,S,745
2108,4069,E0328,45,M,Y,P,F,P,2,5,2,3,16.02,9,-1
173,391,C405,20,F,Y,O,O,S,1,4,2,0,22.83,B,1030
154,391,9092,51,F,Y,P,F,S,1,6,3,0,27.11,9,-1
482,391,9092,30,F,Y,P,P,S,1,2,1,1,20.17,9,-1
2386,391,C405,24,M,Y,O,O,S,2,2,4,0,36.98,9,-1
2136,391,9092,20,M,Y,O,O,S,2,7,2,0,61.03,B,830
483,391,9092,22,M,N,O,O,S,2,3,4,1,48.11,9,-1
2455,391,9092,37,F,Y,O,O,S,2,4,2,2,8.47,D,1700
391,391,S118,30,M,N,O,O,S,0,7,2,0,16.15,9,-1
3830,391,C405,22,M,Y,S,P,S,0,2,2,0,144.01,9,-1
543,391,C405,22,F,Y,P,P,S,1,2,2,0,43.83,B,600
3324,391,9092,26,M,Y,O,O,S,1,4,3,0,20.43,B,1025
3811,3809,620,18,F,N,O,O,S,1,1,3,5,40.26,B,835
3418,391,9092,18,M,Y,S,P,S,2,4,4,1,18.67,9,-1
2214,391,9092,22,M,Y,O,O,S,4,5,5,0,31.79,D,1500
541,391,9092,55,M,Y,P,F,P,1,6,2,0,11.1,9,-1
443,391,9092,23,F,N,O,O,S,0,1,4,0,40,B,1030
3620,391,9092,19,F,Y,O,O,S,1,3,4,1,29.84,9,-1
3630,3629,5500,18,M,N,O,O,S,1,4,5,0,127.16,P,800
3380,391,9092,20,M,Y,O,O,S,1,6,3,0,16.54,9,-1
3716,391,9092,20,M,Y,O,O,S,3,4,4,1,24.68,D,1300
110,391,9092,21,M,Y,O,O,S,1,6,3,1,83.93,B,730
2397,391,9092,20,M,Y,S,P,S,2,6,4,0,21.09,B,1015
137,391,9092,20,M,Y,S,P,S,1,2,4,0,18.76,B,1030
2057,391,9092,22,M,Y,O,O,S,3,5,4,2,25.17,D,930
3419,391,9092,18,F,N,O,O,S,2,7,4,0,27.05,B,600
3199,391,9092,30,M,N,O,O,S,3,3,3,0,4.44,9,-1
448,391,9092,36,M,N,O,O,S,0,7,2,0,19.27,9,-1
606,391,9092,31,F,N,P,P,S,2,6,4,0,13.24,B,705
251,391,9092,34,F,Y,G,P,P,0,4,2,0,22.97,9,-1
2397,391,9092,19,M,Y,S,P,S,2,6,4,0,21.09,B,900
3670,391,S118,25,M,Y,P,F,P,3,6,3,0,17.9,9,-1
389,391,9092,18,F,Y,O,O,S,2,5,5,0,34.38,W,900
596,391,9092,20,F,N,O,O,S,3,4,4,1,12.56,B,800
3628,391,9092,23,M,Y,S,P,S,1,3,5,0,56.88,B,1300
3008,3014,5163,17,M,Y,S,P,S,2,3,2,2,21.96,S,730
216,452,2704,17,F,N,S,P,S,2,6,2,1,31.33,P,740
2428,391,9092,28,F,Y,P,P,S,2,7,5,0,35.44,D,1300
2132,391,E0471,18,F,Y,S,P,S,2,5,3,0,21.34,B,1010
4023,391,9092,43,F,Y,P,P,S,2,5,2,0,6.22,9,-1
3361,3429,E0205,17,M,Y,O,O,S,1,2,6,1,26.49,C,800
4042,391,E0471,22,F,Y,O,O,S,5,7,4,0,30.09,D,930
479,442,A108,40,F,Y,O,O,S,1,4,2,2,24.42,P,730
3380,391,9092,23,M,N,O,O,S,2,4,5,1,34.27,B,800
593,391,9092,22,M,N,O,O,S,2,2,5,0,98.39,B,800
391,391,9092,60,F,Y,O,O,S,0,1,1,0,6.39,9,-1
220,191,2141,17,M,N,O,O,S,1,1,2,2,12.33,B,840
61,391,9092,29,F,Y,O,O,S,1,5,2,0,21.51,9,-1
3655,3664,5612,17,M,Y,O,O,S,1,5,1,1,22.52,W,800
5121,5050,7341,18,M,N,O,O,P,2,7,3,3,193.47,P,815
1096,1084,3004,17,F,N,O,O,S,1,4,2,2,50.89,S,745
1202,1190,3262,17,F,N,S,P,S,2,6,2,3,16.67,S,740
117,2374,503,28,F,N,O,O,S,0,4,4,0,37.69,9,-1
587,593,1660,33,F,N,O,O,P,2,5,4,1,11.06,9,-1
425,429,1344,18,M,Y,O,O,P,2,4,4,0,20.64,B,900
2607,2374,503,26,F,N,O,O,S,4,6,5,4,34.65,9,-1
411,429,1344,17,M,N,O,O,S,1,7,4,2,14.48,B,745
3877,3642,C078,17,F,Y,O,O,S,1,5,1,1,22.03,D,810
3506,378,C238,21,M,Y,M,F,P,3,6,4,0,20.6,9,-1
219,217,2223,17,M,N,O,O,S,0,5,1,2,34.79,W,820
4059,4059,9998,30,F,Y,G,F,P,2,6,2,0,22.32,9,-1
619,230,1293,17,F,N,O,O,S,2,7,2,3,146.11,S,800
482,230,1397,17,M,N,O,O,S,2,5,2,1,8.74,B,800
3866,3648,5538,17,M,N,O,O,S,1,2,1,2,32.29,B,800
574,574,9998,44,F,Y,S,P,P,2,6,2,2,12.37,9,-1
228,2374,503,23,F,N,S,P,P,1,4,3,2,37.21,B,730
3648,378,C238,21,M,Y,O,O,S,2,6,4,1,31.44,9,-1
574,574,9998,24,F,Y,O,O,S,3,6,5,0,41.17,9,-1
