Family?,Home Zone,Cars,Children,Adults,Income,Gender,Age,Status,License,Distance,Employment,Mode
1,3354,2,1,3,0,1,18,2,1,25.75,0,1
1,336,2,0,4,0,1,28,2,1,13.25,2,1
1,341,2,1,3,0,2,26,2,0,10.5,3,1
0,42,0,0,2,1,2,21,2,0,15.25,0,1
1,1003,2,2,3,0,2,19,2,1,38.75,2,1
1,613,1,0,3,0,2,26,2,1,21.25,0,1
0,218,0,0,1,0,3,19,2,0,0.25,2,10
0,398,2,0,9,0,1,21,2,1,11.0,0,10
1,2558,2,0,5,2,1,23,2,0,26.5,2,1
1,2423,2,0,5,2,2,60,1,1,19.25,3,3
1,558,1,0,3,0,1,18,2,0,15.0,0,1
1,129,1,0,4,0,1,22,1,1,11.5,0,1
0,443,0,0,3,1,1,24,2,0,6.75,0,1
0,398,2,0,7,0,1,20,2,0,1.0,2,6
1,2395,2,2,3,0,1,18,2,0,15.0,0,1
1,193,1,0,3,0,1,22,2,1,3.75,2,2
1,382,2,1,6,0,2,19,2,0,8.0,0,1
0,391,0,0,1,1,1,21,2,1,0.25,1,10
0,177,1,1,2,1,2,39,2,1,9.25,0,3
1,3419,1,2,3,1,2,48,2,1,19.0,0,3
1,495,1,3,3,0,1,19,2,0,23.0,2,1
1,399,2,1,4,0,2,18,2,0,2.5,0,1
1,2366,3,0,3,0,2,26,2,1,12.0,2,3
0,3190,0,2,1,2,1,41,1,1,20.25,3,3
1,477,3,0,4,2,1,27,1,1,13.25,0,3
0,398,0,0,1,2,1,28,2,1,0.5,0,10
1,515,2,1,5,0,2,20,2,1,22.75,0,1
0,244,0,0,2,1,2,33,2,0,15.75,0,1
1,2451,1,1,5,2,2,20,2,1,24.75,2,1
1,131,1,0,3,0,1,20,2,1,9.5,0,1
0,72,0,0,1,1,2,31,2,1,13.75,0,1
1,3669,1,1,4,2,1,19,2,0,19.0,1,1
0,259,0,0,1,1,2,28,1,0,17.0,3,1
1,481,1,0,2,1,2,24,2,1,12.5,1,1
0,391,0,0,6,0,1,19,0,0,0.25,0,10
0,97,0,0,3,0,2,27,2,1,15.0,0,1
1,8403,3,0,4,2,1,25,2,1,52.25,2,3
1,2702,7,4,11,0,2,23,2,1,25.25,0,3
1,3385,2,0,3,0,1,23,2,1,21.0,0,1
1,2207,1,0,2,1,2,28,2,1,11.0,2,1
1,3810,2,0,4,2,2,21,2,1,32.0,0,1
1,426,1,0,2,2,2,20,2,1,6.75,0,1
1,2104,1,1,4,0,1,24,2,0,13.25,2,1
1,3512,2,1,7,0,1,20,2,1,16.75,0,1
0,71,0,0,2,1,1,24,2,1,13.75,2,1
1,139,0,0,2,1,1,23,2,0,8.5,0,1
1,506,1,1,4,2,2,18,2,0,16.0,0,1
1,3460,2,1,3,2,1,20,2,1,23.75,0,1
1,269,3,0,6,0,2,18,2,0,18.25,1,1
0,398,0,0,6,0,1,20,2,0,0.75,0,10
1,2030,1,1,3,0,1,19,2,0,8.5,0,1
0,492,0,0,6,0,1,18,2,0,21.5,1,1
1,2245,1,2,1,1,1,25,2,1,13.25,2,3
1,139,0,5,5,0,1,19,2,0,8.25,0,1
1,8404,2,3,3,1,1,24,1,1,50.0,3,3
1,2220,2,1,3,0,1,20,2,1,16.5,2,8
1,398,1,0,2,0,2,23,2,1,0.5,0,10
1,5033,2,3,3,1,1,21,2,1,72.75,0,5
1,132,2,0,3,0,1,19,2,0,8.5,0,1
1,480,3,0,3,0,2,32,2,1,13.25,0,3
0,274,0,0,2,0,2,32,2,0,16.75,2,1
1,464,3,1,3,0,1,30,2,1,9.75,0,3
1,363,0,1,2,0,1,21,2,0,8.0,2,1
1,420,1,0,2,2,2,22,2,0,4.0,2,1
0,104,0,0,3,2,2,34,2,1,13.5,0,1
1,2388,2,1,3,0,1,19,2,1,15.5,0,7
1,2121,1,1,4,2,1,20,2,1,9.5,3,1
1,392,1,1,4,1,2,19,2,1,1.75,0,10
0,214,0,0,3,1,2,23,2,0,9.25,0,1
1,180,0,1,3,2,2,25,1,0,6.0,1,9
1,3442,0,1,3,0,1,24,2,0,20.75,0,1
1,3680,1,1,4,2,2,19,2,0,21.5,0,1
1,2110,1,1,4,2,2,21,2,1,7.5,0,1
1,587,1,0,2,1,2,23,2,1,15.0,2,1
1,3363,3,1,3,2,2,20,2,1,18.75,2,1
1,3662,1,0,3,1,1,20,2,1,30.5,0,1
1,2079,4,0,4,2,1,21,2,1,9.0,1,3
1,341,1,2,1,1,1,32,2,1,10.0,1,10
1,1038,3,1,4,2,1,21,2,1,24.0,0,3
1,3356,2,0,4,0,1,20,2,1,27.75,0,1
1,385,3,0,4,0,1,18,2,1,5.75,1,8
1,531,1,1,4,1,1,18,2,0,19.5,1,1
0,2053,2,1,2,0,2,32,1,1,9.75,0,3
0,187,0,0,2,2,1,34,1,1,6.25,2,1
1,2120,3,0,3,0,1,21,2,1,3.5,0,3
1,297,1,0,3,0,1,21,2,0,20.25,1,1
1,3664,1,0,4,0,2,19,2,0,26.25,0,1
1,162,1,0,3,1,2,25,0,0,7.75,1,1
1,2023,2,1,4,0,1,22,2,0,10.5,0,1
1,2053,2,0,4,0,1,22,2,1,9.75,0,3
1,2252,2,0,4,0,2,21,2,0,12.0,1,1
1,163,0,1,3,1,1,18,2,0,9.5,0,1
1,163,0,0,2,0,1,23,0,0,7.25,0,1
1,2252,3,1,6,0,1,26,2,0,12.0,2,1
0,262,0,0,1,1,1,25,2,0,15.5,0,1
1,602,0,0,2,0,1,19,2,0,18.0,0,1
1,3685,2,1,3,2,1,22,1,0,26.5,2,1
0,263,0,0,2,2,1,40,1,1,17.0,0,1
1,2098,2,0,3,1,1,18,2,0,17.5,2,1
1,2098,1,0,3,0,1,18,2,0,8.5,1,1
0,443,2,0,2,0,1,32,1,1,7.0,0,1
1,2440,1,1,3,0,2,19,2,0,25.25,0,1
1,178,1,0,2,1,1,19,2,1,6.0,0,1
1,1183,3,4,4,0,1,21,2,0,43.25,1,1
0,1046,2,0,2,2,1,41,1,1,30.25,0,3
1,3381,3,1,5,0,2,24,2,1,26.5,2,3
1,2059,4,0,5,2,1,22,2,1,5.5,0,8
0,110,2,1,2,0,2,45,2,1,16.0,0,3
0,450,0,0,2,0,2,30,2,1,7.25,0,1
0,170,0,0,2,1,1,28,2,1,11.75,0,1
1,243,0,0,2,1,1,19,2,0,15.0,1,1
0,3864,1,0,2,0,2,40,1,1,22.75,3,3
1,4112,1,0,3,0,1,19,2,0,36.75,0,1
0,398,0,0,1,0,2,25,2,0,0.75,1,10
0,3669,2,0,2,2,1,28,2,1,20.75,0,1
0,398,0,3,5,0,1,19,2,1,0.75,0,10
0,342,1,0,1,0,2,67,1,1,9.75,0,1
1,2205,2,1,3,0,1,19,2,1,10.5,2,1
1,50,0,0,2,1,2,26,2,0,16.0,0,1
0,219,0,0,1,0,2,21,2,0,1.25,0,10
0,255,0,0,1,0,1,26,2,0,8.5,2,1
0,218,0,0,1,0,1,18,2,1,0.25,0,10
1,2230,2,0,2,0,1,60,1,1,19.75,0,1
0,46,0,0,2,2,2,22,2,1,15.0,0,1
1,523,1,1,4,0,1,19,2,1,19.5,2,1
1,2111,2,0,7,0,1,19,2,0,7.0,1,1
0,94,0,0,2,1,1,24,2,0,13.75,0,1
0,398,2,1,6,0,2,20,2,0,1.0,0,10
1,3687,1,1,2,2,2,26,2,1,21.0,0,5
0,441,0,0,2,0,2,29,2,1,7.5,0,1
1,400,1,1,2,0,1,17,1,0,2.0,2,8
1,3604,1,2,3,2,1,43,2,1,26.25,0,1
0,229,1,0,2,0,1,21,2,1,3.75,0,1
0,199,0,0,2,0,3,26,2,1,10.5,1,1
1,2417,2,0,4,1,1,20,2,0,21.25,0,1
0,2353,3,0,4,1,1,24,2,1,8.0,0,3
0,399,3,0,9,0,1,25,2,0,2.0,0,1
0,2125,3,0,3,0,2,27,2,1,6.0,0,1
1,150,2,2,2,2,1,37,1,1,10.5,3,3
1,2108,2,1,4,0,1,21,2,0,9.5,0,1
0,89,1,0,2,0,1,25,1,1,16.5,1,1
1,2552,2,0,4,0,3,18,2,0,22.75,2,1
0,397,0,0,3,0,1,21,2,1,1.0,0,10
0,3468,0,0,1,0,2,30,2,0,17.75,0,1
1,21,1,1,3,1,1,20,2,0,15.75,0,1
0,398,0,0,3,1,1,18,2,0,0.5,1,10
0,435,1,0,3,0,2,24,2,1,5.25,1,1
0,2080,0,0,2,2,1,30,1,0,6.75,0,1
1,3417,2,1,3,0,1,20,2,1,21.25,0,1
1,328,1,0,2,0,2,18,2,1,15.25,0,1
0,391,0,0,1,0,1,18,2,0,0.5,1,10
0,290,3,0,2,0,1,41,1,1,19.25,0,6
0,398,0,0,8,1,1,21,2,1,0.75,2,10
1,3469,2,0,4,0,1,20,2,0,18.5,0,1
1,4126,2,0,4,0,2,18,2,0,42.5,0,1
1,2023,2,2,3,2,1,22,2,1,10.0,0,1
1,2398,2,0,4,0,1,21,2,1,11.5,0,1
1,396,2,1,4,2,1,18,2,1,2.25,2,8
1,400,2,3,4,1,1,19,2,1,3.5,0,1
1,3420,1,1,3,0,1,20,2,1,18.25,0,1
1,8403,3,2,3,2,1,19,2,1,52.0,2,3
1,2107,1,0,4,2,2,20,2,0,7.25,2,1
1,2266,4,0,5,0,1,21,2,1,21.25,2,3
0,282,0,0,2,1,2,28,2,0,15.25,1,1
0,398,1,0,9,0,2,20,2,1,0.75,0,10
1,2216,2,2,3,0,1,18,2,1,13.75,0,1
1,600,2,0,3,1,1,22,2,0,18.25,0,1
0,469,1,0,2,1,2,22,2,0,10.75,0,1
0,109,0,0,1,2,1,32,2,1,15.5,1,1
0,391,0,2,2,1,1,40,2,0,0.25,0,10
0,110,1,0,1,2,1,34,1,1,16.25,2,3
1,432,2,0,7,0,1,18,2,0,5.0,0,1
1,275,3,1,6,1,1,21,2,0,16.5,0,1
0,391,0,0,2,1,2,19,2,0,0.25,0,1
1,252,1,0,3,2,1,19,2,1,8.75,2,1
1,371,2,2,3,0,1,19,2,0,10.5,1,1
0,2081,0,0,1,2,1,20,2,0,6.5,1,10
0,103,0,0,2,2,1,25,2,1,13.5,0,1
1,195,2,0,3,0,1,20,2,1,3.0,0,1
1,389,1,1,4,0,1,19,2,0,1.5,1,10
1,431,2,0,5,1,1,20,2,1,4.75,2,1
1,1076,1,0,4,0,1,23,2,1,39.0,0,1
1,4127,1,1,4,0,1,24,2,1,44.0,0,1
1,217,2,1,4,2,1,21,2,1,3.0,0,10
1,2099,3,0,7,2,1,22,2,1,7.75,0,3
1,2669,3,1,3,2,1,22,2,1,17.75,2,3
1,600,1,0,4,2,2,19,2,0,18.5,2,1
0,398,0,0,1,1,1,20,2,1,0.75,0,10
0,391,0,0,1,0,1,22,2,0,0.5,0,10
1,2099,2,0,4,2,1,18,2,0,8.25,0,1
1,3514,2,0,4,0,1,24,2,1,13.25,3,3
0,398,1,0,2,1,1,36,1,1,1.25,0,1
0,262,1,0,2,1,1,23,2,0,15.75,0,1
1,2782,4,0,5,0,1,19,2,1,38.5,2,3
1,3678,2,1,4,0,1,18,2,0,27.25,0,1
0,218,0,0,1,0,1,18,2,0,0.25,1,10
0,440,1,0,2,2,2,34,1,1,5.75,0,3
0,110,1,0,2,2,3,54,2,1,16.25,0,1
1,2022,2,0,4,0,1,18,2,1,10.25,0,1
1,2141,2,2,3,2,1,19,2,1,6.5,0,1
1,622,2,0,4,0,1,18,2,0,24.0,0,1
1,2604,2,0,4,0,2,22,2,1,30.0,2,5
1,390,3,1,4,0,1,18,2,1,2.25,2,1
1,454,0,0,3,0,2,22,2,0,7.75,0,1
1,2235,1,0,4,0,2,23,2,0,16.25,0,1
1,3654,1,1,4,0,1,20,2,0,20.25,0,1
1,563,2,0,5,0,2,24,2,1,24.0,2,1
1,137,1,0,3,0,1,19,2,0,7.5,0,1
0,2107,0,0,1,1,2,18,2,0,8.0,2,1
0,2216,2,0,4,2,1,25,1,1,13.75,0,1
0,398,0,0,1,0,1,26,2,0,0.5,0,10
1,443,2,1,5,0,1,19,2,0,7.0,1,1
0,397,0,0,4,0,2,26,2,0,1.0,0,10
0,214,0,0,1,1,1,25,2,1,9.25,0,1
1,3719,2,0,3,0,2,23,2,0,29.0,2,1
0,391,0,0,1,0,1,29,2,1,0.5,0,10
1,3496,1,2,3,0,2,19,2,0,21.0,0,1
1,4103,2,1,3,2,1,47,1,1,44.0,0,3
1,2383,2,0,2,0,1,29,2,1,16.25,2,3
1,2098,3,0,4,2,1,22,2,1,8.0,0,1
1,332,1,0,2,1,2,23,2,0,14.5,1,1
1,406,2,0,3,0,1,19,2,0,3.5,2,1
1,289,0,0,3,2,1,20,2,0,19.0,0,1
1,126,1,0,4,0,1,19,2,0,12.25,0,1
0,398,0,0,2,1,2,25,2,1,0.5,1,10
1,173,0,0,4,0,1,19,2,0,11.25,0,1
1,2078,2,0,4,0,1,19,2,1,9.25,0,1
1,5238,2,0,3,0,1,18,2,1,62.0,0,1
1,452,1,0,3,0,1,49,1,1,7.25,1,3
1,3648,1,0,3,0,2,25,2,0,24.0,2,1
1,3375,1,0,3,2,2,20,2,0,27.5,0,1
1,562,1,0,3,1,2,27,2,1,23.75,0,1
0,177,0,0,3,2,3,46,2,0,9.25,0,1
0,2211,2,0,2,0,1,67,1,1,12.25,2,3
0,174,0,0,1,1,2,22,2,1,10.0,0,1
1,3387,2,1,3,1,1,19,2,0,16.0,0,1
0,3682,1,0,1,1,1,22,2,1,17.25,0,1
1,382,2,2,4,0,1,21,1,1,7.25,2,1
1,7313,2,0,3,2,1,25,2,1,75.75,0,3
1,372,1,0,3,1,1,18,2,0,8.75,2,1
1,332,1,4,3,0,2,18,2,0,14.5,0,1
0,585,2,3,2,0,1,42,1,1,15.25,0,3
1,3458,1,1,3,1,2,20,2,0,26.5,2,1
1,4127,2,0,4,2,2,20,2,1,44.5,1,3
1,490,0,0,2,1,1,19,2,0,10.75,0,1
1,2445,4,1,5,0,1,18,2,0,23.75,1,1
1,3620,3,0,3,0,2,34,2,1,23.5,0,3
1,135,2,0,6,0,2,21,2,1,7.25,0,3
1,143,1,0,3,1,2,26,2,0,11.25,1,1
1,2602,2,2,2,0,2,25,2,1,28.0,0,3
0,4060,2,0,2,0,2,28,2,1,55.0,0,1
1,2410,3,0,4,2,1,20,2,1,18.75,2,1
0,2861,1,1,3,2,2,40,2,1,50.0,0,5
1,223,1,1,2,0,2,35,1,1,15.25,0,1
0,4110,2,2,2,2,1,39,0,1,40.0,2,3
1,3465,3,0,4,2,1,20,2,1,25.0,0,1
0,237,2,1,4,0,1,22,0,1,11.75,0,1
1,374,2,0,4,0,1,28,2,0,6.25,1,1
1,583,2,0,4,0,1,20,2,1,17.25,0,1
1,3468,2,0,4,2,2,26,2,0,18.25,0,1
1,2440,2,1,3,0,2,19,2,1,25.5,0,1
1,3375,2,1,3,0,1,19,2,1,28.0,0,1
0,391,1,0,1,0,1,20,2,1,0.25,1,10
0,46,1,0,1,1,1,28,2,1,15.25,0,1
1,2028,3,0,4,0,1,18,2,0,9.75,2,1
0,398,1,0,3,1,1,18,2,0,0.5,0,10
0,398,0,0,2,0,1,34,2,0,0.5,0,10
1,2057,2,1,3,0,1,20,2,0,6.75,0,8
1,2428,1,0,3,0,2,23,2,1,20.75,0,1
1,2249,1,0,3,1,2,25,2,0,10.0,1,1
1,2141,2,0,4,0,1,20,2,1,5.5,1,1
1,507,0,1,1,1,1,27,2,0,7.0,0,1
0,8049,0,0,2,1,1,30,2,0,64.75,0,1
0,118,0,0,1,0,2,42,2,0,12.25,0,1
0,2233,1,0,3,1,1,27,2,1,19.0,1,1
0,2121,1,1,2,2,1,28,2,1,4.25,0,3
1,3466,2,1,2,0,1,21,2,1,24.25,2,3
1,2140,1,1,2,1,1,23,1,0,6.5,0,1
1,2142,4,0,4,0,1,61,0,1,7.0,0,3
0,465,2,0,2,0,2,35,2,1,10.5,0,3
1,3460,3,1,4,0,1,22,2,1,24.75,0,1
0,71,0,0,1,0,1,25,2,1,14.0,1,1
0,91,0,0,2,2,1,30,2,1,15.5,2,1
1,3434,2,1,3,0,2,19,2,1,28.0,0,1
1,350,0,0,2,1,1,20,2,0,8.75,0,1
1,2121,0,1,2,1,1,20,2,1,4.75,0,1
0,278,0,0,2,0,2,43,2,1,16.0,2,1
1,1046,1,1,5,2,1,20,2,1,30.5,0,1
1,3367,2,0,4,0,1,25,2,1,22.75,0,1
0,227,0,0,1,1,1,19,2,1,0.25,0,10
0,398,0,0,7,1,1,34,2,0,0.5,0,10
1,3518,2,1,3,2,1,18,2,1,13.5,1,1
1,454,1,0,2,1,1,23,2,1,8.0,0,1
1,546,3,1,4,1,1,21,2,1,22.0,2,1
1,373,1,1,7,0,1,25,2,1,7.75,0,1
1,444,0,0,2,1,1,19,2,0,7.0,0,1
1,1046,3,0,4,0,1,21,2,1,30.75,0,1
1,549,1,1,3,1,1,22,2,1,23.0,0,1
0,113,0,0,2,0,2,31,2,0,14.75,2,1
1,2246,1,0,3,0,2,40,2,1,10.25,0,1
0,398,0,0,2,1,1,24,2,0,0.5,0,10
0,398,0,0,5,0,2,20,2,1,0.75,1,10
0,398,0,0,10,2,1,19,2,1,0.75,0,10
1,329,2,0,5,0,2,20,2,1,14.75,0,1
0,227,0,0,1,0,1,19,2,1,0.25,0,10
0,65,0,0,2,0,1,25,2,1,16.75,0,1
1,1254,4,0,4,0,1,25,2,1,65.75,3,1
0,242,1,0,1,0,1,54,1,1,13.5,0,3
1,2073,1,1,5,2,1,19,2,1,10.0,1,1
0,197,0,0,4,0,1,19,2,0,10.0,0,1
0,43,1,0,2,0,1,24,2,0,14.75,0,1
1,2569,3,1,3,0,1,21,2,1,28.0,0,5
1,2056,1,0,2,1,2,19,2,1,8.0,0,1
0,391,0,0,4,1,1,18,2,1,0.5,2,10
1,2078,1,1,4,2,2,21,2,1,10.25,0,1
1,3691,3,1,6,0,1,20,2,0,25.5,0,1
0,391,0,0,2,0,1,18,2,0,0.25,1,10
0,3515,0,0,1,1,1,29,2,0,22.0,1,1
0,398,0,0,1,0,2,27,2,0,0.5,1,7
1,2059,3,1,4,2,1,21,2,1,5.25,0,5
1,443,1,0,2,0,1,22,2,1,7.0,0,3
0,107,1,0,4,1,3,34,1,1,14.0,0,1
1,4042,2,1,3,1,2,51,2,1,42.5,1,1
0,170,0,2,2,0,1,34,2,1,12.0,2,1
0,398,0,0,6,0,1,21,2,1,0.75,0,10
1,3368,1,1,4,0,1,19,2,0,21.5,0,1
0,464,0,0,2,1,1,22,2,1,4.25,3,1
1,2135,3,0,4,0,2,26,2,1,11.25,0,1
0,84,0,0,1,1,2,20,2,0,17.0,1,1
1,2401,1,0,4,0,1,20,2,1,16.25,0,1
1,8564,1,1,3,0,2,19,2,0,38.0,0,5
1,3518,2,2,3,0,1,20,2,1,13.0,0,1
0,95,0,0,1,1,2,27,2,1,13.5,2,1
1,346,1,1,8,1,1,28,2,0,12.25,2,1
1,376,2,0,4,0,2,25,2,1,7.5,0,1
0,189,0,0,2,1,1,31,2,0,11.75,0,1
1,3690,2,0,4,1,2,20,2,1,21.75,0,1
1,219,1,0,2,0,2,20,2,0,1.75,2,10
1,104,2,2,5,1,2,21,2,1,8.25,0,3
1,2055,2,0,5,0,1,20,2,1,8.25,0,1
1,350,0,0,2,1,2,24,2,1,9.0,0,1
0,398,3,0,9,1,1,21,2,1,0.75,2,10
0,22,1,0,1,0,2,57,2,1,15.75,2,1
1,179,1,0,4,0,1,25,2,0,7.5,0,1
1,487,1,1,3,1,2,21,2,0,17.25,0,1
1,452,0,0,3,0,2,30,2,1,7.25,0,1
0,113,1,1,2,2,1,30,2,1,15.5,2,1
1,4081,1,0,2,1,1,50,2,1,48.25,0,1
1,2078,1,3,3,0,1,18,2,0,10.5,0,1
1,380,2,0,3,2,1,38,1,1,8.5,3,3
0,398,0,0,1,1,2,24,2,0,0.5,0,10
1,622,2,0,5,1,2,21,2,0,17.5,0,1
1,3442,2,0,4,0,1,18,2,0,20.0,0,1
0,398,0,0,7,1,2,19,2,1,1.0,0,2
1,4110,2,1,3,0,1,18,2,0,39.75,0,1
0,389,1,0,2,0,2,25,2,0,1.75,2,10
1,2218,3,0,4,0,2,28,1,1,15.75,0,3
0,382,0,1,2,0,1,31,1,0,7.25,0,1
1,3666,2,0,3,1,1,20,2,0,23.75,0,1
0,391,1,0,1,2,2,55,0,1,0.25,3,3
0,398,0,0,1,1,2,21,2,1,0.75,1,10
0,265,1,0,2,2,1,29,2,1,18.25,0,3
1,5051,2,1,3,0,1,25,2,1,70.0,0,1
0,398,0,1,4,0,2,21,2,1,0.5,1,10
1,518,0,1,3,0,1,22,2,1,21.5,1,1
0,125,2,1,3,0,2,20,2,1,10.5,0,1
1,2213,3,1,7,0,2,22,2,0,13.0,0,1
1,50,1,0,3,0,2,21,2,1,15.75,1,1
1,134,1,0,4,0,1,18,2,0,7.5,0,1
0,2121,0,0,1,1,2,25,2,0,3.0,0,1
1,436,2,0,4,2,2,21,2,1,4.0,0,2
1,431,1,1,3,2,1,18,2,1,4.5,2,1
0,312,0,0,2,2,1,28,2,1,15.25,0,1
0,69,1,0,2,0,1,23,2,1,15.0,0,3
0,503,2,1,5,1,2,20,2,1,7.0,0,1
1,585,1,2,3,1,2,20,2,0,7.75,0,1
0,118,0,0,2,0,1,31,2,1,12.75,2,1
1,424,2,3,4,0,2,21,2,1,5.75,2,1
1,291,1,0,5,1,1,19,2,0,19.0,0,1
0,442,1,0,2,1,1,39,2,1,7.25,0,3
1,2397,2,0,6,0,2,18,2,0,15.5,0,1
1,3015,2,1,5,0,1,19,2,1,22.75,0,1
0,169,1,0,1,0,1,37,1,1,12.0,3,1
0,173,0,0,1,1,1,35,2,1,11.25,2,1
1,3385,2,0,4,2,1,20,2,1,20.25,0,1
1,2416,1,0,3,1,1,19,2,0,22.25,1,1
1,2428,3,0,4,0,1,23,2,1,21.0,0,1
0,2351,1,0,2,1,2,35,2,1,7.25,0,1
1,595,0,0,2,1,1,19,2,0,16.75,0,1
0,3863,1,0,2,0,2,30,2,1,22.75,2,1
0,2455,2,2,2,2,1,36,1,1,26.0,2,1
1,2666,5,1,4,0,1,21,2,1,26.5,2,3
1,2073,1,2,4,1,1,18,2,0,11.0,1,1
1,3151,3,0,5,0,2,22,2,1,29.0,0,1
0,177,1,0,2,2,2,29,2,1,9.25,1,3
1,2237,3,1,3,2,1,20,2,1,14.25,0,1
0,391,0,0,1,0,2,20,2,1,0.25,0,10
1,398,1,0,3,0,1,24,2,0,1.0,0,10
1,2222,2,0,4,2,1,22,2,1,18.75,2,1
1,3719,2,3,2,2,2,41,1,1,29.75,0,3
1,600,1,0,2,1,1,23,2,0,18.75,0,1
1,1075,1,1,1,0,1,50,1,1,38.0,0,1
1,407,1,1,4,0,2,19,2,0,5.5,1,1
1,234,0,0,3,0,1,25,2,0,14.5,0,1
1,1044,2,0,5,0,1,18,2,0,35.25,0,1
0,218,0,0,1,2,1,18,2,1,0.25,0,0
1,2618,2,3,3,2,1,21,2,1,29.75,2,4
1,608,2,1,3,0,1,18,2,1,19.75,0,1
0,398,0,0,1,0,1,19,2,1,1.25,0,1
0,172,0,0,3,0,2,30,2,0,11.25,2,1
1,594,0,0,2,0,1,18,2,0,16.25,0,1
1,369,2,0,4,0,1,19,2,0,9.75,0,1
1,253,2,2,2,2,2,41,1,1,20.75,3,3
1,617,2,2,3,1,1,20,2,0,23.0,2,1
0,537,0,0,1,1,3,35,2,1,19.5,0,1
0,3636,1,0,1,2,1,38,1,1,30.5,3,3
1,524,2,0,3,0,2,24,2,1,18.75,0,1
1,618,3,1,4,0,1,21,2,0,23.0,0,1
1,3620,3,1,4,0,1,22,2,1,22.75,0,1
1,3324,2,2,4,0,1,20,2,1,24.0,2,1
0,430,0,0,4,0,1,21,2,1,4.25,0,1
1,2405,2,1,4,0,1,20,2,1,16.25,0,1
1,389,2,0,3,0,2,20,2,1,2.5,2,10
1,2449,1,5,2,1,1,17,2,0,21.5,0,1
1,3427,1,0,3,1,1,41,1,0,26.75,0,1
1,2424,3,0,4,0,1,22,2,1,19.5,2,1
0,71,0,0,2,1,1,28,2,1,14.25,0,1
1,3716,1,0,4,0,2,22,2,1,29.5,0,1
0,186,0,0,3,0,1,20,2,1,5.75,2,1
1,4085,2,1,3,0,1,20,2,1,53.5,2,1
1,3820,1,2,6,0,1,20,2,0,29.5,0,1
0,398,0,0,1,1,1,22,2,1,0.5,0,10
1,3456,2,1,5,2,1,20,2,1,28.75,0,1
1,2212,2,3,3,0,1,19,2,1,11.75,1,3
1,2241,3,0,5,2,1,28,1,1,12.25,0,3
0,259,1,2,2,0,1,44,2,1,17.25,0,3
0,2425,1,0,3,2,1,24,2,1,17.75,0,1
0,96,0,0,3,1,2,25,2,0,14.0,2,1
1,2098,2,0,4,0,1,23,2,1,7.75,0,3
0,451,0,0,4,0,2,20,2,1,7.25,0,1
1,385,1,1,4,0,1,18,2,0,5.25,0,1
1,3346,1,0,5,0,2,28,2,1,25.75,2,1
1,3372,2,0,4,1,1,20,2,1,21.0,0,1
0,233,1,2,1,0,1,30,2,1,13.5,1,3
0,177,0,0,1,0,1,23,2,1,9.5,0,1
0,2121,1,0,1,0,2,33,2,1,3.0,2,3
0,398,1,0,1,2,1,26,0,1,0.5,0,10
1,163,2,0,4,0,2,19,2,0,9.75,0,1
1,3669,4,0,6,1,1,19,2,0,19.75,0,1
0,8662,3,0,2,0,1,31,0,1,41.0,0,3
0,397,0,0,4,1,1,20,2,0,1.0,2,10
0,3345,0,0,3,1,1,25,2,0,21.75,3,1
0,398,0,0,3,0,1,19,2,0,0.75,0,10
1,537,0,0,3,0,1,21,2,0,19.25,0,1
0,391,0,0,2,0,1,19,2,1,0.0,0,10
0,131,0,0,2,0,1,23,2,0,9.0,0,1
0,391,0,0,1,0,1,26,2,1,0.25,2,10
0,122,0,0,1,1,1,32,2,1,12.75,0,1
1,2428,2,0,6,0,1,22,2,1,20.5,0,1
0,398,1,3,2,0,1,41,2,0,1.0,0,8
0,398,0,0,2,0,1,23,2,0,0.5,1,10
1,3671,2,0,4,0,1,21,2,1,24.75,0,1
1,2255,2,0,3,0,2,20,2,1,13.5,1,1
1,404,2,0,4,2,1,22,2,1,6.5,2,1
0,398,0,0,8,0,2,20,2,1,0.75,0,10
0,392,0,0,2,0,1,18,2,0,1.25,0,1
1,175,2,0,4,0,1,22,2,1,10.75,0,1
1,336,1,0,4,0,2,18,2,0,14.5,1,1
0,391,0,0,2,0,2,21,2,0,0.25,1,10
1,2426,1,0,3,2,2,25,2,1,18.75,0,3
0,67,0,0,2,1,1,23,2,1,16.25,0,1
1,3664,2,1,5,0,1,20,2,1,26.5,2,1
1,2859,3,0,3,0,1,21,2,1,52.5,0,3
1,333,2,0,2,2,1,31,2,1,14.75,2,3
1,2107,3,0,3,0,1,24,2,1,7.25,0,3
0,391,0,0,2,0,2,19,2,1,0.25,0,10
1,3366,3,1,3,0,1,21,2,1,24.5,2,1
0,391,0,0,1,0,2,18,2,1,0.5,0,10
0,398,1,0,1,1,1,18,2,0,0.5,0,10
1,191,1,0,2,0,1,19,2,0,4.25,2,1
1,254,0,0,3,1,1,28,2,0,20.25,0,1
1,472,2,0,4,0,2,18,2,0,12.75,0,1
1,3716,3,0,4,0,1,25,2,1,29.25,2,3
1,2128,2,0,3,0,1,20,2,1,7.0,0,1
0,63,0,0,4,0,2,22,2,1,17.5,2,1
1,2258,2,2,4,1,1,20,2,1,15.75,2,8
1,3361,1,1,3,0,1,18,2,0,21.25,0,1
0,5244,2,0,2,2,2,31,1,1,70.75,0,3
1,104,2,0,3,0,1,20,2,1,12.75,0,1
0,447,1,0,1,0,1,31,2,1,7.0,0,3
