"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"140",37.6,0.534367985809186,0.790335521645328,0.774271320038654
"141",37.8,0.533967521417108,0.79010662336034,0.774105051005816
"142",38,0.533860056135262,0.790040438007434,0.774040206066574
"143",38.2,0.533791057173059,0.789977295966852,0.774036310026811
"144",38.4,0.533618486951455,0.78985068116027,0.77397020811669
"145",38.6,0.533618486951455,0.78985068116027,0.77397020811669
"146",38.8,0.533618486951455,0.78985068116027,0.77397020811669
"147",39,0.533171114787215,0.789553328463344,0.773736770004987
"148",39.2,0.533171114787215,0.789553328463344,0.773736770004987
"149",39.4,0.532802891463314,0.789126008410328,0.773897057705021
"150",39.6,0.531720800185627,0.788346724315205,0.773479898064177
"151",39.8,0.531458476704167,0.788190544424285,0.773326663450038
"152",40,0.530998978533402,0.787928897372846,0.773127767513186
"153",40.2,0.53057221048512,0.787667339621687,0.772986718528063
"154",40.4,0.5304962569086,0.787622999413375,0.7729432047369
"155",40.6,0.5304962569086,0.787622999413375,0.7729432047369
"156",40.8,0.529764263866028,0.787018825885085,0.772927793193864
"157",41,0.529356198757707,0.786870766174456,0.77278238439088
"158",41.2,0.529356198757707,0.786870766174456,0.77278238439088
"159",41.4,0.529356198757707,0.786870766174456,0.77278238439088
