"","Threshold","R.2","In.Sample.Accuracy","Full.Sample.Accuracy"
"275",64.6,0.404975301548898,0.685710437025746,0.680378173054331
"276",64.8,0.404966398037858,0.685709973672535,0.680377713304276
"277",65,0.404966398037858,0.685709973672535,0.680377713304276
"278",65.2,0.404915431482388,0.685715992016101,0.680383684847626
"279",65.4,0.404269422292632,0.685486780506419,0.680296532714044
"280",65.6,0.404269422292632,0.685486780506419,0.680296532714044
"281",65.8,0.404269422292632,0.685486780506419,0.680296532714044
"282",66,0.404269422292632,0.685486780506419,0.680296532714044
"283",66.2,0.404257571517394,0.685487726358772,0.68029747140476
"284",66.4,0.404257571517394,0.685487726358772,0.68029747140476
"285",66.6,0.403915540453066,0.68531610401305,0.680220643212407
"286",66.8,0.403903935288191,0.685317112116166,0.680221643820077
"287",67,0.403903935288191,0.685317112116166,0.680221643820077
"288",67.2,0.403885617295959,0.68531691547241,0.680221448638407
"289",67.4,0.403885617295959,0.68531691547241,0.680221448638407
"290",67.6,0.403871562077779,0.685318102015971,0.680222626359781
"291",67.8,0.403841169297458,0.685321766950348,0.680226264044646
"292",68,0.403841169297458,0.685321766950348,0.680226264044646
"293",68.2,0.403824753772236,0.68532416651428,0.680228645767345
"294",68.4,0.403621042641784,0.685240337647202,0.680192182363034
"295",68.6,0.403570751818516,0.685246755376302,0.680198552812821
"296",68.8,0.403567640367436,0.685246849991378,0.680198646730868
"297",69,0.403567640367436,0.685246849991378,0.680198646730868
"298",69.2,0.403552454252574,0.685248335166429,0.680200120964657
"299",69.4,0.403543448531466,0.685249704795474,0.680201480503666
"300",69.6,0.40354067381314,0.685249891169101,0.680201665504281
"301",69.8,0.403532360152407,0.685251266484025,0.680203030687281
"302",70,0.403532360152407,0.685251266484025,0.680203030687281
"303",70,0.403532360152407,0.685251266484025,0.680203030687281
"304",80,0.39899315023341,0.683452135510835,0.679302937689521
"305",90,0.397231729212201,0.68295802414371,0.679044758521059
"306",100,0.395229892345756,0.682241107521098,0.678611175298271
"307",110,0.392089937156961,0.681059541643926,0.677807552018068
"308",120,0.390782091801645,0.680586855456586,0.677476397113094
"309",130,0.389382149945342,0.680074633205048,0.677105685283826
"310",140,0.388832848965382,0.67988307826427,0.676961343344035
"311",150,0.387601409011436,0.679448180683173,0.676621008853591
"312",160,0.385651873560499,0.678760671238917,0.676075260670578
"313",170,0.384270761855944,0.678274179596407,0.675683227750746
"314",180,0.382827437207197,0.677765085406383,0.675268542799838
"315",180,0.382827437207197,0.677765085406383,0.675268542799838
"316",240,0.371063962313888,0.673656474476026,0.671772442043999
"317",300,0.366752943643396,0.672132445093222,0.670436067162222
