,School_Type,PD,Age,Closest_Type,Income_High,Income_Low,Family_True,Family_False,Cars2+,Cars1,Cars0,Licence_True,Licence_False
16444,University,35,19.0,0,0,0,0,0,0,0,0,0,1
16859,University,35,18.0,0,0,1,1,0,0,1,0,1,0
1875,College,20,21.0,0,0,0,0,0,0,0,0,0,0
7172,University,6,25.0,0,0,1,1,0,0,1,0,0,1
435,College,21,19.0,0,1,0,1,0,1,0,0,1,0
9106,College,46,26.0,1,0,0,0,1,1,0,0,1,0
8579,University,1,21.0,1,0,0,0,0,0,0,0,1,0
7755,University,2,20.0,1,0,0,1,0,1,0,0,1,0
187,College,16,18.0,0,0,0,0,0,0,0,0,0,1
14364,University,14,22.0,0,0,1,1,0,0,0,1,0,1
9287,College,39,23.0,0,0,1,0,1,0,0,1,0,1
1743,College,23,32.0,0,0,0,0,0,0,0,0,1,0
13077,University,46,22.0,0,0,0,0,0,0,0,0,1,0
7742,University,33,29.0,1,0,0,1,0,1,0,0,1,0
16615,University,36,30.0,1,0,0,0,1,0,0,1,1,0
3183,University,38,21.0,1,0,0,0,0,0,0,0,1,0
4611,University,6,26.0,0,0,0,0,0,0,0,0,1,0
10157,University,3,21.0,0,0,0,0,0,0,0,0,1,0
4335,University,4,18.0,0,0,0,0,0,0,0,0,1,0
2386,University,42,24.0,0,0,0,0,1,0,0,1,1,0
2504,University,46,32.0,0,0,0,0,1,0,1,0,1,0
1667,College,23,21.0,0,0,1,0,1,0,1,0,0,1
1179,College,23,19.0,0,0,0,0,1,0,1,0,0,1
181,College,35,24.0,0,0,0,0,1,0,1,0,1,0
13209,University,10,19.0,1,0,0,0,0,0,0,0,1,0
13743,University,36,19.0,1,0,0,0,0,0,0,0,1,0
11855,University,31,20.0,0,0,1,1,0,1,0,0,1,0
15944,University,33,18.0,1,0,1,1,0,1,0,0,1,0
50,College,22,21.0,0,0,1,1,0,1,0,0,1,0
14414,University,1,18.0,1,0,0,0,0,0,0,0,1,0
2607,University,41,18.0,0,1,0,1,0,1,0,0,1,0
8820,College,36,34.0,0,0,0,0,0,0,0,0,1,0
8632,University,1,30.0,1,0,0,0,1,0,1,0,1,0
16063,University,33,18.0,1,0,1,1,0,1,0,0,1,0
3936,College,46,24.0,0,0,0,1,0,1,0,0,1,0
6991,University,33,21.0,1,0,0,0,0,0,0,0,1,0
2394,University,36,20.0,0,0,0,0,1,0,1,0,1,0
5298,University,8,20.0,1,1,0,1,0,1,0,0,1,0
1233,College,17,23.0,1,0,0,0,1,0,0,1,0,1
3024,University,46,19.0,1,0,0,0,1,0,0,1,1,0
9104,College,36,20.0,0,0,0,0,0,0,0,0,0,1
57,College,4,31.0,0,0,0,1,0,0,0,1,1,0
3189,University,46,20.0,0,1,0,0,1,0,0,1,1,0
8650,University,1,21.0,1,0,0,0,0,0,0,0,1,0
6977,University,10,22.0,0,0,0,0,0,0,0,0,0,1
4924,University,35,21.0,0,0,0,1,0,0,1,0,1,0
14115,University,1,28.0,1,0,0,0,1,0,0,1,1,0
13400,University,1,20.0,1,0,0,0,1,0,0,1,0,1
4559,University,31,21.0,0,1,0,1,0,1,0,0,1,0
9098,College,35,20.0,0,0,1,1,0,1,0,0,0,1
3184,University,1,29.0,1,0,0,1,0,1,0,0,1,0
15505,University,10,19.0,1,0,0,0,0,0,0,0,0,0
10779,University,35,20.0,0,0,1,1,0,1,0,0,1,0
15698,University,5,19.0,0,0,0,0,0,0,0,0,0,1
3292,University,46,19.0,0,0,0,0,0,0,0,0,1,0
10883,University,1,19.0,1,0,0,0,0,0,0,0,1,0
20,College,40,22.0,1,0,0,1,0,0,0,1,1,0
15049,University,31,19.0,0,1,0,1,0,1,0,0,1,0
1442,College,23,28.0,0,0,0,0,0,0,0,0,0,1
4198,University,1,23.0,1,0,0,0,1,0,0,1,1,0
1597,College,22,20.0,0,0,0,0,0,0,0,0,1,0
4171,University,29,20.0,1,0,0,0,0,0,0,0,0,1
12919,University,1,34.0,1,0,0,0,1,0,0,1,0,1
2762,University,36,19.0,1,0,0,0,0,0,0,0,0,1
1554,College,23,19.0,0,0,0,0,1,0,0,1,0,1
2184,University,36,21.0,1,0,0,0,0,0,0,0,1,0
11848,University,1,37.0,1,0,0,0,1,0,0,1,1,0
5813,University,1,25.0,1,0,0,0,0,0,0,0,0,1
16901,University,29,55.0,1,0,0,0,1,1,0,0,1,0
2141,University,46,21.0,0,1,0,0,1,1,0,0,1,0
2272,University,46,20.0,1,0,1,0,1,0,0,1,1,0
4259,University,1,19.0,1,0,0,0,1,0,0,1,1,0
14687,University,1,18.0,1,0,0,0,0,0,0,0,1,0
2441,University,46,21.0,1,0,0,0,1,0,0,1,0,1
509,College,40,26.0,1,0,0,0,0,0,0,0,1,0
9513,College,36,21.0,0,0,0,0,1,0,0,1,1,0
7187,University,39,21.0,0,0,0,0,0,0,0,0,0,0
12497,University,35,22.0,0,0,1,1,0,1,0,0,1,0
9158,College,36,22.0,0,0,1,1,0,0,1,0,1,0
16814,University,36,18.0,1,0,0,1,0,1,0,0,0,1
5007,University,2,18.0,1,0,0,0,0,0,0,0,1,0
16130,University,10,20.0,0,0,1,1,0,0,1,0,0,1
16681,University,10,21.0,0,0,0,1,0,1,0,0,0,1
10536,University,35,22.0,1,1,0,1,0,1,0,0,1,0
8249,University,33,20.0,1,0,0,0,0,0,0,0,1,0
3051,University,46,25.0,1,0,0,0,1,1,0,0,1,0
16370,University,36,22.0,1,0,1,1,0,1,0,0,1,0
15071,University,37,32.0,0,0,0,0,1,0,1,0,1,0
14616,University,6,29.0,0,0,0,0,1,0,0,1,1,0
14459,University,20,17.0,0,0,0,1,0,1,0,0,1,0
11405,University,35,21.0,0,0,1,1,0,1,0,0,1,0
16154,University,46,45.0,0,0,0,1,0,0,1,0,1,0
13836,University,35,18.0,0,0,1,1,0,1,0,0,1,0
1615,College,19,19.0,0,0,1,1,0,1,0,0,1,0
3433,University,42,23.0,0,1,0,0,1,0,0,1,1,0
9967,University,3,19.0,0,0,0,1,0,1,0,0,0,1
12788,University,1,19.0,1,0,0,0,0,0,0,0,1,0
8228,University,4,25.0,0,0,0,0,0,0,0,0,1,0
6455,University,31,22.0,1,0,1,0,1,1,0,0,1,0
10977,University,40,17.0,1,0,1,1,0,0,1,0,1,0
12706,University,33,32.0,1,0,0,1,0,1,0,0,1,0
12936,University,1,24.0,1,0,0,0,1,0,0,1,0,1
10739,University,36,25.0,1,0,0,0,0,0,0,0,1,0
4664,University,23,23.0,0,0,0,0,1,0,1,0,0,1
6461,University,1,23.0,0,0,0,0,0,0,0,0,0,1
8018,University,1,21.0,1,0,0,0,0,0,0,0,1,0
4348,University,1,28.0,1,0,0,0,1,0,0,1,1,0
2270,University,33,21.0,1,0,1,1,0,1,0,0,1,0
457,College,24,40.0,1,0,0,1,0,1,0,0,1,0
7665,University,29,18.0,1,1,0,1,0,1,0,0,1,0
304,College,13,33.0,0,0,0,1,0,0,1,0,1,0
7855,University,6,49.0,0,0,0,1,0,1,0,0,1,0
12216,University,36,18.0,0,0,1,1,0,0,0,1,0,1
15427,University,36,18.0,1,0,1,1,0,0,1,0,0,1
8095,University,35,19.0,0,0,0,0,0,0,0,0,1,0
7057,University,6,21.0,0,1,0,0,1,0,0,1,0,1
10726,University,13,20.0,0,0,1,0,1,0,0,1,0,1
10594,University,20,20.0,0,0,1,1,0,0,0,1,1,0
6679,University,20,18.0,1,0,0,0,0,0,0,0,0,1
823,College,4,21.0,0,1,0,1,0,1,0,0,0,1
6986,University,10,19.0,1,0,0,1,0,1,0,0,1,0
10367,University,38,19.0,0,0,1,1,0,1,0,0,1,0
9333,College,35,19.0,0,0,0,0,0,0,0,0,1,0
14412,University,36,18.0,1,1,0,1,0,1,0,0,1,0
634,College,16,22.0,0,0,1,0,1,0,0,1,0,1
7889,University,13,18.0,0,0,0,1,0,0,1,0,0,1
1630,College,23,21.0,0,0,0,1,0,0,0,1,1,0
12705,University,15,19.0,1,0,0,0,1,0,0,1,0,1
733,College,36,35.0,0,0,0,0,1,1,0,0,1,0
265,College,20,23.0,0,0,0,0,0,0,0,0,0,1
5925,University,14,20.0,1,0,0,0,0,0,0,0,1,0
7880,University,11,20.0,1,0,0,0,0,0,0,0,1,0
3360,University,46,19.0,0,0,0,0,0,0,0,0,0,0
491,College,13,31.0,0,0,0,0,1,0,1,0,1,0
10180,University,36,22.0,1,0,0,0,1,0,1,0,0,1
12383,University,30,24.0,1,0,0,1,0,1,0,0,1,0
1363,College,23,18.0,0,0,1,0,1,1,0,0,0,1
5443,University,10,18.0,1,0,0,0,0,0,0,0,1,0
3488,University,46,33.0,0,0,0,0,0,0,0,0,0,1
16510,University,25,19.0,0,0,0,0,0,0,0,0,1,0
9050,College,32,19.0,1,1,0,1,0,1,0,0,1,0
11899,University,1,19.0,1,0,0,0,1,0,0,1,0,1
5953,University,1,18.0,1,1,0,0,1,0,0,1,1,0
13625,University,1,24.0,1,0,0,0,1,0,1,0,1,0
9093,College,7,26.0,1,0,0,0,1,0,1,0,0,1
133,College,13,2.0,0,0,1,0,1,0,0,1,0,1
1429,College,21,19.0,0,0,0,0,0,0,0,0,0,1
7348,University,6,36.0,0,0,0,0,0,0,0,0,0,1
15251,University,36,21.0,1,1,0,1,0,1,0,0,1,0
1978,College,21,22.0,0,0,0,1,0,1,0,0,1,0
11284,University,2,19.0,1,1,0,0,1,0,0,1,1,0
2691,University,46,29.0,0,0,0,0,0,0,0,0,1,0
13683,University,4,23.0,0,1,0,0,1,0,0,1,1,0
9777,University,1,22.0,1,0,0,0,0,0,0,0,0,1
3711,College,46,20.0,0,0,0,0,0,0,0,0,1,0
15453,University,31,19.0,0,0,0,1,0,1,0,0,1,0
7479,University,36,21.0,1,0,0,0,0,0,0,0,1,0
1082,College,22,18.0,0,0,0,1,0,1,0,0,0,1
11604,University,41,20.0,0,0,0,1,0,1,0,0,1,0
15502,University,46,19.0,0,0,1,1,0,0,0,1,0,1
8576,University,21,21.0,0,0,0,0,0,0,0,0,1,0
16339,University,10,18.0,1,0,0,0,0,0,0,0,1,0
16793,University,36,19.0,1,0,1,1,0,0,1,0,0,1
2503,University,14,27.0,0,0,0,1,0,1,0,0,1,0
2157,University,46,28.0,0,0,1,0,1,0,0,1,0,1
10952,University,16,21.0,0,0,0,1,0,1,0,0,1,0
9130,College,38,17.0,1,0,0,0,0,0,0,0,0,1
13342,University,1,36.0,1,0,0,0,0,0,0,0,1,0
14090,University,1,20.0,1,0,0,0,0,0,0,0,1,0
10729,University,1,19.0,1,0,0,0,0,0,0,0,1,0
1281,College,23,30.0,0,0,1,1,0,1,0,0,0,1
6242,University,1,25.0,1,1,0,0,1,0,0,1,1,0
8189,University,1,19.0,1,0,0,0,0,0,0,0,0,0
5281,University,1,21.0,1,0,0,0,0,0,0,0,0,0
4528,University,31,18.0,0,0,0,0,0,0,0,0,0,1
2064,University,46,28.0,0,0,0,0,1,0,0,1,0,1
8079,University,36,24.0,1,0,0,0,0,0,0,0,1,0
8589,University,1,18.0,1,0,1,1,0,1,0,0,1,0
8870,College,36,18.0,1,0,0,1,0,1,0,0,0,1
14728,University,13,22.0,0,0,1,1,0,0,1,0,1,0
608,College,16,31.0,0,0,0,0,0,0,0,0,1,0
4681,University,20,20.0,1,0,1,1,0,1,0,0,0,1
6541,University,31,21.0,1,0,0,1,0,1,0,0,1,0
8717,University,10,21.0,1,0,1,1,0,0,1,0,1,0
3973,College,46,23.0,0,0,1,0,1,0,0,1,0,1
5302,University,33,18.0,1,0,0,1,0,0,0,1,0,1
10716,University,5,18.0,1,0,1,1,0,0,1,0,1,0
11197,University,1,20.0,1,0,1,0,1,0,0,1,1,0
5062,University,23,30.0,0,0,0,0,0,0,0,0,1,0
613,College,38,21.0,1,0,0,1,0,1,0,0,0,1
4617,University,23,17.0,0,0,0,0,0,0,0,0,0,1
14285,University,1,19.0,1,0,0,0,1,0,0,1,0,1
9573,College,36,28.0,0,0,0,0,1,0,1,0,1,0
11384,University,3,29.0,0,0,0,0,1,1,0,0,0,1
2981,University,36,19.0,1,0,0,1,0,1,0,0,0,1
2033,University,42,20.0,0,0,1,0,1,0,0,1,1,0
6681,University,31,21.0,0,0,1,1,0,0,1,0,1,0
11409,University,11,21.0,0,0,0,0,1,0,0,1,1,0
14403,University,2,21.0,1,1,0,1,0,1,0,0,1,0
7122,University,36,19.0,0,0,0,1,0,0,0,1,1,0
6534,University,10,30.0,1,0,0,0,1,0,0,1,1,0
1060,College,23,24.0,0,0,0,0,0,0,0,0,1,0
9621,College,39,22.0,0,0,0,0,0,0,0,0,1,0
4100,University,3,21.0,0,0,0,0,0,0,0,0,0,1
13787,University,3,21.0,0,0,1,1,0,0,1,0,1,0
11886,University,31,19.0,0,0,0,0,0,0,0,0,0,1
5956,University,31,19.0,0,0,0,0,0,0,0,0,1,0
12608,University,6,31.0,0,0,0,0,0,0,0,0,0,1
16201,University,1,37.0,1,0,0,0,0,0,0,0,1,0
12238,University,36,22.0,1,0,1,1,0,1,0,0,0,1
1357,College,13,21.0,0,0,0,0,0,0,0,0,0,1
366,College,36,28.0,1,0,0,0,1,0,1,0,1,0
16625,University,35,18.0,0,0,0,0,0,0,0,0,1,0
11290,University,36,18.0,0,0,1,1,0,0,1,0,1,0
12807,University,1,34.0,1,0,0,1,0,0,0,1,1,0
8785,University,2,21.0,1,0,1,1,0,0,1,0,0,1
16457,University,12,19.0,1,0,1,1,0,0,1,0,1,0
2085,University,46,17.0,0,0,0,0,0,0,0,0,1,0
7416,University,1,29.0,1,0,0,0,1,0,1,0,1,0
3885,College,39,21.0,0,1,0,1,0,1,0,0,1,0
9923,University,1,24.0,1,1,0,0,1,0,1,0,1,0
12840,University,1,26.0,1,0,0,0,1,0,0,1,1,0
6809,University,10,21.0,1,0,1,1,0,0,1,0,0,1
5702,University,8,18.0,1,0,0,0,0,0,0,0,0,1
930,College,13,21.0,0,0,0,1,0,1,0,0,1,0
1256,College,23,21.0,0,0,1,0,1,0,0,1,0,1
13530,University,23,19.0,0,1,0,1,0,1,0,0,1,0
1567,College,23,18.0,0,0,0,0,0,0,0,0,0,0
10801,University,10,19.0,1,0,0,0,0,0,0,0,0,1
15125,University,36,19.0,1,1,0,1,0,0,1,0,1,0
3262,University,46,26.0,0,0,0,0,1,0,0,0,1,0
3991,College,40,18.0,1,0,0,0,0,0,0,0,1,0
8865,College,36,18.0,1,0,1,0,1,0,0,1,0,1
12941,University,3,32.0,0,0,0,1,0,0,0,1,0,1
9,College,16,19.0,0,0,0,0,0,0,0,0,0,1
8892,College,40,21.0,1,1,0,1,0,1,0,0,1,0
245,College,3,18.0,0,1,0,1,0,0,1,0,1,0
526,College,13,36.0,0,0,0,0,0,0,0,0,1,0
12476,University,16,21.0,0,1,0,0,1,0,1,0,1,0
10957,University,36,20.0,0,0,0,0,0,0,0,0,1,0
6264,University,1,19.0,1,1,0,0,1,0,0,1,1,0
4634,University,22,23.0,0,0,0,1,0,1,0,0,1,0
13702,University,40,18.0,1,0,0,1,0,1,0,0,1,0
1309,College,15,45.0,1,0,0,0,1,0,1,0,1,0
13931,University,1,20.0,1,1,0,0,1,0,0,1,0,1
5777,University,36,18.0,1,0,1,1,0,0,1,0,1,0
13996,University,1,18.0,1,0,1,0,1,0,0,1,0,1
8922,College,1,29.0,1,0,0,0,0,0,0,0,1,0
13367,University,40,22.0,1,0,0,1,0,1,0,0,0,1
13228,University,1,23.0,1,0,0,0,1,0,0,1,0,1
9887,University,1,23.0,1,0,0,0,0,0,0,0,0,1
743,College,13,27.0,0,0,0,0,1,0,1,0,0,1
2289,University,46,24.0,0,0,0,0,1,0,1,0,1,0
11515,University,1,18.0,1,0,0,0,1,0,0,1,0,1
16024,University,10,23.0,1,0,0,0,1,0,0,1,0,1
12115,University,4,23.0,0,0,0,1,0,1,0,0,1,0
6630,University,10,24.0,1,0,0,1,0,0,1,0,0,1
3376,University,36,19.0,1,0,0,1,0,0,1,0,0,1
5188,University,15,21.0,1,1,0,1,0,1,0,0,1,0
12971,University,29,24.0,1,0,0,0,0,0,0,0,1,0
1789,College,23,1.0,0,1,0,1,0,1,0,0,1,0
9664,College,35,18.0,0,0,0,0,0,0,0,0,0,1
16276,University,35,19.0,0,0,0,0,0,0,0,0,0,1
11791,University,13,19.0,0,0,0,0,0,0,0,0,0,1
2561,University,46,26.0,0,0,0,0,1,0,1,0,1,0
7354,University,36,19.0,0,0,0,0,0,0,0,0,0,1
6279,University,1,17.0,1,0,0,0,0,0,0,0,1,0
14923,University,10,21.0,1,0,0,0,0,0,0,0,1,0
5504,University,2,19.0,1,0,0,0,1,0,0,1,0,1
14470,University,31,26.0,0,0,1,0,1,0,1,0,1,0
6523,University,16,2.0,0,0,0,0,0,0,0,0,0,0
14480,University,33,23.0,1,0,0,0,0,0,0,0,1,0
14673,University,15,19.0,0,0,0,0,1,0,0,1,0,1
4679,University,23,21.0,0,0,0,0,0,0,0,0,1,0
3853,College,46,21.0,0,0,0,0,1,0,0,1,0,1
9525,College,35,21.0,0,0,1,0,1,0,1,0,1,0
6636,University,36,21.0,1,1,0,1,0,1,0,0,1,0
13992,University,1,23.0,1,0,0,0,0,0,0,0,1,0
13126,University,16,19.0,0,1,0,1,0,1,0,0,1,0
13192,University,1,19.0,1,1,0,0,1,0,0,1,1,0
13948,University,29,20.0,1,0,0,0,0,0,0,0,1,0
12605,University,6,28.0,0,0,0,0,1,0,1,0,1,0
14297,University,11,21.0,0,0,0,0,1,1,0,0,0,1
11909,University,1,35.0,1,0,0,0,1,0,0,1,1,0
10094,University,1,18.0,1,0,0,0,0,0,0,0,0,1
6808,University,8,46.0,1,0,0,0,1,0,1,0,0,1
16206,University,31,19.0,0,0,1,1,0,1,0,0,1,0
7363,University,3,22.0,0,0,0,0,0,0,0,0,0,1
16345,University,6,18.0,0,0,0,1,0,0,0,1,0,1
12956,University,13,1.0,0,0,0,0,0,0,0,0,0,1
9772,University,36,37.0,0,0,0,0,0,0,0,0,1,0
2247,University,46,21.0,0,0,0,0,0,0,0,0,1,0
10120,University,1,19.0,1,0,1,1,0,1,0,0,0,1
6121,University,1,32.0,1,0,0,0,0,0,0,0,1,0
11677,University,21,19.0,0,0,1,1,0,1,0,0,1,0
5130,University,13,24.0,0,0,0,0,0,0,0,0,1,0
7867,University,1,20.0,1,0,0,0,0,0,0,0,0,1
15753,University,31,26.0,0,0,0,0,0,0,0,0,1,0
11333,University,13,18.0,0,0,0,0,0,0,0,0,0,1
11024,University,31,18.0,0,0,1,1,0,1,0,0,1,0
760,College,36,46.0,1,0,0,0,1,0,1,0,1,0
10599,University,16,22.0,0,0,0,1,0,0,1,0,0,1
4668,University,29,18.0,1,0,1,0,1,0,0,1,1,0
15947,University,3,26.0,1,0,0,0,1,0,0,1,0,1
9822,University,1,19.0,1,0,0,0,0,0,0,0,1,0
2778,University,46,19.0,0,0,1,0,1,0,0,1,0,1
7644,University,1,46.0,1,0,0,0,1,0,1,0,1,0
15874,University,23,18.0,0,0,1,1,0,0,1,0,1,0
15204,University,1,23.0,0,0,0,1,0,0,1,0,1,0
13724,University,36,24.0,1,0,0,0,0,0,0,0,1,0
14397,University,1,20.0,1,0,0,0,1,0,0,1,1,0
3646,College,45,18.0,0,0,0,0,0,0,0,0,1,0
13161,University,1,19.0,1,0,0,0,1,0,1,0,0,1
7476,University,35,43.0,0,0,0,0,0,0,0,0,1,0
5288,University,23,28.0,0,0,0,0,0,0,0,0,1,0
7217,University,1,21.0,1,0,0,0,1,0,0,1,1,0
3825,College,45,36.0,0,0,0,0,1,1,0,0,1,0
11625,University,1,18.0,1,0,1,0,1,0,0,1,0,1
9805,University,36,17.0,1,0,0,0,0,0,0,0,1,0
5506,University,1,29.0,1,0,0,0,1,0,0,1,1,0
14547,University,1,19.0,1,1,0,0,1,0,0,1,1,0
4112,University,41,20.0,1,1,0,1,0,1,0,0,1,0
2445,University,46,19.0,0,0,1,0,1,0,0,1,0,1
3966,College,46,22.0,0,0,0,0,1,0,0,1,0,1
10534,University,16,22.0,0,0,1,1,0,1,0,0,1,0
4440,University,3,19.0,0,0,0,0,1,0,0,1,0,1
5628,University,36,18.0,1,0,0,0,0,0,0,0,0,0
7441,University,2,30.0,1,0,1,0,1,0,0,1,1,0
5557,University,36,20.0,0,0,0,1,0,0,1,0,1,0
10874,University,13,18.0,0,0,0,0,0,0,0,0,1,0
13345,University,33,19.0,1,1,0,1,0,1,0,0,0,1
4677,University,24,20.0,0,0,0,0,0,0,0,0,1,0
11550,University,39,35.0,0,0,0,0,1,1,0,0,1,0
15442,University,10,18.0,1,1,0,0,1,0,0,1,1,0
10459,University,1,19.0,1,0,0,0,0,0,0,0,0,1
2765,University,46,26.0,0,0,0,0,1,0,0,1,0,1
6299,University,34,20.0,0,1,0,1,0,1,0,0,1,0
1542,College,24,18.0,1,0,0,0,0,0,0,0,1,0
16698,University,16,21.0,0,0,1,1,0,0,1,0,0,1
3668,College,46,24.0,0,0,0,0,1,0,1,0,0,1
14162,University,36,21.0,1,0,0,1,0,1,0,0,1,0
9485,College,39,31.0,0,0,1,0,1,0,0,1,0,1
2697,University,46,18.0,0,0,1,0,1,0,1,0,1,0
13555,University,37,22.0,0,0,0,1,0,1,0,0,0,1
5507,University,2,18.0,1,0,0,0,0,0,0,0,0,1
1292,College,23,18.0,0,1,0,1,0,1,0,0,0,1
16077,University,26,28.0,0,0,0,0,0,0,0,0,1,0
6301,University,36,20.0,1,0,0,1,0,1,0,0,0,1
13928,University,1,20.0,1,0,0,1,0,0,0,1,0,1
8070,University,8,19.0,1,0,0,1,0,1,0,0,1,0
6691,University,28,19.0,1,0,0,0,0,0,0,0,1,0
14132,University,36,27.0,1,0,0,1,0,1,0,0,1,0
1120,College,23,22.0,0,0,0,0,0,0,0,0,1,0
13470,University,36,21.0,1,0,1,0,1,0,0,1,0,1
13415,University,16,22.0,0,0,1,1,0,0,1,0,1,0
2312,University,44,20.0,0,1,0,1,0,1,0,0,1,0
3874,College,46,22.0,0,0,0,0,0,0,0,0,1,0
14394,University,2,20.0,1,0,1,0,1,0,0,1,0,1
11586,University,31,18.0,1,0,0,0,0,0,0,0,0,1
2788,University,36,21.0,1,0,0,1,0,1,0,0,1,0
11285,University,1,21.0,1,1,0,0,1,0,0,1,0,1
7762,University,16,34.0,0,0,0,0,0,0,0,0,0,0
3981,College,46,20.0,0,0,0,1,0,1,0,0,1,0
4132,University,40,25.0,1,0,1,1,0,1,0,0,0,1
7460,University,1,27.0,1,0,0,0,1,0,0,1,1,0
6669,University,1,21.0,1,0,0,0,1,0,1,0,0,1
10032,University,6,20.0,0,0,0,0,0,0,0,0,0,1
4300,University,6,30.0,0,0,0,0,1,0,1,0,1,0
14524,University,36,18.0,1,0,0,1,0,1,0,0,0,1
12909,University,31,23.0,0,0,1,1,0,1,0,0,1,0
8108,University,38,19.0,0,0,0,0,0,0,0,0,1,0
2224,University,46,3.0,0,0,0,0,0,0,0,0,1,0
1437,College,23,24.0,0,0,1,0,1,0,0,1,0,1
15101,University,29,24.0,1,0,1,1,0,1,0,0,0,1
5752,University,8,18.0,1,0,1,1,0,1,0,0,1,0
1988,College,23,19.0,0,0,1,0,1,1,0,0,1,0
10727,University,2,27.0,1,0,0,0,1,0,0,1,1,0
13738,University,1,35.0,1,0,0,0,1,0,0,1,1,0
6704,University,31,19.0,0,1,0,1,0,1,0,0,1,0
5125,University,33,20.0,1,0,0,1,0,1,0,0,1,0
6697,University,31,20.0,0,0,0,0,0,0,0,0,1,0
8454,University,29,19.0,1,0,0,0,0,0,0,0,1,0
2150,University,46,21.0,0,1,0,0,1,0,0,1,1,0
15724,University,35,30.0,0,0,0,0,1,0,0,1,1,0
7751,University,11,22.0,0,0,1,1,0,1,0,0,1,0
3952,College,46,26.0,0,0,0,0,0,0,0,0,1,0
14014,University,36,18.0,0,0,1,1,0,0,1,0,0,1
11655,University,1,28.0,1,0,1,0,1,0,0,1,0,1
5569,University,35,29.0,0,0,0,1,0,1,0,0,1,0
12364,University,1,21.0,1,0,0,0,0,0,0,0,1,0
9624,College,35,43.0,0,0,0,0,0,0,0,0,1,0
1761,College,22,27.0,0,0,0,0,0,0,0,0,1,0
14386,University,22,17.0,0,1,0,1,0,1,0,0,0,1
8056,University,10,28.0,1,0,0,1,0,1,0,0,1,0
7458,University,13,32.0,0,1,0,1,0,1,0,0,1,0
9301,College,7,26.0,1,0,0,0,1,0,0,1,0,1
10844,University,1,18.0,1,0,0,0,1,0,0,1,0,1
14959,University,8,18.0,1,0,0,0,0,0,0,0,0,1
8287,University,3,20.0,1,0,1,1,0,0,0,1,0,1
257,College,13,25.0,0,0,0,0,0,0,0,0,1,0
16573,University,27,20.0,1,0,1,1,0,0,1,0,1,0
3639,College,46,20.0,0,0,0,0,1,1,0,0,1,0
4273,University,11,22.0,0,0,1,1,0,0,1,0,1,0
7046,University,1,20.0,1,0,1,0,1,0,1,0,0,1
258,College,13,41.0,0,0,0,0,0,0,0,0,0,1
11342,University,3,18.0,1,0,0,1,0,0,1,0,0,1
14665,University,1,21.0,1,0,0,0,1,0,0,1,0,1
13089,University,36,19.0,0,1,0,0,1,0,0,1,0,1
2863,University,46,20.0,0,0,0,0,0,0,0,0,1,0
6957,University,4,36.0,0,0,0,0,0,0,0,0,1,0
8426,University,1,20.0,1,0,0,0,0,0,0,0,0,0
13478,University,1,23.0,1,0,1,0,1,0,0,1,0,1
11873,University,33,17.0,1,0,0,0,0,0,0,0,0,1
1098,College,22,21.0,0,0,0,1,0,1,0,0,1,0
10086,University,1,18.0,1,0,0,0,0,0,0,0,1,0
6979,University,8,19.0,1,0,1,1,0,1,0,0,1,0
1563,College,13,19.0,0,0,0,0,0,0,0,0,1,0
6868,University,29,19.0,1,0,1,1,0,0,1,0,0,1
16117,University,17,20.0,1,0,0,0,0,0,0,0,0,0
6880,University,36,19.0,1,0,0,1,0,1,0,0,1,0
5237,University,36,21.0,0,0,0,0,0,0,0,0,0,0
1201,College,21,27.0,0,0,1,1,0,0,1,0,0,1
6356,University,36,35.0,0,0,1,0,1,0,1,0,0,1
15699,University,36,19.0,1,0,1,1,0,1,0,0,1,0
10760,University,28,19.0,1,0,1,1,0,0,1,0,0,1
8533,University,1,18.0,1,1,0,0,1,1,0,0,1,0
4539,University,20,30.0,1,1,0,1,0,1,0,0,1,0
6924,University,33,21.0,1,0,0,0,0,0,0,0,1,0
6153,University,3,21.0,0,0,0,0,0,0,0,0,0,1
8607,University,1,21.0,1,0,0,1,0,1,0,0,0,1
14118,University,31,45.0,0,0,0,1,0,1,0,0,1,0
1899,College,23,25.0,0,0,0,0,0,0,0,0,0,0
9319,College,40,20.0,1,0,0,0,0,0,0,0,0,1
2995,University,46,23.0,0,0,0,0,1,1,0,0,1,0
14528,University,13,22.0,0,1,0,0,1,0,0,1,1,0
7711,University,16,18.0,0,0,0,0,0,0,0,0,1,0
2908,University,36,22.0,1,1,0,1,0,1,0,0,1,0
7673,University,33,18.0,1,0,1,1,0,0,0,1,0,1
2467,University,46,19.0,0,1,0,0,1,0,1,0,1,0
9812,University,16,17.0,0,0,0,0,0,0,0,0,0,1
10490,University,4,30.0,0,0,0,0,0,0,0,0,1,0
2152,University,46,24.0,0,0,0,0,1,0,0,1,1,0
8403,University,8,20.0,1,0,0,0,0,0,0,0,0,0
11539,University,6,49.0,0,1,0,0,1,0,1,0,1,0
6289,University,1,18.0,1,0,0,0,1,0,0,1,0,1
12875,University,4,33.0,0,0,0,0,0,0,0,0,1,0
9015,College,38,21.0,1,0,0,0,0,0,0,0,0,1
15443,University,4,19.0,0,0,0,0,0,0,0,0,1,0
10598,University,6,20.0,0,0,1,1,0,1,0,0,0,1
4845,University,20,27.0,0,1,0,1,0,1,0,0,1,0
