Home Zone,Age,Gender,License,Employment,Status,Cars,Income,Adults,Children,Mode,Distance
239,18,2,1,1,2,2,0,4,1,1,18.74167
396,31,2,1,2,1,2,2,3,0,3,2.0957800000000004
3337,25,2,1,2,2,2,2,5,0,0,16.97054
4020,30,2,1,1,2,3,2,3,0,4,41.13261
3429,20,1,0,2,2,3,0,4,0,0,28.69237
250,23,1,0,2,2,1,0,6,0,1,23.16968
2058,19,1,1,1,2,2,2,3,1,0,8.632058
3467,21,2,1,1,2,4,2,5,1,8,28.42025
1074,19,1,1,1,2,3,2,3,1,3,40.32257
424,24,2,1,1,2,1,2,4,0,0,7.582413000000001
536,21,1,0,2,2,2,2,4,1,1,25.58331
2022,21,1,1,1,2,2,2,3,0,0,14.53884
120,32,1,1,2,2,0,2,1,0,0,15.5519
223,41,1,0,1,2,0,2,2,1,0,9.472344999999999
2854,19,2,1,2,1,3,2,3,1,0,51.758199999999995
499,19,2,0,2,2,0,0,6,0,1,10.17396
2426,24,2,1,1,2,1,1,5,0,0,9.140555
3459,22,1,0,1,1,2,2,3,1,0,22.83982
452,25,1,1,3,1,0,2,2,0,1,7.15161
591,24,2,9,1,2,1,0,3,0,1,5.267234
2377,20,1,1,1,2,2,0,2,1,3,12.04959
2710,41,2,1,3,1,2,2,3,3,0,0.0
249,23,2,1,1,2,3,2,3,0,1,10.2431
2619,22,2,1,2,1,3,2,3,0,3,30.80743
3614,20,1,0,1,2,1,0,3,0,0,46.47582
2238,25,1,1,3,1,2,2,2,0,0,15.23621
448,25,2,1,3,1,1,2,4,0,3,5.463972
2411,22,1,1,1,2,1,0,3,0,0,11.34363
107,25,1,1,2,2,0,1,1,0,1,4.453308
481,36,1,1,3,1,1,2,2,1,0,0.0
313,28,1,0,3,1,1,2,2,1,0,14.003129999999999
232,19,1,0,1,2,0,1,2,1,1,2.2509270000000003
67,19,2,1,1,2,0,1,1,0,10,0.0
2435,18,1,0,1,2,2,2,4,1,8,14.39317
346,19,2,1,1,2,1,0,3,1,1,15.736780000000001
17,38,2,1,3,1,0,2,1,0,0,2.9789369999999997
5122,39,1,1,2,2,3,2,2,0,3,24.174580000000002
276,19,1,1,1,2,2,2,3,1,0,0.0
266,27,1,1,3,1,0,2,2,0,0,6.263946999999999
4196,57,1,1,1,2,2,2,2,0,0,57.93859
2078,55,2,1,1,1,2,2,3,0,0,0.0
2448,21,1,1,2,2,2,2,4,0,0,31.35566
478,41,2,1,1,2,1,2,2,1,0,0.0
110,30,2,1,3,1,1,1,1,0,1,4.237933
325,22,1,1,3,2,3,0,4,0,1,16.44695
1062,48,2,1,3,1,2,2,2,1,0,0.0
227,50,1,1,1,1,2,2,3,1,0,7.378031
3420,18,1,0,1,2,2,2,5,0,1,22.21675
2078,20,2,1,1,2,1,0,5,1,1,12.09116
232,28,2,0,3,1,0,1,2,0,0,16.225559999999998
2122,20,1,1,1,2,2,1,3,0,3,4.7984279999999995
2120,18,1,0,1,2,1,1,4,0,0,4.116510999999999
182,21,2,1,1,2,0,1,1,0,0,9.256995000000002
457,22,2,1,1,2,2,0,5,0,3,9.24994
463,20,1,1,1,2,2,2,4,0,1,11.27774
2120,20,2,1,2,2,2,1,3,1,1,4.116510999999999
1062,19,2,1,1,2,3,0,4,0,1,40.39005
3811,52,2,1,3,1,2,2,3,1,0,36.27329
165,20,2,0,1,2,1,2,3,0,1,13.59113
383,48,2,1,1,1,1,2,2,3,0,8.888864
508,28,1,1,1,2,1,0,2,1,3,4.1286689999999995
285,31,1,1,3,1,1,2,1,0,0,18.26693
110,24,1,1,1,2,1,2,2,0,1,17.500709999999998
617,28,1,0,1,2,2,0,3,0,1,23.795740000000002
178,18,1,1,2,2,1,2,3,1,1,9.934987
546,24,1,1,2,1,4,2,4,0,3,21.53764
1097,27,2,1,3,1,2,2,2,0,0,0.0
134,20,2,1,1,2,2,0,5,2,1,5.239539000000001
2105,28,1,1,3,1,2,2,2,0,0,65.76294
163,20,2,0,2,1,0,2,5,0,0,3.645508
104,42,1,1,2,1,1,2,2,0,0,6.819213
3419,21,1,1,2,2,1,0,5,0,5,34.78175
1061,18,1,1,2,2,3,2,3,0,1,38.52809
93,54,1,1,3,1,0,2,2,1,10,0.915005
366,22,1,1,1,2,3,2,4,0,0,18.645490000000002
97,17,2,1,1,2,2,2,2,2,3,2.381727
3603,21,1,1,1,2,1,0,3,0,1,30.301209999999998
3719,19,1,0,2,2,2,2,4,0,1,35.64444
467,19,2,1,1,1,1,2,6,0,0,7.2810109999999995
66,32,1,1,3,1,1,2,1,0,0,47.30585
5114,22,2,1,1,2,3,2,3,1,8,24.23639
2255,52,1,1,1,1,1,0,3,0,0,0.0
77,33,2,1,3,1,1,2,2,0,0,46.716660000000005
5199,32,2,1,3,2,1,2,2,0,3,18.11196
3378,18,1,1,2,2,1,2,2,1,4,37.5515
2120,24,2,1,1,1,2,2,4,0,0,4.116510999999999
3629,28,1,1,3,1,1,1,1,0,0,0.0
2219,25,1,1,1,1,2,0,3,1,3,19.13039
483,19,2,1,2,1,2,1,4,1,0,14.90143
412,37,1,1,2,2,1,2,1,0,0,3.219461
398,29,1,1,2,2,1,1,1,0,0,1.7730339999999998
38,31,1,1,1,2,0,2,2,0,0,18.29141
2054,31,1,1,1,2,3,2,6,1,0,11.53097
2099,19,2,1,2,2,4,2,7,0,3,8.084522
3689,22,1,1,2,2,2,1,5,1,0,27.93177
365,18,2,0,1,2,0,0,3,0,1,10.52429
2248,18,2,1,1,2,2,0,5,1,1,11.947610000000001
200,34,1,0,1,2,0,1,1,1,0,13.059719999999999
1176,20,1,1,1,2,3,0,3,0,3,11.763860000000001
2072,33,2,1,3,2,2,2,3,1,0,11.262120000000001
391,24,1,0,2,2,0,1,2,0,0,0.0
346,23,2,9,2,2,2,0,4,0,1,15.548399999999999
370,23,1,1,2,2,2,2,4,0,3,13.25609
230,19,2,1,1,2,2,2,4,1,0,13.782440000000001
2080,21,1,1,2,2,2,1,3,1,3,9.146525
1074,24,2,1,1,2,0,2,2,0,0,40.32257
1043,49,2,1,1,2,1,1,2,3,3,37.83406
2061,27,2,1,3,1,3,0,3,0,0,6.807588000000001
3334,23,1,1,1,2,2,1,4,0,1,21.888720000000003
2110,19,2,1,1,2,2,2,3,0,0,8.369716
2014,20,2,1,1,2,5,2,5,0,3,17.87839
3360,19,1,0,2,2,1,1,4,1,0,26.31906
2054,40,1,1,3,1,1,2,1,2,0,11.53097
2248,66,1,1,1,1,1,0,1,0,1,11.947610000000001
435,24,2,9,2,2,2,0,4,0,1,6.177973000000001
427,21,1,1,1,2,0,2,3,0,1,5.7234869999999995
2561,21,2,0,2,2,2,0,4,0,0,28.08851
3481,18,1,1,2,2,2,2,4,0,3,29.81377
3607,20,2,1,1,2,2,2,5,1,1,29.24998
313,32,1,1,3,1,1,2,1,0,0,12.135819999999999
65,22,1,1,1,2,0,1,3,0,10,1.034087
532,21,1,0,1,2,1,2,3,1,0,16.10802
150,32,1,1,3,1,3,2,2,0,0,9.163972
574,21,1,1,1,2,3,0,4,0,1,25.83485
281,22,1,1,1,1,1,2,3,0,1,7.090873
4001,21,1,1,1,2,4,2,4,0,3,6.188555
342,17,2,1,1,2,2,2,3,1,10,1.0689819999999999
438,45,1,1,1,1,2,2,3,2,0,15.39458
3683,26,2,1,1,2,3,0,4,0,3,25.40115
3494,22,1,9,1,2,2,0,3,0,8,25.875619999999998
464,20,1,0,1,2,1,2,4,0,0,11.40939
175,18,2,1,1,2,0,2,3,0,1,11.69102
2053,21,1,1,2,2,1,2,6,1,1,13.12715
2427,25,2,1,1,2,2,1,2,0,3,20.69352
3325,22,2,1,1,2,1,2,3,1,1,25.41252
3629,25,1,1,1,2,2,2,3,0,3,14.32403
353,20,2,1,1,2,0,2,3,0,1,12.71025
313,39,1,1,1,2,1,1,1,1,3,17.49922
401,21,1,1,1,2,2,1,6,0,8,4.081137
440,19,2,1,1,2,2,2,4,0,1,8.177156
523,19,1,0,1,2,1,1,3,2,0,25.21453
2057,21,1,1,2,2,3,2,4,2,0,9.520301
371,20,2,1,2,2,1,0,3,1,1,11.694959999999998
401,29,2,1,1,1,1,1,3,0,3,4.081137
3511,28,1,1,3,1,3,1,4,0,0,19.53068
3442,19,2,1,1,2,3,2,6,0,0,25.24544
2027,25,2,0,2,1,2,0,5,0,1,11.11566
3630,20,2,1,2,2,2,2,5,0,1,14.39471
390,22,2,0,1,2,1,1,2,0,0,3.4857940000000003
3602,25,2,1,1,2,4,2,4,0,3,35.02963
298,21,1,1,2,2,2,2,3,1,0,22.93394
1069,32,1,1,3,1,2,2,2,3,0,41.74999
153,29,1,1,3,1,2,0,4,0,0,8.375458
3810,38,2,1,1,1,3,2,2,2,0,37.3834
3495,21,2,0,1,2,3,2,4,0,1,25.73363
2072,19,1,1,2,1,2,2,3,0,0,11.262120000000001
2229,26,1,1,1,2,4,2,3,0,3,25.07877
2110,21,1,1,1,2,2,0,4,0,8,8.369716
2110,22,1,1,1,2,1,1,4,0,1,8.369716
2108,18,2,1,1,2,2,2,3,1,3,9.534495000000001
258,47,2,1,1,2,1,2,2,5,3,22.099040000000002
2058,32,1,1,2,1,4,2,4,0,3,8.632058
3334,21,2,1,2,2,2,2,4,0,1,21.888720000000003
3688,24,1,1,1,2,2,2,4,1,0,30.66285
2782,21,1,1,1,2,3,0,5,1,0,49.16652
620,20,2,1,1,2,0,1,3,1,1,25.24874
515,43,2,1,3,1,1,2,2,0,0,20.8627
2133,21,2,1,2,2,1,2,3,2,0,10.561639999999999
2417,20,1,0,2,1,2,0,6,0,8,8.573452
3864,40,1,1,1,2,2,1,3,2,3,5.737399
3348,24,2,1,2,1,4,2,4,0,0,17.570610000000002
506,55,2,1,3,1,1,2,2,0,0,0.0
1202,20,1,1,2,2,4,2,4,0,3,45.73627
596,23,1,1,2,2,3,2,4,1,0,4.6600150000000005
3622,21,1,0,2,1,3,2,7,0,0,22.45024
2029,18,2,0,1,2,0,2,3,2,1,23.69538
2435,23,2,1,1,2,2,2,3,1,3,16.67413
505,46,1,0,2,1,1,2,2,1,0,7.784019
2418,30,2,1,1,2,2,0,4,0,0,14.36055
4105,20,1,1,2,1,2,0,5,3,1,48.50131
280,24,1,0,2,2,1,2,3,0,2,5.757161
197,30,1,1,3,1,2,2,4,0,0,7.5613459999999995
67,18,2,1,1,2,0,0,1,0,10,0.0
89,27,1,1,3,1,0,2,1,0,0,4.141845
427,35,1,1,1,2,1,0,2,2,0,2.7270679999999996
487,17,2,1,2,2,0,1,4,1,1,2.883156
385,20,2,1,1,1,0,2,4,2,0,0.0
2457,19,2,0,1,2,1,2,3,0,0,16.08955
1097,44,2,1,1,1,2,2,2,2,0,0.0
21,20,2,0,1,2,0,1,1,0,1,3.0301890000000005
183,18,1,0,1,2,1,0,2,2,0,8.545805
195,26,1,1,1,2,2,2,2,0,8,11.14384
2217,33,2,1,3,1,3,0,4,0,0,0.0
542,21,2,1,2,2,1,2,3,0,1,11.95356
3482,47,2,1,3,1,1,2,1,0,0,0.0
583,18,2,0,1,2,2,2,3,1,0,20.71309
154,26,2,1,1,2,3,2,3,0,3,7.010923000000001
403,21,2,1,1,2,1,1,2,0,0,6.219446999999999
617,27,1,0,1,2,1,0,3,0,1,13.25917
3100,27,2,1,2,2,3,2,4,0,3,41.97096
2046,18,1,0,1,1,3,2,5,0,8,14.50216
3337,22,1,1,2,2,3,2,4,1,0,16.97054
2419,34,2,1,1,1,2,2,3,0,0,23.05136
2251,23,1,9,1,2,2,0,4,0,0,13.04999
2036,23,1,1,2,2,3,0,4,0,8,9.526470999999999
181,25,1,1,1,2,2,2,3,1,0,9.214709999999998
4120,22,2,1,1,2,2,1,3,1,1,43.8947
129,18,1,1,1,2,1,1,5,0,1,13.013309999999999
2100,18,2,1,2,2,2,2,4,1,0,11.40641
406,22,2,1,2,2,2,0,4,0,0,5.189062
1093,38,1,1,3,1,1,1,1,1,3,42.05444
2123,19,2,0,1,2,2,2,3,1,1,5.074627
3722,35,2,1,3,1,1,2,2,1,3,29.32148
3385,19,1,1,2,2,3,2,3,2,8,24.11573
3496,46,1,1,3,1,2,2,4,0,3,11.829540000000001
2104,22,2,1,1,2,4,0,4,0,3,13.64209
2058,29,1,1,1,2,4,0,5,0,3,8.632058
177,18,2,0,1,2,0,1,2,0,1,10.90749
2232,67,1,0,1,1,2,2,4,2,0,11.1157
398,22,2,0,1,2,2,2,5,0,10,1.7730339999999998
2397,22,2,1,2,2,3,0,4,0,0,15.70284
3344,20,1,0,1,2,2,2,3,0,1,26.00404
2059,25,1,1,1,2,2,2,3,0,0,7.695926999999999
600,21,1,1,2,2,2,2,4,0,1,18.81172
534,18,2,0,1,2,0,2,3,1,1,3.01122
2105,21,1,0,2,2,2,0,4,1,0,9.539959999999999
2443,53,1,1,3,1,1,2,1,0,0,26.49323
2451,27,2,1,1,2,2,2,6,0,0,25.60519
452,19,1,0,1,2,0,1,3,0,1,9.153450000000001
452,19,1,0,1,2,0,1,3,0,1,9.153450000000001
3689,24,2,1,1,2,2,1,4,0,0,27.93177
3354,21,1,1,2,2,2,1,4,0,1,28.742849999999997
2255,21,1,1,2,2,3,0,4,0,0,15.26455
560,48,1,1,1,2,1,2,2,3,3,29.93732
2242,20,2,1,2,2,1,1,4,0,1,16.88996
3718,21,1,1,2,2,3,2,4,1,0,32.15461
2128,20,1,1,1,2,3,0,3,0,3,6.966191
110,20,2,0,2,2,0,2,3,0,1,17.500709999999998
2024,18,2,1,2,2,3,2,3,1,3,13.493549999999999
2569,18,2,0,1,2,4,2,4,0,0,30.92709
3447,25,1,1,2,1,2,1,7,0,0,23.55069
24,34,2,1,1,2,1,2,2,0,1,19.443009999999997
2440,23,2,1,1,1,3,0,5,1,0,28.364240000000002
3616,21,1,1,1,2,2,2,4,0,1,35.43128
2388,20,1,1,1,2,0,1,2,0,1,2.6786909999999997
2244,27,2,1,3,1,1,2,2,0,0,8.821403
574,39,1,1,3,1,2,2,5,2,0,0.0
229,37,1,0,1,2,1,2,2,2,1,2.690869
259,20,1,1,2,1,2,2,3,0,0,0.0
2141,21,1,1,1,2,1,2,3,0,8,6.3651919999999995
2072,19,1,1,2,2,2,2,3,0,0,27.73578
143,41,2,1,3,1,1,2,2,0,0,0.0
2139,20,2,0,1,2,1,2,2,0,8,12.25643
560,28,2,1,1,2,3,2,4,0,1,22.630779999999998
148,34,1,1,1,2,1,1,2,1,0,26.838459999999998
235,39,2,1,1,2,1,2,2,2,3,7.003788
16,22,1,1,2,1,0,1,2,0,0,24.45648
424,33,1,0,1,2,2,2,3,2,1,8.187599
2222,20,1,1,1,2,3,2,3,0,3,18.516560000000002
1306,72,2,1,2,1,1,2,2,0,0,60.15188
1107,31,2,1,3,1,2,2,2,1,0,53.07302
590,17,2,9,1,2,2,2,3,1,0,21.859810000000003
50,20,1,1,1,2,0,0,1,0,10,1.7598610000000001
452,25,2,1,3,1,0,2,2,0,0,13.57995
3686,18,1,1,1,2,2,2,3,1,8,26.958419999999997
3688,24,2,1,1,1,2,2,3,1,0,45.75791
115,31,2,0,1,2,2,2,4,0,1,6.989113000000001
197,18,1,0,1,2,1,2,4,0,1,8.930852
26,52,1,0,2,2,0,2,3,0,1,1.914201
228,27,2,1,1,2,2,2,3,0,0,10.58916
2220,22,2,1,2,1,3,1,4,0,0,31.59685
4053,23,2,1,1,2,2,2,2,0,3,12.039950000000001
3716,18,2,1,2,2,1,1,4,0,4,35.55071
346,20,1,0,1,2,2,2,3,0,0,18.757540000000002
2443,53,2,1,3,1,3,0,3,0,0,16.143
68,32,2,1,1,2,1,2,2,0,3,48.57789
42,28,1,0,3,1,1,2,2,0,0,50.10409
125,66,2,1,1,1,2,0,2,0,0,5.966915
42,27,1,1,3,1,1,2,2,0,1,2.5585839999999997
107,47,1,1,2,2,1,2,4,1,1,4.453308
175,19,1,0,1,2,0,1,2,0,1,7.270603
67,19,1,0,1,2,0,0,2,0,10,0.0
110,30,1,1,3,1,2,0,2,0,0,5.109842
101,32,1,1,3,1,1,2,2,0,0,7.547586999999999
447,20,2,0,1,2,1,2,6,0,1,11.2826
452,30,2,1,2,2,0,1,2,0,0,13.402790000000001
3665,18,1,0,1,2,1,0,2,2,5,23.33906
3688,20,2,1,1,2,4,0,6,0,0,48.500080000000004
122,71,1,1,1,1,1,0,1,0,0,7.134278
3636,21,1,1,1,2,2,1,4,1,1,32.78877
89,30,2,1,2,2,1,2,2,0,1,3.4726009999999996
251,31,1,1,3,1,0,2,1,0,0,9.232145000000001
4084,34,2,1,3,1,2,2,2,3,0,5.087999
430,21,1,1,2,2,2,1,4,1,1,17.34673
4125,19,2,1,1,2,2,1,2,1,0,2.427136
106,46,2,1,3,1,1,2,1,0,0,5.992331999999999
2135,23,1,1,2,2,4,0,4,0,0,25.884529999999998
194,47,1,1,1,2,3,1,3,0,0,4.1236880000000005
228,19,2,0,1,2,2,2,3,1,8,13.24532
514,21,1,1,2,1,2,2,4,0,0,21.52453
2108,45,2,1,3,1,2,2,2,3,0,65.90555
173,20,1,1,1,2,1,2,2,0,1,13.53666
154,51,1,1,3,2,1,2,3,0,0,7.010923000000001
482,30,1,1,2,2,1,2,1,1,0,15.91776
2386,24,2,1,1,2,2,2,4,0,0,19.03128
2136,20,2,1,1,2,2,0,2,0,1,14.10469
483,22,2,0,1,2,2,1,4,1,0,14.90143
2455,37,1,1,1,2,2,2,2,2,3,28.64078
391,30,2,0,1,2,0,0,2,0,0,0.0
3830,22,2,1,2,2,0,2,2,0,0,15.19388
543,22,1,1,2,2,1,2,2,0,1,28.33569
3324,26,2,1,1,2,1,2,3,0,1,26.91545
3418,18,2,1,2,2,2,2,4,1,0,25.57921
2214,22,2,1,1,2,4,2,5,0,3,15.40154
541,55,2,1,3,1,1,2,2,0,0,27.212040000000002
443,23,1,0,1,2,0,1,4,0,1,7.787525
3620,19,1,1,1,2,1,1,4,1,0,26.192709999999998
3630,18,2,0,1,2,1,2,5,0,8,1.357896
3380,20,2,1,1,2,1,2,3,0,0,25.93112
3716,20,2,1,1,2,3,2,4,1,3,35.32466
110,21,2,1,1,2,1,2,3,1,1,17.500709999999998
2397,20,2,1,2,2,2,2,4,0,1,15.70284
137,20,2,1,2,2,1,2,4,0,1,8.220953999999999
2057,22,2,1,1,2,3,2,4,2,3,9.520301
3419,18,1,0,1,2,2,0,4,0,1,23.405900000000003
3199,30,2,0,1,2,3,1,3,0,0,39.07461
448,36,2,0,1,2,0,0,2,0,0,8.135732
606,31,1,0,2,2,2,2,4,0,1,20.13371
251,34,1,1,2,1,0,2,2,0,0,23.8134
2397,19,2,1,2,2,2,2,4,0,1,15.70284
3670,25,2,1,3,1,3,2,3,0,0,23.06207
389,18,1,1,1,2,2,2,5,0,10,3.4273740000000004
596,20,1,0,1,2,3,2,4,1,1,17.506700000000002
3628,23,2,1,2,2,1,1,5,0,1,16.34328
216,17,1,0,2,2,2,2,2,1,8,7.744648
2428,28,1,1,2,2,2,0,5,0,3,21.47549
2132,18,1,1,2,2,2,2,3,0,1,9.243934999999999
4023,43,1,1,2,2,2,2,2,0,0,38.920790000000004
4042,22,1,1,1,2,5,0,4,0,3,49.70249
479,40,1,1,1,2,1,2,2,2,8,7.371819
3380,23,2,0,1,2,2,2,5,1,1,25.93112
593,22,2,0,1,2,2,2,5,0,1,16.6328
391,60,1,1,1,2,0,1,1,0,0,0.0
61,29,1,1,1,2,1,2,2,0,0,19.99302
117,28,1,0,1,2,0,2,4,0,0,28.788240000000002
587,33,1,0,1,1,2,2,4,1,0,1.205579
2607,26,1,0,1,2,4,2,5,4,0,30.84143
3506,21,2,1,3,1,3,2,4,0,0,9.181233
4059,30,1,1,3,1,2,2,2,0,0,0.0
574,44,1,1,2,1,2,2,2,2,0,0.0
228,23,1,0,2,1,1,2,3,2,1,16.03116
3648,21,2,1,1,2,2,2,4,1,0,22.293599999999998
574,24,1,1,1,2,3,2,5,0,0,0.0
176,23,1,0,1,2,1,0,3,0,1,24.37913
212,18,2,0,1,2,1,0,3,0,10,4.060916
4060,17,2,0,1,2,1,1,2,1,10,1.16686
2619,24,1,1,2,2,3,2,5,0,0,47.10466
202,18,2,0,1,2,1,2,3,0,1,4.2505749999999995
2055,30,1,1,3,1,3,1,3,0,0,30.83668
4018,25,1,1,1,2,2,2,3,0,0,35.15028
2098,18,2,1,2,2,3,2,4,1,0,27.525830000000003
3682,21,1,1,1,2,2,2,3,1,0,53.81474
5238,23,2,1,1,2,3,0,4,0,1,20.51982
4075,18,1,1,1,2,3,2,4,0,3,23.78176
199,23,1,0,1,1,2,0,3,0,0,0.0
241,19,2,0,1,2,2,2,3,1,1,11.55995
64,37,1,1,1,1,1,2,2,1,0,65.448
256,21,2,1,1,2,1,0,2,2,1,7.358956999999999
495,19,1,1,2,2,1,2,4,1,1,20.92633
436,26,1,1,2,2,1,0,4,0,1,16.01815
5094,22,2,1,2,2,4,2,4,0,3,8.975591999999999
2454,21,1,1,1,2,1,2,3,0,0,101.3378
592,18,2,1,1,2,1,2,3,0,1,21.15807
5071,22,1,1,2,2,4,0,5,0,3,18.6673
413,19,2,1,2,2,1,2,4,1,1,17.189610000000002
503,62,2,1,2,1,2,2,4,0,3,16.06571
2028,31,2,1,2,2,3,0,3,0,1,12.21049
495,20,1,1,2,2,2,0,3,0,1,26.976
3354,29,2,1,3,1,4,2,5,1,0,28.742849999999997
3811,49,1,1,3,1,2,2,3,1,0,36.27329
3619,25,1,1,1,2,2,2,5,0,1,27.60845
563,18,2,1,1,2,2,2,3,1,1,26.444830000000003
2040,19,2,1,1,2,2,2,3,0,1,7.95376
3682,36,1,1,2,2,3,2,3,2,3,22.57961
332,21,2,1,1,2,3,0,5,0,8,19.66984
2257,20,2,0,2,2,2,0,4,0,0,16.81264
4104,22,2,1,3,1,2,1,4,1,0,49.61427
391,26,2,1,2,2,1,2,2,0,10,0.0
3630,20,1,1,2,2,2,0,4,1,3,14.39471
398,22,1,0,1,2,0,2,8,0,10,1.7730339999999998
2116,28,1,1,1,2,2,0,2,1,0,2.7879490000000002
4103,48,1,1,1,2,2,2,3,1,0,48.03154
401,22,2,1,2,2,1,1,3,0,8,4.081137
336,29,1,1,2,2,2,0,4,0,1,19.479580000000002
2128,21,2,1,1,2,3,2,4,0,0,6.966191
3429,20,1,1,2,2,2,1,3,2,1,28.69237
2419,23,1,1,2,1,3,0,5,0,0,23.05136
2100,18,2,1,1,2,3,2,4,0,0,11.40641
353,25,1,1,2,1,3,1,4,1,3,12.71025
600,28,1,1,1,2,1,1,3,2,0,10.91126
2101,19,1,0,1,2,2,2,4,1,1,10.40348
3616,28,1,1,3,1,3,2,4,0,0,0.0
2022,23,1,9,2,2,3,0,4,1,1,14.53884
3419,18,2,1,2,2,1,1,4,1,1,23.405900000000003
2028,20,1,1,2,2,3,2,3,0,3,12.21049
3449,18,2,1,1,2,2,0,3,1,0,18.87
2226,17,1,1,2,2,2,2,3,1,1,22.640580000000003
2053,20,2,1,2,2,2,2,3,1,8,13.12715
2376,21,1,1,1,2,2,1,4,0,1,19.279790000000002
2225,18,1,0,1,2,1,2,2,1,1,17.72247
99,36,2,0,1,2,0,2,2,0,2,2.200986
259,27,1,1,3,1,1,2,2,0,0,0.0
2625,22,1,1,1,2,3,2,4,0,3,24.49671
523,50,1,0,1,2,1,1,3,0,8,5.471995
3603,23,2,1,2,2,2,1,2,0,0,0.0
282,17,1,0,2,2,1,1,2,3,1,2.830281
431,22,2,1,1,2,1,2,2,0,1,13.25175
5073,22,2,1,3,1,4,2,4,1,0,98.28296
3641,22,1,1,2,1,2,2,3,0,0,43.27058
22,43,2,0,3,1,1,2,2,0,0,0.0
40,38,2,1,3,1,0,1,2,0,0,0.7708689999999999
5232,19,2,1,1,2,3,2,3,0,3,23.53903
4110,22,1,1,2,2,1,2,4,0,5,46.71672
452,39,1,0,1,1,1,2,2,0,0,10.03102
389,25,1,1,1,2,2,2,5,0,1,20.190459999999998
2128,19,1,1,1,2,2,2,3,1,0,23.73954
574,23,1,1,1,2,1,2,4,0,1,24.440830000000002
17,19,1,1,1,2,2,0,3,2,1,1.9398499999999999
2123,20,1,0,1,2,2,2,4,0,0,79.68163
3672,20,2,1,2,2,3,2,4,0,1,48.064879999999995
3337,20,1,1,1,2,2,2,4,1,4,31.22526
2245,23,1,0,1,2,2,2,4,1,0,17.045759999999998
1147,31,1,0,1,1,2,2,2,0,0,4.967205
591,38,1,1,1,2,1,1,2,2,3,3.90031
587,87,1,0,1,1,2,2,4,0,0,0.0
587,17,2,0,1,2,2,0,6,1,10,0.0
586,18,2,1,1,2,2,2,3,1,10,1.675066
2129,18,1,1,1,2,2,0,3,1,0,48.58074
4075,20,1,0,1,1,3,0,4,0,0,6.046281999999999
482,17,2,1,1,2,1,2,2,1,10,2.228589
1069,24,1,1,2,2,4,2,5,0,3,7.153296999999999
138,25,2,1,1,2,2,2,4,0,0,11.55307
443,36,2,1,3,1,1,2,2,0,0,0.0
3375,42,2,0,1,1,1,1,2,0,0,35.41747
1290,18,2,1,1,1,4,1,3,2,0,0.0
106,41,1,1,3,1,1,2,2,1,0,4.728759
3468,22,1,1,2,2,1,2,3,1,1,32.75577
2028,21,1,1,2,2,2,2,3,2,0,25.95543
4189,33,1,1,3,1,2,2,2,0,0,46.53379
450,24,1,1,2,1,1,1,2,0,1,12.95578
446,44,1,0,1,1,0,2,2,1,0,0.0
2423,45,2,1,1,1,2,2,4,0,0,0.0
5199,44,1,1,2,1,0,2,2,1,0,82.46685000000001
449,53,2,1,1,2,1,1,4,0,10,1.1840730000000002
600,22,2,1,2,2,2,2,5,1,1,7.652438
606,45,2,1,1,1,1,0,3,0,0,24.19644
454,37,2,1,1,2,1,2,2,2,3,7.328841
281,52,1,1,3,1,1,2,1,0,0,5.85929
579,29,1,1,2,2,1,2,3,0,3,9.860681000000001
448,21,2,9,1,2,1,1,2,0,10,1.010812
312,31,1,1,3,1,2,2,2,0,0,0.0
601,24,1,1,3,1,2,1,4,0,0,6.568893
210,44,1,1,3,1,0,2,1,0,1,4.666209
2454,22,1,1,2,2,2,1,3,0,0,17.79968
3432,21,2,1,1,2,3,2,3,1,3,46.72155
461,23,1,1,2,2,3,2,5,0,3,3.269542
3614,26,1,1,2,1,2,1,4,1,0,46.47582
2455,20,1,0,2,2,2,2,3,1,1,18.27881
2217,18,2,1,2,2,3,2,4,0,1,16.40499
2386,20,1,1,2,2,3,0,4,0,1,9.32493
3724,22,2,0,2,1,0,0,6,2,1,0.8495830000000001
3363,56,2,1,3,1,3,2,3,0,0,21.01437
2072,41,1,1,3,1,2,2,3,3,3,21.86043
285,60,1,1,1,1,1,2,1,0,0,9.574875
222,20,1,1,1,2,0,2,4,2,1,10.91714
2427,26,2,1,1,2,2,2,4,0,0,0.0
622,20,2,1,2,2,1,0,6,0,0,12.80674
3677,26,1,1,2,1,3,2,3,0,0,28.06327
373,38,1,0,1,2,0,2,2,4,1,7.625641
613,45,1,1,3,1,2,2,4,0,0,11.75024
505,30,1,1,1,1,1,2,2,3,3,7.784019
484,27,1,0,1,2,0,2,2,0,1,4.149855
294,27,1,1,1,1,1,2,4,0,0,33.13795
2569,21,1,1,2,2,5,2,3,0,3,28.090880000000002
2448,56,2,1,3,1,2,2,3,1,0,13.37091
452,37,1,1,1,1,1,1,3,1,3,7.15161
3691,26,1,1,3,1,2,0,6,0,0,6.872133000000001
2427,25,1,1,1,2,2,2,3,0,0,0.0
19,26,2,0,1,2,1,0,3,0,0,16.796290000000003
3607,35,2,1,1,1,1,1,2,4,3,5.3007089999999994
2120,22,1,1,2,2,4,2,5,0,0,12.60242
2554,24,1,1,1,1,1,2,2,2,0,26.74027
487,19,1,1,2,2,0,1,3,0,1,8.256354
